dataset,model,cal_size,test_size,n_classes,Kernel_brier,Kernel_logloss,Kernel_ece-15,Kernel_accuracy,Kernel_time
Indian_pines,NeuralNetTorch,8229,915,8,0.047746896743774414,0.09172340482473373,0.01476296316832304,0.9661202430725098,1.4829948954284191
Indian_pines,RandomForest,8229,915,8,0.11841001361608505,0.21463017165660858,0.02373267523944378,0.9202185869216919,1.4820025004446507
Indian_pines,XGBoost,8229,915,8,0.06914593279361725,0.13349051773548126,0.01281823217868805,0.9584699273109436,1.4688212685286999
LED-display-domain-7digit,CatBoost,450,50,10,0.4112513065338135,0.7857121825218201,0.19185473024845123,0.7599999904632568,0.00634617917239666
LED-display-domain-7digit,ExtraTrees,450,50,10,0.3697591722011566,0.7331688404083252,0.14470070600509644,0.7799999713897705,0.006464522331953049
LED-display-domain-7digit,LightGBM,450,50,10,0.3626905679702759,0.6938081979751587,0.20283785462379456,0.7799999713897705,0.006855500862002373
LED-display-domain-7digit,LinearModel,450,50,10,0.3845278024673462,0.7223169207572937,0.16663898527622223,0.7599999904632568,0.007267536595463753
LED-display-domain-7digit,NeuralNetFastAI,450,50,10,0.39382949471473694,0.7508479952812195,0.12407666444778442,0.7599999904632568,0.006782282143831253
LED-display-domain-7digit,NeuralNetTorch,450,50,10,0.3846289813518524,0.7163521647453308,0.15181304514408112,0.7599999904632568,0.006696239113807678
LED-display-domain-7digit,RandomForest,450,50,10,0.3859894275665283,0.748857855796814,0.13679993152618408,0.7799999713897705,0.006721079349517822
LED-display-domain-7digit,XGBoost,450,50,10,0.398798406124115,0.7615922689437866,0.1561153680086136,0.699999988079071,0.006309701129794121
MiceProtein,CatBoost,972,108,8,0.0004628050955943763,0.0016877905000001192,0.0015524962218478322,1.0,0.020274924114346504
MiceProtein,ExtraTrees,972,108,8,0.00644453102722764,0.026093969121575356,0.023556580767035484,1.0,0.021881230175495148
MiceProtein,LightGBM,972,108,8,1.129290581047826e-07,2.3025246264296584e-05,2.3186206817626953e-05,1.0,0.020520247519016266
MiceProtein,LinearModel,972,108,8,3.139203545288183e-05,0.0016092471778392792,0.0016014575958251953,1.0,0.020887168124318123
MiceProtein,NeuralNetFastAI,972,108,8,9.887187957247079e-08,4.3396572436904535e-05,4.363059997558594e-05,1.0,0.021671347320079803
MiceProtein,NeuralNetTorch,972,108,8,5.811624248508451e-08,1.7664844563114457e-05,1.7821788787841797e-05,1.0,0.020142247900366783
MiceProtein,RandomForest,972,108,8,0.08057942986488342,0.2282038778066635,0.031241144984960556,0.9444444179534912,0.021203571930527687
MiceProtein,XGBoost,972,108,8,0.020968938246369362,0.029817402362823486,0.020258644595742226,0.9722222089767456,0.021646695211529732
Traffic_violations,CatBoost,63306,7034,3,0.2693973481655121,0.40756756067276,0.011355854570865631,0.8011088967323303,6.879802258685231
Traffic_violations,ExtraTrees,63306,7034,3,0.2785862982273102,0.42019617557525635,0.016016129404306412,0.7918680906295776,6.948184937238693
Traffic_violations,LightGBM,63306,7034,3,0.27350664138793945,0.41304659843444824,0.011316066607832909,0.7958487272262573,6.904217164963484
Traffic_violations,LinearModel,63306,7034,3,0.276977002620697,0.4184074401855469,0.015813656151294708,0.7897355556488037,6.954190891236067
Traffic_violations,NeuralNetFastAI,63306,7034,3,0.27754053473472595,0.41700875759124756,0.018875818699598312,0.7931475639343262,6.926042316481471
Traffic_violations,NeuralNetTorch,63306,7034,3,0.2916809320449829,0.4454456865787506,0.02300814725458622,0.7813477516174316,6.945122426375747
Traffic_violations,RandomForest,63306,7034,3,0.275220662355423,0.4133772552013397,0.016827382147312164,0.7937162518501282,6.985628508031368
Traffic_violations,XGBoost,63306,7034,3,0.27390918135643005,0.41084080934524536,0.015129770152270794,0.7931475639343262,6.913072416558862
UMIST_Faces_Cropped,CatBoost,517,58,20,0.00900718942284584,0.022528769448399544,0.017003649845719337,1.0,0.015648236498236656
UMIST_Faces_Cropped,ExtraTrees,517,58,20,0.05413517355918884,0.13713595271110535,0.08091066777706146,0.9655172228813171,0.0173532385379076
UMIST_Faces_Cropped,LightGBM,517,58,20,0.05708018317818642,0.23769330978393555,0.026769109070301056,0.9655172228813171,0.01735280081629753
UMIST_Faces_Cropped,LinearModel,517,58,20,0.06208827346563339,0.21759334206581116,0.0320296511054039,0.9655172228813171,0.016351668164134026
UMIST_Faces_Cropped,NeuralNetFastAI,517,58,20,0.030613025650382042,0.3551753759384155,0.01231296919286251,0.982758641242981,0.016720477491617203
UMIST_Faces_Cropped,NeuralNetTorch,517,58,20,0.043588217347860336,0.4987803101539612,0.03101559728384018,0.982758641242981,0.01773040182888508
UMIST_Faces_Cropped,RandomForest,517,58,20,0.052942004054784775,0.14511272311210632,0.09593120217323303,0.982758641242981,0.016834663227200508
UMIST_Faces_Cropped,XGBoost,517,58,20,0.08068408071994781,0.21699492633342743,0.05452389270067215,0.9137930870056152,0.015614714473485947
analcatdata_authorship,CatBoost,756,85,4,0.047264475375413895,0.15911881625652313,0.024364706128835678,0.9764705896377563,0.006835052743554115
analcatdata_authorship,ExtraTrees,756,85,4,0.02919839136302471,0.04817824810743332,0.01865616999566555,0.9764705896377563,0.007210291922092438
analcatdata_authorship,LightGBM,756,85,4,0.023529574275016785,0.37347736954689026,0.011733710765838623,0.9882352948188782,0.008714225143194199
analcatdata_authorship,LinearModel,756,85,4,0.02352943643927574,0.2959863841533661,0.011752486228942871,0.9882352948188782,0.008482592180371284
analcatdata_authorship,NeuralNetFastAI,756,85,4,0.023499950766563416,0.0867348238825798,0.011711835861206055,0.9882352948188782,0.007452473044395447
analcatdata_authorship,NeuralNetTorch,756,85,4,0.023660149425268173,0.14179913699626923,0.012621525675058365,0.9882352948188782,0.00744839571416378
analcatdata_authorship,RandomForest,756,85,4,0.04291730374097824,0.07843802869319916,0.01806407794356346,0.9647058844566345,0.007557414472103119
analcatdata_authorship,XGBoost,756,85,4,0.01153350155800581,0.014579626731574535,0.00865157414227724,0.9882352948188782,0.006745617836713791
analcatdata_dmft,CatBoost,717,80,6,0.8288637399673462,1.7781394720077515,0.02447512000799179,0.20000000298023224,0.009602474048733711
analcatdata_dmft,ExtraTrees,717,80,6,0.8292570114135742,1.77935791015625,0.005773946642875671,0.20000000298023224,0.00955025665462017
analcatdata_dmft,LightGBM,717,80,6,0.8285934329032898,1.7772619724273682,0.005251973867416382,0.20000000298023224,0.009122950956225395
analcatdata_dmft,LinearModel,717,80,6,0.8263179063796997,1.7702114582061768,0.030949711799621582,0.22499999403953552,0.00839967466890812
analcatdata_dmft,NeuralNetFastAI,717,80,6,0.8288825750350952,1.7778654098510742,0.00985964760184288,0.20000000298023224,0.008899150416254997
analcatdata_dmft,NeuralNetTorch,717,80,6,0.8257096409797668,1.7684736251831055,0.02697986550629139,0.22499999403953552,0.009476836770772934
analcatdata_dmft,RandomForest,717,80,6,0.8290937542915344,1.7788594961166382,0.006295263767242432,0.20000000298023224,0.00922190397977829
analcatdata_dmft,XGBoost,717,80,6,0.8298603892326355,1.7812843322753906,0.005651339888572693,0.20000000298023224,0.00925472006201744
artificial-characters,CatBoost,9196,1022,10,0.06741134077310562,0.15266218781471252,0.012583431787788868,0.9618395566940308,2.3320269472897053
artificial-characters,ExtraTrees,9196,1022,10,0.07881291210651398,0.197926327586174,0.018183384090662003,0.9549902081489563,2.337552886456251
artificial-characters,LightGBM,9196,1022,10,0.060809213668107986,0.13479137420654297,0.017770536243915558,0.9608610272407532,2.342427456751466
artificial-characters,LinearModel,9196,1022,10,0.7234914898872375,1.5790560245513916,0.0749085545539856,0.3571428656578064,2.35864226333797
artificial-characters,NeuralNetFastAI,9196,1022,10,0.3675053119659424,0.6179901361465454,0.04167361930012703,0.7025440335273743,2.3882898949086666
artificial-characters,NeuralNetTorch,9196,1022,10,0.35684096813201904,0.6060575246810913,0.044849883764982224,0.71330726146698,2.389168832451105
artificial-characters,RandomForest,9196,1022,10,0.07721550017595291,0.1907901018857956,0.01672530174255371,0.9579256176948547,2.343259919434786
artificial-characters,XGBoost,9196,1022,10,0.062432911247015,0.14741730690002441,0.018981976434588432,0.9628180265426636,2.4362568464130163
autoUniv-au6-750,CatBoost,675,75,8,0.8489878177642822,1.9876006841659546,0.031751200556755066,0.25333333015441895,0.010634621605277061
autoUniv-au6-750,ExtraTrees,675,75,8,0.8496813774108887,1.9893540143966675,0.05997096002101898,0.2800000011920929,0.011495847254991531
autoUniv-au6-750,LightGBM,675,75,8,0.8479804396629333,1.9848353862762451,0.0449211448431015,0.2666666805744171,0.011232728138566017
autoUniv-au6-750,LinearModel,675,75,8,0.8493666052818298,1.9804060459136963,0.013854149729013443,0.23999999463558197,0.0108835119754076
autoUniv-au6-750,NeuralNetFastAI,675,75,8,0.8523086905479431,1.9964243173599243,0.007798776030540466,0.2266666740179062,0.010029284283518791
autoUniv-au6-750,NeuralNetTorch,675,75,8,0.8522083163261414,1.9959604740142822,0.007346943020820618,0.2266666740179062,0.010572966188192368
autoUniv-au6-750,RandomForest,675,75,8,0.8313318490982056,1.9422847032546997,0.10123100131750107,0.3333333432674408,0.010869340971112251
autoUniv-au6-750,XGBoost,675,75,8,0.8435606956481934,1.9738550186157227,0.08275146782398224,0.30666667222976685,0.011125067248940468
autoUniv-au7-1100,CatBoost,990,110,5,0.7299754023551941,1.4224506616592407,0.04682774096727371,0.37272727489471436,0.012993868440389633
autoUniv-au7-1100,ExtraTrees,990,110,5,0.7337918281555176,1.42612624168396,0.05248722434043884,0.37272727489471436,0.012256896123290062
autoUniv-au7-1100,LightGBM,990,110,5,0.7306384444236755,1.4189767837524414,0.10545206815004349,0.33636364340782166,0.013302769511938095
autoUniv-au7-1100,LinearModel,990,110,5,0.7677607536315918,1.5237164497375488,0.0245191790163517,0.30909091234207153,0.01337571069598198
autoUniv-au7-1100,NeuralNetFastAI,990,110,5,0.7412252426147461,1.4472088813781738,0.04517371952533722,0.34545454382896423,0.01389145478606224
autoUniv-au7-1100,NeuralNetTorch,990,110,5,0.7337765097618103,1.4299722909927368,0.079746313393116,0.3909091055393219,0.012463554739952087
autoUniv-au7-1100,RandomForest,990,110,5,0.7140287756919861,1.4034316539764404,0.10394664108753204,0.40909090638160706,0.013392403721809387
autoUniv-au7-1100,XGBoost,990,110,5,0.721489667892456,1.3982129096984863,0.03928007185459137,0.37272727489471436,0.013791996985673904
autoUniv-au7-700,CatBoost,630,70,3,0.5561771988868713,0.9246122241020203,0.13236171007156372,0.4714285731315613,0.0035384949296712875
autoUniv-au7-700,ExtraTrees,630,70,3,0.5494965314865112,0.9180355668067932,0.15055829286575317,0.4714285731315613,0.003392428159713745
autoUniv-au7-700,LightGBM,630,70,3,0.5306715369224548,0.8890780210494995,0.08897565305233002,0.5571428537368774,0.0037669092416763306
autoUniv-au7-700,LinearModel,630,70,3,0.6657858490943909,1.0965213775634766,0.07011831551790237,0.37142857909202576,0.0031451303511857986
autoUniv-au7-700,NeuralNetFastAI,630,70,3,0.6132898926734924,1.0166643857955933,0.08775421231985092,0.5142857432365417,0.0031966622918844223
autoUniv-au7-700,NeuralNetTorch,630,70,3,0.6320731043815613,1.042333960533142,0.13584302365779877,0.34285715222358704,0.0030790697783231735
autoUniv-au7-700,RandomForest,630,70,3,0.5273478031158447,0.8770147562026978,0.16838984191417694,0.4714285731315613,0.0032441653311252594
autoUniv-au7-700,XGBoost,630,70,3,0.531894862651825,0.8919039964675903,0.11717367172241211,0.4571428596973419,0.0034198183566331863
balance-scale,CatBoost,562,63,3,0.025173749774694443,0.04788965359330177,0.03587459772825241,1.0,0.003707902505993843
balance-scale,ExtraTrees,562,63,3,0.08631303906440735,0.1571892946958542,0.05968741700053215,0.9047619104385376,0.0033190716058015823
balance-scale,LightGBM,562,63,3,0.05476406216621399,0.12038526684045792,0.04439356178045273,0.9841269850730896,0.004020975902676582
balance-scale,LinearModel,562,63,3,0.07229172438383102,0.12845544517040253,0.02209264412522316,0.9523809552192688,0.003391321748495102
balance-scale,NeuralNetFastAI,562,63,3,0.006244002375751734,0.016191424801945686,0.013675583526492119,1.0,0.003994787111878395
balance-scale,NeuralNetTorch,562,63,3,5.5372434871969745e-05,0.0007796323043294251,0.0007646679878234863,1.0,0.003806367516517639
balance-scale,RandomForest,562,63,3,0.08941692113876343,0.1604832112789154,0.06439048796892166,0.9047619104385376,0.003228498622775078
balance-scale,XGBoost,562,63,3,0.016382822766900063,0.034053146839141846,0.027331998571753502,1.0,0.003811189904808998
baseball,CatBoost,1206,134,3,0.0670253112912178,0.13796348869800568,0.022764697670936584,0.9626865386962891,0.009722758084535599
baseball,ExtraTrees,1206,134,3,0.07546238601207733,0.13982830941677094,0.028805451467633247,0.9477611780166626,0.01193072460591793
baseball,LightGBM,1206,134,3,0.07123629748821259,0.14318397641181946,0.03298221901059151,0.9552238583564758,0.010619716718792915
baseball,LinearModel,1206,134,3,0.06584303826093674,0.1275910884141922,0.040704015642404556,0.9626865386962891,0.011206451803445816
baseball,NeuralNetFastAI,1206,134,3,0.07593012601137161,0.1348446011543274,0.047458481043577194,0.9552238583564758,0.010363901033997536
baseball,NeuralNetTorch,1206,134,3,0.07688800990581512,0.1511937975883484,0.026558298617601395,0.9477611780166626,0.010726919397711754
baseball,RandomForest,1206,134,3,0.0732569620013237,0.14287281036376953,0.03966275602579117,0.9552238583564758,0.011613978073000908
baseball,XGBoost,1206,134,3,0.07195058465003967,0.1464228630065918,0.030325353145599365,0.9626865386962891,0.010687766596674919
car,CatBoost,1555,173,4,6.137739205769321e-07,5.8636036555981264e-05,5.8770179748535156e-05,1.0,0.02640889212489128
car,ExtraTrees,1555,173,4,0.010167831555008888,0.021049482747912407,0.010147936642169952,0.9942196607589722,0.029597176238894463
car,LightGBM,1555,173,4,2.68406501652381e-18,0.0,5.960464477539063e-08,1.0,0.027381058782339096
car,LinearModel,1555,173,4,0.09724853187799454,0.14711366593837738,0.047726284712553024,0.9190751314163208,0.028671791777014732
car,NeuralNetFastAI,1555,173,4,9.919845622804896e-19,0.0,5.960464477539063e-08,1.0,0.028442198410630226
car,NeuralNetTorch,1555,173,4,3.7043430848615226e-18,0.0,5.960464477539063e-08,1.0,0.026049597188830376
car,RandomForest,1555,173,4,0.03394518420100212,0.06416488438844681,0.018743980675935745,0.9826589822769165,0.03122611902654171
car,XGBoost,1555,173,4,2.0162129032996745e-07,4.052397343912162e-05,4.0411949157714844e-05,1.0,0.025138750672340393
cardiotocography,CatBoost,1913,213,10,1.8126093097950846e-28,0.0,5.960464477539063e-08,1.0,0.10278446599841118
cardiotocography,ExtraTrees,1913,213,10,4.764414778704378e-44,0.0,5.960464477539063e-08,1.0,0.10101711750030518
cardiotocography,LightGBM,1913,213,10,3.4305317745633336e-37,0.0,5.960464477539063e-08,1.0,0.10331430844962597
cardiotocography,LinearModel,1913,213,10,1.2746577632827398e-27,0.0,5.960464477539063e-08,1.0,0.09779850021004677
cardiotocography,NeuralNetFastAI,1913,213,10,1.5639960437852096e-09,1.9164717741659842e-06,2.0265579223632812e-06,1.0,0.10154816135764122
cardiotocography,NeuralNetTorch,1913,213,10,4.624284932271896e-44,0.0,5.960464477539063e-08,1.0,0.10022114403545856
cardiotocography,RandomForest,1913,213,10,4.3410322741497135e-17,5.596679786279424e-10,5.960464477539063e-08,1.0,0.10269631072878838
