dataset,model,cal_size,test_size,n_classes,Dirichlet_logloss,Dirichlet_brier,Dirichlet_accuracy,Dirichlet_ece-15,Dirichlet_time
fabert,XGBoost,7413,824,7,0.7191548966063471,0.3541020861316221,0.731796145439148,0.04830988869071007,0.4498416249998627
first-order-theorem-proving,CatBoost,5506,612,6,1.0376966762954443,0.5048799397152972,0.6258170008659363,0.056439485400915146,6.555366915999912
first-order-theorem-proving,ExtraTrees,5506,612,6,1.0588476376299265,0.5123606245152792,0.601307213306427,0.03277336061000824,0.2538091249998615
first-order-theorem-proving,LightGBM,5506,612,6,1.0507775204391476,0.5099120254855924,0.6111111044883728,0.042445939034223557,0.2383087499993053
first-order-theorem-proving,LinearModel,5506,612,6,1.3725204924049468,0.645062287620685,0.48366013169288635,0.06266336143016815,0.2980423750004775
first-order-theorem-proving,NeuralNetFastAI,5506,612,6,1.1545809671522487,0.5558972444105005,0.5751634240150452,0.06178707629442215,0.24153670800023974
first-order-theorem-proving,NeuralNetTorch,5506,612,6,1.1180072707241313,0.5405005825200007,0.5702614188194275,0.04217027500271797,0.24828925000019808
first-order-theorem-proving,RandomForest,5506,612,6,1.053632745152307,0.5096518799751454,0.6143791079521179,0.03489343822002411,0.23804262500016193
first-order-theorem-proving,XGBoost,5506,612,6,1.0390545815325725,0.5040165155119046,0.6241829991340637,0.04434829205274582,0.23789633300020796
har,CatBoost,9269,1030,6,0.008065190657160978,0.004341441614486932,0.9961165189743042,0.004322431981563568,3.4084342919995834
har,ExtraTrees,9269,1030,6,0.031071627550644937,0.017635894922426558,0.9873786568641663,0.010765360668301582,0.7208051249999698
har,LightGBM,9269,1030,6,0.0046082054366600594,0.0020990833696627608,0.9990290999412537,0.0024500496219843626,0.9495892089998961
har,LinearModel,9269,1030,6,0.028023443479233145,0.01565217469275915,0.9893203973770142,0.007067330647259951,0.579114875000414
har,NeuralNetFastAI,9269,1030,6,0.014048733443231454,0.006854868556370045,0.9970873594284058,0.007731158751994371,0.655345166999723
har,NeuralNetTorch,9269,1030,6,0.013302881554411169,0.007141708486508206,0.9951456189155579,0.0046262252144515514,0.5815517920000275
har,RandomForest,9269,1030,6,0.051642458986478096,0.02885341365597663,0.9805825352668762,0.005858869291841984,0.6923323750006602
har,XGBoost,9269,1030,6,0.009671400392689898,0.005182839265984471,0.9970873594284058,0.004264985676854849,0.5805463750002673
isolet,CatBoost,7017,780,26,0.1286690317561235,0.06907669238078204,0.9512820243835449,0.013428634032607079,30.23378754100031
isolet,ExtraTrees,7017,780,26,0.2142533532954891,0.09219600708734231,0.9384615421295166,0.011326096020638943,28.174544458999662
isolet,LightGBM,7017,780,26,0.12432069274917223,0.05028253112125447,0.9666666388511658,0.010948358103632927,24.994063915999504
isolet,LinearModel,7017,780,26,0.14834645267020896,0.061888536032746654,0.9653846025466919,0.009852583520114422,25.05811166700005
isolet,NeuralNetFastAI,7017,780,26,0.08610885519226347,0.04344942240555316,0.9679487347602844,0.010711121372878551,22.639634791999924
isolet,NeuralNetTorch,7017,780,26,0.13556665066214296,0.058232492801051576,0.9705128073692322,0.019128352403640747,21.286911292001605
isolet,RandomForest,7017,780,26,0.26138575739694087,0.11610818202072606,0.9256410002708435,0.018910977989435196,18.87563762499849
isolet,XGBoost,7017,780,26,0.13329050852621643,0.06403157236461984,0.9538461565971375,0.0109760332852602,18.637153957999544
jungle_chess_2pcs_raw_endgame_complete,CatBoost,40337,4482,3,0.24751740116671644,0.16339806963552067,0.8623382449150085,0.038870442658662796,3.3282849580009497
jungle_chess_2pcs_raw_endgame_complete,ExtraTrees,40337,4482,3,0.28812939149229844,0.18650011829802715,0.8255243301391602,0.05871226266026497,0.25698745800036704
jungle_chess_2pcs_raw_endgame_complete,LightGBM,40337,4482,3,0.21365988579966114,0.14239675627024242,0.8663542866706848,0.04749515652656555,0.25210745799995493
jungle_chess_2pcs_raw_endgame_complete,LinearModel,40337,4482,3,0.7253299920615361,0.43022392608368565,0.6807228922843933,0.017246417701244354,0.2567022500006715
jungle_chess_2pcs_raw_endgame_complete,NeuralNetFastAI,40337,4482,3,0.15511196614300157,0.10396379328497318,0.9065149426460266,0.017626557499170303,0.31501345800097624
jungle_chess_2pcs_raw_endgame_complete,NeuralNetTorch,40337,4482,3,0.045398114219938966,0.0253617729006349,0.9843819737434387,0.016972940415143967,0.3160074170009466
jungle_chess_2pcs_raw_endgame_complete,RandomForest,40337,4482,3,0.2949373750624458,0.1900766671460959,0.8206157684326172,0.054805874824523926,0.20062358299946936
jungle_chess_2pcs_raw_endgame_complete,XGBoost,40337,4482,3,0.2060674590117262,0.13742660038581028,0.879964292049408,0.03246428444981575,0.3148452500008716
kr-vs-k,CatBoost,25250,2806,18,0.23658195754317105,0.118044736275199,0.9269422888755798,0.030210211873054504,36.263316208000106
kr-vs-k,ExtraTrees,25250,2806,18,0.3913510187942738,0.1702472685700716,0.8909479975700378,0.053970176726579666,31.106752874999074
kr-vs-k,LightGBM,25250,2806,18,0.22565983926248404,0.11398162595037725,0.9265859127044678,0.03776826709508896,34.975337291998585
kr-vs-k,LinearModel,25250,2806,18,1.772514240242446,0.7716409854279059,0.3677833080291748,0.034464843571186066,21.367997958999695
kr-vs-k,NeuralNetFastAI,25250,2806,18,0.283351205170395,0.15473661698569155,0.8923735022544861,0.037650130689144135,27.298681415999454
kr-vs-k,NeuralNetTorch,25250,2806,18,0.21144093037973577,0.11336785936351348,0.9258731007575989,0.045147042721509933,25.85534241700043
kr-vs-k,RandomForest,25250,2806,18,0.39963434737354814,0.17139496862759426,0.8923735022544861,0.05899742618203163,34.70632745900002
kr-vs-k,XGBoost,25250,2806,18,0.20851072504401483,0.1067459856785575,0.935139000415802,0.030963122844696045,30.52430262499911
led24,CatBoost,2880,320,10,0.8117597384683315,0.3987813391682864,0.7124999761581421,0.0628359466791153,6.8369879580004635
led24,ExtraTrees,2880,320,10,0.8218635807540977,0.4049885045508865,0.71875,0.09941372275352478,0.39432966700042016
led24,LightGBM,2880,320,10,0.820430559298492,0.4022300960041667,0.7124999761581421,0.07279086112976074,0.39977708399965195
led24,LinearModel,2880,320,10,0.8030828820980531,0.39619804462726016,0.7093750238418579,0.07611826062202454,0.32573158299965144
led24,NeuralNetFastAI,2880,320,10,0.8024502054826345,0.38984335393279146,0.7124999761581421,0.06472847610712051,0.3953212079995865
led24,NeuralNetTorch,2880,320,10,0.7970188899569043,0.3911796918330809,0.7093750238418579,0.06576737761497498,0.39807633300006273
led24,RandomForest,2880,320,10,0.803896696202034,0.3965343818087854,0.715624988079071,0.0779203325510025,0.39680391699948814
led24,XGBoost,2880,320,10,0.8133441831230902,0.39869587403066,0.703125,0.07056426256895065,0.3990615419988899
letter,CatBoost,18000,2000,26,0.06755247018831764,0.032997298306214735,0.9779999852180481,0.006198004353791475,110.09891425000023
letter,ExtraTrees,18000,2000,26,0.10803337617393859,0.04972078145564163,0.9700000286102295,0.01356909703463316,94.3198133750011
letter,LightGBM,18000,2000,26,0.06787797399035293,0.031491205924221694,0.9800000190734863,0.010292054153978825,110.5594873329992
letter,LinearModel,18000,2000,26,0.6661832580886651,0.2652002625999984,0.8144999742507935,0.05440308153629303,116.8602044170002
letter,NeuralNetFastAI,18000,2000,26,0.04848765522551096,0.02284703028146871,0.9850000143051147,0.009044774807989597,127.58992637499978
letter,NeuralNetTorch,18000,2000,26,0.04661631768838715,0.02287560827736184,0.9850000143051147,0.0071684871800243855,101.11450033299843
letter,RandomForest,18000,2000,26,0.13856059415810532,0.06054536870634509,0.9610000252723694,0.013688741251826286,95.66703187500025
letter,XGBoost,18000,2000,26,0.07624712981909755,0.03503032569510689,0.9769999980926514,0.0065500447526574135,101.92295791600009
mfeat-factors,CatBoost,1800,200,10,0.10042650139680041,0.042814072144739625,0.9800000190734863,0.020353034138679504,4.191782082998543
mfeat-factors,ExtraTrees,1800,200,10,0.10578338889124975,0.04819801656809419,0.9750000238418579,0.024723902344703674,0.5754119579996768
mfeat-factors,LightGBM,1800,200,10,0.08723139661182117,0.03985593499710488,0.9750000238418579,0.01719670742750168,0.5953509589999157
mfeat-factors,LinearModel,1800,200,10,0.06307270628351326,0.03241566560973675,0.9800000190734863,0.0177224799990654,0.5878387919983652
mfeat-factors,NeuralNetFastAI,1800,200,10,0.05611883076971826,0.02792340200580085,0.9800000190734863,0.017119036987423897,0.5140126250007597
mfeat-factors,NeuralNetTorch,1800,200,10,0.07646576151838358,0.029826883408385553,0.9800000190734863,0.017369801178574562,0.5681106669999281
mfeat-factors,RandomForest,1800,200,10,0.11277660924621173,0.05819773768486028,0.9649999737739563,0.035753823816776276,0.5172432500003197
mfeat-factors,XGBoost,1800,200,10,0.08758360281381462,0.039976724322227035,0.9800000190734863,0.022307755425572395,0.43778533400109154
micro-mass,CatBoost,513,58,20,0.14866476721955368,0.0756515054918248,0.9655172228813171,0.0671146959066391,9.32171045799987
micro-mass,ExtraTrees,513,58,20,0.7113261720586846,0.20769221954663764,0.8793103694915771,0.08559903502464294,1.706355333000829
micro-mass,LightGBM,513,58,20,0.2436103743110961,0.12107919681905088,0.931034505367279,0.07022301852703094,1.6856157500005793
micro-mass,LinearModel,513,58,20,0.14561119806249653,0.09229119063966829,0.931034505367279,0.0698140561580658,1.8101418750011362
micro-mass,NeuralNetFastAI,513,58,20,0.3192038835624885,0.16922876759260755,0.8448275923728943,0.08180175721645355,2.0627430000004097
micro-mass,NeuralNetTorch,513,58,20,0.26731147193514093,0.0878991300101178,0.9482758641242981,0.051234036684036255,1.6914687089993095
micro-mass,RandomForest,513,58,20,1.0799815124191792,0.30628271709131255,0.8103448152542114,0.1578039973974228,1.685014417000275
micro-mass,XGBoost,513,58,20,0.18749358089834603,0.10750407795165903,0.8965517282485962,0.07319654524326324,1.2067650409990165
microaggregation2,CatBoost,18000,2000,5,0.9069203402406524,0.4817403821551222,0.6380000114440918,0.02032889612019062,7.174711124998794
microaggregation2,ExtraTrees,18000,2000,5,0.9318407056139073,0.4917500926924477,0.6265000104904175,0.026377521455287933,0.3463802920014132
microaggregation2,LightGBM,18000,2000,5,0.8957702690032213,0.47754755963905293,0.6384999752044678,0.025080395862460136,0.7586660830002074
microaggregation2,LinearModel,18000,2000,5,1.0419093355851534,0.5521866287785645,0.5824999809265137,0.016547061502933502,0.25687233399912657
microaggregation2,NeuralNetFastAI,18000,2000,5,0.8594644472951088,0.45803873440805604,0.6520000100135803,0.01485140435397625,0.26940045799892687
microaggregation2,NeuralNetTorch,18000,2000,5,0.8732501856010636,0.46615245678059825,0.6460000276565552,0.027181558310985565,0.3502896249992773
microaggregation2,RandomForest,18000,2000,5,0.9359311764717938,0.49441376079440735,0.6315000057220459,0.020293569192290306,0.35506837499997346
microaggregation2,XGBoost,18000,2000,5,0.9017122468520521,0.4802073686380891,0.6309999823570251,0.017705710604786873,0.34902449999935925
okcupid-stem,CatBoost,45710,5079,3,0.5624732865283902,0.3358116924186823,0.7623547911643982,0.010848073288798332,5.591303666000385
okcupid-stem,ExtraTrees,45710,5079,3,0.5902036414472028,0.3549741198439179,0.7464067935943604,0.012964632362127304,0.22654350000084378
okcupid-stem,LightGBM,45710,5079,3,0.5653224619910273,0.33910172743548495,0.7572357058525085,0.012605711817741394,0.22671933299898228
okcupid-stem,LinearModel,45710,5079,3,0.575653117751028,0.3448134065121126,0.7548729777336121,0.012903153896331787,0.23734841599980427
okcupid-stem,NeuralNetFastAI,45710,5079,3,0.569565107755905,0.3417232257514529,0.758417010307312,0.015916194766759872,0.2345780420000665
okcupid-stem,NeuralNetTorch,45710,5079,3,0.5636292710412036,0.3372789455432744,0.7631423473358154,0.014116203412413597,0.22423254200111842
okcupid-stem,RandomForest,45710,5079,3,0.589092939179373,0.3543016838982868,0.7458161115646362,0.011964934878051281,0.22939329099972383
okcupid-stem,XGBoost,45710,5079,3,0.5654976839664461,0.33887545580009787,0.7594014406204224,0.01050907839089632,0.2260442080005305
optdigits,CatBoost,5058,562,10,0.04280676065711515,0.021928725292273465,0.9857650995254517,0.008507100865244865,4.272404999999708
optdigits,ExtraTrees,5058,562,10,0.05878846128126086,0.018959556894431125,0.9893238544464111,0.011679211631417274,1.1954562499995518
optdigits,LightGBM,5058,562,10,0.038780412740054115,0.018801704198297867,0.9857650995254517,0.008067150600254536,0.9675043750012264
optdigits,LinearModel,5058,562,10,0.08966353395851549,0.05092013709793635,0.9661921858787537,0.012915300205349922,0.9801355829986278
optdigits,NeuralNetFastAI,5058,562,10,0.039574144128792316,0.020525901447109234,0.9893238544464111,0.010669270530343056,0.8510116249999555
optdigits,NeuralNetTorch,5058,562,10,0.03493318931622909,0.016768123449809255,0.9911032319068909,0.01181698963046074,0.971187542001644
optdigits,RandomForest,5058,562,10,0.07694374961609017,0.038036322669551946,0.9733096361160278,0.008793504908680916,0.9706287080007314
optdigits,XGBoost,5058,562,10,0.05678036875819458,0.03235044204081361,0.9804270267486572,0.017475290223956108,0.8433684579995315
page-blocks,CatBoost,4925,548,5,0.08428555056333807,0.04086013813213123,0.974452555179596,0.00915154442191124,3.600042125000982
page-blocks,ExtraTrees,4925,548,5,0.11282977649262087,0.04297858002462645,0.9762773513793945,0.013661236502230167,0.2913810840000224
page-blocks,LightGBM,4925,548,5,0.08325244892093474,0.03929246791745818,0.974452555179596,0.012199429795145988,0.3362542499999108
page-blocks,LinearModel,4925,548,5,0.10215342297460243,0.04809420621723192,0.9671533107757568,0.0165567547082901,0.3927248749987484
page-blocks,NeuralNetFastAI,4925,548,5,0.09761197006017718,0.048224855812425076,0.9689781069755554,0.011030718684196472,0.28717270900051517
page-blocks,NeuralNetTorch,4925,548,5,0.08231948563583605,0.036541637162243144,0.9781022071838379,0.013243524357676506,0.39685745799943106
page-blocks,RandomForest,4925,548,5,0.09858862533458383,0.04241073041259849,0.9726277589797974,0.013231748715043068,0.343389333000232
page-blocks,XGBoost,4925,548,5,0.08109683567975433,0.03917165003506462,0.974452555179596,0.00878883060067892,0.35431812499882653
pendigits,CatBoost,9892,1100,10,0.010363297795565662,0.004496632059801568,0.9972727298736572,0.003937773406505585,4.900402458000826
pendigits,ExtraTrees,9892,1100,10,0.024497484622661537,0.010495553055778217,0.9936363697052002,0.007309269160032272,1.677983250001489
pendigits,LightGBM,9892,1100,10,0.019041167266944898,0.007843180080369036,0.9945454597473145,0.004087945446372032,1.4815696670011675
pendigits,LinearModel,9892,1100,10,0.1233337022341644,0.05767062803994024,0.9654545187950134,0.015619870275259018,1.8758965830002126
pendigits,NeuralNetFastAI,9892,1100,10,0.012177786147076174,0.0054138638776161105,0.9972727298736572,0.004131712485104799,1.5040808329995343
pendigits,NeuralNetTorch,9892,1100,10,0.008083294138992484,0.0035032766535852793,0.9981818199157715,0.004246607888489962,1.8526602090005326
pendigits,RandomForest,9892,1100,10,0.03697291429175515,0.018752297005219947,0.9881818294525146,0.0052799261175096035,1.492692874999193
pendigits,XGBoost,9892,1100,10,0.022010799327932193,0.009819766870443895,0.9945454597473145,0.007952946238219738,1.4874443330008944
robert,CatBoost,9000,1000,10,1.3045718492477976,0.5919113024453043,0.5540000200271606,0.043574098497629166,3.9530152910010656
robert,ExtraTrees,9000,1000,10,1.5277198525739992,0.6688361820521787,0.4729999899864197,0.06994934380054474,0.9055911670002388
robert,LightGBM,9000,1000,10,1.2470988775953558,0.5699548059271927,0.5640000104904175,0.04057370126247406,1.587396250000893
robert,LinearModel,9000,1000,10,1.7428685722168016,0.7588605180147422,0.37299999594688416,0.0758170410990715,1.4317220840002847
robert,NeuralNetFastAI,9000,1000,10,1.4825578194821158,0.6592894291839521,0.4779999852180481,0.04609139263629913,0.8914184999994177
robert,NeuralNetTorch,9000,1000,10,1.461223369812117,0.6476210398663483,0.48899999260902405,0.0477716289460659,0.7290489999995771
robert,RandomForest,9000,1000,10,1.5447604941955526,0.6741001339464816,0.47099998593330383,0.053911346942186356,0.8948249160002888
robert,XGBoost,9000,1000,10,1.3356317121864791,0.6051177119442457,0.5210000276565552,0.04654427617788315,0.892790125000829
satimage,CatBoost,5787,643,6,0.1985991632235665,0.11562110285929103,0.9160186648368835,0.022867821156978607,7.492563750000045
satimage,ExtraTrees,5787,643,6,0.19933372626231716,0.11324520756591991,0.920684278011322,0.03039385750889778,0.3500787079992733
satimage,LightGBM,5787,643,6,0.20285805819967678,0.11703932783246945,0.920684278011322,0.018596705049276352,0.4808218340003805
satimage,LinearModel,5787,643,6,0.3235770876255669,0.18411442247250637,0.861586332321167,0.02426476776599884,0.4048077919997013
satimage,NeuralNetFastAI,5787,643,6,0.18475051648350008,0.10885238696114356,0.9222394824028015,0.017010297626256943,0.41495345899966196
satimage,NeuralNetTorch,5787,643,6,0.192518742833991,0.11209211641926876,0.9222394824028015,0.03063960373401642,0.35974329200143984
satimage,RandomForest,5787,643,6,0.21162439259844992,0.12067896532994121,0.917573869228363,0.024838749319314957,0.3476742090006155
satimage,XGBoost,5787,643,6,0.20857910779023126,0.11504113497167219,0.9222394824028015,0.016552843153476715,0.3717537500015169
segment,CatBoost,2079,231,7,0.08498472372037953,0.033962662752517685,0.9826839566230774,0.017801707610487938,7.698832999998558
segment,ExtraTrees,2079,231,7,0.10758263674356866,0.030325660563185232,0.9826839566230774,0.023203980177640915,0.5584087079987512
segment,LightGBM,2079,231,7,0.09686751127693259,0.03603952415300443,0.9783549904823303,0.018304888159036636,0.7469864590002544
segment,LinearModel,2079,231,7,0.10665670578516859,0.04344526782836351,0.9783549904823303,0.02506013587117195,0.8401824590000615
segment,NeuralNetFastAI,2079,231,7,0.08811616370737377,0.050598346787137,0.9740259647369385,0.030237184837460518,0.984991291001279
segment,NeuralNetTorch,2079,231,7,0.07249431562651044,0.03420376447875954,0.9870129823684692,0.030469756573438644,0.6367710419999639
segment,RandomForest,2079,231,7,0.10830923085926808,0.031111890106274888,0.9783549904823303,0.017930136993527412,0.7912593330001982
segment,XGBoost,2079,231,7,0.10175070412552535,0.04093579098949081,0.9783549904823303,0.0144950021058321,0.5320481250000739
semeion,CatBoost,1433,160,10,0.2018687271114219,0.10856020669430086,0.925000011920929,0.04908805340528488,3.137060167000527
semeion,ExtraTrees,1433,160,10,0.4029664741740767,0.15750518982518957,0.8999999761581421,0.03484855219721794,0.4331573749987001
semeion,LightGBM,1433,160,10,0.25015937268755684,0.1191522646682351,0.925000011920929,0.04022669792175293,0.49674108299950603
semeion,LinearModel,1433,160,10,0.2839120808738741,0.1380932824019264,0.90625,0.06746180355548859,0.4421189170006983
semeion,NeuralNetFastAI,1433,160,10,0.2050815146357902,0.10791787099759595,0.925000011920929,0.02282724529504776,0.514974458999859
semeion,NeuralNetTorch,1433,160,10,0.22596268421795135,0.11285723232171074,0.9125000238418579,0.051533233374357224,0.4377258749991597
semeion,RandomForest,1433,160,10,0.3860078226831785,0.1523224015512144,0.8999999761581421,0.03783803805708885,0.4357458329996007
semeion,XGBoost,1433,160,10,0.3062716080916664,0.13093435831228056,0.9125000238418579,0.0397208109498024,0.43752854199919966
soybean,CatBoost,614,69,19,0.13410049087325715,0.08638748309476556,0.9420289993286133,0.07112500816583633,8.835756083000888
soybean,ExtraTrees,614,69,19,0.1248569142507126,0.08838831461734786,0.9420289993286133,0.05237917602062225,1.9880370419996325
soybean,LightGBM,614,69,19,0.08967756482854901,0.05657705394766164,0.95652174949646,0.055908724665641785,1.5763472910002747
soybean,LinearModel,614,69,19,0.2087628277566654,0.12205881984829907,0.9130434989929199,0.05590951815247536,1.444416333000845
soybean,NeuralNetFastAI,614,69,19,0.15942223938036656,0.08871754053865635,0.9420289993286133,0.03597927838563919,1.8561591669986228
soybean,NeuralNetTorch,614,69,19,0.18310574529214152,0.11728264698824704,0.9130434989929199,0.06463566422462463,1.9491452080001181
soybean,RandomForest,614,69,19,0.2219564878137444,0.11417632791356093,0.9130434989929199,0.058118786662817,2.0640053750012157
soybean,XGBoost,614,69,19,0.1513125377687044,0.09068232857383303,0.9420289993286133,0.05505046620965004,1.5520329589999164
splice,CatBoost,2871,319,3,0.10978644243747412,0.05892688894439342,0.962382435798645,0.013501161709427834,3.936140332998548
splice,ExtraTrees,2871,319,3,0.15264619175384378,0.08569842277665261,0.9373040795326233,0.02971087396144867,0.2712575839996134
splice,LightGBM,2871,319,3,0.11876606985218088,0.06315694991186263,0.9592476487159729,0.020740292966365814,0.22127679099867237
splice,LinearModel,2871,319,3,0.18489396106205108,0.09344170791775905,0.9435736536979675,0.03192142769694328,0.3782954170001176
splice,NeuralNetFastAI,2871,319,3,0.10715129426464079,0.05587810801857286,0.9592476487159729,0.01563098654150963,0.22307137499956298
splice,NeuralNetTorch,2871,319,3,0.12475092302978541,0.06616647212421538,0.9592476487159729,0.022579528391361237,0.221191832999466
splice,RandomForest,2871,319,3,0.14815996189196318,0.0849796594274573,0.9373040795326233,0.02069671079516411,0.27161066599910555
splice,XGBoost,2871,319,3,0.10079651098216055,0.05411620318894066,0.9655172228813171,0.011982128024101257,0.21862904199952027
steel-plates-fault,CatBoost,1746,195,7,0.4674418859231448,0.23839299293715507,0.8256410360336304,0.06837642192840576,2.868756416999531
steel-plates-fault,ExtraTrees,1746,195,7,0.5031184367078008,0.2644290014941181,0.8153846263885498,0.09585324674844742,0.2915078750011162
steel-plates-fault,LightGBM,1746,195,7,0.48206383879381964,0.2438713315990475,0.8153846263885498,0.04347175359725952,0.3989010410004994
steel-plates-fault,LinearModel,1746,195,7,0.6763391503622899,0.356070459175871,0.764102578163147,0.09044633060693741,0.29686970799957635
steel-plates-fault,NeuralNetFastAI,1746,195,7,0.5674659959557673,0.3031282385293664,0.800000011920929,0.06651324778795242,0.40012462500089896
steel-plates-fault,NeuralNetTorch,1746,195,7,0.6106828935341048,0.3311997885405604,0.7384615540504456,0.06859757006168365,0.3281150839993643
steel-plates-fault,RandomForest,1746,195,7,0.5179022766944933,0.2526327632079394,0.8205128312110901,0.05975709483027458,0.3645246669984772
steel-plates-fault,XGBoost,1746,195,7,0.4807449145237003,0.23962623603185962,0.8102564215660095,0.06257016956806183,0.34984416699990106
synthetic_control,CatBoost,540,60,6,0.0026963140799342146,0.0001258887127853308,1.0,0.002663850784301758,3.5581135829997947
synthetic_control,ExtraTrees,540,60,6,0.01978476310558118,0.012398012287516988,0.9833333492279053,0.014367073774337769,0.7155780419998337
synthetic_control,LightGBM,540,60,6,0.000418236021089964,9.096693597323861e-06,1.0,0.00041621923446655273,0.8767653750001045
synthetic_control,LinearModel,540,60,6,0.004477144718654394,0.0006194761244599607,1.0,0.0043129269033670425,0.7779044589988189
synthetic_control,NeuralNetFastAI,540,60,6,0.00027736620187975047,1.6730208535645596e-06,1.0,0.00027745962142944336,0.7754144999998971
synthetic_control,NeuralNetTorch,540,60,6,0.021027151897785316,0.014211085275275199,0.9833333492279053,0.013333226554095745,0.7026721250003902
synthetic_control,RandomForest,540,60,6,0.01592317511300866,0.0031114150614870587,1.0,0.015038691461086273,0.7163464169989311
synthetic_control,XGBoost,540,60,6,0.013808598618859195,0.003869477654388472,1.0,0.01262706145644188,0.8172485830000369
texture,CatBoost,4950,550,11,0.02107685543169353,0.011315816639393794,0.9945454597473145,0.004169808700680733,7.979689666999548
texture,ExtraTrees,4950,550,11,0.05084727990710782,0.02748083680800479,0.9818181991577148,0.010239263996481895,1.6345061669999268
texture,LightGBM,4950,550,11,0.015346535170149871,0.007427150586153314,0.996363639831543,0.0040269591845571995,1.9081952499982435
texture,LinearModel,4950,550,11,0.0203835761229187,0.006528108843696584,0.996363639831543,0.003291704226285219,2.177066416999878
texture,NeuralNetFastAI,4950,550,11,0.06003679705642849,0.009114206024017763,0.9945454597473145,0.004867061041295528,1.7711996660000295
texture,NeuralNetTorch,4950,550,11,0.019236102069986983,0.0041649104392002265,0.9981818199157715,0.002362106228247285,1.9239533329982805
texture,RandomForest,4950,550,11,0.05194640336037554,0.02510776776973108,0.9872727394104004,0.011293531395494938,1.5079759580003156
texture,XGBoost,4950,550,11,0.026198086911096527,0.013215451263330872,0.9927272796630859,0.00917477160692215,1.3923140829992917
vehicle,CatBoost,761,85,4,0.43597789996050035,0.27318822895359846,0.7764706015586853,0.07278593629598618,5.941501749999588
vehicle,ExtraTrees,761,85,4,0.45734871093918694,0.27040821025930595,0.7882353067398071,0.07133791595697403,0.40768670800025575
vehicle,LightGBM,761,85,4,0.4193950628807439,0.26306490041379665,0.8117647171020508,0.07892096042633057,0.42222216700065474
vehicle,LinearModel,761,85,4,0.32325355659455257,0.20422506740295687,0.8352941274642944,0.0719824880361557,0.34983550000106334
vehicle,NeuralNetFastAI,761,85,4,0.29234733857870815,0.1794174511081272,0.8823529481887817,0.050537168979644775,0.366445499999827
vehicle,NeuralNetTorch,761,85,4,0.2926190286054579,0.17754161725665588,0.8705882430076599,0.06034079194068909,0.30808162500034086
vehicle,RandomForest,761,85,4,0.44731317434676937,0.26646983556907206,0.7882353067398071,0.14494553208351135,0.34845674999996845
vehicle,XGBoost,761,85,4,0.45481824667063314,0.274851575464257,0.800000011920929,0.09777414798736572,0.30738745800044853
volcanoes-a2,CatBoost,1460,163,5,0.22911676845765958,0.1074240180438282,0.9202454090118408,0.060303524136543274,6.414548624999952
volcanoes-a2,ExtraTrees,1460,163,5,0.24109497452950523,0.11242067980710295,0.9202454090118408,0.03852654621005058,0.33232049999969604
volcanoes-a2,LightGBM,1460,163,5,0.22506014966146876,0.10520649247257395,0.9263803958892822,0.04260791838169098,0.24021104199891852
volcanoes-a2,LinearModel,1460,163,5,0.2377890048445157,0.11099588223085498,0.9202454090118408,0.056939251720905304,0.24506195900175953
volcanoes-a2,NeuralNetFastAI,1460,163,5,0.2369160190902794,0.1097808945143268,0.9202454090118408,0.050483815371990204,0.21779379200052063
volcanoes-a2,NeuralNetTorch,1460,163,5,0.23403248587309822,0.10963278117878723,0.9202454090118408,0.030638424679636955,0.2183194999997795
volcanoes-a2,RandomForest,1460,163,5,0.2456519559446067,0.11397907254075777,0.9141104221343994,0.042637553066015244,0.3308093329997064
volcanoes-a2,XGBoost,1460,163,5,0.22351432332722027,0.103935453371611,0.9386503100395203,0.06229406222701073,0.26273870799923316
volcanoes-a3,CatBoost,1368,153,5,0.29802971157685604,0.13787975096742056,0.9019607901573181,0.04492102563381195,2.693970124999396
volcanoes-a3,ExtraTrees,1368,153,5,0.2972366844447184,0.13873984239907394,0.8954248428344727,0.03465156629681587,0.30971683299867436
volcanoes-a3,LightGBM,1368,153,5,0.30056804276466415,0.14097578080737527,0.9019607901573181,0.04634604603052139,0.21502095799951348
volcanoes-a3,LinearModel,1368,153,5,0.3097176298215046,0.14258810487204274,0.8823529481887817,0.05561542883515358,0.2200250000005326
volcanoes-a3,NeuralNetFastAI,1368,153,5,0.3137460327410812,0.14236047662448573,0.8954248428344727,0.045637451112270355,0.20544520800103783
volcanoes-a3,NeuralNetTorch,1368,153,5,0.30445470281268705,0.14118750175215386,0.8888888955116272,0.04058511555194855,0.2108698749998439
volcanoes-a3,RandomForest,1368,153,5,0.30411420891522145,0.14080195872916915,0.8888888955116272,0.06325675547122955,0.34339366600033827
volcanoes-a3,XGBoost,1368,153,5,0.3097262960314969,0.147285152729201,0.8888888955116272,0.05988224595785141,0.28619262500069453
volcanoes-a4,CatBoost,1363,152,5,0.30681558834092665,0.1320593083601193,0.9210526347160339,0.05211359262466431,2.7746968749997905
volcanoes-a4,ExtraTrees,1363,152,5,0.2940573634030244,0.1297384979639132,0.9144737124443054,0.05928969383239746,0.2656182499995339
volcanoes-a4,LightGBM,1363,152,5,0.2889981207817013,0.12819220937377682,0.9144737124443054,0.04728184640407562,0.2933518340014416
volcanoes-a4,LinearModel,1363,152,5,0.3006229633749689,0.13074656919248007,0.9144737124443054,0.03427283093333244,0.22269529100049112
