dataset,model,cal_size,test_size,n_classes,Spline_brier,Spline_logloss,Spline_ece-15,Spline_accuracy,Spline_time
cardiotocography,XGBoost,1913,213,10,1.2330172318606831e-08,6.430769637911557e-05,6.473064422607422e-05,1.0,2.489595709950663
cmc,CatBoost,1325,148,3,0.49823580083890223,0.8453726936667705,0.0993054211139679,0.5945945978164673,0.4792761650169268
cmc,ExtraTrees,1325,148,3,0.5080733943456451,0.862963169935878,0.09964457154273987,0.587837815284729,0.4545724460622296
cmc,LightGBM,1325,148,3,0.520863191242675,0.8790772306296091,0.06897749751806259,0.5337837934494019,0.47803913604002446
cmc,LinearModel,1325,148,3,0.5217891997948291,0.8720286781458136,0.09418395906686783,0.6216216087341309,0.6274183910572901
cmc,NeuralNetFastAI,1325,148,3,0.49964533403236705,0.8397080777357001,0.078165203332901,0.6148648858070374,0.7560518509708345
cmc,NeuralNetTorch,1325,148,3,0.5023154123296296,0.8492094680928906,0.09790802747011185,0.6418918967247009,0.6524894579779357
cmc,RandomForest,1325,148,3,0.5048944706601926,0.8488647505450853,0.09556089341640472,0.5743243098258972,0.5823364240350202
cmc,XGBoost,1325,148,3,0.5017135254765467,0.849783930475847,0.11685337871313095,0.6081081032752991,0.5526985470205545
cnae-9,CatBoost,972,108,9,0.0698874503923829,0.17157643171040643,0.05159735679626465,0.9537037014961243,2.052074905950576
cnae-9,ExtraTrees,972,108,9,0.06643956310365076,0.16606290234464172,0.05802422761917114,0.9629629850387573,1.7056319140829146
cnae-9,LightGBM,972,108,9,0.0514911307367892,0.12126117786910563,0.039224773645401,0.9629629850387573,2.0004360059974715
cnae-9,LinearModel,972,108,9,0.06670774489648032,0.14804924561897104,0.03967158868908882,0.9537037014961243,2.0949275710154325
cnae-9,NeuralNetFastAI,972,108,9,0.049910129544924506,0.10564687608805645,0.0538170225918293,0.9629629850387573,1.9716035780729726
cnae-9,NeuralNetTorch,972,108,9,0.05473819415407962,0.12622985664763445,0.041671931743621826,0.9629629850387573,2.203885708004236
cnae-9,RandomForest,972,108,9,0.07364369030360292,0.1874788533916261,0.0698496624827385,0.9629629850387573,1.625519490102306
cnae-9,XGBoost,972,108,9,0.08267821581900897,0.18297481389308565,0.03445691242814064,0.9351851940155029,1.9380825469270349
collins,CatBoost,900,100,30,0.8055021213388384,2.1064167219113177,0.06057130917906761,0.30000001192092896,5.412629269994795
collins,ExtraTrees,900,100,30,0.8446471027437414,2.249357962352678,0.06758494675159454,0.20999999344348907,6.432501259027049
collins,LightGBM,900,100,30,0.8104754687233722,2.125998382141132,0.09095491468906403,0.3199999928474426,5.23969205096364
collins,LinearModel,900,100,30,0.8073957656987928,2.1873070660630356,0.09679461270570755,0.3400000035762787,7.895763884996995
collins,NeuralNetFastAI,900,100,30,0.8069503217890167,2.140273349680699,0.10488805919885635,0.33000001311302185,6.506664756103419
collins,NeuralNetTorch,900,100,30,0.7824876988307315,2.054484606606752,0.09529878199100494,0.3199999928474426,6.264687524992041
collins,RandomForest,900,100,30,0.8349880843591868,2.232348047713627,0.0661332905292511,0.25999999046325684,6.521260339999571
collins,XGBoost,900,100,30,0.8297564775954069,2.248151378072489,0.10001223534345627,0.28999999165534973,4.508169954060577
connect-4,CatBoost,60801,6756,3,0.17779605912753393,0.31932750621940825,0.013139447197318077,0.875074028968811,26.08789673796855
connect-4,ExtraTrees,60801,6756,3,0.2510604289115582,0.4539263508508737,0.016242871060967445,0.8223801255226135,24.410292463027872
connect-4,LightGBM,60801,6756,3,0.17794311475020966,0.3203572926941092,0.01610715501010418,0.8734458088874817,27.43267705105245
connect-4,LinearModel,60801,6756,3,0.334717463882423,0.5945809050458565,0.011467144824564457,0.758436918258667,17.99552306998521
connect-4,NeuralNetFastAI,60801,6756,3,0.16708841852562026,0.3000931260036859,0.019095025956630707,0.8836589455604553,26.39536224701442
connect-4,NeuralNetTorch,60801,6756,3,0.1752954486570006,0.3138257106115094,0.022264664992690086,0.8765541911125183,29.084388012997806
connect-4,RandomForest,60801,6756,3,0.26134945300633683,0.47359932463259047,0.016694948077201843,0.815423309803009,14.725515768979676
connect-4,XGBoost,60801,6756,3,0.1786919585290007,0.32094860127170327,0.01504433061927557,0.8728537559509277,27.896906479960307
dilbert,CatBoost,9000,1000,5,0.024439316300314817,0.047796535350003784,0.007832732982933521,0.9819999933242798,4.6906119419727474
dilbert,ExtraTrees,9000,1000,5,0.03824095062035612,0.07563151127921182,0.012812699191272259,0.9739999771118164,4.540136030991562
dilbert,LightGBM,9000,1000,5,0.011455653323658603,0.022457101062576888,0.006084025371819735,0.9909999966621399,5.473693585023284
dilbert,LinearModel,9000,1000,5,0.09132399739015133,0.16880030667722123,0.02497309446334839,0.9380000233650208,7.382352397078648
dilbert,NeuralNetFastAI,9000,1000,5,0.019828047737952353,0.03878431198711683,0.014893398620188236,0.9869999885559082,5.569034740910865
dilbert,NeuralNetTorch,9000,1000,5,0.012997062159751254,0.029285623745644387,0.013476948253810406,0.9919999837875366,5.4987441409612074
dilbert,RandomForest,9000,1000,5,0.06627787543766059,0.1250076382970533,0.015062385238707066,0.9580000042915344,5.045346243074164
dilbert,XGBoost,9000,1000,5,0.020559181867356918,0.041474459489530234,0.007096287794411182,0.9869999885559082,5.312812497024424
dna,CatBoost,2867,319,3,0.06207824462166521,0.11676540357217509,0.018911873921751976,0.9655172228813171,1.6486294250935316
dna,ExtraTrees,2867,319,3,0.08010498145215063,0.15694590534614042,0.03233697637915611,0.9529780745506287,1.6466110959881917
dna,LightGBM,2867,319,3,0.0630022141824173,0.11849772303641458,0.0221493449062109,0.9529780745506287,1.7469474500976503
dna,LinearModel,2867,319,3,0.12022233065138906,0.22372811914265756,0.03475958853960037,0.931034505367279,2.549429400009103
dna,NeuralNetFastAI,2867,319,3,0.08213839206669782,0.15562233524401967,0.013942454941570759,0.9467084407806396,2.0575752520235255
dna,NeuralNetTorch,2867,319,3,0.08136085321647527,0.15006908795422708,0.014741860330104828,0.9498432874679565,1.7446184220025316
dna,RandomForest,2867,319,3,0.08955512100612485,0.16920529589598046,0.016498669981956482,0.9404388666152954,1.5978300609858707
dna,XGBoost,2867,319,3,0.06145268752533329,0.11762192730311519,0.019767915830016136,0.962382435798645,1.8021005099872127
eucalyptus,CatBoost,662,74,5,0.40771651487826954,0.6910442410635682,0.07906652987003326,0.6756756901741028,0.9648692669579759
eucalyptus,ExtraTrees,662,74,5,0.3730563995220896,0.6495752643733619,0.10106303542852402,0.6756756901741028,1.094888875959441
eucalyptus,LightGBM,662,74,5,0.36932980113319874,0.6367877972781661,0.1596432477235794,0.6756756901741028,1.095706486958079
eucalyptus,LinearModel,662,74,5,0.4317081127719356,0.735529813995374,0.04992068558931351,0.6486486196517944,0.9592980319866911
eucalyptus,NeuralNetFastAI,662,74,5,0.40321383028455154,0.6511607053064662,0.126095712184906,0.6756756901741028,1.0981046210508794
eucalyptus,NeuralNetTorch,662,74,5,0.41764689472296446,0.6616585315535546,0.09588885307312012,0.662162184715271,0.9061997339595109
eucalyptus,RandomForest,662,74,5,0.3973021357171172,0.6775965615928128,0.1384657770395279,0.662162184715271,0.9750547549920157
eucalyptus,XGBoost,662,74,5,0.41549884558043576,0.7200243393966647,0.11365912854671478,0.6756756901741028,1.0036092489026487
eye_movements,CatBoost,9842,1094,3,0.35231430000002373,0.5949745807008222,0.029720041900873184,0.7358317971229553,2.9661277949344367
eye_movements,ExtraTrees,9842,1094,3,0.3174923700713028,0.545375705662208,0.045332733541727066,0.7806215882301331,2.7161880099447444
eye_movements,LightGBM,9842,1094,3,0.2795011015239912,0.48666353186231837,0.03115823306143284,0.809872031211853,3.7400536919012666
eye_movements,LinearModel,9842,1094,3,0.563542671761271,0.9172850149094826,0.02715379372239113,0.515539288520813,2.0433692500228062
eye_movements,NeuralNetFastAI,9842,1094,3,0.43324108627587704,0.7212322902560689,0.048489220440387726,0.6755027174949646,3.057349306065589
eye_movements,NeuralNetTorch,9842,1094,3,0.41611124678821493,0.6944178877654921,0.06041116639971733,0.688299834728241,3.4643173089716583
eye_movements,RandomForest,9842,1094,3,0.3780644469855373,0.63661947625339,0.018774809315800667,0.7175502777099609,3.550019729998894
eye_movements,XGBoost,9842,1094,3,0.31786406372895004,0.5453364774542127,0.028228571638464928,0.7705667018890381,3.2703245680313557
fabert,CatBoost,7413,824,7,0.34890510680347975,0.7061049418526119,0.04422447830438614,0.737864077091217,5.702837048098445
fabert,ExtraTrees,7413,824,7,0.3691613275155844,0.7286506061411131,0.05708236247301102,0.7063106894493103,6.393867756007239
fabert,LightGBM,7413,824,7,0.35441898934983873,0.7035079468406492,0.04490520432591438,0.7184466123580933,5.1723965319106355
fabert,LinearModel,7413,824,7,0.4797319993122552,1.0002045283530008,0.08397504687309265,0.637135922908783,7.29305659502279
fabert,NeuralNetFastAI,7413,824,7,0.3845451251698253,0.7802346403934541,0.030916042625904083,0.7063106894493103,6.468445654958487
fabert,NeuralNetTorch,7413,824,7,0.4135757159551026,0.8381125425309731,0.07895517349243164,0.7014563083648682,6.930262120091356
fabert,RandomForest,7413,824,7,0.3801488116021428,0.760454492812415,0.04392620176076889,0.7038834691047668,6.841488413978368
fabert,XGBoost,7413,824,7,0.3577152932153402,0.7369549417677144,0.03350992500782013,0.7281553149223328,6.215963470982388
first-order-theorem-proving,CatBoost,5506,612,6,0.5061715997850937,1.0392132688881055,0.07570978254079819,0.6241829991340637,2.889202863094397
