dataset,model,cal_size,test_size,n_classes,TS_brier,TS_logloss,TS_ece-15,TS_accuracy,TS_time
analcatdata_authorship,CatBoost,756,85,4,0.037536270916461945,0.05426027625799179,0.02738942764699459,0.9764705896377563,0.005221530795097351
analcatdata_authorship,ExtraTrees,756,85,4,0.02933160588145256,0.050307393074035645,0.024185817688703537,0.9764705896377563,0.00507006049156189
analcatdata_authorship,LightGBM,756,85,4,0.0235294122248888,1.0274888277053833,0.011764585971832275,0.9882352948188782,0.005297031253576279
analcatdata_authorship,LinearModel,756,85,4,0.0235294122248888,1.0274888277053833,0.011764585971832275,0.9882352948188782,0.005120083689689636
analcatdata_authorship,NeuralNetFastAI,756,85,4,0.0235294122248888,1.0274888277053833,0.011764585971832275,0.9882352948188782,0.0050363317131996155
analcatdata_authorship,NeuralNetTorch,756,85,4,0.0235294122248888,1.0274888277053833,0.011764585971832275,0.9882352948188782,0.005144521594047546
analcatdata_authorship,RandomForest,756,85,4,0.0431879423558712,0.07708193361759186,0.0389225073158741,0.9529411792755127,0.0050783343613147736
analcatdata_authorship,XGBoost,756,85,4,0.009414956904947758,0.018613215535879135,0.01481536589562893,0.9882352948188782,0.005039796233177185
analcatdata_dmft,CatBoost,717,80,6,0.8127228617668152,1.7258942127227783,0.06527359783649445,0.23749999701976776,0.0056864432990550995
analcatdata_dmft,ExtraTrees,717,80,6,0.8149031400680542,1.7347341775894165,0.016773000359535217,0.23749999701976776,0.0056671760976314545
analcatdata_dmft,LightGBM,717,80,6,0.8093161582946777,1.716414451599121,0.028214070945978165,0.20000000298023224,0.005700640380382538
analcatdata_dmft,LinearModel,717,80,6,0.8131529092788696,1.7306270599365234,0.017845764756202698,0.23749999701976776,0.005651295185089111
analcatdata_dmft,NeuralNetFastAI,717,80,6,0.8122164607048035,1.7252575159072876,0.07225724309682846,0.17499999701976776,0.0056214891374111176
analcatdata_dmft,NeuralNetTorch,717,80,6,0.8097219467163086,1.7204430103302002,0.05401293560862541,0.25,0.005698774009943008
analcatdata_dmft,RandomForest,717,80,6,0.8154397010803223,1.7350692749023438,0.00998050905764103,0.22499999403953552,0.0057340748608112335
analcatdata_dmft,XGBoost,717,80,6,0.8116461038589478,1.7268621921539307,0.05160761624574661,0.2750000059604645,0.00569099560379982
artificial-characters,CatBoost,9196,1022,10,0.07129912078380585,0.16697420179843903,0.04801717400550842,0.9598825573921204,0.06895383819937706
artificial-characters,ExtraTrees,9196,1022,10,0.08253592252731323,0.20043383538722992,0.033368028700351715,0.9559686779975891,0.06662848964333534
artificial-characters,LightGBM,9196,1022,10,0.05970839783549309,0.14267399907112122,0.04387965425848961,0.9608610272407532,0.06612459570169449
artificial-characters,LinearModel,9196,1022,10,0.7534065246582031,1.7012794017791748,0.04940563067793846,0.3307240605354309,0.0667986273765564
artificial-characters,NeuralNetFastAI,9196,1022,10,0.35685086250305176,0.5958548188209534,0.034103814512491226,0.7054794430732727,0.0666685588657856
artificial-characters,NeuralNetTorch,9196,1022,10,0.3459252119064331,0.585213840007782,0.047891803085803986,0.7172211408615112,0.06676971167325974
artificial-characters,RandomForest,9196,1022,10,0.08275023847818375,0.21291999518871307,0.04289320111274719,0.9559686779975891,0.06728585436940193
artificial-characters,XGBoost,9196,1022,10,0.06758026033639908,0.15901710093021393,0.044020261615514755,0.9647749662399292,0.0663878470659256
autoUniv-au6-750,CatBoost,675,75,8,0.847015917301178,1.9902887344360352,0.06850901991128922,0.2133333384990692,0.006205592304468155
autoUniv-au6-750,ExtraTrees,675,75,8,0.8458167314529419,1.9857666492462158,0.04445211589336395,0.23999999463558197,0.006233006715774536
autoUniv-au6-750,LightGBM,675,75,8,0.8219251036643982,1.9208457469940186,0.10285631567239761,0.36000001430511475,0.006365668028593063
autoUniv-au6-750,LinearModel,675,75,8,0.8714304566383362,2.069831609725952,0.013602733612060547,0.1733333319425583,0.006317500025033951
autoUniv-au6-750,NeuralNetFastAI,675,75,8,0.8555456399917603,2.0075809955596924,0.051945485174655914,0.2266666740179062,0.006316237151622772
autoUniv-au6-750,NeuralNetTorch,675,75,8,0.8517422676086426,1.991830825805664,0.04293832927942276,0.2133333384990692,0.006280168890953064
autoUniv-au6-750,RandomForest,675,75,8,0.7888538837432861,1.8472992181777954,0.1233757957816124,0.3866666555404663,0.006341081112623215
autoUniv-au6-750,XGBoost,675,75,8,0.8250081539154053,1.9388006925582886,0.18179140985012054,0.4000000059604645,0.006166543811559677
autoUniv-au7-1100,CatBoost,990,110,5,0.7294620871543884,1.4063246250152588,0.1378457397222519,0.4363636374473572,0.006208688020706177
autoUniv-au7-1100,ExtraTrees,990,110,5,0.750577986240387,1.4640719890594482,0.09844933450222015,0.38181817531585693,0.006263077259063721
autoUniv-au7-1100,LightGBM,990,110,5,0.7197705507278442,1.3937655687332153,0.1195976734161377,0.4000000059604645,0.006480097770690918
autoUniv-au7-1100,LinearModel,990,110,5,0.7731014490127563,1.527344822883606,0.10076204687356949,0.37272727489471436,0.0063886940479278564
autoUniv-au7-1100,NeuralNetFastAI,990,110,5,0.7396936416625977,1.4357496500015259,0.08752774447202682,0.3636363744735718,0.006429772824048996
autoUniv-au7-1100,NeuralNetTorch,990,110,5,0.7271019816398621,1.4171037673950195,0.11506449431180954,0.37272727489471436,0.00636209174990654
autoUniv-au7-1100,RandomForest,990,110,5,0.718477725982666,1.405116319656372,0.09073659777641296,0.3909091055393219,0.006442025303840637
autoUniv-au7-1100,XGBoost,990,110,5,0.7080619931221008,1.3682321310043335,0.1405627727508545,0.3909091055393219,0.0065212249755859375
autoUniv-au7-700,CatBoost,630,70,3,0.5926898121833801,0.9741491079330444,0.25248441100120544,0.5142857432365417,0.0042518265545368195
autoUniv-au7-700,ExtraTrees,630,70,3,0.5828845500946045,0.9622163772583008,0.1740407645702362,0.44285714626312256,0.004375223070383072
autoUniv-au7-700,LightGBM,630,70,3,0.5590192079544067,0.9251668453216553,0.11807779222726822,0.48571428656578064,0.004338525235652924
autoUniv-au7-700,LinearModel,630,70,3,0.6711257696151733,1.105226993560791,0.10401010513305664,0.3571428656578064,0.004302509129047394
autoUniv-au7-700,NeuralNetFastAI,630,70,3,0.6164761781692505,1.0234575271606445,0.07065337896347046,0.4714285731315613,0.004255961626768112
autoUniv-au7-700,NeuralNetTorch,630,70,3,0.6273772120475769,1.036695957183838,0.08960700035095215,0.4285714328289032,0.004245303571224213
autoUniv-au7-700,RandomForest,630,70,3,0.5460665822029114,0.8928112983703613,0.11586716026067734,0.5285714268684387,0.00429181382060051
autoUniv-au7-700,XGBoost,630,70,3,0.566031277179718,0.9368712306022644,0.14813093841075897,0.5,0.004314925521612167
balance-scale,CatBoost,562,63,3,0.052239757031202316,0.11214934289455414,0.04511290043592453,0.9682539701461792,0.0040349774062633514
balance-scale,ExtraTrees,562,63,3,0.1494327038526535,0.32772091031074524,0.12355496734380722,0.8888888955116272,0.003991186618804932
balance-scale,LightGBM,562,63,3,0.057535167783498764,0.1114896610379219,0.058953575789928436,0.9682539701461792,0.003948759287595749
balance-scale,LinearModel,562,63,3,0.09726107120513916,0.18096929788589478,0.06102981045842171,0.8888888955116272,0.004083473235368729
balance-scale,NeuralNetFastAI,562,63,3,0.017440665513277054,0.03341296315193176,0.019065866246819496,0.9841269850730896,0.004195071756839752
balance-scale,NeuralNetTorch,562,63,3,0.00039389971061609685,0.002637587720528245,0.002511255443096161,1.0,0.0041778236627578735
balance-scale,RandomForest,562,63,3,0.143498495221138,0.30750006437301636,0.09601105004549026,0.9047619104385376,0.005021490156650543
balance-scale,XGBoost,562,63,3,0.05168547481298447,0.10313313454389572,0.054679565131664276,0.9523809552192688,0.004124533385038376
baseball,CatBoost,1206,134,3,0.06883132457733154,0.13554522395133972,0.016664650291204453,0.9626865386962891,0.0060236528515815735
baseball,ExtraTrees,1206,134,3,0.07153531908988953,0.13724258542060852,0.026986757293343544,0.9626865386962891,0.0060247741639614105
baseball,LightGBM,1206,134,3,0.07198315113782883,0.13877053558826447,0.034362565726041794,0.9552238583564758,0.00582992285490036
baseball,LinearModel,1206,134,3,0.06668680161237717,0.13062234222888947,0.03944943845272064,0.9552238583564758,0.00592508539557457
baseball,NeuralNetFastAI,1206,134,3,0.07345588505268097,0.13419954478740692,0.03768301382660866,0.9477611780166626,0.006068244576454163
baseball,NeuralNetTorch,1206,134,3,0.0759778842329979,0.14418074488639832,0.06262541562318802,0.9402984976768494,0.006118789315223694
baseball,RandomForest,1206,134,3,0.07441771030426025,0.1448686718940735,0.03260202333331108,0.9626865386962891,0.006125640124082565
baseball,XGBoost,1206,134,3,0.07005245983600616,0.1409507542848587,0.046295519918203354,0.9626865386962891,0.005982108414173126
car,CatBoost,1555,173,4,0.0005090947961434722,0.0027465897146612406,0.0026046873535960913,1.0,0.008114542812108994
car,ExtraTrees,1555,173,4,0.014185413718223572,0.03588898479938507,0.0093049556016922,0.9942196607589722,0.007854614406824112
car,LightGBM,1555,173,4,0.0,0.0,5.960464477539063e-08,1.0,0.008351653814315796
car,LinearModel,1555,173,4,0.08470360934734344,0.1313495934009552,0.052313219755887985,0.913294792175293,0.008087679743766785
car,NeuralNetFastAI,1555,173,4,0.0,0.0,5.960464477539063e-08,1.0,0.008552215993404388
car,NeuralNetTorch,1555,173,4,0.0,0.0,5.960464477539063e-08,1.0,0.008173651993274689
car,RandomForest,1555,173,4,0.0313439667224884,0.06266911327838898,0.016831910237669945,0.9826589822769165,0.007854945957660675
car,XGBoost,1555,173,4,1.6570142179261893e-05,0.0005341201322153211,0.0005295872688293457,1.0,0.007714711129665375
cardiotocography,CatBoost,1913,213,10,0.0,0.0,5.960464477539063e-08,1.0,0.017047230154275894
cardiotocography,ExtraTrees,1913,213,10,0.0,0.0,5.960464477539063e-08,1.0,0.015838027000427246
cardiotocography,LightGBM,1913,213,10,0.0,0.0,5.960464477539063e-08,1.0,0.01699669286608696
cardiotocography,LinearModel,1913,213,10,0.0,0.0,5.960464477539063e-08,1.0,0.01634097844362259
cardiotocography,NeuralNetFastAI,1913,213,10,0.0,0.0,5.960464477539063e-08,1.0,0.01598377153277397
cardiotocography,NeuralNetTorch,1913,213,10,0.0,0.0,5.960464477539063e-08,1.0,0.015945691615343094
cardiotocography,RandomForest,1913,213,10,0.0,0.0,5.960464477539063e-08,1.0,0.0153474360704422
cardiotocography,XGBoost,1913,213,10,0.0,0.0,5.960464477539063e-08,1.0,0.017405707389116287
cmc,CatBoost,1325,148,3,0.4952215850353241,0.836045503616333,0.06512074917554855,0.5945945978164673,0.006426844745874405
cmc,ExtraTrees,1325,148,3,0.5069800019264221,0.8586310148239136,0.08481103926897049,0.5810810923576355,0.006381746381521225
cmc,LightGBM,1325,148,3,0.5231012105941772,0.8822872042655945,0.06304416805505753,0.5405405163764954,0.006403427571058273
cmc,LinearModel,1325,148,3,0.5230823159217834,0.8730118274688721,0.11624915897846222,0.6013513803482056,0.006181363016366959
cmc,NeuralNetFastAI,1325,148,3,0.4980451166629791,0.8386999368667603,0.07526601850986481,0.5945945978164673,0.00642012432217598
cmc,NeuralNetTorch,1325,148,3,0.5032950639724731,0.8490306735038757,0.07612433284521103,0.6216216087341309,0.006414506584405899
cmc,RandomForest,1325,148,3,0.5044227838516235,0.8479070067405701,0.06429267674684525,0.587837815284729,0.006429530680179596
cmc,XGBoost,1325,148,3,0.5002049803733826,0.8472415804862976,0.10070888698101044,0.5810810923576355,0.006427358835935593
cnae-9,CatBoost,972,108,9,0.07218374311923981,0.16625797748565674,0.048509303480386734,0.9537037014961243,0.008695647120475769
cnae-9,ExtraTrees,972,108,9,0.065997414290905,0.1537681668996811,0.057118453085422516,0.9629629850387573,0.008628509938716888
cnae-9,LightGBM,972,108,9,0.049746450036764145,0.11558710038661957,0.03010062873363495,0.9629629850387573,0.008563514798879623
cnae-9,LinearModel,972,108,9,0.06993485242128372,0.14538653194904327,0.051164817065000534,0.9444444179534912,0.008560121059417725
cnae-9,NeuralNetFastAI,972,108,9,0.05179700627923012,0.11036724597215652,0.04096147418022156,0.9537037014961243,0.0087977834045887
cnae-9,NeuralNetTorch,972,108,9,0.05847952142357826,0.13243290781974792,0.04425901174545288,0.9629629850387573,0.008658383041620255
cnae-9,RandomForest,972,108,9,0.07500694692134857,0.17975065112113953,0.027839655056595802,0.9537037014961243,0.008640900254249573
cnae-9,XGBoost,972,108,9,0.08307105302810669,0.17737318575382233,0.03556802123785019,0.9351851940155029,0.008607804775238037
collins,CatBoost,900,100,30,0.80530846118927,2.1015005111694336,0.0695110410451889,0.2800000011920929,0.005449146032333374
collins,ExtraTrees,900,100,30,0.8437011241912842,2.2239394187927246,0.051349494606256485,0.2199999988079071,0.005486294627189636
collins,LightGBM,900,100,30,0.8133490681648254,2.168454885482788,0.09995066374540329,0.28999999165534973,0.00557120144367218
collins,LinearModel,900,100,30,0.8126763105392456,2.147021532058716,0.10852096974849701,0.3400000035762787,0.005132067948579788
collins,NeuralNetFastAI,900,100,30,0.8012170195579529,2.0898361206054688,0.11258077621459961,0.36000001430511475,0.00512680783867836
collins,NeuralNetTorch,900,100,30,0.7825728058815002,2.018019199371338,0.10103949904441833,0.3499999940395355,0.0053904689848423
collins,RandomForest,900,100,30,0.8395767211914062,2.2367324829101562,0.06288635730743408,0.25999999046325684,0.005765318870544434
collins,XGBoost,900,100,30,0.8372066020965576,2.3075006008148193,0.09214284271001816,0.25,0.005037207156419754
connect-4,CatBoost,60801,6756,3,0.1782347857952118,0.32164904475212097,0.014758637174963951,0.8735938668251038,0.18355611711740494
connect-4,ExtraTrees,60801,6756,3,0.25491827726364136,0.46569278836250305,0.01660115085542202,0.8213440179824829,0.18518278375267982
connect-4,LightGBM,60801,6756,3,0.17850442230701447,0.32291510701179504,0.012247070670127869,0.873741865158081,0.1805446855723858
connect-4,LinearModel,60801,6756,3,0.33490878343582153,0.5963966250419617,0.01410323940217495,0.7588809728622437,0.18144196644425392
connect-4,NeuralNetFastAI,60801,6756,3,0.16741035878658295,0.30102965235710144,0.020049868151545525,0.884251058101654,0.18395917862653732
connect-4,NeuralNetTorch,60801,6756,3,0.17522196471691132,0.31385281682014465,0.023817652836441994,0.8784784078598022,0.18359388783574104
connect-4,RandomForest,60801,6756,3,0.2656649053096771,0.48606589436531067,0.019584916532039642,0.8126109838485718,0.18480711057782173
connect-4,XGBoost,60801,6756,3,0.179373636841774,0.3231750428676605,0.014239219948649406,0.8725576996803284,0.1838661953806877
dilbert,CatBoost,9000,1000,5,0.02444237470626831,0.047083694487810135,0.01096410769969225,0.9800000190734863,0.039552222937345505
dilbert,ExtraTrees,9000,1000,5,0.03814195841550827,0.07685857266187668,0.005879219155758619,0.9739999771118164,0.039447832852602005
dilbert,LightGBM,9000,1000,5,0.013415769673883915,0.027401909232139587,0.004318465944379568,0.9909999966621399,0.03897535055875778
dilbert,LinearModel,9000,1000,5,0.09114568680524826,0.1656486690044403,0.021541204303503036,0.9380000233650208,0.03875202685594559
dilbert,NeuralNetFastAI,9000,1000,5,0.019532419741153717,0.03765048459172249,0.012605144642293453,0.9879999756813049,0.03870710730552673
dilbert,NeuralNetTorch,9000,1000,5,0.013474725186824799,0.029215306043624878,0.011153186671435833,0.9929999709129333,0.03888804838061333
dilbert,RandomForest,9000,1000,5,0.06688109040260315,0.12787826359272003,0.0175926610827446,0.9520000219345093,0.03924834355711937
dilbert,XGBoost,9000,1000,5,0.023109929636120796,0.04622833803296089,0.005767666734755039,0.9850000143051147,0.04000888019800186
dna,CatBoost,2867,319,3,0.059142984449863434,0.11035314202308655,0.031082432717084885,0.962382435798645,0.01104772835969925
dna,ExtraTrees,2867,319,3,0.08097589015960693,0.15328915417194366,0.0338028185069561,0.9498432874679565,0.011135473847389221
dna,LightGBM,2867,319,3,0.06091074272990227,0.11139647662639618,0.018164988607168198,0.962382435798645,0.010964695364236832
dna,LinearModel,2867,319,3,0.1234278529882431,0.2293320596218109,0.03292563557624817,0.9278996586799622,0.010756056755781174
dna,NeuralNetFastAI,2867,319,3,0.07863590121269226,0.14659483730793,0.027523024007678032,0.9467084407806396,0.010736014693975449
dna,NeuralNetTorch,2867,319,3,0.07965019345283508,0.15137314796447754,0.02171591855585575,0.9467084407806396,0.011059585958719254
dna,RandomForest,2867,319,3,0.08856809884309769,0.1619231402873993,0.024436401203274727,0.9404388666152954,0.011016536504030228
dna,XGBoost,2867,319,3,0.058776747435331345,0.1118704304099083,0.018987465649843216,0.9655172228813171,0.010840360075235367
eucalyptus,CatBoost,662,74,5,0.4054313898086548,0.6860576868057251,0.08357209712266922,0.6891891956329346,0.004986729472875595
eucalyptus,ExtraTrees,662,74,5,0.37005171179771423,0.6354459524154663,0.12254601716995239,0.662162184715271,0.005031991750001907
eucalyptus,LightGBM,662,74,5,0.3594379425048828,0.6291940808296204,0.16139543056488037,0.662162184715271,0.005130615085363388
eucalyptus,LinearModel,662,74,5,0.43921801447868347,0.7433172464370728,0.05967491865158081,0.6351351141929626,0.005128592252731323
eucalyptus,NeuralNetFastAI,662,74,5,0.4037030339241028,0.6551458239555359,0.1173185482621193,0.7027027010917664,0.005082577466964722
eucalyptus,NeuralNetTorch,662,74,5,0.4244028925895691,0.6673946380615234,0.08736306428909302,0.6486486196517944,0.00513000413775444
eucalyptus,RandomForest,662,74,5,0.3957177400588989,0.6795119047164917,0.05680537223815918,0.6756756901741028,0.005089525133371353
eucalyptus,XGBoost,662,74,5,0.40326014161109924,0.7146031260490417,0.08958155661821365,0.6756756901741028,0.005084339529275894
eye_movements,CatBoost,9842,1094,3,0.35232505202293396,0.5952737331390381,0.037291646003723145,0.7394881248474121,0.03205051273107529
eye_movements,ExtraTrees,9842,1094,3,0.31880995631217957,0.5476260781288147,0.044024351984262466,0.7687385678291321,0.03196558728814125
eye_movements,LightGBM,9842,1094,3,0.2820465862751007,0.493348628282547,0.02566305361688137,0.8034734725952148,0.03184569254517555
eye_movements,LinearModel,9842,1094,3,0.5643715262413025,0.9185067415237427,0.03432350605726242,0.5054844617843628,0.03130536153912544
eye_movements,NeuralNetFastAI,9842,1094,3,0.43371814489364624,0.7205837368965149,0.04678574576973915,0.664533793926239,0.0319860614836216
eye_movements,NeuralNetTorch,9842,1094,3,0.4177732467651367,0.6956320405006409,0.06564512848854065,0.690127968788147,0.0318605899810791
eye_movements,RandomForest,9842,1094,3,0.3818415701389313,0.6674834489822388,0.027289334684610367,0.7148080468177795,0.03239649161696434
eye_movements,XGBoost,9842,1094,3,0.31969836354255676,0.5487719774246216,0.03904104232788086,0.7714807987213135,0.03186589479446411
fabert,CatBoost,7413,824,7,0.35489901900291443,0.7328728437423706,0.053742993623018265,0.737864077091217,0.041622407734394073
fabert,ExtraTrees,7413,824,7,0.3714003562927246,0.7403812408447266,0.034191783517599106,0.7123786211013794,0.04156653955578804
fabert,LightGBM,7413,824,7,0.3595874011516571,0.7222326397895813,0.0558202788233757,0.7135922312736511,0.04240381717681885
fabert,LinearModel,7413,824,7,0.49325791001319885,1.0251108407974243,0.09863823652267456,0.6359223127365112,0.041102536022663116
fabert,NeuralNetFastAI,7413,824,7,0.3846948742866516,0.7804784774780273,0.03853262588381767,0.7099514603614807,0.04087633267045021
fabert,NeuralNetTorch,7413,824,7,0.4181303381919861,0.8509841561317444,0.0869327187538147,0.7026699185371399,0.04135174676775932
fabert,RandomForest,7413,824,7,0.3824898898601532,0.7765359282493591,0.034995369613170624,0.7050970792770386,0.04138675332069397
fabert,XGBoost,7413,824,7,0.3582090735435486,0.7440975308418274,0.03846348077058792,0.7245145440101624,0.041098739951848984
first-order-theorem-proving,CatBoost,5506,612,6,0.5068626999855042,1.0441700220108032,0.06335949152708054,0.6160130500793457,0.02786923572421074
first-order-theorem-proving,ExtraTrees,5506,612,6,0.5128098726272583,1.0667166709899902,0.041930586099624634,0.5980392098426819,0.027826953679323196
first-order-theorem-proving,LightGBM,5506,612,6,0.5131638646125793,1.0635647773742676,0.060974180698394775,0.6160130500793457,0.027828112244606018
first-order-theorem-proving,LinearModel,5506,612,6,0.6481599807739258,1.3792275190353394,0.0680551528930664,0.48366013169288635,0.027231696993112564
first-order-theorem-proving,NeuralNetFastAI,5506,612,6,0.5593831539154053,1.157955288887024,0.05122010037302971,0.5718954205513,0.028105642646551132
first-order-theorem-proving,NeuralNetTorch,5506,612,6,0.542247474193573,1.1196101903915405,0.030319035053253174,0.5686274766921997,0.027196891605854034
first-order-theorem-proving,RandomForest,5506,612,6,0.5093462467193604,1.060786485671997,0.03776979818940163,0.6094771027565002,0.02845117822289467
first-order-theorem-proving,XGBoost,5506,612,6,0.5060526728630066,1.0466313362121582,0.034814491868019104,0.6127451062202454,0.02731543779373169
har,CatBoost,9269,1030,6,0.004397040233016014,0.008645064197480679,0.006185135338455439,0.9961165189743042,0.04629949852824211
har,ExtraTrees,9269,1030,6,0.0183985885232687,0.03183609992265701,0.005553687456995249,0.9873786568641663,0.045444305986166
har,LightGBM,9269,1030,6,0.001729796058498323,0.004485032521188259,0.0039137862622737885,1.0,0.04505039379000664
har,LinearModel,9269,1030,6,0.014893180690705776,0.02774987928569317,0.006629673298448324,0.9902912378311157,0.045342981815338135
har,NeuralNetFastAI,9269,1030,6,0.007728423457592726,0.01516061183065176,0.005424367263913155,0.9941747784614563,0.0446719229221344
har,NeuralNetTorch,9269,1030,6,0.00697749899700284,0.012790489010512829,0.004619471728801727,0.9961165189743042,0.04573417082428932
har,RandomForest,9269,1030,6,0.028913140296936035,0.05097810551524162,0.008062879554927349,0.9815533757209778,0.045430026948451996
har,XGBoost,9269,1030,6,0.004059146158397198,0.00809196662157774,0.004655925091356039,0.9980582594871521,0.046881478279829025
isolet,CatBoost,7017,780,26,0.06820190697908401,0.12854710221290588,0.012877081520855427,0.949999988079071,0.029085375368595123
isolet,ExtraTrees,7017,780,26,0.08467818051576614,0.17520225048065186,0.027849487960338593,0.9397435784339905,0.02587112784385681
isolet,LightGBM,7017,780,26,0.05267428234219551,0.106317438185215,0.015112185850739479,0.9628205299377441,0.025455310940742493
isolet,LinearModel,7017,780,26,0.05830848962068558,0.12206099927425385,0.017785273492336273,0.9653846025466919,0.026251215487718582
isolet,NeuralNetFastAI,7017,780,26,0.045435793697834015,0.0882415771484375,0.012041343376040459,0.9679487347602844,0.025481171905994415
isolet,NeuralNetTorch,7017,780,26,0.05556553229689598,0.11789344251155853,0.01421805378049612,0.9666666388511658,0.02900746464729309
isolet,RandomForest,7017,780,26,0.10616891086101532,0.2313321828842163,0.02524583414196968,0.928205132484436,0.027235712856054306
isolet,XGBoost,7017,780,26,0.06167937442660332,0.12949435412883759,0.010755429975688457,0.9564102292060852,0.02853228524327278
jungle_chess_2pcs_raw_endgame_complete,CatBoost,40337,4482,3,0.1644681990146637,0.24854525923728943,0.04045901820063591,0.8616688847541809,0.12534837797284126
jungle_chess_2pcs_raw_endgame_complete,ExtraTrees,40337,4482,3,0.18753448128700256,0.28899338841438293,0.061011429876089096,0.8255243301391602,0.12448357045650482
jungle_chess_2pcs_raw_endgame_complete,LightGBM,40337,4482,3,0.144251748919487,0.21622057259082794,0.046492017805576324,0.8661311864852905,0.12407262995839119
jungle_chess_2pcs_raw_endgame_complete,LinearModel,40337,4482,3,0.43216952681541443,0.7307772636413574,0.02206585928797722,0.677599310874939,0.1239590160548687
jungle_chess_2pcs_raw_endgame_complete,NeuralNetFastAI,40337,4482,3,0.10395599156618118,0.15386557579040527,0.020671475678682327,0.9027220010757446,0.1251479722559452
jungle_chess_2pcs_raw_endgame_complete,NeuralNetTorch,40337,4482,3,0.02447952888906002,0.042968880385160446,0.014980434440076351,0.9857206344604492,0.12469230964779854
jungle_chess_2pcs_raw_endgame_complete,RandomForest,40337,4482,3,0.19047386944293976,0.29487910866737366,0.05478733405470848,0.8212851285934448,0.12566109746694565
jungle_chess_2pcs_raw_endgame_complete,XGBoost,40337,4482,3,0.13913890719413757,0.2081533968448639,0.03307797759771347,0.8781793713569641,0.12349046021699905
kr-vs-k,CatBoost,25250,2806,18,0.13079944252967834,0.26204562187194824,0.030310364440083504,0.9187455177307129,0.0879928283393383
kr-vs-k,ExtraTrees,25250,2806,18,0.18523776531219482,0.42610371112823486,0.06417731940746307,0.8791874647140503,0.143340066075325
kr-vs-k,LightGBM,25250,2806,18,0.12221161276102066,0.24986739456653595,0.05218042433261871,0.928011417388916,0.0771581381559372
kr-vs-k,LinearModel,25250,2806,18,0.7932760715484619,1.8532764911651611,0.04760591685771942,0.3328581750392914,0.07950790971517563
kr-vs-k,NeuralNetFastAI,25250,2806,18,0.1583009660243988,0.2921188175678253,0.04455028846859932,0.8941553831100464,0.08499534800648689
kr-vs-k,NeuralNetTorch,25250,2806,18,0.11576587706804276,0.21569663286209106,0.04696430638432503,0.9230220913887024,0.08587498590350151
kr-vs-k,RandomForest,25250,2806,18,0.17602498829364777,0.41522711515426636,0.067519910633564,0.8895224332809448,0.07716704532504082
kr-vs-k,XGBoost,25250,2806,18,0.11662279069423676,0.23154255747795105,0.03160299360752106,0.927655041217804,0.07659493014216423
led24,CatBoost,2880,320,10,0.399575412273407,0.8339655995368958,0.07219802588224411,0.71875,0.022701207548379898
led24,ExtraTrees,2880,320,10,0.40046048164367676,0.8289207220077515,0.06222745403647423,0.7093750238418579,0.022358514368534088
led24,LightGBM,2880,320,10,0.4011078476905823,0.8412021398544312,0.06605936586856842,0.715624988079071,0.022894226014614105
led24,LinearModel,2880,320,10,0.3966837525367737,0.8186653256416321,0.047694526612758636,0.7124999761581421,0.022552330046892166
led24,NeuralNetFastAI,2880,320,10,0.38380107283592224,0.8111093640327454,0.06854623556137085,0.7406250238418579,0.02244052290916443
led24,NeuralNetTorch,2880,320,10,0.3862801492214203,0.801618754863739,0.06765181571245193,0.737500011920929,0.022779211401939392
led24,RandomForest,2880,320,10,0.3973337709903717,0.8218827247619629,0.05365832895040512,0.7124999761581421,0.022244662046432495
led24,XGBoost,2880,320,10,0.40089812874794006,0.8456820249557495,0.06826837360858917,0.715624988079071,0.022845391184091568
letter,CatBoost,18000,2000,26,0.03392909839749336,0.0721704438328743,0.005731795448809862,0.9779999852180481,0.13239678367972374
letter,ExtraTrees,18000,2000,26,0.042264990508556366,0.08900703489780426,0.006916171405464411,0.9735000133514404,0.07608764618635178
letter,LightGBM,18000,2000,26,0.035162054002285004,0.07887300848960876,0.00739638414233923,0.9775000214576721,0.10887715592980385
letter,LinearModel,18000,2000,26,0.31026163697242737,0.824936032295227,0.06312372535467148,0.7950000166893005,0.11791016161441803
letter,NeuralNetFastAI,18000,2000,26,0.020537488162517548,0.04255863279104233,0.00574997765943408,0.9860000014305115,0.06918991729617119
letter,NeuralNetTorch,18000,2000,26,0.021806156262755394,0.04415309801697731,0.0072120558470487595,0.984499990940094,0.07218192517757416
letter,RandomForest,18000,2000,26,0.05420510470867157,0.11832766979932785,0.016193503513932228,0.9674999713897705,0.06717972457408905
letter,XGBoost,18000,2000,26,0.0378534309566021,0.08184247463941574,0.010416596196591854,0.9750000238418579,0.07706813141703606
mfeat-factors,CatBoost,1800,200,10,0.042151447385549545,0.10455049574375153,0.019723936915397644,0.9800000190734863,0.016653060913085938
mfeat-factors,ExtraTrees,1800,200,10,0.04689090698957443,0.10486496984958649,0.025553371757268906,0.9700000286102295,0.01715093106031418
mfeat-factors,LightGBM,1800,200,10,0.04085959121584892,0.09908648580312729,0.017468873411417007,0.9800000190734863,0.0162200890481472
mfeat-factors,LinearModel,1800,200,10,0.03327039256691933,0.0737086683511734,0.022893166169524193,0.9850000143051147,0.015061907470226288
mfeat-factors,NeuralNetFastAI,1800,200,10,0.02680962346494198,0.0513046495616436,0.020229019224643707,0.9850000143051147,0.015036825090646744
mfeat-factors,NeuralNetTorch,1800,200,10,0.029410509392619133,0.06120865046977997,0.013912242837250233,0.9850000143051147,0.015033785253763199
