dataset,model,cal_size,test_size,n_classes,CIR_brier,CIR_logloss,CIR_ece-15,CIR_accuracy,CIR_time
Indian_pines,ExtraTrees,8229,915,8,0.10465802640888112,0.2516582149106189,0.02585451863706112,0.9333333373069763,0.02836456522345543
Indian_pines,LightGBM,8229,915,8,0.05680851039173808,0.1074657484762058,0.017695514485239983,0.9661202430725098,0.027803689241409302
Indian_pines,LinearModel,8229,915,8,0.11650501151561189,0.27925049186536066,0.020673930644989014,0.9256830811500549,0.02924896404147148
Indian_pines,NeuralNetFastAI,8229,915,8,0.053563881399336495,0.09843945142597964,0.012983559630811214,0.9683060050010681,0.03898019343614578
Indian_pines,NeuralNetTorch,8229,915,8,0.0454492685447277,0.08461411173595144,0.016866309568285942,0.9672130942344666,0.028977837413549423
Indian_pines,RandomForest,8229,915,8,0.10908713893738191,0.2582212821702078,0.026140429079532623,0.9322404265403748,0.02742108330130577
Indian_pines,XGBoost,8229,915,8,0.06796485445562633,0.19271817320323642,0.0178313497453928,0.9584699273109436,0.029839329421520233
LED-display-domain-7digit,CatBoost,450,50,10,0.405961607637224,0.8161085815573166,0.18905460834503174,0.7400000095367432,0.017999231815338135
LED-display-domain-7digit,ExtraTrees,450,50,10,0.3602939694713338,0.7216563773006185,0.15076865255832672,0.800000011920929,0.018163133412599564
LED-display-domain-7digit,LightGBM,450,50,10,0.34233876676565494,0.696609360481683,0.13854053616523743,0.7799999713897705,0.017534513026475906
LED-display-domain-7digit,LinearModel,450,50,10,0.3580509543136129,0.716095932274531,0.09878253191709518,0.7599999904632568,0.018364325165748596
LED-display-domain-7digit,NeuralNetFastAI,450,50,10,0.361132931212707,0.7325851067852175,0.16742822527885437,0.7599999904632568,0.018355440348386765
LED-display-domain-7digit,NeuralNetTorch,450,50,10,0.35934544925667444,0.7159427242481934,0.1166139617562294,0.7599999904632568,0.018056951463222504
LED-display-domain-7digit,RandomForest,450,50,10,0.37637995374375566,0.7357017686558023,0.1691831797361374,0.7200000286102295,0.01732933521270752
LED-display-domain-7digit,XGBoost,450,50,10,0.37154374946452395,0.7486822275603359,0.1461450159549713,0.7599999904632568,0.0187942273914814
MiceProtein,CatBoost,972,108,8,0.01560478115592251,0.6316096533319554,0.007448243908584118,0.9907407164573669,0.01553405076265335
MiceProtein,ExtraTrees,972,108,8,0.01743475574366796,0.03256033916931852,0.008984148502349854,0.9907407164573669,0.014878373593091965
MiceProtein,LightGBM,972,108,8,0.00033232961698579326,0.0014254741929121935,0.0013212893391028047,1.0,0.015595175325870514
MiceProtein,LinearModel,972,108,8,0.000858394445472572,0.003194458480625923,0.0029490534216165543,1.0,0.015661519020795822
MiceProtein,NeuralNetFastAI,972,108,8,7.441496838007342e-05,0.0009085830877866584,0.0008895993232727051,1.0,0.015004675835371017
MiceProtein,NeuralNetTorch,972,108,8,3.2987399931642415e-10,1.2358795632593098e-06,1.430511474609375e-06,1.0,0.01507556438446045
MiceProtein,RandomForest,972,108,8,0.06963379260585162,0.7194889369390124,0.030356215313076973,0.9444444179534912,0.015984296798706055
MiceProtein,XGBoost,972,108,8,0.027214649808741023,0.045262857954780286,0.020453153178095818,0.9814814925193787,0.015469104051589966
Traffic_violations,CatBoost,63306,7034,3,0.26818798739952476,0.40329836195374225,0.008196067065000534,0.7991185784339905,0.07004252076148987
Traffic_violations,ExtraTrees,63306,7034,3,0.27780629807157575,0.41832853065286724,0.011557497084140778,0.7917258739471436,0.0633624941110611
Traffic_violations,LightGBM,63306,7034,3,0.2720779380359149,0.41082657022316177,0.008908465504646301,0.7952800393104553,0.07052424550056458
Traffic_violations,LinearModel,63306,7034,3,0.2766950615517943,0.4156916029275001,0.008597355335950851,0.7894512414932251,0.07096480205655098
Traffic_violations,NeuralNetFastAI,63306,7034,3,0.2755464338761898,0.41266448412534074,0.009307623840868473,0.7925788760185242,0.07013903930783272
Traffic_violations,NeuralNetTorch,63306,7034,3,0.2889985209176771,0.43800380845321324,0.013998367823660374,0.7816320657730103,0.07147399708628654
Traffic_violations,RandomForest,63306,7034,3,0.27363344291329356,0.4109953244672749,0.01696583442389965,0.7965595722198486,0.06260710209608078
Traffic_violations,XGBoost,63306,7034,3,0.27313050444801895,0.40914432436544756,0.008548974990844727,0.7925788760185242,0.06896759569644928
UMIST_Faces_Cropped,CatBoost,517,58,20,0.026061392677519512,1.1514428446962341,0.012895805761218071,0.982758641242981,0.03468690440058708
UMIST_Faces_Cropped,ExtraTrees,517,58,20,0.027984250190078042,0.071317744630112,0.016149252653121948,0.9655172228813171,0.03534084931015968
UMIST_Faces_Cropped,LightGBM,517,58,20,0.06309316121862939,2.3893664331242315,0.03253766521811485,0.9655172228813171,0.037247978150844574
UMIST_Faces_Cropped,LinearModel,517,58,20,0.051118091414592254,1.218843508010584,0.028301196172833443,0.9655172228813171,0.03544769436120987
UMIST_Faces_Cropped,NeuralNetFastAI,517,58,20,0.033230203515817944,1.206120411538396,0.01141252089291811,0.982758641242981,0.034169431775808334
UMIST_Faces_Cropped,NeuralNetTorch,517,58,20,0.0543998682411675,1.2377624524484303,0.054172612726688385,0.982758641242981,0.03395575284957886
UMIST_Faces_Cropped,RandomForest,517,58,20,0.03676842897940596,1.1334438187863838,0.022899068892002106,0.982758641242981,0.03514238819479942
UMIST_Faces_Cropped,XGBoost,517,58,20,0.06811734157894529,2.4209916476179436,0.04546999931335449,0.9655172228813171,0.03625492751598358
analcatdata_authorship,CatBoost,756,85,4,0.05473273032867757,1.6353130369437148,0.030247999355196953,0.9647058844566345,0.007902540266513824
analcatdata_authorship,ExtraTrees,756,85,4,0.03903449924201596,0.8282310988018496,0.024052560329437256,0.9764705896377563,0.007527008652687073
analcatdata_authorship,LightGBM,756,85,4,0.026863821364587405,0.818233816941255,0.016193393617868423,0.9882352948188782,0.007475264370441437
analcatdata_authorship,LinearModel,756,85,4,0.023728374860500053,0.8138119457262437,0.012846441008150578,0.9882352948188782,0.007577337324619293
analcatdata_authorship,NeuralNetFastAI,756,85,4,0.020258896723768495,0.037797166079394824,0.022022178396582603,0.9882352948188782,0.007322680205106735
analcatdata_authorship,NeuralNetTorch,756,85,4,0.0253366734104877,0.047208358434729425,0.022603098303079605,0.9882352948188782,0.007363282144069672
analcatdata_authorship,RandomForest,756,85,4,0.04658991911241538,0.08889529255162539,0.02989964932203293,0.9764705896377563,0.0077979713678359985
analcatdata_authorship,XGBoost,756,85,4,0.017734540867027384,0.023009189396506074,0.014016338624060154,0.9882352948188782,0.007391560822725296
analcatdata_dmft,CatBoost,717,80,6,0.8090665088582641,1.7197427659540154,0.0519024059176445,0.25,0.011929798871278763
analcatdata_dmft,ExtraTrees,717,80,6,0.8171012044912427,1.7386579912385691,0.05454021319746971,0.23749999701976776,0.012126151472330093
analcatdata_dmft,LightGBM,717,80,6,0.8131925664263345,1.7336249740716458,0.053303312510252,0.20000000298023224,0.01224343478679657
analcatdata_dmft,LinearModel,717,80,6,0.8117738133706606,1.7421096997762937,0.04085373505949974,0.25,0.01206204667687416
analcatdata_dmft,NeuralNetFastAI,717,80,6,0.8140900786274017,1.7267527072773945,0.0390465222299099,0.22499999403953552,0.011563483625650406
analcatdata_dmft,NeuralNetTorch,717,80,6,0.8076823632708819,2.5298022033875887,0.030865846201777458,0.23749999701976776,0.012574110180139542
analcatdata_dmft,RandomForest,717,80,6,0.8315113728461156,1.764388342107818,0.07054707407951355,0.23749999701976776,0.012201499193906784
analcatdata_dmft,XGBoost,717,80,6,0.804100522471542,1.7046954781537587,0.06511186808347702,0.2874999940395355,0.012134183198213577
artificial-characters,CatBoost,9196,1022,10,0.0755889649215125,0.1707286962881332,0.04602934047579765,0.9579256176948547,0.0419011116027832
artificial-characters,ExtraTrees,9196,1022,10,0.07853778356141028,0.18084053515948986,0.014066499657928944,0.9559686779975891,0.03761589154601097
artificial-characters,LightGBM,9196,1022,10,0.06483203426537416,0.27034924510364633,0.04646346718072891,0.9637964963912964,0.040920235216617584
artificial-characters,LinearModel,9196,1022,10,0.7336078225699533,1.701751039664717,0.05065150186419487,0.37181997299194336,0.045058172196149826
artificial-characters,NeuralNetFastAI,9196,1022,10,0.3606291975085739,0.7248605699532478,0.032564446330070496,0.7084148526191711,0.04272686317563057
artificial-characters,NeuralNetTorch,9196,1022,10,0.3470515860978508,0.7079506894240737,0.044247817248106,0.7162426710128784,0.04163871705532074
artificial-characters,RandomForest,9196,1022,10,0.07588444368831751,0.1774555301165654,0.014752041548490524,0.9559686779975891,0.039962392300367355
artificial-characters,XGBoost,9196,1022,10,0.07074622767605396,0.1647096814956888,0.04247282072901726,0.9647749662399292,0.04115821793675423
autoUniv-au6-750,CatBoost,675,75,8,0.847215802848065,1.9877782109936204,0.1270623654127121,0.2133333384990692,0.016016509383916855
autoUniv-au6-750,ExtraTrees,675,75,8,0.8396483431274249,2.84563792382071,0.11276157200336456,0.2800000011920929,0.015985969454050064
autoUniv-au6-750,LightGBM,675,75,8,0.8036656160773218,1.8712558108453543,0.07210960984230042,0.36000001430511475,0.015999015420675278
autoUniv-au6-750,LinearModel,675,75,8,0.8656549652518815,2.1222242338041353,0.04808385297656059,0.2133333384990692,0.015468250960111618
autoUniv-au6-750,NeuralNetFastAI,675,75,8,0.8508558434663575,1.985838530368531,0.01698574796319008,0.2133333384990692,0.015856467187404633
autoUniv-au6-750,NeuralNetTorch,675,75,8,0.8564966366466905,1.9975437778985339,0.10869698226451874,0.23999999463558197,0.016101419925689697
autoUniv-au6-750,RandomForest,675,75,8,0.7684778255796474,1.797983644991538,0.0863201692700386,0.3466666638851166,0.015851881355047226
autoUniv-au6-750,XGBoost,675,75,8,0.8157600757117381,1.9245403428472412,0.13653957843780518,0.3733333349227905,0.01644742861390114
autoUniv-au7-1100,CatBoost,990,110,5,0.7245324230156123,1.396591002958325,0.13260067999362946,0.4545454680919647,0.011233918368816376
autoUniv-au7-1100,ExtraTrees,990,110,5,0.7515095300743582,1.4519516559182721,0.15769709646701813,0.4272727370262146,0.010825451463460922
autoUniv-au7-1100,LightGBM,990,110,5,0.7144280519554105,1.3836374628206345,0.10836929827928543,0.4363636374473572,0.010636035352945328
autoUniv-au7-1100,LinearModel,990,110,5,0.7754880559765219,3.3305915418196963,0.14117202162742615,0.3545454442501068,0.011019349098205566
autoUniv-au7-1100,NeuralNetFastAI,990,110,5,0.746305373596857,2.0392329318092917,0.07286012917757034,0.38181817531585693,0.011102411895990372
autoUniv-au7-1100,NeuralNetTorch,990,110,5,0.7288369286959219,2.011010174965803,0.07083011418581009,0.3545454442501068,0.011244792491197586
autoUniv-au7-1100,RandomForest,990,110,5,0.7149440011201947,1.3838852034147808,0.09406422823667526,0.37272727489471436,0.010993566364049911
autoUniv-au7-1100,XGBoost,990,110,5,0.7030825334136122,1.3568232080909,0.1388811469078064,0.41818180680274963,0.01145041361451149
autoUniv-au7-700,CatBoost,630,70,3,0.5703521550715659,3.764139081940699,0.14491677284240723,0.5,0.006567269563674927
autoUniv-au7-700,ExtraTrees,630,70,3,0.5476325286919039,0.912388383103269,0.1397247463464737,0.44285714626312256,0.006316084414720535
autoUniv-au7-700,LightGBM,630,70,3,0.5300084128532672,0.8745108599810532,0.07695747166872025,0.5,0.006540149450302124
autoUniv-au7-700,LinearModel,630,70,3,0.6753495621596115,1.11498266178959,0.08805479109287262,0.3571428656578064,0.005914371460676193
autoUniv-au7-700,NeuralNetFastAI,630,70,3,0.627566160777552,1.0556508402109805,0.06233768165111542,0.48571428656578064,0.006460428237915039
autoUniv-au7-700,NeuralNetTorch,630,70,3,0.6371171177042076,1.0557779760248154,0.11393094807863235,0.4285714328289032,0.0062520988285541534
autoUniv-au7-700,RandomForest,630,70,3,0.5394194262112486,0.8759367602338858,0.11246879398822784,0.48571428656578064,0.006567060947418213
autoUniv-au7-700,XGBoost,630,70,3,0.5486872352891373,0.9066002183936275,0.14705997705459595,0.4714285731315613,0.006726443767547607
balance-scale,CatBoost,562,63,3,0.03819131638459947,0.08099342440911568,0.05104154348373413,0.9682539701461792,0.006170131266117096
balance-scale,ExtraTrees,562,63,3,0.1271637061176375,0.25776608749711116,0.1089855283498764,0.8888888955116272,0.00614958256483078
balance-scale,LightGBM,562,63,3,0.05072669930548422,0.09038462291353075,0.036882929503917694,0.9682539701461792,0.005731847137212753
balance-scale,LinearModel,562,63,3,0.0770530825114109,0.14239629978537854,0.04955986887216568,0.9523809552192688,0.005699973553419113
balance-scale,NeuralNetFastAI,562,63,3,0.0074752050655307435,0.017251451617643083,0.014135623350739479,1.0,0.006048817187547684
balance-scale,NeuralNetTorch,562,63,3,0.00030668322996696065,0.0016422229915287877,0.0015601867344230413,1.0,0.0058891139924526215
balance-scale,RandomForest,562,63,3,0.12770891686299357,0.258412820683815,0.09832697361707687,0.8888888955116272,0.006361447274684906
balance-scale,XGBoost,562,63,3,0.039431116676427555,0.08368963392517811,0.04283257946372032,0.9682539701461792,0.006146509200334549
baseball,CatBoost,1206,134,3,0.07234763450540274,0.1278252942354307,0.03375234827399254,0.9626865386962891,0.006877843290567398
baseball,ExtraTrees,1206,134,3,0.07507020514720648,0.13952046901119122,0.02936393953859806,0.9626865386962891,0.0066233910620212555
baseball,LightGBM,1206,134,3,0.06970929519857184,0.13066815718317817,0.024022024124860764,0.9552238583564758,0.006535474210977554
baseball,LinearModel,1206,134,3,0.06768883029835474,0.12757075918604766,0.027313504368066788,0.9552238583564758,0.006472129374742508
baseball,NeuralNetFastAI,1206,134,3,0.07392864157729681,0.13180412644444942,0.028628326952457428,0.9477611780166626,0.0070564597845077515
baseball,NeuralNetTorch,1206,134,3,0.07552686540179232,0.14102610743024968,0.04540921747684479,0.9552238583564758,0.006945647299289703
baseball,RandomForest,1206,134,3,0.07556717773157536,0.14255206858524302,0.030309228226542473,0.9626865386962891,0.006789468228816986
baseball,XGBoost,1206,134,3,0.07611729253956825,0.13850646240751954,0.038631927222013474,0.9477611780166626,0.006939966231584549
car,CatBoost,1555,173,4,0.00020563394567381596,0.0011209322012869867,0.0010658525861799717,1.0,0.008392255753278732
car,ExtraTrees,1555,173,4,0.011291688372207509,0.031134277048915703,0.010331602767109871,0.9942196607589722,0.007871855050325394
car,LightGBM,1555,173,4,3.000000000000001e-60,0.0,5.960464477539063e-08,1.0,0.008111301809549332
car,LinearModel,1555,173,4,0.08295040273073813,0.12572347137833503,0.049850743263959885,0.913294792175293,0.009316496551036835
car,NeuralNetFastAI,1555,173,4,0.0001089222485686947,0.0005902059236959732,0.0005611343076452613,1.0,0.008725833147764206
car,NeuralNetTorch,1555,173,4,0.0001576381271791726,0.0009126205200287839,0.0008699136087670922,1.0,0.00812235102057457
car,RandomForest,1555,173,4,0.03228672705739334,0.06146524527099959,0.015879955142736435,0.9826589822769165,0.008177265524864197
car,XGBoost,1555,173,4,3.000000000000001e-60,0.0,5.960464477539063e-08,1.0,0.008199941366910934
cardiotocography,CatBoost,1913,213,10,9.000008929734064e-60,0.0,5.960464477539063e-08,1.0,0.02299918606877327
cardiotocography,ExtraTrees,1913,213,10,9.000000000000006e-60,0.0,5.960464477539063e-08,1.0,0.01887422800064087
cardiotocography,LightGBM,1913,213,10,8.514977931145675e-19,5.0787818120586196e-11,5.960464477539063e-08,1.0,0.021611671894788742
cardiotocography,LinearModel,1913,213,10,9.000007995276422e-60,0.0,5.960464477539063e-08,1.0,0.021072734147310257
cardiotocography,NeuralNetFastAI,1913,213,10,0.00013339686141474496,0.0006045737415934548,0.000568406714592129,1.0,0.01848672702908516
cardiotocography,NeuralNetTorch,1913,213,10,9.000000000000006e-60,0.0,5.960464477539063e-08,1.0,0.019013386219739914
cardiotocography,RandomForest,1913,213,10,9.000000000000006e-60,0.0,5.960464477539063e-08,1.0,0.018657203763723373
cardiotocography,XGBoost,1913,213,10,9.000000000000006e-60,0.0,5.960464477539063e-08,1.0,0.020930688828229904
cmc,CatBoost,1325,148,3,0.49438145168547365,0.8272577392850436,0.07381395995616913,0.587837815284729,0.007505640387535095
cmc,ExtraTrees,1325,148,3,0.5011226670632836,0.8448153642632827,0.06291860342025757,0.5945945978164673,0.0074466317892074585
cmc,LightGBM,1325,148,3,0.5198087806338321,0.8706889925776501,0.061418525874614716,0.5472972989082336,0.007465507835149765
cmc,LinearModel,1325,148,3,0.5249145673792733,0.8708458459750824,0.11255902051925659,0.6013513803482056,0.006985977292060852
cmc,NeuralNetFastAI,1325,148,3,0.49878802998799987,0.8369527715270936,0.09669375419616699,0.6013513803482056,0.006744891405105591
cmc,NeuralNetTorch,1325,148,3,0.500419563861227,0.8430822696114564,0.09431172907352448,0.6418918967247009,0.007321957498788834
cmc,RandomForest,1325,148,3,0.5042725733829972,0.842861940367041,0.06393514573574066,0.587837815284729,0.007315199822187424
cmc,XGBoost,1325,148,3,0.5011803381263933,0.8483966960341541,0.13598880171775818,0.5743243098258972,0.007290389388799667
cnae-9,CatBoost,972,108,9,0.07240755272404437,0.7800497406891798,0.0226653553545475,0.9537037014961243,0.018497351557016373
cnae-9,ExtraTrees,972,108,9,0.06260890634932734,0.1648457111890512,0.0495518334209919,0.9722222089767456,0.017521318048238754
cnae-9,LightGBM,972,108,9,0.046812188900496925,0.10951938311836848,0.03280676528811455,0.9722222089767456,0.018278401345014572
cnae-9,LinearModel,972,108,9,0.06397938931902863,0.7354827788395086,0.030296361073851585,0.9537037014961243,0.018834218382835388
cnae-9,NeuralNetFastAI,972,108,9,0.04809555358689223,0.09324560000317196,0.03432626649737358,0.9629629850387573,0.017813704907894135
cnae-9,NeuralNetTorch,972,108,9,0.05262491395429366,0.10317804711862462,0.03759244084358215,0.9629629850387573,0.018419872969388962
cnae-9,RandomForest,972,108,9,0.07039414424153477,0.7466132335302608,0.06189928576350212,0.9629629850387573,0.018103647977113724
cnae-9,XGBoost,972,108,9,0.08645981035358209,0.17996068694030104,0.04038531333208084,0.9351851940155029,0.018093638122081757
collins,CatBoost,900,100,30,0.7984565850327382,2.070671060864458,0.05724058672785759,0.3199999928474426,0.06090632826089859
collins,ExtraTrees,900,100,30,0.8314952585835244,2.1385643307527347,0.11286330223083496,0.23999999463558197,0.06094464287161827
collins,LightGBM,900,100,30,0.8102402187893594,2.0806757572338967,0.13829797506332397,0.3199999928474426,0.06124817952513695
collins,LinearModel,900,100,30,0.8038275083952813,3.3958113160678716,0.10306839644908905,0.3499999940395355,0.060409851372241974
collins,NeuralNetFastAI,900,100,30,0.8017986608817137,2.693044546646677,0.06503226608037949,0.30000001192092896,0.059814292937517166
collins,NeuralNetTorch,900,100,30,0.7815641967084892,3.2820995200367076,0.13952545821666718,0.28999999165534973,0.060881029814481735
collins,RandomForest,900,100,30,0.8272102605095235,2.162915016358133,0.10789221525192261,0.25,0.06234702467918396
collins,XGBoost,900,100,30,0.841555641732712,2.2526499708978225,0.10337921977043152,0.25,0.06197129562497139
connect-4,CatBoost,60801,6756,3,0.17812120093269335,0.31999033006055555,0.015335189178586006,0.873001754283905,0.0712694302201271
connect-4,ExtraTrees,60801,6756,3,0.25107262344022063,0.4534859160888573,0.013682992197573185,0.8225281238555908,0.06953999400138855
connect-4,LightGBM,60801,6756,3,0.1780098274829797,0.3204955007364861,0.017718106508255005,0.8734458088874817,0.06965301185846329
connect-4,LinearModel,60801,6756,3,0.3347728577102344,0.594443453578218,0.01307191327214241,0.7563647031784058,0.06974157318472862
connect-4,NeuralNetFastAI,60801,6756,3,0.16713408642932434,0.3003465877692628,0.019289029762148857,0.882178783416748,0.06972959265112877
connect-4,NeuralNetTorch,60801,6756,3,0.17527583506235772,0.3137809727045584,0.02236485294997692,0.8767021894454956,0.0697983093559742
connect-4,RandomForest,60801,6756,3,0.2614213409878704,0.4737593940278086,0.01668715476989746,0.8160154223442078,0.07114510983228683
connect-4,XGBoost,60801,6756,3,0.17880794435896968,0.3212736213309939,0.014461812563240528,0.8721137046813965,0.06933536008000374
dilbert,CatBoost,9000,1000,5,0.02438404852813255,0.10838594553432425,0.008789192885160446,0.9850000143051147,0.020279668271541595
dilbert,ExtraTrees,9000,1000,5,0.03916328004733465,0.0759759717071354,0.01054485235363245,0.9710000157356262,0.02086200937628746
dilbert,LightGBM,9000,1000,5,0.011133871576250641,0.08531587954918604,0.006237038876861334,0.9940000176429749,0.018079984933137894
dilbert,LinearModel,9000,1000,5,0.09090389636751901,0.16557003954297653,0.017025550827383995,0.9380000233650208,0.021044056862592697
dilbert,NeuralNetFastAI,9000,1000,5,0.019710438984913033,0.10186073186743533,0.010111394338309765,0.9890000224113464,0.019343413412570953
dilbert,NeuralNetTorch,9000,1000,5,0.012971345186201496,0.02817719266928028,0.011714375577867031,0.9919999837875366,0.019545000046491623
dilbert,RandomForest,9000,1000,5,0.06619606035015442,0.1864880810351076,0.016601765528321266,0.9549999833106995,0.022323906421661377
dilbert,XGBoost,9000,1000,5,0.01984349248369349,0.10039792964740103,0.00946961808949709,0.9869999885559082,0.01982126012444496
dna,CatBoost,2867,319,3,0.06274170937636268,0.1149025984064408,0.017255013808608055,0.962382435798645,0.008131559938192368
dna,ExtraTrees,2867,319,3,0.08126795326984004,0.15826000013169805,0.030980899930000305,0.9467084407806396,0.008477859199047089
dna,LightGBM,2867,319,3,0.0639721500464179,0.11503810506956812,0.03287398815155029,0.9498432874679565,0.008202195167541504
dna,LinearModel,2867,319,3,0.11898127438175697,0.21886697183611184,0.026424357667565346,0.9278996586799622,0.00858219712972641
dna,NeuralNetFastAI,2867,319,3,0.07914133620146696,0.1504906644881863,0.030891532078385353,0.9467084407806396,0.008044417947530746
dna,NeuralNetTorch,2867,319,3,0.08212940217111346,0.1506829147498109,0.01962963119149208,0.9498432874679565,0.007572725415229797
dna,RandomForest,2867,319,3,0.09021111488488086,0.16327877382637238,0.026320332661271095,0.9435736536979675,0.008499957621097565
dna,XGBoost,2867,319,3,0.06126978537900792,0.1152224495952863,0.014478296972811222,0.9592476487159729,0.008541759103536606
eucalyptus,CatBoost,662,74,5,0.40753247160114736,0.6689823546526867,0.11090996861457825,0.6756756901741028,0.010698571801185608
eucalyptus,ExtraTrees,662,74,5,0.365759154216058,0.6174187531629396,0.10122604668140411,0.7027027010917664,0.010425355285406113
eucalyptus,LightGBM,662,74,5,0.3700879919623556,0.6202762804178088,0.10214220732450485,0.6891891956329346,0.009716968983411789
eucalyptus,LinearModel,662,74,5,0.44654916847196197,0.7416688337992439,0.09698987752199173,0.6486486196517944,0.010281763970851898
eucalyptus,NeuralNetFastAI,662,74,5,0.4006233134946892,0.635010535893104,0.12917578220367432,0.7162162065505981,0.010566487908363342
eucalyptus,NeuralNetTorch,662,74,5,0.4237228567574798,0.6535500655914478,0.061387673020362854,0.6486486196517944,0.010526813566684723
eucalyptus,RandomForest,662,74,5,0.3945739481180408,0.6519108583993539,0.10264844447374344,0.6891891956329346,0.01032189279794693
eucalyptus,XGBoost,662,74,5,0.4110812199396023,1.573600320967182,0.117536261677742,0.7027027010917664,0.010024867951869965
eye_movements,CatBoost,9842,1094,3,0.3531735427743711,0.5970422985713851,0.03400403633713722,0.7340036630630493,0.01635786145925522
eye_movements,ExtraTrees,9842,1094,3,0.3183729658900886,0.5444110350077008,0.03729569911956787,0.7751371264457703,0.015518661588430405
eye_movements,LightGBM,9842,1094,3,0.2795910804731501,0.5418974443418649,0.036753080785274506,0.8126142621040344,0.015468485653400421
eye_movements,LinearModel,9842,1094,3,0.5650686868449354,0.9192389376843828,0.026206761598587036,0.5082266926765442,0.014818593859672546
eye_movements,NeuralNetFastAI,9842,1094,3,0.43249533705766674,0.7183750659661171,0.0449553057551384,0.6700182557106018,0.01597803458571434
eye_movements,NeuralNetTorch,9842,1094,3,0.41570062395258683,0.7511092068349502,0.056063003838062286,0.6873857378959656,0.01586044207215309
eye_movements,RandomForest,9842,1094,3,0.3792149235631302,0.6390499268652274,0.0245247520506382,0.7148080468177795,0.01560283824801445
eye_movements,XGBoost,9842,1094,3,0.3183743243513654,0.6033222151109913,0.030735189095139503,0.7687385678291321,0.015693500638008118
fabert,CatBoost,7413,824,7,0.34916222128016355,0.7782949143248781,0.033545468002557755,0.7366504669189453,0.029713373631238937
fabert,ExtraTrees,7413,824,7,0.36940047390075365,0.7989477379474516,0.05621033534407616,0.6978155374526978,0.0289686918258667
fabert,LightGBM,7413,824,7,0.35491138558178115,0.7013545100843044,0.053482551127672195,0.7184466123580933,0.029463212937116623
fabert,LinearModel,7413,824,7,0.4776640572758469,0.995109893496789,0.07549155503511429,0.6334951519966125,0.02861201763153076
fabert,NeuralNetFastAI,7413,824,7,0.38434313877109066,0.7757921533013767,0.03212746977806091,0.707524299621582,0.029356468468904495
fabert,NeuralNetTorch,7413,824,7,0.41220529959429775,0.83526821525831,0.07081317901611328,0.7026699185371399,0.029166828840970993
fabert,RandomForest,7413,824,7,0.38009247910440014,0.827758539026685,0.03324819728732109,0.7050970792770386,0.02924210950732231
fabert,XGBoost,7413,824,7,0.35871182939214474,0.8102660143970969,0.030091723427176476,0.7245145440101624,0.029266782104969025
first-order-theorem-proving,CatBoost,5506,612,6,0.5052175619088286,1.1429097552954834,0.06391429156064987,0.6274510025978088,0.022327497601509094
first-order-theorem-proving,ExtraTrees,5506,612,6,0.5112174411511573,1.0517457411425593,0.05103015899658203,0.6045751571655273,0.02257615700364113
first-order-theorem-proving,LightGBM,5506,612,6,0.5102077623877016,1.055372972852774,0.04074743390083313,0.6127451062202454,0.022291138768196106
first-order-theorem-proving,LinearModel,5506,612,6,0.6477508307422007,1.4784772043530618,0.05256574600934982,0.4869281053543091,0.02106405422091484
first-order-theorem-proving,NeuralNetFastAI,5506,612,6,0.5593994273199169,1.159657750439362,0.060686491429805756,0.5686274766921997,0.022170327603816986
first-order-theorem-proving,NeuralNetTorch,5506,612,6,0.5437209015442934,1.2268434736867282,0.03613031655550003,0.5718954205513,0.021895863115787506
first-order-theorem-proving,RandomForest,5506,612,6,0.508088206884212,1.041827254267822,0.045986976474523544,0.6143791079521179,0.02153852954506874
first-order-theorem-proving,XGBoost,5506,612,6,0.5024974914860231,1.1421605892554476,0.03374212980270386,0.6209150552749634,0.022678811103105545
har,CatBoost,9269,1030,6,0.004620681402683793,0.0079473276558747,0.005389683414250612,0.9961165189743042,0.022272933274507523
har,ExtraTrees,9269,1030,6,0.01893593051242324,0.031677674918545284,0.006558775436133146,0.9873786568641663,0.021695207804441452
har,LightGBM,9269,1030,6,0.0019191602202561222,0.004038820393336168,0.0033774618059396744,0.9990290999412537,0.02111300453543663
har,LinearModel,9269,1030,6,0.014575539069963563,0.025501066401624615,0.00605684332549572,0.9912621378898621,0.022770188748836517
har,NeuralNetFastAI,9269,1030,6,0.006390199134436368,0.013020337085004746,0.008229423314332962,0.9970873594284058,0.021702975034713745
har,NeuralNetTorch,9269,1030,6,0.007849379606871498,0.013371992902839611,0.00616703275591135,0.9941747784614563,0.020944569259881973
har,RandomForest,9269,1030,6,0.029634983718105513,0.05192953568695963,0.00890513975173235,0.9825242757797241,0.022575300186872482
har,XGBoost,9269,1030,6,0.006727521099653206,0.1394847640999635,0.006046921014785767,0.9980582594871521,0.02289704605937004
isolet,CatBoost,7017,780,26,0.0703676183450495,0.38161646652770076,0.012059660628437996,0.9487179517745972,0.09362335130572319
isolet,ExtraTrees,7017,780,26,0.08831952260619969,0.4312609763506253,0.027059124782681465,0.9397435784339905,0.08342831209301949
isolet,LightGBM,7017,780,26,0.05179597108536049,0.2698361983550401,0.011739387176930904,0.9653846025466919,0.08841424807906151
isolet,LinearModel,7017,780,26,0.05761587364597879,0.3644858556724213,0.010590537451207638,0.9615384340286255,0.0839056521654129
isolet,NeuralNetFastAI,7017,780,26,0.04485398317974274,0.17163539136987577,0.014420303516089916,0.9679487347602844,0.08545755967497826
