dataset,model,cal_size,test_size,Affine_brier,Affine_logloss,Affine_kuiper,Affine_ece-15,Affine_accuracy,Affine_time
OVA_Endometrium,LinearModel,1390,155,0.04001481434603975,0.07229047131243371,0.01564345881342888,0.019557971507310867,0.9677419066429138,0.003124344046227634
OVA_Endometrium,NeuralNetFastAI,1390,155,0.044930000157682316,0.08063419860703495,0.01436014473438263,0.015176257118582726,0.9677419066429138,0.0027178929885849357
OVA_Endometrium,NeuralNetTorch,1390,155,0.04331466912545885,0.0860111246053173,0.01123180240392685,0.02333899401128292,0.9741935729980469,0.0027809380553662777
OVA_Endometrium,RandomForest,1390,155,0.06021742241556879,0.11804645224519701,0.02204747311770916,0.04075977951288223,0.9612902998924255,0.0023450080770999193
OVA_Endometrium,XGBoost,1390,155,0.05083926350627064,0.09995363576231751,0.013606706634163857,0.021826718002557755,0.9612902998924255,0.0025678930105641484
OVA_Kidney,CatBoost,1390,155,0.01348381168828878,0.047792419999258776,0.011874482966959476,0.013051921501755714,0.9935483932495117,0.0023843280505388975
OVA_Kidney,ExtraTrees,1390,155,0.015557775265221152,0.0664275532945843,0.015857962891459465,0.019200880080461502,0.9935483932495117,0.0025262520648539066
OVA_Kidney,LightGBM,1390,155,0.013533802457345973,0.044385975866367985,0.012187663465738297,0.011994867585599422,0.9935483932495117,0.0024672020226716995
OVA_Kidney,LinearModel,1390,155,0.014097964593569604,0.046099086461609214,0.014616912230849266,0.015341144055128098,0.9935483932495117,0.003799980040639639
OVA_Kidney,NeuralNetFastAI,1390,155,0.016639657479472502,0.04209710347160773,0.012415388599038124,0.021736392751336098,0.9935483932495117,0.00261598895303905
OVA_Kidney,NeuralNetTorch,1390,155,0.01538699418674472,0.04915800397402621,0.017107773572206497,0.017972305417060852,0.9935483932495117,0.002244749921374023
OVA_Kidney,RandomForest,1390,155,0.01598497825213621,0.06395765563014254,0.013846312649548054,0.01976531557738781,0.9935483932495117,0.0025970879942178726
OVA_Kidney,XGBoost,1390,155,0.013490092012547564,0.04732629706460721,0.01403074525296688,0.013904469087719917,0.9935483932495117,0.0025715470546856523
OVA_Lung,CatBoost,1390,155,0.014712629104474028,0.04754095094521829,0.011469266377389431,0.007919776253402233,0.9935483932495117,0.002493562991730869
OVA_Lung,ExtraTrees,1390,155,0.023662088182157794,0.09131668769186149,0.010565508157014847,0.012409767135977745,0.9870967864990234,0.0027458149706944823
OVA_Lung,LightGBM,1390,155,0.016938073473716845,0.05402749640165747,0.01402690727263689,0.010096953250467777,0.9935483932495117,0.0023836978944018483
OVA_Lung,LinearModel,1390,155,0.028569281497152606,0.15826275938395395,0.020999103784561157,0.03067980706691742,0.9806451797485352,0.004145151004195213
OVA_Lung,NeuralNetFastAI,1390,155,0.03775540467486662,0.07072553220781197,0.009417617693543434,0.01941896229982376,0.9741935729980469,0.002421130076982081
OVA_Lung,NeuralNetTorch,1390,155,0.025323815095890986,0.07012054540507874,0.020815696567296982,0.01764812506735325,0.9870967864990234,0.0026394780725240707
OVA_Lung,RandomForest,1390,155,0.033143611469945974,0.11493135806765906,0.014844349585473537,0.014530740678310394,0.9806451797485352,0.002703937003389001
OVA_Lung,XGBoost,1390,155,0.015492821318231265,0.047859005786580054,0.011145440861582756,0.009660166688263416,0.9935483932495117,0.0025908019160851836
OVA_Ovary,CatBoost,1390,155,0.11185587988436702,0.19913346851467703,0.02700132131576538,0.051185242831707,0.9225806593894958,0.002364636049605906
OVA_Ovary,ExtraTrees,1390,155,0.11836209130562673,0.18413622772898972,0.03322342038154602,0.0703921690583229,0.9161290526390076,0.002253020997159183
OVA_Ovary,LightGBM,1390,155,0.10115331457818108,0.1814067367465336,0.024519162252545357,0.05292383208870888,0.9354838728904724,0.0024883050937205553
OVA_Ovary,LinearModel,1390,155,0.11277026243871283,0.19319549416956006,0.026897884905338287,0.062093257904052734,0.9225806593894958,0.003555369097739458
OVA_Ovary,NeuralNetFastAI,1390,155,0.11849835139551924,0.1862367550849558,0.03466055542230606,0.07842448353767395,0.9096774458885193,0.0025112220318987966
OVA_Ovary,NeuralNetTorch,1390,155,0.09913221507802396,0.15519747114491575,0.028303902596235275,0.05867161229252815,0.9290322661399841,0.0020322580821812153
OVA_Ovary,RandomForest,1390,155,0.11867168381208582,0.18371560104757093,0.03660234063863754,0.07611161470413208,0.9225806593894958,0.0023983740247786045
OVA_Ovary,XGBoost,1390,155,0.10489377959987245,0.1979861863603119,0.028903990983963013,0.05613715201616287,0.9419354796409607,0.002375585027039051
OVA_Prostate,CatBoost,1390,155,0.014333081906421916,0.09946945704211103,0.00645161047577858,0.009406721219420433,0.9935483932495117,0.0034843680914491415
OVA_Prostate,ExtraTrees,1390,155,0.014263368105939166,0.06867191837561633,0.006451331079006195,0.009959827177226543,0.9935483932495117,0.0028521340573206544
OVA_Prostate,LightGBM,1390,155,0.012903872299485777,0.06791771477808298,0.007042836397886276,0.0070425355806946754,0.9935483932495117,0.0030067330226302147
OVA_Prostate,LinearModel,1390,155,0.02504342853810233,0.5868214002815982,0.013519695028662682,0.01351968850940466,0.9870967864990234,0.003691888996399939
OVA_Prostate,NeuralNetFastAI,1390,155,0.025806451648634293,1.126923537595469,0.012903565540909767,0.012903653085231781,0.9870967864990234,0.003681429079733789
OVA_Prostate,NeuralNetTorch,1390,155,0.012903225814885724,0.23253993437895665,0.006451848894357681,0.006451935041695833,0.9935483932495117,0.0033166399225592613
OVA_Prostate,RandomForest,1390,155,0.016590537237937963,0.05614605172056786,0.008512122556567192,0.013882196508347988,0.9935483932495117,0.0028666260186582804
OVA_Prostate,XGBoost,1390,155,0.019731902257202408,0.052211188410381616,0.00644286721944809,0.012225795537233353,0.9870967864990234,0.0026955530047416687
PhishingWebsites,CatBoost,9949,1106,0.04886482712941565,0.08605390439661655,0.009024428203701973,0.020684005692601204,0.9629294872283936,0.005115746054798365
PhishingWebsites,ExtraTrees,9949,1106,0.056872119826354914,0.0987988291924051,0.010248049162328243,0.016824768856167793,0.9638336300849915,0.005897770053707063
PhishingWebsites,LightGBM,9949,1106,0.04733824119848699,0.08012447792692787,0.008901826106011868,0.014924162067472935,0.9638336300849915,0.005327399936504662
PhishingWebsites,LinearModel,9949,1106,0.0942529754298043,0.1524119655506627,0.008987478911876678,0.023051507771015167,0.9358047246932983,0.00464166107121855
PhishingWebsites,NeuralNetFastAI,9949,1106,0.04917568314399533,0.08186449607271933,0.006804024800658226,0.01455500815063715,0.965641975402832,0.00666383805219084
PhishingWebsites,NeuralNetTorch,9949,1106,0.04874905596185115,0.08170515634027585,0.0088089844211936,0.015950072556734085,0.9647377729415894,0.00671154004521668
PhishingWebsites,RandomForest,9949,1106,0.056321735836437584,0.09865030279633945,0.01074066013097763,0.014011312276124954,0.9620253443717957,0.0058874000096693635
PhishingWebsites,XGBoost,9949,1106,0.04812692275056749,0.08532804825876983,0.00841201189905405,0.013744702562689781,0.965641975402832,0.004939862061291933
Run_or_walk_information,CatBoost,79729,8859,0.009231773094296137,0.01722801817050767,0.0021629114635288715,0.0037284987047314644,0.9942431449890137,0.02527026494499296
Run_or_walk_information,ExtraTrees,79729,8859,0.012332664220638207,0.024711796492918627,0.004688587971031666,0.0074034822173416615,0.9928885698318481,0.03109779697842896
Run_or_walk_information,LightGBM,79729,8859,0.00845235728356513,0.016289788498210396,0.0020832312293350697,0.002262615133076906,0.9943560361862183,0.02244082500692457
Run_or_walk_information,LinearModel,79729,8859,0.28371914094828943,0.4329485130429309,0.06433874368667603,0.12530304491519928,0.7235579490661621,0.017791745020076632
Run_or_walk_information,NeuralNetFastAI,79729,8859,0.013239866027853526,0.025815239796971288,0.002739801537245512,0.003403944429010153,0.9914211630821228,0.03544805897399783
Run_or_walk_information,NeuralNetTorch,79729,8859,0.010810105264514045,0.02132342707024244,0.003868948668241501,0.00513750035315752,0.9936787486076355,0.03353783895727247
Run_or_walk_information,RandomForest,79729,8859,0.013799077523856264,0.027471497986247918,0.00523355882614851,0.008501194417476654,0.9922112822532654,0.025263778981752694
Run_or_walk_information,XGBoost,79729,8859,0.009952171158815514,0.01825459698575224,0.002113526687026024,0.0030052615329623222,0.9933401346206665,0.026709178928285837
Satellite,CatBoost,4590,510,0.01478291933933631,0.02654886224758988,0.006726366933435202,0.007768863346427679,0.9882352948188782,0.004148922977037728
Satellite,ExtraTrees,4590,510,0.015701860755264252,0.025205933773643337,0.005777372047305107,0.009015502408146858,0.9882352948188782,0.004291731049306691
Satellite,LightGBM,4590,510,0.016034131536548535,0.02793844723946573,0.007375667337328196,0.007441049907356501,0.9882352948188782,0.004277858999557793
Satellite,LinearModel,4590,510,0.01516432086837107,0.026800919504699042,0.006285440176725388,0.007661350071430206,0.9921568632125854,0.0027279950445517898
Satellite,NeuralNetFastAI,4590,510,0.012583336753622137,0.02373019911508337,0.004728034138679504,0.006771423388272524,0.9921568632125854,0.004023386049084365
Satellite,NeuralNetTorch,4590,510,0.016734237520398782,0.030958528414338254,0.007144267670810223,0.007798256818205118,0.9901960492134094,0.004513405961915851
Satellite,RandomForest,4590,510,0.013458104739378151,0.024359928599810655,0.004712954163551331,0.009198801591992378,0.9882352948188782,0.003513382049277425
Satellite,XGBoost,4590,510,0.015591757649239731,0.028438836168852077,0.006845587864518166,0.006037600804120302,0.9901960492134094,0.004053137032315135
SpeedDating,CatBoost,7540,838,0.17542051733935582,0.2886797425700443,0.015490777790546417,0.028867604210972786,0.8818615674972534,0.004557834006845951
SpeedDating,ExtraTrees,7540,838,0.19232511366271304,0.30942052362765354,0.017252009361982346,0.033492933958768845,0.8687350749969482,0.004438001080416143
SpeedDating,LightGBM,7540,838,0.17607455186929277,0.2900595366350395,0.02182128094136715,0.03007279895246029,0.8866348266601562,0.004616412916220725
SpeedDating,LinearModel,7540,838,0.18949212922785508,0.3119217082776012,0.027488168329000473,0.0423397496342659,0.8723150491714478,0.0050465959357097745
SpeedDating,NeuralNetFastAI,7540,838,0.1888567917026775,0.30779499405033844,0.025479670614004135,0.032863516360521317,0.8770883083343506,0.004239225992932916
SpeedDating,NeuralNetTorch,7540,838,0.18907147961051649,0.3081960082853949,0.025013212114572525,0.036853987723588943,0.8687350749969482,0.004618269973434508
SpeedDating,RandomForest,7540,838,0.190568040143567,0.3103897829460745,0.020748227834701538,0.03483830392360687,0.8699284195899963,0.00463580503128469
SpeedDating,XGBoost,7540,838,0.1754381311513805,0.28933219485382405,0.022068334743380547,0.027938779443502426,0.8830549120903015,0.004981638980098069
Titanic,CatBoost,1980,221,0.25290514015961196,0.4084919342889082,0.0651465654373169,0.05049688369035721,0.8325791954994202,0.0024010889464989305
Titanic,ExtraTrees,1980,221,0.2625239363116144,0.42714028725322956,0.07654585689306259,0.072811059653759,0.8325791954994202,0.0023996150121092796
Titanic,LightGBM,1980,221,0.2526616195146116,0.40819091798432017,0.0682087317109108,0.054446712136268616,0.8325791954994202,0.002555240993387997
Titanic,LinearModel,1980,221,0.2801902848140827,0.4548837326744418,0.06174338608980179,0.08600980043411255,0.8325791954994202,0.002435429021716118
Titanic,NeuralNetFastAI,1980,221,0.2534447334921957,0.408438338468786,0.06705299019813538,0.055766232311725616,0.8325791954994202,0.002437490038573742
Titanic,NeuralNetTorch,1980,221,0.2539507695532792,0.41025199205112195,0.06592602282762527,0.05093088746070862,0.8325791954994202,0.0024659569608047605
Titanic,RandomForest,1980,221,0.25744463655668093,0.41866774577140653,0.07173996418714523,0.05632563680410385,0.8325791954994202,0.002429214073345065
Titanic,XGBoost,1980,221,0.2530318774001714,0.4086214750961075,0.06755131483078003,0.05150166153907776,0.8325791954994202,0.002322200918570161
ada,CatBoost,3732,415,0.17003444296896933,0.2671693397955468,0.013052556663751602,0.03113638609647751,0.8867470026016235,0.0030212640995159745
ada,ExtraTrees,3732,415,0.20063765644136514,0.31758106122360763,0.03300681710243225,0.04962768405675888,0.8554216623306274,0.0032487830612808466
ada,LightGBM,3732,415,0.17148304982706358,0.2734539724061427,0.015558945015072823,0.04773634672164917,0.8819277286529541,0.0029761360492557287
ada,LinearModel,3732,415,0.19699383563775288,0.31130297370031607,0.013594761490821838,0.026759739965200424,0.8554216623306274,0.0028120120987296104
ada,NeuralNetFastAI,3732,415,0.18588386623983766,0.29517579466016997,0.017445262521505356,0.03442114219069481,0.8722891807556152,0.0033325139665976167
ada,NeuralNetTorch,3732,415,0.18484596650937044,0.28873174020366854,0.014450497925281525,0.03210645541548729,0.8722891807556152,0.0027897979598492384
ada,RandomForest,3732,415,0.18146233866538794,0.2876608616774822,0.011927250772714615,0.03927561268210411,0.87469881772995,0.002796818967908621
ada,XGBoost,3732,415,0.169641224472209,0.2680426576810486,0.009851908311247826,0.03215453773736954,0.8819277286529541,0.0030825750436633825
adult,CatBoost,43957,4885,0.17122684644761368,0.2706831049955021,0.005183753557503223,0.00995822623372078,0.8769702911376953,0.01609625294804573
adult,ExtraTrees,43957,4885,0.1904088640460312,0.31701632734576607,0.008588828146457672,0.014067227020859718,0.8630501627922058,0.014094135025516152
adult,LightGBM,43957,4885,0.17077493864252158,0.26893389484626445,0.005991593934595585,0.012218745425343513,0.8769702911376953,0.015360480989329517
adult,LinearModel,43957,4885,0.20340060633717683,0.31935783861505856,0.009536812081933022,0.012986574321985245,0.853428840637207,0.014215420000255108
adult,NeuralNetFastAI,43957,4885,0.18931942344259944,0.2995326622074992,0.007533099502325058,0.008507615886628628,0.8653019666671753,0.015709089930169284
adult,NeuralNetTorch,43957,4885,0.19131291801365957,0.3010533753808018,0.007099232170730829,0.011082423850893974,0.8628454208374023,0.014144942979328334
adult,RandomForest,43957,4885,0.18705742326971758,0.2941906152526309,0.005990054924041033,0.011777623556554317,0.8626407384872437,0.014103142078965902
adult,XGBoost,43957,4885,0.17014817514845346,0.2679833653814032,0.005846290849149227,0.01159942988306284,0.8765609264373779,0.015275413985364139
ailerons,CatBoost,12375,1375,0.1597861528404947,0.2605185199183343,0.012219622731208801,0.02790086902678013,0.8894545435905457,0.005408185999840498
ailerons,ExtraTrees,12375,1375,0.16838734943729763,0.27545500816878526,0.008291099220514297,0.02261972241103649,0.8807272911071777,0.006166424020193517
ailerons,LightGBM,12375,1375,0.15867275005772555,0.2579870416750717,0.00994054600596428,0.020725777372717857,0.8909090757369995,0.005948323989287019
ailerons,LinearModel,12375,1375,0.16969822617843813,0.27643077791687304,0.008120102807879448,0.020583350211381912,0.8843636512756348,0.005647050100378692
ailerons,NeuralNetFastAI,12375,1375,0.16666883724689446,0.2702560725504342,0.009751036763191223,0.01963547058403492,0.8821818232536316,0.005313812987878919
ailerons,NeuralNetTorch,12375,1375,0.1647551823062486,0.267688157692789,0.008986158296465874,0.02360818348824978,0.8836363554000854,0.005858183954842389
ailerons,RandomForest,12375,1375,0.16358205547797564,0.3278366194278354,0.008827333338558674,0.024956148117780685,0.8821818232536316,0.005831895978190005
ailerons,XGBoost,12375,1375,0.15919480041240539,0.2585499720849573,0.008663572371006012,0.02237890101969242,0.8880000114440918,0.005076610948890448
arcene,CatBoost,90,10,0.3374021200199631,0.5810895945763526,0.13455986976623535,0.24382920563220978,0.699999988079071,0.0016673349309712648
arcene,ExtraTrees,90,10,0.27842195504146744,0.5005734591041737,0.10088316351175308,0.24711084365844727,0.8999999761581421,0.0017306730151176453
arcene,LightGBM,90,10,0.37948102771611425,0.5827673362521499,0.13035699725151062,0.21132200956344604,0.699999988079071,0.0015764429699629545
arcene,LinearModel,90,10,0.27576227891599214,0.42102983116382475,0.10762736946344376,0.28841838240623474,0.699999988079071,0.0020013049943372607
arcene,NeuralNetFastAI,90,10,0.3216366506586491,0.5498194954165989,0.1258142590522766,0.27343472838401794,0.800000011920929,0.0017835489707067609
arcene,NeuralNetTorch,90,10,0.3547790862392407,0.7398355839254713,0.15216347575187683,0.24135425686836243,0.699999988079071,0.001660565030761063
arcene,RandomForest,90,10,0.38138213917732955,0.6302897859723811,0.09734725207090378,0.2763288617134094,0.800000011920929,0.0016365250339731574
arcene,XGBoost,90,10,0.3760547025910094,0.569881229992776,0.10563299804925919,0.2616518437862396,0.800000011920929,0.0015768340090289712
arsenic-female-bladder,CatBoost,503,56,0.19545157089242288,0.3135855540814882,0.024165518581867218,0.06976396590471268,0.8928571343421936,0.0018472080118954182
arsenic-female-bladder,ExtraTrees,503,56,0.20890868673565605,0.3336558200503777,0.04062318801879883,0.10012171417474747,0.8571428656578064,0.002057523000985384
arsenic-female-bladder,LightGBM,503,56,0.21368409581254982,0.34184157805569704,0.04335632920265198,0.06658212095499039,0.8571428656578064,0.00201073894277215
arsenic-female-bladder,LinearModel,503,56,0.23760061742495206,0.3715242952851395,0.048695892095565796,0.047981470823287964,0.8392857313156128,0.001957983011379838
arsenic-female-bladder,NeuralNetFastAI,503,56,0.20873021328171282,0.3188625527645644,0.03135517239570618,0.06987037509679794,0.8571428656578064,0.002007090952247381
arsenic-female-bladder,NeuralNetTorch,503,56,0.18570634782488638,0.310710412641872,0.04834890365600586,0.09141010791063309,0.875,0.0023097519297152758
arsenic-female-bladder,RandomForest,503,56,0.2363157281056796,0.3869864817311459,0.05394083261489868,0.03886224702000618,0.8571428656578064,0.0038036340847611427
arsenic-female-bladder,XGBoost,503,56,0.2091465460842988,0.34122317659767376,0.029400162398815155,0.07295781373977661,0.8571428656578064,0.001998096937313676
autoUniv-au1-1000,CatBoost,900,100,0.3656543637814136,0.5568180680697543,0.057687222957611084,0.11255711317062378,0.7799999713897705,0.002133689005859196
autoUniv-au1-1000,ExtraTrees,900,100,0.3609929886439508,0.5521599475346635,0.039704397320747375,0.12318535894155502,0.7699999809265137,0.0020683049224317074
autoUniv-au1-1000,LightGBM,900,100,0.35743550700475857,0.5493934758557661,0.06064482405781746,0.15853270888328552,0.7699999809265137,0.0021458129631355405
autoUniv-au1-1000,LinearModel,900,100,0.3824653116687813,0.5779365843065633,0.06979478150606155,0.1418410688638687,0.7400000095367432,0.0020975240040570498
autoUniv-au1-1000,NeuralNetFastAI,900,100,0.35139029317668197,0.5380377634218764,0.052644792944192886,0.09402357786893845,0.7699999809265137,0.0019964639795944095
autoUniv-au1-1000,NeuralNetTorch,900,100,0.35474720674524235,0.5372747355755522,0.05277751386165619,0.06945250183343887,0.75,0.0021239679772406816
autoUniv-au1-1000,RandomForest,900,100,0.37962387820555554,0.5753524692917199,0.05168922245502472,0.12710799276828766,0.7300000190734863,0.0021752890897914767
autoUniv-au1-1000,XGBoost,900,100,0.363033174430128,0.5510890108343457,0.05138365179300308,0.11029413342475891,0.75,0.0019529620185494423
bank-marketing,CatBoost,40689,4522,0.11775838062748176,0.18735131024993232,0.008855273947119713,0.012554777786135674,0.9106590151786804,0.014621402020566165
bank-marketing,ExtraTrees,40689,4522,0.12651628453876582,0.20135174798653396,0.010502769611775875,0.017395660281181335,0.9053516387939453,0.013296384015120566
bank-marketing,LightGBM,40689,4522,0.1197668184304979,0.18970414983962638,0.008166934363543987,0.01168430969119072,0.9135338068008423,0.014556306065060198
bank-marketing,LinearModel,40689,4522,0.14373400947929138,0.23394063524685718,0.013331371359527111,0.020321238785982132,0.8987174034118652,0.013305541942827404
bank-marketing,NeuralNetFastAI,40689,4522,0.1203027651596172,0.19093114641346812,0.005570240318775177,0.007161211222410202,0.9117646813392639,0.01313615101389587
bank-marketing,NeuralNetTorch,40689,4522,0.12029257301231668,0.1907179945444324,0.007536605931818485,0.011057734489440918,0.9113224148750305,0.015955570968799293
bank-marketing,RandomForest,40689,4522,0.12543529218740093,0.19911892301283834,0.008229078724980354,0.013355848379433155,0.9053516387939453,0.017730531049892306
bank-marketing,XGBoost,40689,4522,0.12020281339681367,0.19140977309788434,0.010549662634730339,0.015614835545420647,0.9099955558776855,0.014557410962879658
bank32nh,CatBoost,7372,820,0.26943467758337375,0.41325647040049585,0.021717574447393417,0.04387922212481499,0.795121967792511,0.0044086979469284415
bank32nh,ExtraTrees,7372,820,0.27104798934289553,0.41579426576371137,0.021750112995505333,0.03978275880217552,0.800000011920929,0.004307932103984058
bank32nh,LightGBM,7372,820,0.2684576054349993,0.4129456631237073,0.021466679871082306,0.04031306132674217,0.800000011920929,0.004319177009165287
bank32nh,LinearModel,7372,820,0.2691405637021714,0.41606340504512973,0.022529251873493195,0.04971562698483467,0.790243923664093,0.004251066013239324
bank32nh,NeuralNetFastAI,7372,820,0.2555475208829055,0.39565138764385527,0.023089734837412834,0.037171706557273865,0.8121951222419739,0.0043479399755597115
bank32nh,NeuralNetTorch,7372,820,0.2615660125421427,0.4036968533361996,0.013002252206206322,0.025205502286553383,0.8060975670814514,0.004243846051394939
bank32nh,RandomForest,7372,820,0.28505568635029,0.4355782882655462,0.026002027094364166,0.04170043766498566,0.790243923664093,0.00464817404281348
bank32nh,XGBoost,7372,820,0.2723403226249316,0.41914574460385384,0.021695606410503387,0.03679705411195755,0.79756098985672,0.0042504360899329185
bank8FM,CatBoost,7372,820,0.07449625163784963,0.1203762575953097,0.009229477494955063,0.017761562019586563,0.9463414549827576,0.00431175297126174
bank8FM,ExtraTrees,7372,820,0.07893330520784293,0.1266327783502588,0.010831964202225208,0.019376831129193306,0.9451219439506531,0.004758538096211851
bank8FM,LightGBM,7372,820,0.07540628420781091,0.12044023353691939,0.009166416712105274,0.01939266547560692,0.9487804770469666,0.004343787091784179
bank8FM,LinearModel,7372,820,0.08174009594851159,0.13392446875465502,0.00883933249861002,0.018291521817445755,0.9451219439506531,0.0043539529433473945
bank8FM,NeuralNetFastAI,7372,820,0.07638844096254706,0.11779783945318201,0.009424136951565742,0.024045897647738457,0.9487804770469666,0.0042837560176849365
bank8FM,NeuralNetTorch,7372,820,0.07902820025277203,0.12288475910141518,0.010967964306473732,0.019215352833271027,0.9439024329185486,0.004309280076995492
bank8FM,RandomForest,7372,820,0.07810101849556186,0.13066196438781533,0.009247872978448868,0.023089168593287468,0.9439024329185486,0.004679123987443745
bank8FM,XGBoost,7372,820,0.07675962713297253,0.1274204029607104,0.010002643801271915,0.02259180322289467,0.9463414549827576,0.003898780094459653
blood-transfusion-service-center,CatBoost,673,75,0.3227623840813896,0.48896260047611484,0.06989062577486038,0.10403583943843842,0.7599999904632568,0.0020813419250771403
blood-transfusion-service-center,ExtraTrees,673,75,0.31357776871657883,0.4727517352383637,0.04699558764696121,0.11855429410934448,0.7599999904632568,0.0021595959551632404
blood-transfusion-service-center,LightGBM,673,75,0.315527024622939,0.47695221001987953,0.05258100479841232,0.10658229887485504,0.7599999904632568,0.0020828209817409515
blood-transfusion-service-center,LinearModel,673,75,0.31142786857017285,0.4674017075161446,0.06508441269397736,0.08774092048406601,0.7333333492279053,0.001988425967283547
blood-transfusion-service-center,NeuralNetFastAI,673,75,0.3138283430891343,0.4711963352385723,0.06303652375936508,0.08478192985057831,0.7733333110809326,0.001990371965803206
blood-transfusion-service-center,NeuralNetTorch,673,75,0.31606857953360323,0.47792396831757705,0.06794463098049164,0.0843387022614479,0.7333333492279053,0.002101848949678242
blood-transfusion-service-center,RandomForest,673,75,0.3166738306592851,0.48061226816771446,0.05940541625022888,0.11358024924993515,0.7733333110809326,0.0020430940203368664
blood-transfusion-service-center,XGBoost,673,75,0.32922611228305615,0.5020103145554318,0.04314879700541496,0.08795209228992462,0.7599999904632568,0.002119065960869193
boston_corrected,CatBoost,455,51,0.166174144710109,0.2715869356042013,0.08270158618688583,0.09938351064920425,0.8823529481887817,0.0018443060107529163
boston_corrected,ExtraTrees,455,51,0.1429850972235766,0.24550540377624808,0.09008445590734482,0.12564533948898315,0.9215686321258545,0.0018404190195724368
boston_corrected,LightGBM,455,51,0.16056826521275744,0.2634777643681916,0.08572405576705933,0.11949441581964493,0.9215686321258545,0.0018563609337434173
boston_corrected,LinearModel,455,51,0.17799575591131975,0.28559326242733357,0.08780933171510696,0.1446325182914734,0.8823529481887817,0.0018356719519942999
boston_corrected,NeuralNetFastAI,455,51,0.13749213529176801,0.23997764629891055,0.1044430285692215,0.14472845196723938,0.9215686321258545,0.0018592019332572818
boston_corrected,NeuralNetTorch,455,51,0.17079845977641292,0.2732826347989372,0.08738817274570465,0.15051031112670898,0.9019607901573181,0.0017815330065786839
boston_corrected,RandomForest,455,51,0.16875730067684735,0.2794273870289444,0.08106590807437897,0.1279030740261078,0.8823529481887817,0.0017963590798899531
boston_corrected,XGBoost,455,51,0.19512934645078236,0.30754278125154766,0.08245651423931122,0.14833875000476837,0.8823529481887817,0.0017982600256800652
churn,CatBoost,4500,500,0.08666918834898427,0.18267743748389256,0.01478913426399231,0.026832837611436844,0.949999988079071,0.0034403090830892324
churn,ExtraTrees,4500,500,0.11550840971297777,0.22819790865156803,0.0431373156607151,0.07627423852682114,0.9279999732971191,0.003903219010680914
churn,LightGBM,4500,500,0.09708197730689071,0.21128782378336414,0.024331336840987206,0.0506155788898468,0.9459999799728394,0.0034473069244995713
churn,LinearModel,4500,500,0.2093248116708658,0.334200798696086,0.03438711166381836,0.06519114971160889,0.8460000157356262,0.0033799370285123587
churn,NeuralNetFastAI,4500,500,0.0791230318975589,0.1720789238247139,0.01425604335963726,0.027975820004940033,0.9580000042915344,0.0038601140258833766
churn,NeuralNetTorch,4500,500,0.0859503426222278,0.18304111545198715,0.022075947374105453,0.034501735121011734,0.9520000219345093,0.0036858069943264127
churn,RandomForest,4500,500,0.09903611989647806,0.3721354315093068,0.017632486298680305,0.029026605188846588,0.9380000233650208,0.003957030945457518
churn,XGBoost,4500,500,0.0892495641524589,0.18862184612529564,0.01571592316031456,0.03779935836791992,0.9440000057220459,0.0036233359714969993
climate-model-simulation-crashes,CatBoost,486,54,0.09580274678707078,0.18805431687738747,0.046442676335573196,0.05276232585310936,0.9444444179534912,0.002359989914111793
climate-model-simulation-crashes,ExtraTrees,486,54,0.08602394763589062,0.3130133384157259,0.04696926474571228,0.06469320505857468,0.9444444179534912,0.002281538094393909
climate-model-simulation-crashes,LightGBM,486,54,0.09674520428289449,0.28269815152938854,0.052586134523153305,0.05721750482916832,0.9444444179534912,0.0025433639530092478
climate-model-simulation-crashes,LinearModel,486,54,0.10101370993547691,0.3420851404635162,0.061918798834085464,0.07719341665506363,0.9444444179534912,0.001935088075697422
climate-model-simulation-crashes,NeuralNetFastAI,486,54,0.09576642038621237,0.3121366918312142,0.04933277890086174,0.05807308852672577,0.9444444179534912,0.0019426579819992185
climate-model-simulation-crashes,NeuralNetTorch,486,54,0.10525256955784759,0.2860993250609458,0.04338490962982178,0.07782426476478577,0.9259259104728699,0.0019761400762945414
climate-model-simulation-crashes,RandomForest,486,54,0.10002364781517789,0.2960909420258987,0.06786376237869263,0.0805971622467041,0.9259259104728699,0.002385301049798727
climate-model-simulation-crashes,XGBoost,486,54,0.08930904034125652,0.20637128033532207,0.06070956215262413,0.06745116412639618,0.9444444179534912,0.0021191949490457773
colleges_usnews,CatBoost,1171,131,0.3766901155054029,0.5475561653443178,0.05849944055080414,0.11642089486122131,0.7099236845970154,0.002001676009967923
colleges_usnews,ExtraTrees,1171,131,0.37288872496111763,0.5456947133294757,0.062285926192998886,0.14991578459739685,0.694656491279602,0.001880978001281619
colleges_usnews,LightGBM,1171,131,0.3890084012499559,0.5637535298736832,0.07758725434541702,0.1346455067396164,0.7022900581359863,0.002000369015149772
colleges_usnews,LinearModel,1171,131,0.392601344243492,0.5662441714271672,0.06179038807749748,0.13065974414348602,0.6717557311058044,0.0021262550726532936
colleges_usnews,NeuralNetFastAI,1171,131,0.40069619175453186,0.5747727855583328,0.08176206797361374,0.13495463132858276,0.6717557311058044,0.0018707630224525928
colleges_usnews,NeuralNetTorch,1171,131,0.3899325067463243,0.5597079432745194,0.08003761619329453,0.1530613899230957,0.6870229244232178,0.0022242999402806163
colleges_usnews,RandomForest,1171,131,0.3694363690291299,0.5590562968639914,0.05863909050822258,0.1442166119813919,0.7022900581359863,0.0019632939947769046
