dataset,model,cal_size,test_size,Base-model_brier,Base-model_logloss,Base-model_kuiper,Base-model_ece-15,Base-model_accuracy,Base-model_time
SpeedDating,NeuralNetTorch,7540,838,0.18995879590511322,0.3095035254955292,0.025985827669501305,0.03835195675492287,0.8735083341598511,0
SpeedDating,RandomForest,7540,838,0.19673490524291992,0.3215382993221283,0.03351420536637306,0.04809357225894928,0.8723150491714478,0
SpeedDating,XGBoost,7540,838,0.1746060997247696,0.2879573404788971,0.010567914694547653,0.023274483159184456,0.8854415416717529,0
Titanic,CatBoost,1980,221,0.2544754445552826,0.4116271734237671,0.06732789427042007,0.0573623925447464,0.8325791954994202,0
Titanic,ExtraTrees,1980,221,0.2665078639984131,0.43501460552215576,0.07559270411729813,0.08248259872198105,0.8325791954994202,0
Titanic,LightGBM,1980,221,0.2544618546962738,0.41226255893707275,0.06810387223958969,0.05790101736783981,0.8325791954994202,0
Titanic,LinearModel,1980,221,0.2797333598136902,0.45421886444091797,0.06176632642745972,0.05780789256095886,0.8325791954994202,0
Titanic,NeuralNetFastAI,1980,221,0.25584959983825684,0.4128293991088867,0.07111388444900513,0.06562840938568115,0.8325791954994202,0
Titanic,NeuralNetTorch,1980,221,0.2538297176361084,0.41004329919815063,0.06561241298913956,0.05033576861023903,0.8325791954994202,0
Titanic,RandomForest,1980,221,0.26043054461479187,0.42544203996658325,0.0709187388420105,0.06923206895589828,0.8325791954994202,0
Titanic,XGBoost,1980,221,0.25441214442253113,0.4114055335521698,0.0692671611905098,0.06169295683503151,0.8325791954994202,0
ada,CatBoost,3732,415,0.1700679212808609,0.26709631085395813,0.012588955461978912,0.03693147376179695,0.8867470026016235,0
ada,ExtraTrees,3732,415,0.19456933438777924,0.3048322796821594,0.017875343561172485,0.03652007877826691,0.8578312993049622,0
ada,LightGBM,3732,415,0.1713879555463791,0.273233026266098,0.014304173178970814,0.03688805550336838,0.8819277286529541,0
ada,LinearModel,3732,415,0.19693419337272644,0.3110583424568176,0.014367848634719849,0.03450828045606613,0.8602409362792969,0
ada,NeuralNetFastAI,3732,415,0.18483524024486542,0.29332515597343445,0.01345471478998661,0.033997487276792526,0.87469881772995,0
ada,NeuralNetTorch,3732,415,0.18457864224910736,0.2877569794654846,0.013745758682489395,0.03425205498933792,0.8722891807556152,0
ada,RandomForest,3732,415,0.18556155264377594,0.2978832423686981,0.025269150733947754,0.045340344309806824,0.8722891807556152,0
ada,XGBoost,3732,415,0.16967090964317322,0.2683071494102478,0.009518833830952644,0.02566557005047798,0.8819277286529541,0
adult,CatBoost,43957,4885,0.1712217479944229,0.27071061730384827,0.004881035536527634,0.010329704731702805,0.8769702911376953,0
adult,ExtraTrees,43957,4885,0.19033372402191162,0.31698939204216003,0.007769972085952759,0.01265859417617321,0.863459587097168,0
adult,LightGBM,43957,4885,0.17079973220825195,0.2689574658870697,0.006692036986351013,0.011935037560760975,0.8771750330924988,0
adult,LinearModel,43957,4885,0.20340970158576965,0.3193758726119995,0.00962925422936678,0.013458143919706345,0.8538382649421692,0
adult,NeuralNetFastAI,43957,4885,0.1893550008535385,0.29955971240997314,0.0077572837471961975,0.008738618344068527,0.8653019666671753,0
adult,NeuralNetTorch,43957,4885,0.19117192924022675,0.3009693920612335,0.004406831227242947,0.009135588072240353,0.8642783761024475,0
adult,RandomForest,43957,4885,0.18741147220134735,0.29490387439727783,0.008926641196012497,0.013604969717562199,0.8614124655723572,0
adult,XGBoost,43957,4885,0.17019829154014587,0.2681233882904053,0.006403064355254173,0.010943327099084854,0.8763561844825745,0
ailerons,CatBoost,12375,1375,0.16046175360679626,0.26221469044685364,0.015045229345560074,0.0265277661383152,0.8894545435905457,0
ailerons,ExtraTrees,12375,1375,0.16878534853458405,0.275071918964386,0.011955013498663902,0.027859115973114967,0.8807272911071777,0
ailerons,LightGBM,12375,1375,0.15858374536037445,0.25772908329963684,0.00921383872628212,0.019257156178355217,0.8923636078834534,0
ailerons,LinearModel,12375,1375,0.16969740390777588,0.27644044160842896,0.008112994953989983,0.0205522533506155,0.8843636512756348,0
ailerons,NeuralNetFastAI,12375,1375,0.16660518944263458,0.2705308496952057,0.008017092943191528,0.025442026555538177,0.8814545273780823,0
ailerons,NeuralNetTorch,12375,1375,0.16470731794834137,0.26766109466552734,0.008354561403393745,0.017164506018161774,0.8814545273780823,0
ailerons,RandomForest,12375,1375,0.16380231082439423,0.32779616117477417,0.010193124413490295,0.020178254693746567,0.8821818232536316,0
ailerons,XGBoost,12375,1375,0.1594124287366867,0.2592419981956482,0.009689100086688995,0.022447708994150162,0.8872727155685425,0
arcene,CatBoost,90,10,0.3543366491794586,0.5550239682197571,0.1582465022802353,0.2810520827770233,0.699999988079071,0
arcene,ExtraTrees,90,10,0.3162844479084015,0.4918132424354553,0.1303333342075348,0.35199999809265137,0.8999999761581421,0
arcene,LightGBM,90,10,0.37804386019706726,0.5852935314178467,0.12641547620296478,0.22319285571575165,0.699999988079071,0
arcene,LinearModel,90,10,0.3682009279727936,0.7131069898605347,0.12856528162956238,0.2302069216966629,0.699999988079071,0
arcene,NeuralNetFastAI,90,10,0.3383820950984955,0.5668532848358154,0.1412641406059265,0.26911377906799316,0.800000011920929,0
arcene,NeuralNetTorch,90,10,0.31161773204803467,0.6313472986221313,0.13790875673294067,0.2670755982398987,0.800000011920929,0
arcene,RandomForest,90,10,0.34480664134025574,0.5172194242477417,0.08500000834465027,0.28833332657814026,0.800000011920929,0
arcene,XGBoost,90,10,0.37275487184524536,0.5685223340988159,0.09787724167108536,0.26450642943382263,0.800000011920929,0
arsenic-female-bladder,CatBoost,503,56,0.19620373845100403,0.3151629865169525,0.024020008742809296,0.057176653295755386,0.875,0
arsenic-female-bladder,ExtraTrees,503,56,0.20896758139133453,0.3339992165565491,0.041070401668548584,0.10049247741699219,0.875,0
arsenic-female-bladder,LightGBM,503,56,0.21276429295539856,0.3429943919181824,0.04449915885925293,0.0530603863298893,0.875,0
arsenic-female-bladder,LinearModel,503,56,0.23780469596385956,0.3717193901538849,0.048730865120887756,0.04836048558354378,0.8392857313156128,0
arsenic-female-bladder,NeuralNetFastAI,503,56,0.23698844015598297,0.34583520889282227,0.0719321072101593,0.13979947566986084,0.8035714030265808,0
arsenic-female-bladder,NeuralNetTorch,503,56,0.18054638803005219,0.3305871784687042,0.035085685551166534,0.08887556940317154,0.875,0
arsenic-female-bladder,RandomForest,503,56,0.2258833944797516,0.37733888626098633,0.055157363414764404,0.13407616317272186,0.8571428656578064,0
arsenic-female-bladder,XGBoost,503,56,0.21135704219341278,0.34348079562187195,0.02801056206226349,0.064449243247509,0.8571428656578064,0
autoUniv-au1-1000,CatBoost,900,100,0.3607809841632843,0.5479511618614197,0.05195070058107376,0.09371062368154526,0.7799999713897705,0
autoUniv-au1-1000,ExtraTrees,900,100,0.3606798052787781,0.550876259803772,0.04280960187315941,0.12096676975488663,0.7699999809265137,0
autoUniv-au1-1000,LightGBM,900,100,0.35623154044151306,0.546592116355896,0.06049463152885437,0.16192959249019623,0.7799999713897705,0
autoUniv-au1-1000,LinearModel,900,100,0.38966652750968933,0.5967485308647156,0.07576033473014832,0.1267051100730896,0.7400000095367432,0
autoUniv-au1-1000,NeuralNetFastAI,900,100,0.35175931453704834,0.5415647625923157,0.04613972082734108,0.08096973598003387,0.7799999713897705,0
autoUniv-au1-1000,NeuralNetTorch,900,100,0.35570889711380005,0.5395715236663818,0.05340416729450226,0.11145609617233276,0.7300000190734863,0
autoUniv-au1-1000,RandomForest,900,100,0.37384429574012756,0.5626788139343262,0.05688643455505371,0.11595723032951355,0.7200000286102295,0
autoUniv-au1-1000,XGBoost,900,100,0.3650898337364197,0.5522652268409729,0.06110941618680954,0.12205564975738525,0.7599999904632568,0
bank-marketing,CatBoost,40689,4522,0.11779362708330154,0.18736682832241058,0.009108911268413067,0.012335892766714096,0.9104378819465637,0
bank-marketing,ExtraTrees,40689,4522,0.1264251470565796,0.20117080211639404,0.01000115368515253,0.017100028693675995,0.9049093127250671,0
bank-marketing,LightGBM,40689,4522,0.11985626816749573,0.1897987276315689,0.00900302268564701,0.011157870292663574,0.9128704071044922,0
bank-marketing,LinearModel,40689,4522,0.14377591013908386,0.23400436341762543,0.013215554878115654,0.020508673042058945,0.8984962701797485,0
bank-marketing,NeuralNetFastAI,40689,4522,0.12021081894636154,0.1908821016550064,0.004852525889873505,0.008232146501541138,0.9106590151786804,0
bank-marketing,NeuralNetTorch,40689,4522,0.1203560084104538,0.19082258641719818,0.006650066003203392,0.011465891264379025,0.9108801484107971,0
bank-marketing,RandomForest,40689,4522,0.12551072239875793,0.19932103157043457,0.008730294182896614,0.014249240979552269,0.9044670462608337,0
bank-marketing,XGBoost,40689,4522,0.12061893939971924,0.19179344177246094,0.01315980963408947,0.01604735478758812,0.9082264304161072,0
bank32nh,CatBoost,7372,820,0.269091933965683,0.41281622648239136,0.020115166902542114,0.04258981719613075,0.7939024567604065,0
bank32nh,ExtraTrees,7372,820,0.27426645159721375,0.42467156052589417,0.02867896854877472,0.057169631123542786,0.790243923664093,0
bank32nh,LightGBM,7372,820,0.2678861916065216,0.41218167543411255,0.0175431240350008,0.04136988893151283,0.79756098985672,0
bank32nh,LinearModel,7372,820,0.26948612928390503,0.41668328642845154,0.022944290190935135,0.05449116602540016,0.792682945728302,0
bank32nh,NeuralNetFastAI,7372,820,0.255498468875885,0.39854487776756287,0.019642047584056854,0.0443074069917202,0.8109756112098694,0
bank32nh,NeuralNetTorch,7372,820,0.2622445225715637,0.4052663743495941,0.015098989941179752,0.03275791183114052,0.8048780560493469,0
bank32nh,RandomForest,7372,820,0.2825506329536438,0.4308781921863556,0.01791047491133213,0.0326707698404789,0.790243923664093,0
bank32nh,XGBoost,7372,820,0.2718842029571533,0.4183705449104309,0.01912509836256504,0.03719654306769371,0.8036585450172424,0
bank8FM,CatBoost,7372,820,0.0748998373746872,0.12195204943418503,0.010442628525197506,0.021266287192702293,0.9475609660148621,0
bank8FM,ExtraTrees,7372,820,0.1053512841463089,0.20364192128181458,0.05313961207866669,0.09796324372291565,0.9402438998222351,0
bank8FM,LightGBM,7372,820,0.07569094747304916,0.1220875233411789,0.010327443480491638,0.025191115215420723,0.9487804770469666,0
bank8FM,LinearModel,7372,820,0.08186371624469757,0.13407951593399048,0.008802352473139763,0.013956594280898571,0.9451219439506531,0
bank8FM,NeuralNetFastAI,7372,820,0.07611507177352905,0.11915894597768784,0.008534485474228859,0.021257156506180763,0.9487804770469666,0
bank8FM,NeuralNetTorch,7372,820,0.08026796579360962,0.12969748675823212,0.015380233526229858,0.03005332127213478,0.9451219439506531,0
bank8FM,RandomForest,7372,820,0.081348717212677,0.14464013278484344,0.01940658688545227,0.038894183933734894,0.9439024329185486,0
bank8FM,XGBoost,7372,820,0.07712094485759735,0.12770995497703552,0.011766873300075531,0.02753882110118866,0.9475609660148621,0
blood-transfusion-service-center,CatBoost,673,75,0.3219044804573059,0.48858729004859924,0.06807392835617065,0.11291742324829102,0.746666669845581,0
blood-transfusion-service-center,ExtraTrees,673,75,0.31584978103637695,0.4795985519886017,0.04780120775103569,0.048706695437431335,0.7733333110809326,0
blood-transfusion-service-center,LightGBM,673,75,0.31573376059532166,0.4792086184024811,0.053990401327610016,0.0747821182012558,0.7333333492279053,0
blood-transfusion-service-center,LinearModel,673,75,0.310994029045105,0.4663574695587158,0.0637868195772171,0.07448596507310867,0.746666669845581,0
blood-transfusion-service-center,NeuralNetFastAI,673,75,0.31386303901672363,0.4710824489593506,0.06013865023851395,0.11157667636871338,0.7599999904632568,0
blood-transfusion-service-center,NeuralNetTorch,673,75,0.31628096103668213,0.47928109765052795,0.06841669976711273,0.09619734436273575,0.7333333492279053,0
blood-transfusion-service-center,RandomForest,673,75,0.3184935450553894,0.48137831687927246,0.056991226971149445,0.10387935489416122,0.7733333110809326,0
blood-transfusion-service-center,XGBoost,673,75,0.32930487394332886,0.502299964427948,0.034773170948028564,0.07050228863954544,0.746666669845581,0
boston_corrected,CatBoost,455,51,0.1674089878797531,0.27604085206985474,0.08489156514406204,0.11622503399848938,0.8823529481887817,0
boston_corrected,ExtraTrees,455,51,0.15555009245872498,0.27152785658836365,0.09799178689718246,0.1404431164264679,0.9215686321258545,0
boston_corrected,LightGBM,455,51,0.16355690360069275,0.27150866389274597,0.0890931636095047,0.1101737841963768,0.9215686321258545,0
boston_corrected,LinearModel,455,51,0.17739377915859222,0.2814553678035736,0.08625611662864685,0.12676206231117249,0.8823529481887817,0
boston_corrected,NeuralNetFastAI,455,51,0.152724489569664,0.2521679103374481,0.11767047643661499,0.1328265517950058,0.8823529481887817,0
boston_corrected,NeuralNetTorch,455,51,0.1708545684814453,0.27527981996536255,0.08745022118091583,0.17126582562923431,0.9019607901573181,0
boston_corrected,RandomForest,455,51,0.16984042525291443,0.2837868928909302,0.08043822646141052,0.1180163100361824,0.8823529481887817,0
boston_corrected,XGBoost,455,51,0.19465991854667664,0.30884265899658203,0.08246894925832748,0.16367316246032715,0.8823529481887817,0
churn,CatBoost,4500,500,0.0860147774219513,0.18310494720935822,0.014696274884045124,0.028521442785859108,0.949999988079071,0
churn,ExtraTrees,4500,500,0.09186968207359314,0.2016671895980835,0.030826667323708534,0.04259997233748436,0.9539999961853027,0
churn,LightGBM,4500,500,0.09565741568803787,0.21279551088809967,0.018579673022031784,0.04519691690802574,0.9459999799728394,0
churn,LinearModel,4500,500,0.21063067018985748,0.33640551567077637,0.03378743678331375,0.06406804174184799,0.8460000157356262,0
churn,NeuralNetFastAI,4500,500,0.07815669476985931,0.17442567646503448,0.014434048905968666,0.028508678078651428,0.9580000042915344,0
churn,NeuralNetTorch,4500,500,0.08869930356740952,0.18780091404914856,0.020512260496616364,0.03869076445698738,0.9559999704360962,0
churn,RandomForest,4500,500,0.09906961023807526,0.37134602665901184,0.01807187870144844,0.024787353351712227,0.9399999976158142,0
churn,XGBoost,4500,500,0.088245689868927,0.18747268617153168,0.015097093768417835,0.03893829137086868,0.9520000219345093,0
climate-model-simulation-crashes,CatBoost,486,54,0.07439321279525757,0.14986774325370789,0.02090323716402054,0.045290786772966385,0.9629629850387573,0
climate-model-simulation-crashes,ExtraTrees,486,54,0.08977170288562775,0.20164215564727783,0.0649292841553688,0.0874405950307846,0.9629629850387573,0
climate-model-simulation-crashes,LightGBM,486,54,0.06586813926696777,0.20211820304393768,0.038219086825847626,0.04766426235437393,0.9629629850387573,0
climate-model-simulation-crashes,LinearModel,486,54,0.09852858632802963,0.325409471988678,0.06067107990384102,0.07813499867916107,0.9444444179534912,0
climate-model-simulation-crashes,NeuralNetFastAI,486,54,0.09741991758346558,0.25835129618644714,0.059024449437856674,0.07194415479898453,0.9444444179534912,0
climate-model-simulation-crashes,NeuralNetTorch,486,54,0.11214379966259003,0.313106507062912,0.050631143152713776,0.08131537586450577,0.9074074029922485,0
climate-model-simulation-crashes,RandomForest,486,54,0.11486290395259857,0.22483938932418823,0.07238733023405075,0.08954665809869766,0.9259259104728699,0
climate-model-simulation-crashes,XGBoost,486,54,0.07350198179483414,0.17432864010334015,0.039094552397727966,0.05705398693680763,0.9444444179534912,0
colleges_usnews,CatBoost,1171,131,0.37497079372406006,0.5450639128684998,0.056053608655929565,0.15265916287899017,0.7099236845970154,0
colleges_usnews,ExtraTrees,1171,131,0.37065622210502625,0.5414211750030518,0.0633801817893982,0.13353405892848969,0.7022900581359863,0
colleges_usnews,LightGBM,1171,131,0.3872273564338684,0.5612415671348572,0.0752166360616684,0.12918531894683838,0.7022900581359863,0
colleges_usnews,LinearModel,1171,131,0.403146356344223,0.585574209690094,0.07253960520029068,0.16320863366127014,0.6717557311058044,0
colleges_usnews,NeuralNetFastAI,1171,131,0.40510788559913635,0.5840790867805481,0.08341434597969055,0.13679386675357819,0.6793892979621887,0
colleges_usnews,NeuralNetTorch,1171,131,0.40268534421920776,0.5832173824310303,0.09082935005426407,0.17618325352668762,0.6870229244232178,0
colleges_usnews,RandomForest,1171,131,0.3691021203994751,0.5578546524047852,0.0586334764957428,0.14091919362545013,0.7022900581359863,0
colleges_usnews,XGBoost,1171,131,0.39915645122528076,0.5745407938957214,0.08241823315620422,0.14479614794254303,0.694656491279602,0
cpu_act,CatBoost,7372,820,0.06468532979488373,0.11004926264286041,0.012211233377456665,0.027437128126621246,0.9585365653038025,0
cpu_act,ExtraTrees,7372,820,0.08193787932395935,0.14261983335018158,0.025330226868391037,0.046096716076135635,0.9512194991111755,0
cpu_act,LightGBM,7372,820,0.06609341502189636,0.11067380011081696,0.011770188808441162,0.026384808123111725,0.962195098400116,0
cpu_act,LinearModel,7372,820,0.08383381366729736,0.14251011610031128,0.014958025887608528,0.028592465445399284,0.9439024329185486,0
cpu_act,NeuralNetFastAI,7372,820,0.07014761865139008,0.11870051175355911,0.014218500815331936,0.02930620312690735,0.949999988079071,0
cpu_act,NeuralNetTorch,7372,820,0.07539927959442139,0.12986741960048676,0.01917940564453602,0.0362190306186676,0.957317054271698,0
cpu_act,RandomForest,7372,820,0.07773575931787491,0.13586623966693878,0.023144254460930824,0.039256222546100616,0.954878032207489,0
cpu_act,XGBoost,7372,820,0.06384386867284775,0.10761252790689468,0.012098933570086956,0.025791773572564125,0.9560975432395935,0
cpu_small,CatBoost,7372,820,0.09561944007873535,0.15306158363819122,0.010883312672376633,0.032329708337783813,0.9365853667259216,0
cpu_small,ExtraTrees,7372,820,0.10935866832733154,0.1822148561477661,0.025455288589000702,0.04154880344867706,0.9256097674369812,0
cpu_small,LightGBM,7372,820,0.0959404706954956,0.15388493239879608,0.009265691041946411,0.03337011858820915,0.9341463446617126,0
cpu_small,LinearModel,7372,820,0.12656626105308533,0.20054751634597778,0.010671688243746758,0.026087256148457527,0.9073171019554138,0
cpu_small,NeuralNetFastAI,7372,820,0.1089027002453804,0.17036712169647217,0.008504051715135574,0.030221328139305115,0.9219512343406677,0
cpu_small,NeuralNetTorch,7372,820,0.1034996509552002,0.16488999128341675,0.011794514954090118,0.026698777452111244,0.9207317233085632,0
cpu_small,RandomForest,7372,820,0.10517723858356476,0.1740461140871048,0.02257317304611206,0.03801630064845085,0.9341463446617126,0
cpu_small,XGBoost,7372,820,0.0978584960103035,0.1570611298084259,0.009409495629370213,0.03314744308590889,0.9365853667259216,0
credit-g,CatBoost,900,100,0.2715979516506195,0.4175780117511749,0.03889532759785652,0.10669410228729248,0.8199999928474426,0
credit-g,ExtraTrees,900,100,0.3031598627567291,0.4672321081161499,0.06942601501941681,0.11906284093856812,0.800000011920929,0
credit-g,LightGBM,900,100,0.2862434983253479,0.44390177726745605,0.04311518371105194,0.07514867186546326,0.800000011920929,0
credit-g,LinearModel,900,100,0.30201178789138794,0.46223413944244385,0.04309513419866562,0.12443212419748306,0.7900000214576721,0
credit-g,NeuralNetFastAI,900,100,0.2944488823413849,0.44786641001701355,0.04205288738012314,0.08162209391593933,0.800000011920929,0
credit-g,NeuralNetTorch,900,100,0.2876726984977722,0.4353145658969879,0.04415227472782135,0.10600856691598892,0.7599999904632568,0
credit-g,RandomForest,900,100,0.2764546871185303,0.4297298789024353,0.06423769891262054,0.09606819599866867,0.7900000214576721,0
credit-g,XGBoost,900,100,0.29239916801452637,0.4437495470046997,0.03878585994243622,0.07750143855810165,0.7699999809265137,0
cylinder-bands,CatBoost,486,54,0.19941703975200653,0.31723377108573914,0.07065019756555557,0.13178378343582153,0.8333333134651184,0
cylinder-bands,ExtraTrees,486,54,0.2183547168970108,0.3598432242870331,0.09123457223176956,0.1477777659893036,0.8518518805503845,0
cylinder-bands,LightGBM,486,54,0.19728223979473114,0.32021987438201904,0.07718765735626221,0.13653595745563507,0.8518518805503845,0
cylinder-bands,LinearModel,486,54,0.27604761719703674,0.5033469200134277,0.05366506427526474,0.1437232792377472,0.8148148059844971,0
cylinder-bands,NeuralNetFastAI,486,54,0.2189260870218277,0.3670669198036194,0.06426770985126495,0.1356162279844284,0.8703703880310059,0
cylinder-bands,NeuralNetTorch,486,54,0.17784680426120758,0.40182188153266907,0.04510670155286789,0.11762562394142151,0.8888888955116272,0
cylinder-bands,RandomForest,486,54,0.21411973237991333,0.3537313640117645,0.0753086507320404,0.15870371460914612,0.9074074029922485,0
cylinder-bands,XGBoost,486,54,0.17512565851211548,0.29720279574394226,0.056437794119119644,0.11778617650270462,0.8518518805503845,0
delta_ailerons,CatBoost,6416,713,0.08965156972408295,0.17995984852313995,0.009785565547645092,0.021520791575312614,0.9453015327453613,0
delta_ailerons,ExtraTrees,6416,713,0.09396019577980042,0.4171898365020752,0.018232818692922592,0.02762487716972828,0.9453015327453613,0
delta_ailerons,LightGBM,6416,713,0.09120379388332367,0.18439137935638428,0.010492905974388123,0.02439267560839653,0.9424964785575867,0
delta_ailerons,LinearModel,6416,713,0.11166691035032272,0.2219087779521942,0.012646695598959923,0.03328503295779228,0.9382889270782471,0
delta_ailerons,NeuralNetFastAI,6416,713,0.10157354176044464,0.2027808576822281,0.011043958365917206,0.02928031235933304,0.9424964785575867,0
delta_ailerons,NeuralNetTorch,6416,713,0.10041500627994537,0.2004605531692505,0.01280879881232977,0.025617538020014763,0.9438990354537964,0
delta_ailerons,RandomForest,6416,713,0.09353914111852646,0.18560640513896942,0.013085861690342426,0.019568797200918198,0.9438990354537964,0
delta_ailerons,XGBoost,6416,713,0.09192191064357758,0.18593129515647888,0.012691318988800049,0.02547886222600937,0.946704089641571,0
delta_elevators,CatBoost,8565,952,0.1766563206911087,0.2967415750026703,0.011510832235217094,0.018784184008836746,0.8855041861534119,0
delta_elevators,ExtraTrees,8565,952,0.1827918440103531,0.3081877827644348,0.022783756256103516,0.046370599418878555,0.8792017102241516,0
delta_elevators,LightGBM,8565,952,0.17501097917556763,0.2939605116844177,0.013774469494819641,0.031155334785580635,0.8897058963775635,0
delta_elevators,LinearModel,8565,952,0.18030394613742828,0.311157763004303,0.01633494719862938,0.034489963203668594,0.881302535533905,0
delta_elevators,NeuralNetFastAI,8565,952,0.1780133992433548,0.2993497848510742,0.009557850658893585,0.021063756197690964,0.8771008253097534,0
delta_elevators,NeuralNetTorch,8565,952,0.17637689411640167,0.295565128326416,0.010797366499900818,0.022473439574241638,0.8771008253097534,0
delta_elevators,RandomForest,8565,952,0.18359684944152832,0.30497896671295166,0.01284816861152649,0.038072869181632996,0.8728991746902466,0
delta_elevators,XGBoost,8565,952,0.17654898762702942,0.2955515682697296,0.009911280125379562,0.02534283883869648,0.8823529481887817,0
diabetes,CatBoost,691,77,0.25088176131248474,0.3988558351993561,0.052037082612514496,0.13121233880519867,0.8311688303947449,0
diabetes,ExtraTrees,691,77,0.2409900575876236,0.38606855273246765,0.05617137253284454,0.11335527151823044,0.8571428656578064,0
diabetes,LightGBM,691,77,0.24767474830150604,0.395024836063385,0.04337099939584732,0.11341719329357147,0.8311688303947449,0
diabetes,LinearModel,691,77,0.2230682373046875,0.3611504137516022,0.05493033677339554,0.11368753015995026,0.8311688303947449,0
diabetes,NeuralNetFastAI,691,77,0.23873156309127808,0.37792107462882996,0.05608624592423439,0.10858815163373947,0.8181818127632141,0
diabetes,NeuralNetTorch,691,77,0.24321316182613373,0.3784375488758087,0.04298149049282074,0.12885265052318573,0.8311688303947449,0
diabetes,RandomForest,691,77,0.24394498765468597,0.38914012908935547,0.050629764795303345,0.09030329436063766,0.8311688303947449,0
diabetes,XGBoost,691,77,0.2593187689781189,0.411338746547699,0.04524372145533562,0.15608344972133636,0.8051947951316833,0
dresses-sales,CatBoost,450,50,0.476808100938797,0.6696938276290894,0.07401379942893982,0.07222369313240051,0.6000000238418579,0
dresses-sales,ExtraTrees,450,50,0.5079730749130249,0.7028307914733887,0.10642008483409882,0.14347103238105774,0.5799999833106995,0
dresses-sales,LightGBM,450,50,0.48695316910743713,0.6816719770431519,0.0735517367720604,0.07701247930526733,0.6000000238418579,0
dresses-sales,LinearModel,450,50,0.519239068031311,0.7613323926925659,0.09221058338880539,0.22694189846515656,0.6600000262260437,0
dresses-sales,NeuralNetFastAI,450,50,0.48364853858947754,0.6807253956794739,0.1004919707775116,0.1938127726316452,0.6800000071525574,0
dresses-sales,NeuralNetTorch,450,50,0.4967246353626251,0.700863242149353,0.08765539526939392,0.1986163705587387,0.6200000047683716,0
dresses-sales,RandomForest,450,50,0.507980465888977,0.7030637860298157,0.08661578595638275,0.16097837686538696,0.5799999833106995,0
dresses-sales,XGBoost,450,50,0.49332696199417114,0.6881403923034668,0.07343761622905731,0.122708261013031,0.6000000238418579,0
eeg-eye-state,CatBoost,13482,1498,0.061570409685373306,0.10630793124437332,0.012009642086923122,0.012515012174844742,0.9586114883422852,0
eeg-eye-state,ExtraTrees,13482,1498,0.12736323475837708,0.24534745514392853,0.06971072405576706,0.13617712259292603,0.9419225454330444,0
eeg-eye-state,LightGBM,13482,1498,0.06901677697896957,0.118303582072258,0.016535237431526184,0.01847146637737751,0.9552736878395081,0
eeg-eye-state,LinearModel,13482,1498,0.44819390773773193,0.6385234594345093,0.020834892988204956,0.04853442683815956,0.6321762204170227,0
eeg-eye-state,NeuralNetFastAI,13482,1498,0.24895140528678894,0.39156007766723633,0.04581495001912117,0.07829323410987854,0.8204272389411926,0
eeg-eye-state,NeuralNetTorch,13482,1498,0.02595151960849762,0.04726414009928703,0.0028062446508556604,0.009824519045650959,0.9813084006309509,0
eeg-eye-state,RandomForest,13482,1498,0.13541480898857117,0.25415125489234924,0.0645839050412178,0.12483977526426315,0.9345794320106506,0
eeg-eye-state,XGBoost,13482,1498,0.07221902161836624,0.12327323108911514,0.015429873019456863,0.017071286216378212,0.9539386034011841,0
electricity,CatBoost,40780,4532,0.08081088960170746,0.13959641754627228,0.0037754448130726814,0.011887517757713795,0.9477052092552185,0
electricity,ExtraTrees,40780,4532,0.14777950942516327,0.2526933550834656,0.035371437668800354,0.06115037575364113,0.908428966999054,0
electricity,LightGBM,40780,4532,0.0812494307756424,0.1424170732498169,0.004586747847497463,0.012222813442349434,0.9485878348350525,0
electricity,LinearModel,40780,4532,0.32868626713752747,0.494519978761673,0.006556760519742966,0.01135313231498003,0.7561782598495483,0
electricity,NeuralNetFastAI,40780,4532,0.21992751955986023,0.3453519940376282,0.013481518253684044,0.019435670226812363,0.843777596950531,0
electricity,NeuralNetTorch,40780,4532,0.18301354348659515,0.29390889406204224,0.005490584298968315,0.011775767430663109,0.8718005418777466,0
electricity,RandomForest,40780,4532,0.11214759945869446,0.21315304934978485,0.02400338277220726,0.04371735081076622,0.9298322796821594,0
electricity,XGBoost,40780,4532,0.07933976501226425,0.13965825736522675,0.0047597624361515045,0.013537721708416939,0.948808491230011,0
fri_c0_1000_5,CatBoost,900,100,0.12267978489398956,0.19778873026371002,0.05963028222322464,0.10256373882293701,0.9100000262260437,0
fri_c0_1000_5,ExtraTrees,900,100,0.17305688560009003,0.3013976812362671,0.09449999034404755,0.1496666520833969,0.8899999856948853,0
fri_c0_1000_5,LightGBM,900,100,0.11598840355873108,0.1834326535463333,0.03818293288350105,0.06799939274787903,0.9100000262260437,0
fri_c0_1000_5,LinearModel,900,100,0.20825204253196716,0.3559598922729492,0.06696948409080505,0.1338481903076172,0.8899999856948853,0
fri_c0_1000_5,NeuralNetFastAI,900,100,0.09780281782150269,0.15114779770374298,0.039061300456523895,0.07839544862508774,0.9399999976158142,0
fri_c0_1000_5,NeuralNetTorch,900,100,0.10547497868537903,0.17951534688472748,0.04242538660764694,0.10635362565517426,0.9100000262260437,0
fri_c0_1000_5,RandomForest,900,100,0.14446599781513214,0.25632691383361816,0.0679333284497261,0.11416668444871902,0.9300000071525574,0
fri_c0_1000_5,XGBoost,900,100,0.1362570822238922,0.20896217226982117,0.03369906172156334,0.09462065994739532,0.8799999952316284,0
