dataset,model,cal_size,test_size,Hist-quantile_brier,Hist-quantile_logloss,Hist-quantile_kuiper,Hist-quantile_ece-15,Hist-quantile_accuracy,Hist-quantile_time
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,ExtraTrees,1440,160,0.41504810474537035,0.6027946915535172,0.04479168727993965,0.07738715410232544,0.668749988079071,0.0004856325685977936
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,LightGBM,1440,160,0.38324170524691353,0.5675046275918791,0.059244826436042786,0.04010416567325592,0.7124999761581421,0.00048660673201084137
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,LinearModel,1440,160,0.49361436631944444,0.6867558564182039,0.04921874403953552,0.009678819216787815,0.543749988079071,0.0004762159660458565
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,NeuralNetFastAI,1440,160,0.38301022376543203,0.5659471523458949,0.0557725727558136,0.06440972536802292,0.706250011920929,0.0004659416154026985
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,NeuralNetTorch,1440,160,0.35677505304783946,0.5350109581786684,0.06710068881511688,0.09414062649011612,0.7250000238418579,0.00047279614955186844
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,RandomForest,1440,160,0.4059094087577161,0.5932771525822343,0.051866333931684494,0.07105034589767456,0.6937500238418579,0.0004639429971575737
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,XGBoost,1440,160,0.3964626736111111,0.5789733113052294,0.03229166567325592,0.05225694552063942,0.699999988079071,0.00047478172928094864
Internet-Advertisements,CatBoost,2951,328,0.07691098080148193,0.1287800003729759,0.03610998019576073,0.017077399417757988,0.9390243887901306,0.0006070882081985474
Internet-Advertisements,ExtraTrees,2951,328,0.06374427434062518,0.11219632393232712,0.025744076818227768,0.006361180450767279,0.9542682766914368,0.0005382895469665527
Internet-Advertisements,LightGBM,2951,328,0.08400664655313099,0.13395737119134987,0.039892520755529404,0.017908906564116478,0.9329268336296082,0.0006230240687727928
Internet-Advertisements,LinearModel,2951,328,0.09619818433724574,0.17275694539901462,0.03854421153664589,0.010878198780119419,0.9329268336296082,0.0006031626835465431
Internet-Advertisements,NeuralNetFastAI,2951,328,0.08666040508459982,0.15170116569147868,0.0368071012198925,0.00739625096321106,0.9390243887901306,0.0005920957773923874
Internet-Advertisements,NeuralNetTorch,2951,328,0.08493970754128684,0.1454887241197189,0.03997519984841347,0.01432405412197113,0.9359756112098694,0.0006339186802506447
Internet-Advertisements,RandomForest,2951,328,0.07038166389582397,0.1233452384666647,0.028732936829328537,0.008291908539831638,0.9481707215309143,0.0005389433354139328
Internet-Advertisements,XGBoost,2951,328,0.08133188099084401,0.13451371084979385,0.03579387813806534,0.015621636062860489,0.9390243887901306,0.0006254296749830246
OVA_Colon,CatBoost,1390,155,0.08658805144327332,0.7268084975764526,0.028127161785960197,0.03170106187462807,0.9548386931419373,0.00046091899275779724
OVA_Colon,ExtraTrees,1390,155,0.0686700581516685,0.1534517926530601,0.031422603875398636,0.03430028259754181,0.9677419066429138,0.0004461510106921196
OVA_Colon,LightGBM,1390,155,0.0799991985988837,0.1851575417846056,0.03179393708705902,0.03857040777802467,0.9612902998924255,0.0004558674991130829
OVA_Colon,LinearModel,1390,155,0.09830096560649995,0.18794878037925322,0.020348088815808296,0.011955414898693562,0.9419354796409607,0.0004346417263150215
OVA_Colon,NeuralNetFastAI,1390,155,0.07343772695930051,0.16880861880252523,0.03202599287033081,0.03323274478316307,0.9677419066429138,0.0004540029913187027
OVA_Colon,NeuralNetTorch,1390,155,0.09142250367726243,0.19018529131940656,0.023532141000032425,0.031190508976578712,0.948387086391449,0.0004861336201429367
OVA_Colon,RandomForest,1390,155,0.08627149800234075,1.2279698820464549,0.019633349031209946,0.019076310098171234,0.948387086391449,0.00047496985644102097
OVA_Colon,XGBoost,1390,155,0.08131022921150076,1.7694214760354268,0.01659083366394043,0.019468441605567932,0.9548386931419373,0.0005105175077915192
OVA_Endometrium,CatBoost,1390,155,0.06639608248420989,0.10992725761535364,0.02506382204592228,0.01726612262427807,0.9612902998924255,0.000494612380862236
OVA_Endometrium,ExtraTrees,1390,155,0.06200574003549539,0.6425417484414783,0.022975169122219086,0.008169003762304783,0.9612902998924255,0.000492975115776062
OVA_Endometrium,LightGBM,1390,155,0.06870879253895561,0.11292235060111343,0.030540738254785538,0.023624900728464127,0.9612902998924255,0.00048427190631628036
OVA_Endometrium,LinearModel,1390,155,0.046950084397555054,0.07412572948732146,0.02334647998213768,0.010768081061542034,0.9612902998924255,0.00046822428703308105
OVA_Endometrium,NeuralNetFastAI,1390,155,0.05744643551809748,0.0929073250015896,0.023671384900808334,0.008586610667407513,0.9612902998924255,0.0004698988050222397
OVA_Endometrium,NeuralNetTorch,1390,155,0.06251396191007277,0.10986521292165777,0.025388719514012337,0.012299777008593082,0.9612902998924255,0.0004768380895256996
OVA_Endometrium,RandomForest,1390,155,0.06750602303026458,0.6555434310590323,0.026549082249403,0.013367319479584694,0.9612902998924255,0.00048127584159374237
OVA_Endometrium,XGBoost,1390,155,0.06948525078699587,0.11402831050611412,0.02989092469215393,0.02383223921060562,0.9612902998924255,0.0004809210076928139
OVA_Kidney,CatBoost,1390,155,0.04947182657679843,0.09056763941503598,0.01986539736390114,0.01550250593572855,0.9677419066429138,0.0004990985617041588
OVA_Kidney,ExtraTrees,1390,155,0.06716694529722801,0.11269125007170017,0.02882339432835579,0.017624787986278534,0.948387086391449,0.0004655569791793823
OVA_Kidney,LightGBM,1390,155,0.06318780668201572,0.10390726789446614,0.02798793464899063,0.023857107385993004,0.948387086391449,0.0004768325015902519
OVA_Kidney,LinearModel,1390,155,0.07937660865848131,0.12485955987949754,0.02613135054707527,0.025594636797904968,0.9354838728904724,0.0004670117050409317
