dataset,model,cal_size,test_size,Quadratic_brier,Quadratic_logloss,Quadratic_kuiper,Quadratic_ece-15,Quadratic_accuracy,Quadratic_time
Bioresponse,LightGBM,3375,376,0.2776549632024676,0.4337631477196254,0.029770459979772568,0.05998693406581879,0.8164893388748169,0.00477982684969902
Bioresponse,LinearModel,3375,376,0.39002334582841525,0.578103673175793,0.0695229321718216,0.10653440654277802,0.728723406791687,0.01125316321849823
Bioresponse,NeuralNetFastAI,3375,376,0.2870947945306101,0.44338484748547724,0.026773912832140923,0.051653336733579636,0.7765957713127136,0.003805294632911682
Bioresponse,NeuralNetTorch,3375,376,0.29239581908004425,0.4504254581105196,0.029330000281333923,0.062333572655916214,0.7872340679168701,0.0046432726085186005
Bioresponse,RandomForest,3375,376,0.2807635362799956,0.4327935907338871,0.02644989639520645,0.0573507696390152,0.811170220375061,0.00332670658826828
Bioresponse,XGBoost,3375,376,0.27583307295250226,0.43253767122804027,0.0290190652012825,0.05124024301767349,0.813829779624939,0.004814896732568741
Click_prediction_small,CatBoost,35953,3995,0.25345533021592787,0.4120023652592202,0.009294288232922554,0.011608603410422802,0.8365457057952881,0.0309220589697361
Click_prediction_small,ExtraTrees,35953,3995,0.2600237421634872,0.4207077830498527,0.005738317966461182,0.005418713204562664,0.8345431685447693,0.03517908602952957
Click_prediction_small,LightGBM,35953,3995,0.2580956284385904,0.418952153044123,0.008266590535640717,0.012047835625708103,0.8367959856987,0.029766470193862915
Click_prediction_small,LinearModel,35953,3995,0.2604606729190413,0.4231759561824577,0.010810822248458862,0.0172201469540596,0.8357947468757629,0.027416616678237915
Click_prediction_small,NeuralNetFastAI,35953,3995,0.2586626317903998,0.4203835690087483,0.0071947574615478516,0.008688151836395264,0.8370463252067566,0.07399877905845642
Click_prediction_small,NeuralNetTorch,35953,3995,0.2594849266888481,0.418509153537136,0.005110766738653183,0.0058838180266320705,0.8340425491333008,0.030337996780872345
Click_prediction_small,RandomForest,35953,3995,0.25908103246276143,0.41833148002120757,0.005582014098763466,0.010155878029763699,0.8345431685447693,0.08177205920219421
Click_prediction_small,XGBoost,35953,3995,0.25795423067353057,0.4171748948537806,0.00851408950984478,0.013399569317698479,0.8347935080528259,0.030124474316835403
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,CatBoost,1440,160,0.4077007912222307,0.5983161052582546,0.0814790278673172,0.14660930633544922,0.7437499761581421,0.0027213580906391144
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,ExtraTrees,1440,160,0.500973599756161,0.6941214939369813,0.0625508651137352,0.011525583453476429,0.5249999761581421,0.0024005137383937836
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,LightGBM,1440,160,0.5128180780917031,0.7060024040941468,0.09016615152359009,0.06013939902186394,0.4375,0.0025642402470111847
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,LinearModel,1440,160,0.5043695513251845,0.6975218452869523,0.04206933081150055,0.023213647305965424,0.45625001192092896,0.007041413336992264
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,NeuralNetFastAI,1440,160,0.4931180452638458,0.6862575524367327,0.05793014168739319,0.023661332204937935,0.59375,0.003467526286840439
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,NeuralNetTorch,1440,160,0.5020595001164879,0.6952072978507374,0.05414104461669922,0.003479636274278164,0.4312500059604645,0.006273820996284485
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,RandomForest,1440,160,0.5070979462003371,0.7002743685698121,0.04753619432449341,0.04123644158244133,0.44999998807907104,0.002689976245164871
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,XGBoost,1440,160,0.502250239503688,0.6954139962507592,0.03516864776611328,0.04872199520468712,0.4937500059604645,0.0023245811462402344
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,CatBoost,1440,160,0.41531019216336257,0.606080064843779,0.047156985849142075,0.06792717427015305,0.699999988079071,0.0024029500782489777
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,ExtraTrees,1440,160,0.46798243186521116,0.6606250753762359,0.041088029742240906,0.04868282005190849,0.6312500238418579,0.0026346147060394287
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,LightGBM,1440,160,0.4376712623414334,0.6290590478873697,0.055581171065568924,0.1175384372472763,0.675000011920929,0.0023291371762752533
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,LinearModel,1440,160,0.5020823081655245,0.6952226383044936,0.04438778758049011,0.024265559390187263,0.48124998807907104,0.002378523349761963
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,NeuralNetFastAI,1440,160,0.4109069368781121,0.6001797893796765,0.05087960511445999,0.07465103268623352,0.699999988079071,0.002464510500431061
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,NeuralNetTorch,1440,160,0.4074518881461141,0.5957713269731084,0.050628527998924255,0.07628694921731949,0.7124999761581421,0.002647567540407181
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,RandomForest,1440,160,0.4755970693581529,0.6684944886288028,0.03890229016542435,0.061184361577034,0.5874999761581421,0.0027583912014961243
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,XGBoost,1440,160,0.44319131968950015,0.634331327231879,0.046708568930625916,0.0579829178750515,0.6625000238418579,0.0021585561335086823
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,CatBoost,1440,160,0.3054656195096394,0.4589373192251133,0.043428950011730194,0.10069014877080917,0.7562500238418579,0.002667345106601715
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,ExtraTrees,1440,160,0.39427540226407576,0.5867582531670458,0.04670688882470131,0.08871934562921524,0.6875,0.002341959625482559
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,LightGBM,1440,160,0.33949628552299266,0.5085776093771048,0.06317846477031708,0.1416313499212265,0.737500011920929,0.003086451441049576
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,LinearModel,1440,160,0.5035713163074,0.6968051649064013,0.036325957626104355,0.033842381089925766,0.512499988079071,0.0023658834397792816
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,NeuralNetFastAI,1440,160,0.28553121491055444,0.43486806989591537,0.041996780782938004,0.016169343143701553,0.793749988079071,0.0039566755294799805
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,NeuralNetTorch,1440,160,0.30460723125879685,0.4654376275612632,0.03982554376125336,0.0806376114487648,0.78125,0.007185820490121841
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,RandomForest,1440,160,0.3906219397716383,0.5841323423457103,0.03583993762731552,0.08679091185331345,0.706250011920929,0.0027853064239025116
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,XGBoost,1440,160,0.3523036263093367,0.530912155520431,0.05408501625061035,0.10876822471618652,0.737500011920929,0.0029338784515857697
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,CatBoost,1440,160,0.4036248747508342,0.5816689775172612,0.050877783447504044,0.11973126977682114,0.6312500238418579,0.0024927258491516113
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,ExtraTrees,1440,160,0.48801590776910053,0.6811086460960573,0.03152364492416382,0.04961168393492699,0.5687500238418579,0.0022432804107666016
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,LightGBM,1440,160,0.4855849422336808,0.6785263404390612,0.04389916732907295,0.03808313608169556,0.574999988079071,0.0021995417773723602
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,LinearModel,1440,160,0.5002779366676362,0.6934292080312646,0.041570886969566345,0.02359934337437153,0.5062500238418579,0.002310022711753845
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,NeuralNetFastAI,1440,160,0.39576618896954746,0.5652306170460376,0.04671308398246765,0.09590739756822586,0.668749988079071,0.0028639845550060272
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,NeuralNetTorch,1440,160,0.42478914947392826,0.6121491104684018,0.03957519307732582,0.09507609158754349,0.637499988079071,0.0027556419372558594
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,RandomForest,1440,160,0.49210696233006124,0.6848661417499302,0.04753690958023071,0.08477305620908737,0.518750011920929,0.0024234168231487274
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,XGBoost,1440,160,0.48786446703022934,0.6808031595063243,0.053917378187179565,0.06407681852579117,0.581250011920929,0.0027464106678962708
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,CatBoost,1440,160,0.4177333346256088,0.5871428191993958,0.07513342797756195,0.11858778446912766,0.6312500238418579,0.0024777501821517944
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,ExtraTrees,1440,160,0.49043981411813375,0.691328002749547,0.06000369414687157,0.11718740314245224,0.612500011920929,0.002604883164167404
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,LightGBM,1440,160,0.4639231085429859,0.65532525453447,0.073293037712574,0.08344630897045135,0.625,0.0021394826471805573
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,LinearModel,1440,160,0.502581524922838,0.6957498750679185,0.04837935417890549,0.021789494901895523,0.48124998807907104,0.0023765191435813904
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,NeuralNetFastAI,1440,160,0.45912867875385943,0.642982148316856,0.0837007611989975,0.15556232631206512,0.6187499761581421,0.0024616532027721405
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,NeuralNetTorch,1440,160,0.4466739191434739,0.6310626111863502,0.0713074803352356,0.1363050788640976,0.6312500238418579,0.0025564655661582947
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,RandomForest,1440,160,0.49023669271752546,0.6886794913529671,0.05723914876580238,0.1205054298043251,0.5874999761581421,0.0026969164609909058
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,XGBoost,1440,160,0.45517349350678427,0.6464357865104072,0.055752918124198914,0.07387393712997437,0.6499999761581421,0.0026826784014701843
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,CatBoost,1440,160,0.37534619223539756,0.5521533232227119,0.05115865170955658,0.08031227439641953,0.699999988079071,0.002597358077764511
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,ExtraTrees,1440,160,0.4178515092545879,0.6068775234155501,0.040644243359565735,0.07575087994337082,0.6812499761581421,0.0025381967425346375
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,LightGBM,1440,160,0.3875063426811919,0.5722807819550751,0.04376864433288574,0.06611140072345734,0.706250011920929,0.0025414936244487762
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,LinearModel,1440,160,0.5006378597267747,0.6936317810009321,0.05190398544073105,0.06425986438989639,0.512499988079071,0.002490609884262085
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,NeuralNetFastAI,1440,160,0.3759660639464871,0.5561410543554738,0.05630681663751602,0.10554607212543488,0.706250011920929,0.002552635967731476
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,NeuralNetTorch,1440,160,0.3538462256875691,0.5321344911387073,0.07198740541934967,0.10132540017366409,0.7250000238418579,0.0026487931609153748
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,RandomForest,1440,160,0.4060859846296002,0.5936267806496028,0.04433649778366089,0.06741275638341904,0.699999988079071,0.0026825889945030212
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,XGBoost,1440,160,0.3889818929640228,0.571075666680829,0.043008625507354736,0.07147229462862015,0.6937500238418579,0.0025263354182243347
Internet-Advertisements,CatBoost,2951,328,0.04441543111222674,0.09039688565993707,0.014764368534088135,0.024540670216083527,0.9725610017776489,0.005937814712524414
Internet-Advertisements,ExtraTrees,2951,328,0.04347387807923571,0.09824975789843564,0.023882001638412476,0.04185597226023674,0.9786585569381714,0.014307770878076553
Internet-Advertisements,LightGBM,2951,328,0.044674078962023744,0.09164770415178278,0.013085275888442993,0.024090224876999855,0.9725610017776489,0.006048247218132019
Internet-Advertisements,LinearModel,2951,328,0.06345655883137055,0.13365380651846007,0.013515209779143333,0.027093930169939995,0.9634146094322205,0.011082876473665237
Internet-Advertisements,NeuralNetFastAI,2951,328,0.05633828233719319,0.11220979256669082,0.015517473220825195,0.02199508808553219,0.9664633870124817,0.013523299247026443
Internet-Advertisements,NeuralNetTorch,2951,328,0.05130779860061209,0.12058080685697045,0.011190235614776611,0.028987035155296326,0.9725610017776489,0.006772667169570923
Internet-Advertisements,RandomForest,2951,328,0.04523556286121431,0.0935342776200342,0.021917350590229034,0.039690908044576645,0.9725610017776489,0.01520838588476181
Internet-Advertisements,XGBoost,2951,328,0.050138042762166185,0.10133723953820782,0.011778414249420166,0.021302221342921257,0.9695122241973877,0.006040383130311966
OVA_Colon,CatBoost,1390,155,0.07332253463023472,0.16981252600864477,0.019639302045106888,0.031887199729681015,0.9612902998924255,0.004436001181602478
OVA_Colon,ExtraTrees,1390,155,0.06917766406553169,0.15326669011832805,0.021206365898251534,0.03519807010889053,0.9612902998924255,0.004326071590185165
OVA_Colon,LightGBM,1390,155,0.06389667534844984,0.1516925742569888,0.018091410398483276,0.025200707837939262,0.9677419066429138,0.007788635790348053
OVA_Colon,LinearModel,1390,155,0.06866291332804271,0.1904930493040938,0.016250643879175186,0.029941251501441002,0.9677419066429138,0.008431464433670044
OVA_Colon,NeuralNetFastAI,1390,155,0.08407786640166563,0.19134371466329272,0.02811313234269619,0.04436388239264488,0.948387086391449,0.005380425602197647
OVA_Colon,NeuralNetTorch,1390,155,0.0694690660018222,0.16058110923967014,0.02052682638168335,0.037471704185009,0.9677419066429138,0.004730511456727982
OVA_Colon,RandomForest,1390,155,0.08059084286883167,0.17656747302655607,0.019153863191604614,0.044339440762996674,0.948387086391449,0.006978977471590042
OVA_Colon,XGBoost,1390,155,0.07122686859952226,0.16873647859279856,0.018860766664147377,0.033561524003744125,0.9612902998924255,0.004180923104286194
OVA_Endometrium,CatBoost,1390,155,0.05586952838951372,0.10427249354558563,0.01968023180961609,0.028534628450870514,0.9612902998924255,0.004518616944551468
OVA_Endometrium,ExtraTrees,1390,155,0.05596481155182579,0.1004264322902017,0.015902284532785416,0.03740232065320015,0.9677419066429138,0.004635948687791824
OVA_Endometrium,LightGBM,1390,155,0.04626869507214215,0.09073374123424573,0.01892080530524254,0.03955208882689476,0.9741935729980469,0.004470221698284149
OVA_Endometrium,LinearModel,1390,155,0.03820260708791958,0.07176384638946512,0.013083322905004025,0.02067716047167778,0.9806451797485352,0.005391169339418411
OVA_Endometrium,NeuralNetFastAI,1390,155,0.04392545625844714,0.0782188049200425,0.01021131593734026,0.017478130757808685,0.9741935729980469,0.005082529038190842
OVA_Endometrium,NeuralNetTorch,1390,155,0.04382671822496139,0.09322185492009401,0.013563929125666618,0.02322797290980816,0.9806451797485352,0.005588371306657791
OVA_Endometrium,RandomForest,1390,155,0.060421362673435564,0.11828917558704376,0.022444311529397964,0.04096989706158638,0.9612902998924255,0.0045559220016002655
OVA_Endometrium,XGBoost,1390,155,0.05094155026827323,0.10151627828265015,0.02084944024682045,0.03735194355249405,0.9677419066429138,0.0045265816152095795
OVA_Kidney,CatBoost,1390,155,0.013376235628021052,0.039856388468622495,0.009833344258368015,0.010542178526520729,0.9935483932495117,0.004994668066501617
OVA_Kidney,ExtraTrees,1390,155,0.015630365823336594,0.06421953322800315,0.015757275745272636,0.019070612266659737,0.9935483932495117,0.008285831660032272
OVA_Kidney,LightGBM,1390,155,0.013758694038251395,0.039432973147191006,0.011039646342396736,0.010552187450230122,0.9935483932495117,0.004717197269201279
OVA_Kidney,LinearModel,1390,155,0.014716554345489288,0.03999543567365984,0.013486775569617748,0.012464026920497417,0.9935483932495117,0.007653642445802689
OVA_Kidney,NeuralNetFastAI,1390,155,0.016971264580685996,0.04191531995403624,0.012409307062625885,0.02058514580130577,0.9935483932495117,0.006008274853229523
OVA_Kidney,NeuralNetTorch,1390,155,0.016564122964024323,0.04507230212822069,0.016731884330511093,0.016085300594568253,0.9935483932495117,0.004787541925907135
OVA_Kidney,RandomForest,1390,155,0.016490402678336073,0.05124375438310575,0.01301821693778038,0.018416425213217735,0.9935483932495117,0.004414558410644531
OVA_Kidney,XGBoost,1390,155,0.013599273384286828,0.040555992928876794,0.012002809904515743,0.011642293073236942,0.9935483932495117,0.00458473339676857
OVA_Lung,CatBoost,1390,155,0.016124122605579057,0.052009184663951775,0.012379706837236881,0.008802531287074089,0.9935483932495117,0.004921168088912964
OVA_Lung,ExtraTrees,1390,155,0.023697620216654086,0.08089152497066728,0.010653244331479073,0.01028656680136919,0.9870967864990234,0.0032878555357456207
OVA_Lung,LightGBM,1390,155,0.01907043936871448,0.061660725148614724,0.01540551707148552,0.01150796189904213,0.9935483932495117,0.004961512982845306
OVA_Lung,LinearModel,1390,155,0.027914371287477712,0.06445701995379577,0.013924972154200077,0.015647171065211296,0.9806451797485352,0.009180862456560135
OVA_Lung,NeuralNetFastAI,1390,155,0.03730752173517512,0.06988940607239917,0.009363682940602303,0.018460117280483246,0.9741935729980469,0.005206294357776642
OVA_Lung,NeuralNetTorch,1390,155,0.02604254679695469,0.07426957821835516,0.020774967968463898,0.018025582656264305,0.9870967864990234,0.0040879398584365845
OVA_Lung,RandomForest,1390,155,0.033086124405425875,0.11262119182352422,0.014705909416079521,0.014372270554304123,0.9806451797485352,0.007417745888233185
OVA_Lung,XGBoost,1390,155,0.01656437604142502,0.05067050998499367,0.012257731519639492,0.010288606397807598,0.9935483932495117,0.004321496933698654
OVA_Ovary,CatBoost,1390,155,0.10627562353354876,0.17684889681494284,0.023249369114637375,0.049931902438402176,0.9225806593894958,0.00438728928565979
OVA_Ovary,ExtraTrees,1390,155,0.11902138211553118,0.18609866425708538,0.03358672186732292,0.07541072368621826,0.9161290526390076,0.009192682802677155
OVA_Ovary,LightGBM,1390,155,0.09687778370496841,0.16057050929634561,0.021759390830993652,0.04433263838291168,0.9419354796409607,0.004525866359472275
OVA_Ovary,LinearModel,1390,155,0.11036278370728698,0.1837110045758044,0.024762317538261414,0.05718659982085228,0.9290322661399841,0.00807465985417366
OVA_Ovary,NeuralNetFastAI,1390,155,0.111208264765739,0.17243369909119521,0.03125791251659393,0.07279849052429199,0.9096774458885193,0.00489339604973793
OVA_Ovary,NeuralNetTorch,1390,155,0.09687923698162838,0.15143723516779817,0.026770293712615967,0.053449954837560654,0.9290322661399841,0.003454301506280899
OVA_Ovary,RandomForest,1390,155,0.119290886856811,0.1854956136417865,0.03683200478553772,0.07656663656234741,0.9225806593894958,0.005765262991189957
OVA_Ovary,XGBoost,1390,155,0.09679084830667331,0.16770590616686623,0.023666102439165115,0.03982410579919815,0.9354838728904724,0.004384633153676987
OVA_Prostate,CatBoost,1390,155,0.014312890682144381,0.06851903843722602,0.0064513469114899635,0.009354996494948864,0.9935483932495117,0.005896992981433868
OVA_Prostate,ExtraTrees,1390,155,0.014147960057413008,0.07576230072472556,0.006451521068811417,0.00985360611230135,0.9935483932495117,0.008384481072425842
OVA_Prostate,LightGBM,1390,155,0.012893761546583003,0.05048383109911004,0.006776303052902222,0.006771381478756666,0.9935483932495117,0.0071054622530937195
OVA_Prostate,LinearModel,1390,155,0.025479114590238754,0.5921934425404499,0.013592064380645752,0.013592058792710304,0.9870967864990234,0.00719243660569191
OVA_Prostate,NeuralNetFastAI,1390,155,0.025806451612921194,1.126923205698076,0.012903233990073204,0.012903321534395218,0.9870967864990234,0.007981814444065094
OVA_Prostate,NeuralNetTorch,1390,155,0.012903225806446794,0.1890907208332065,0.006451614201068878,0.006451702676713467,0.9935483932495117,0.00606454536318779
OVA_Prostate,RandomForest,1390,155,0.016474938514670467,0.05960112326846698,0.00853474996984005,0.01379840262234211,0.9935483932495117,0.012495432049036026
OVA_Prostate,XGBoost,1390,155,0.020104669837615784,0.05676018897846522,0.006446952000260353,0.012426132336258888,0.9870967864990234,0.004921168088912964
PhishingWebsites,CatBoost,9949,1106,0.04883078538686383,0.0857994657148295,0.009259073995053768,0.02015804499387741,0.9629294872283936,0.02645615115761757
PhishingWebsites,ExtraTrees,9949,1106,0.056920992868676225,0.09861255052977841,0.010397477075457573,0.016249822452664375,0.9638336300849915,0.031168460845947266
PhishingWebsites,LightGBM,9949,1106,0.047313258555994185,0.07983759571988554,0.009130769409239292,0.01516752876341343,0.9647377729415894,0.0256832055747509
PhishingWebsites,LinearModel,9949,1106,0.09420748587113939,0.15239826388423697,0.008268071338534355,0.022788582369685173,0.9339963793754578,0.012776624411344528
PhishingWebsites,NeuralNetFastAI,9949,1106,0.04914976182857491,0.08176082518924951,0.007148155942559242,0.01509573683142662,0.965641975402832,0.023905090987682343
PhishingWebsites,NeuralNetTorch,9949,1106,0.04879347532261814,0.08242868842099775,0.009107961319386959,0.015611985698342323,0.9647377729415894,0.021064244210720062
PhishingWebsites,RandomForest,9949,1106,0.0563881045011485,0.0984500898939769,0.010895775631070137,0.014583462849259377,0.9620253443717957,0.03456056863069534
PhishingWebsites,XGBoost,9949,1106,0.04812268746680964,0.08493813399407754,0.008659305050969124,0.013950505293905735,0.965641975402832,0.02488894760608673
Run_or_walk_information,CatBoost,79729,8859,0.009260762725261091,0.01718144797593015,0.0022513228468596935,0.0032363696955144405,0.9939045310020447,0.07378034293651581
Run_or_walk_information,ExtraTrees,79729,8859,0.011991618576927975,0.02333104284562282,0.0037190131843090057,0.00536404550075531,0.9931143522262573,0.18939509242773056
Run_or_walk_information,LightGBM,79729,8859,0.008503293414412427,0.0161781771811445,0.002208514604717493,0.0023874850012362003,0.9943560361862183,0.10708166658878326
Run_or_walk_information,LinearModel,79729,8859,0.26580689636099836,0.40168800976007296,0.049748290330171585,0.10306472331285477,0.789818286895752,0.08396656438708305
Run_or_walk_information,NeuralNetFastAI,79729,8859,0.013230125304579668,0.025840597902827306,0.0027256510220468044,0.003295908449217677,0.9914211630821228,0.12352003902196884
Run_or_walk_information,NeuralNetTorch,79729,8859,0.010788761002372037,0.020989493525857043,0.003630617167800665,0.00439030397683382,0.9935658574104309,0.23320670798420906
