dataset,model,cal_size,test_size,CDF-Spline_brier,CDF-Spline_logloss,CDF-Spline_kuiper,CDF-Spline_ece-15,CDF-Spline_accuracy,CDF-Spline_time
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,NeuralNetFastAI,1440,160,0.49446888656358096,0.6876142564825519,0.060812972486019135,0.0020891791209578514,0.581250011920929,0.009192637167870998
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,NeuralNetTorch,1440,160,0.503817163175944,0.6970194515120394,0.04809725284576416,0.09344655275344849,0.518750011920929,0.009159203618764877
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,RandomForest,1440,160,0.5105157220600509,0.7037064763675795,0.05395379662513733,0.07422973215579987,0.4625000059604645,0.00915236584842205
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,XGBoost,1440,160,0.5021140432953517,0.6952734799807413,0.030403941869735718,0.03719359636306763,0.512499988079071,0.009188455529510975
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,CatBoost,1440,160,0.4167326564344931,0.6085635750156444,0.04661810025572777,0.0689869225025177,0.699999988079071,0.009026652202010155
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,ExtraTrees,1440,160,0.46717330015300806,0.6596654499209903,0.04966942220926285,0.0959332138299942,0.6312500238418579,0.009150157682597637
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,LightGBM,1440,160,0.44298994861117463,0.6350117436492059,0.057573508471250534,0.098515085875988,0.675000011920929,0.009124564938247204
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,LinearModel,1440,160,0.5039126798273312,0.6970724092100264,0.048828125,0.050185080617666245,0.46875,0.009166610427200794
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,NeuralNetFastAI,1440,160,0.4148371894449642,0.6042230149142306,0.037089016288518906,0.05491898953914642,0.699999988079071,0.009179371409118176
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,NeuralNetTorch,1440,160,0.4119884269076294,0.6035284912627574,0.05053248628973961,0.08209434896707535,0.7124999761581421,0.009165718220174313
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,RandomForest,1440,160,0.4760881224081195,0.6687792671346264,0.03647954389452934,0.07664073258638382,0.612500011920929,0.009130774065852165
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,XGBoost,1440,160,0.44274566598843307,0.6338856749361375,0.04469858109951019,0.07964955270290375,0.6625000238418579,0.00893915630877018
