dataset,model,cal_size,test_size,Spline_brier,Spline_logloss,Spline_kuiper,Spline_ece-15,Spline_accuracy,Spline_time
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,XGBoost,1440,160,0.4439781956287391,0.6355451128883028,0.04962936043739319,0.07877133041620255,0.6625000238418579,0.18157245218753815
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,CatBoost,1440,160,0.2907525888036937,0.4434437027039378,0.03735087066888809,0.059574101120233536,0.793749988079071,0.2781898407265544
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,ExtraTrees,1440,160,0.3937270381154522,0.5781761976058931,0.04324166476726532,0.08231054246425629,0.6812499761581421,0.25297027733176947
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,LightGBM,1440,160,0.3120902359286502,0.4738572302501135,0.050217777490615845,0.09074857831001282,0.768750011920929,0.2770559722557664
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,LinearModel,1440,160,0.5037139567094806,0.6969685207520572,0.03676837682723999,0.04671348258852959,0.5062500238418579,0.12468368001282215
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,NeuralNetFastAI,1440,160,0.28472835590469037,0.4349268512179744,0.04214826226234436,0.018159305676817894,0.793749988079071,0.3074484132230282
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,NeuralNetTorch,1440,160,0.3023073756420685,0.4638161873092394,0.03797002136707306,0.09012755006551743,0.78125,0.5162887973710895
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,RandomForest,1440,160,0.38751605665469385,0.573253326720415,0.032898418605327606,0.0828225389122963,0.7250000238418579,0.22738988231867552
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,XGBoost,1440,160,0.34345728148522836,0.5198079595668118,0.05163578316569328,0.10351130366325378,0.7437499761581421,0.31448199786245823
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,CatBoost,1440,160,0.3989613541955574,0.5757072940575003,0.04592745006084442,0.11411822587251663,0.643750011920929,0.20289062522351742
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,ExtraTrees,1440,160,0.4876632850602894,0.6806522148533917,0.03319951891899109,0.03037852980196476,0.5687500238418579,0.17429996840655804
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,LightGBM,1440,160,0.48708255573485254,0.6801403157161875,0.0473635233938694,0.07871247828006744,0.5874999761581421,0.18245967850089073
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,LinearModel,1440,160,0.5000447969514141,0.6931934894012428,0.040446117520332336,0.0015972538385540247,0.5,0.1293560527265072
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,NeuralNetFastAI,1440,160,0.3945202107261876,0.5624698845070559,0.0446862056851387,0.09207358956336975,0.643750011920929,0.2733560735359788
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,NeuralNetTorch,1440,160,0.4271249522153586,0.6147985782864895,0.04491953179240227,0.08990994095802307,0.6499999761581421,0.23451327998191118
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,RandomForest,1440,160,0.4931682653611892,0.6861285170746877,0.05066534876823425,0.09308324009180069,0.543749988079071,0.1664419686421752
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,XGBoost,1440,160,0.4888294477119127,0.6818203613045167,0.055176302790641785,0.06617369502782822,0.581250011920929,0.1764878649264574
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,CatBoost,1440,160,0.414836005748216,0.5812908455719491,0.07631510496139526,0.1252593696117401,0.65625,0.20912348106503487
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,ExtraTrees,1440,160,0.484087775667349,0.6812659329790678,0.049545176327228546,0.11153630167245865,0.606249988079071,0.15369043312966824
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,LightGBM,1440,160,0.4529751991675692,0.640981485600131,0.05436161160469055,0.06862394511699677,0.6312500238418579,0.1810507709160447
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,LinearModel,1440,160,0.5014212498834958,0.6946089186729275,0.05337870121002197,0.015581787563860416,0.53125,0.1292503997683525
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,NeuralNetFastAI,1440,160,0.4453366411894735,0.624513745377245,0.07783684134483337,0.13252529501914978,0.625,0.20260957069694996
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,NeuralNetTorch,1440,160,0.4460991465951564,0.6297784857991331,0.07472813874483109,0.1319313794374466,0.6312500238418579,0.24963498301804066
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,RandomForest,1440,160,0.4822759022542262,0.6772915683784886,0.043083518743515015,0.11731816083192825,0.6000000238418579,0.1876145163550973
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,XGBoost,1440,160,0.45150017977137197,0.6418871634349541,0.04287964105606079,0.05716262757778168,0.65625,0.3323410879820585
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,CatBoost,1440,160,0.375454582789321,0.5507316317956303,0.04518450051546097,0.09920882433652878,0.6937500238418579,0.23397943004965782
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,ExtraTrees,1440,160,0.41436037078799737,0.6030084319550706,0.03744965046644211,0.08982164412736893,0.6812499761581421,0.19784054718911648
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,LightGBM,1440,160,0.38592077416942117,0.5709823563246923,0.04634254425764084,0.0798158198595047,0.699999988079071,0.21431313268840313
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,LinearModel,1440,160,0.5001872629244253,0.6933342359929497,0.06040680408477783,0.00670353788882494,0.512499988079071,0.1162769952788949
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,NeuralNetFastAI,1440,160,0.37547495426726035,0.5560510436951326,0.05218435823917389,0.08254057168960571,0.7124999761581421,0.25068705156445503
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,NeuralNetTorch,1440,160,0.35554207225335077,0.5342157589824342,0.07660526037216187,0.10942206531763077,0.7250000238418579,0.2352639613673091
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,RandomForest,1440,160,0.4039020022786265,0.5911891393825477,0.0455416701734066,0.05876249074935913,0.699999988079071,0.20106197707355022
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,XGBoost,1440,160,0.38824592097266003,0.5703209910047524,0.041166335344314575,0.07434391975402832,0.6875,0.257333492860198
Internet-Advertisements,CatBoost,2951,328,0.04468469034340487,0.09174368972732282,0.01716601848602295,0.02033807337284088,0.9756097793579102,0.6549480585381389
Internet-Advertisements,ExtraTrees,2951,328,0.03717670396749313,0.08462908634724824,0.01828811690211296,0.033011533319950104,0.9847561120986938,0.7107659401372075
Internet-Advertisements,LightGBM,2951,328,0.04552056941124711,0.09189681765699975,0.015232443809509277,0.020791668444871902,0.9725610017776489,0.4524734187871218
Internet-Advertisements,LinearModel,2951,328,0.06297724295467705,0.14393469692205957,0.011676788330078125,0.036311566829681396,0.9603658318519592,0.8082729624584317
Internet-Advertisements,NeuralNetFastAI,2951,328,0.053780174877204705,0.11448053246722367,0.009763656184077263,0.024008091539144516,0.9634146094322205,0.7480352930724621
Internet-Advertisements,NeuralNetTorch,2951,328,0.05334087856325992,0.121142368036232,0.013627588748931885,0.030421888455748558,0.9664633870124817,0.742666007950902
Internet-Advertisements,RandomForest,2951,328,0.036111886942441676,0.07513843134828942,0.012306809425354004,0.01766251027584076,0.9817073345184326,0.6817151485010982
Internet-Advertisements,XGBoost,2951,328,0.050973464105851504,0.1004121525614599,0.01338944211602211,0.018265269696712494,0.9695122241973877,0.5517290374264121
OVA_Colon,CatBoost,1390,155,0.07312450153262426,0.16714122688108818,0.01762295700609684,0.029121628031134605,0.9612902998924255,0.30352423060685396
OVA_Colon,ExtraTrees,1390,155,0.06860759607877341,0.1491929622487499,0.01841917261481285,0.03119996190071106,0.9612902998924255,0.25138588063418865
OVA_Colon,LightGBM,1390,155,0.06396406452467024,0.15633138270219718,0.016850866377353668,0.02625385671854019,0.9677419066429138,0.3749267114326358
OVA_Colon,LinearModel,1390,155,0.06586950091768345,0.15675001427397384,0.014136511832475662,0.02444610930979252,0.9677419066429138,0.528776285238564
OVA_Colon,NeuralNetFastAI,1390,155,0.08059265331091124,0.19697208116280532,0.024187538772821426,0.040528006851673126,0.9612902998924255,0.5739716738462448
OVA_Colon,NeuralNetTorch,1390,155,0.07695567274395147,0.17756870531506566,0.02333650179207325,0.04972673952579498,0.9677419066429138,0.44844032544642687
OVA_Colon,RandomForest,1390,155,0.08168905205348691,0.1588358688224548,0.016915272921323776,0.037989504635334015,0.948387086391449,0.2840001368895173
OVA_Colon,XGBoost,1390,155,0.07167779940521975,0.16628132146181188,0.018126819282770157,0.03410985320806503,0.9612902998924255,0.3441388253122568
OVA_Endometrium,CatBoost,1390,155,0.059005260290960426,0.10672516639388609,0.024737339466810226,0.03485117480158806,0.9612902998924255,0.1942881653085351
OVA_Endometrium,ExtraTrees,1390,155,0.05818367235492047,0.10261165642288232,0.018137546256184578,0.022985491901636124,0.9612902998924255,0.18237941432744265
OVA_Endometrium,LightGBM,1390,155,0.051063667802218785,0.09393083551738016,0.01957514137029648,0.03534672036767006,0.9612902998924255,0.21215009968727827
OVA_Endometrium,LinearModel,1390,155,0.0423691446527962,0.07598983180698278,0.014438928104937077,0.02590719424188137,0.9612902998924255,0.4059508517384529
OVA_Endometrium,NeuralNetFastAI,1390,155,0.04623064180017323,0.08033184535830602,0.011323646642267704,0.015486719086766243,0.9677419066429138,0.27531149983406067
OVA_Endometrium,NeuralNetTorch,1390,155,0.049699286143249886,0.10109145270754251,0.020483098924160004,0.024166621267795563,0.9612902998924255,0.24283180106431246
OVA_Endometrium,RandomForest,1390,155,0.06780293531976146,0.12799651374473348,0.037411488592624664,0.046857040375471115,0.9612902998924255,0.2287393780425191
OVA_Endometrium,XGBoost,1390,155,0.05469452616593961,0.10370121477303926,0.02293480560183525,0.043669041246175766,0.9612902998924255,0.2301919274032116
OVA_Kidney,CatBoost,1390,155,0.014947988909298382,0.044965208904631244,0.011281976476311684,0.015570546500384808,0.9935483932495117,0.310142207890749
OVA_Kidney,ExtraTrees,1390,155,0.015533821089399553,0.047520502691989104,0.012792730703949928,0.016466191038489342,0.9935483932495117,0.3996040066704154
OVA_Kidney,LightGBM,1390,155,0.014519041840503807,0.04275231625457174,0.0110023133456707,0.014007476158440113,0.9935483932495117,0.36771559808403254
OVA_Kidney,LinearModel,1390,155,0.013762404393874756,0.03623156209682093,0.008734490722417831,0.00839223526418209,0.9935483932495117,0.7876579109579325
OVA_Kidney,NeuralNetFastAI,1390,155,0.015508364657097685,0.0390164932824494,0.011661219410598278,0.015365296974778175,0.9935483932495117,0.4700043676421046
OVA_Kidney,NeuralNetTorch,1390,155,0.015322260045936748,0.041789441860317855,0.011785624548792839,0.013464143499732018,0.9935483932495117,0.3609239384531975
OVA_Kidney,RandomForest,1390,155,0.015640218207413636,0.047146865542657596,0.013232048600912094,0.01889776811003685,0.9935483932495117,0.21735334023833275
OVA_Kidney,XGBoost,1390,155,0.015084776249983528,0.04423802307932821,0.011124962940812111,0.013534747995436192,0.9935483932495117,0.35226377192884684
OVA_Lung,CatBoost,1390,155,0.014373472172467493,0.05783682243157972,0.007782113738358021,0.005921239964663982,0.9935483932495117,0.3090189080685377
OVA_Lung,ExtraTrees,1390,155,0.024363105641069353,0.07358484418265625,0.00834178738296032,0.014967558905482292,0.9870967864990234,0.2280466053634882
OVA_Lung,LightGBM,1390,155,0.01778225105578484,0.061461050518899,0.0106651671230793,0.010342511348426342,0.9935483932495117,0.26319283060729504
OVA_Lung,LinearModel,1390,155,0.027762402122340175,0.06557314201880271,0.013013518415391445,0.013018116354942322,0.9870967864990234,0.495835586450994
OVA_Lung,NeuralNetFastAI,1390,155,0.03798983558338354,0.07415279710709229,0.010233143344521523,0.019582951441407204,0.9741935729980469,0.43378720059990883
OVA_Lung,NeuralNetTorch,1390,155,0.02464001864716523,0.07141526655453473,0.018459955230355263,0.017126161605119705,0.9870967864990234,0.36948567628860474
OVA_Lung,RandomForest,1390,155,0.033750128735999495,0.09769560861757894,0.012538660317659378,0.01973329298198223,0.9806451797485352,0.21545563638210297
OVA_Lung,XGBoost,1390,155,0.014967739113420335,0.049420047086998056,0.008405329659581184,0.006428766064345837,0.9935483932495117,0.24954354856163263
OVA_Ovary,CatBoost,1390,155,0.10691513646436558,0.1779300614450582,0.02490292489528656,0.05022379755973816,0.9225806593894958,0.3877938622608781
OVA_Ovary,ExtraTrees,1390,155,0.11919673619014988,0.18350376955819356,0.034143924713134766,0.07823307067155838,0.9161290526390076,0.3718912648037076
OVA_Ovary,LightGBM,1390,155,0.09828257264325575,0.15722537437855003,0.025279618799686432,0.05194878578186035,0.9290322661399841,0.3702542446553707
OVA_Ovary,LinearModel,1390,155,0.10642076523873899,0.17374792162334488,0.021650372073054314,0.0500766821205616,0.9354838728904724,0.43095889780670404
OVA_Ovary,NeuralNetFastAI,1390,155,0.11338875504932523,0.18123834332958547,0.03115001693367958,0.08577783405780792,0.9096774458885193,0.3126702131703496
OVA_Ovary,NeuralNetTorch,1390,155,0.09704875825433099,0.152963368562337,0.027864418923854828,0.07540832459926605,0.9290322661399841,0.28496900387108326
OVA_Ovary,RandomForest,1390,155,0.11828504484143752,0.17872049206301316,0.036432258784770966,0.07471556961536407,0.9225806593894958,0.38929211534559727
OVA_Ovary,XGBoost,1390,155,0.10243193381356293,0.17829999527834162,0.026003142818808556,0.055242590606212616,0.9419354796409607,0.3390842182561755
OVA_Prostate,CatBoost,1390,155,0.02075027553235041,0.056847721331223365,0.006446871906518936,0.011967508122324944,0.9870967864990234,0.34616116527467966
OVA_Prostate,ExtraTrees,1390,155,0.01841333440248376,0.06339171927937585,0.006450410932302475,0.01165515836328268,0.9870967864990234,0.28823580872267485
OVA_Prostate,LightGBM,1390,155,0.013362670071533552,0.05117034068848961,0.009342242032289505,0.011728443205356598,0.9935483932495117,0.3172139981761575
OVA_Prostate,LinearModel,1390,155,0.016095778520629954,0.22934594339502765,0.01033862866461277,0.010338629595935345,0.9935483932495117,0.5001995945349336
OVA_Prostate,NeuralNetFastAI,1390,155,0.016638264299102954,0.1231479359660629,0.007081884890794754,0.011928023770451546,0.9935483932495117,0.40638107247650623
OVA_Prostate,NeuralNetTorch,1390,155,0.012900440108793126,0.04653320558805697,0.0064465925097465515,0.006233345717191696,0.9935483932495117,0.20215592626482248
OVA_Prostate,RandomForest,1390,155,0.019383161115674084,0.04317104968201404,0.0064043328166007996,0.012896076776087284,0.9870967864990234,0.28075641952455044
OVA_Prostate,XGBoost,1390,155,0.02259407596605706,0.06810726547481823,0.0064492374658584595,0.016162702813744545,0.9870967864990234,0.199512486346066
PhishingWebsites,CatBoost,9949,1106,0.04855846757798093,0.08709919714171169,0.009856129065155983,0.019445767626166344,0.9683544039726257,2.0057758828625083
PhishingWebsites,ExtraTrees,9949,1106,0.057112673766722064,0.09966146022849723,0.011056945659220219,0.016074055805802345,0.9638336300849915,1.5335962809622288
PhishingWebsites,LightGBM,9949,1106,0.0471302358876929,0.07988963409961228,0.008502715267241001,0.016589803621172905,0.9683544039726257,1.7241722401231527
PhishingWebsites,LinearModel,9949,1106,0.09418607866859857,0.15155408442039783,0.006580941379070282,0.018534215167164803,0.9358047246932983,1.6912107421085238
PhishingWebsites,NeuralNetFastAI,9949,1106,0.04923465066720801,0.0822450088718744,0.00807737372815609,0.015005838125944138,0.965641975402832,1.4814052805304527
PhishingWebsites,NeuralNetTorch,9949,1106,0.04878437474736481,0.08216462634442495,0.010943200439214706,0.015103776007890701,0.965641975402832,1.9764228509739041
PhishingWebsites,RandomForest,9949,1106,0.056659635978256566,0.09938223035093387,0.011723261326551437,0.01653975434601307,0.9629294872283936,1.3826695224270225
PhishingWebsites,XGBoost,9949,1106,0.04830552015186158,0.08673990430451539,0.009555153548717499,0.01325386855751276,0.9683544039726257,2.0369772650301456
Run_or_walk_information,CatBoost,79729,8859,0.009220446080672429,0.017061526236703324,0.0023212595842778683,0.003668056335300207,0.9940173625946045,10.980439628474414
Run_or_walk_information,ExtraTrees,79729,8859,0.011601740061243789,0.022137477333679913,0.002176061272621155,0.0031758244149386883,0.9928885698318481,16.072782470844686
Run_or_walk_information,LightGBM,79729,8859,0.008519849204661565,0.01610759656214013,0.002197341527789831,0.0026095863431692123,0.9944689273834229,15.52651170361787
Run_or_walk_information,LinearModel,79729,8859,0.22268574644446637,0.3410493289748194,0.012872114777565002,0.030034955590963364,0.8381307125091553,30.394499903544784
Run_or_walk_information,NeuralNetFastAI,79729,8859,0.013247966036348712,0.025813612669663238,0.00268443301320076,0.003577805357053876,0.9914211630821228,16.06981304101646
Run_or_walk_information,NeuralNetTorch,79729,8859,0.010794395304762344,0.021001561958834267,0.0035383752547204494,0.004393093287944794,0.9935658574104309,16.42975672148168
Run_or_walk_information,RandomForest,79729,8859,0.013077237823839884,0.02448536316730536,0.0025260373950004578,0.0032532429322600365,0.99232417345047,18.412855110131204
Run_or_walk_information,XGBoost,79729,8859,0.010002272111051346,0.018133850704794584,0.002142522484064102,0.003427429124712944,0.9934529662132263,12.513129285536706
Satellite,CatBoost,4590,510,0.014465925631149016,0.02480558531644785,0.006500358693301678,0.00774346711114049,0.9901960492134094,0.5759528623893857
Satellite,ExtraTrees,4590,510,0.015621750103688724,0.02486776151230393,0.006029650568962097,0.006852962542325258,0.9901960492134094,0.6541076870635152
Satellite,LightGBM,4590,510,0.015526369087378466,0.02569797366947375,0.006794976070523262,0.00808760430663824,0.9901960492134094,0.5543693546205759
Satellite,LinearModel,4590,510,0.01503047706252726,0.025452547097282837,0.00572184007614851,0.006090070586651564,0.9921568632125854,0.9179036412388086
Satellite,NeuralNetFastAI,4590,510,0.013027248296648636,0.024624879216010084,0.004738964140415192,0.008289656601846218,0.9921568632125854,0.716049493290484
Satellite,NeuralNetTorch,4590,510,0.01664740728996196,0.029223203724978566,0.007241956889629364,0.007206205744296312,0.9882352948188782,0.7778735291212797
Satellite,RandomForest,4590,510,0.014519896548357968,0.02541825173124734,0.005420247558504343,0.008962146937847137,0.9882352948188782,0.7548147346824408
Satellite,XGBoost,4590,510,0.014559609107205666,0.02332756647055818,0.0058016348630189896,0.006903698667883873,0.9901960492134094,0.5370745304971933
SpeedDating,CatBoost,7540,838,0.17660688142345574,0.29114162028896273,0.02044888585805893,0.029225453734397888,0.8830549120903015,0.7784383511170745
SpeedDating,ExtraTrees,7540,838,0.19265710518719112,0.3113036238459903,0.016388922929763794,0.03800172358751297,0.8663484454154968,1.0170257007703185
SpeedDating,LightGBM,7540,838,0.17660527177247312,0.29173270366329895,0.024562448263168335,0.035183701664209366,0.8866348266601562,0.9781104624271393
SpeedDating,LinearModel,7540,838,0.19012540382933166,0.31554686697560863,0.026692602783441544,0.029970847070217133,0.8782815933227539,1.0189896924421191
SpeedDating,NeuralNetFastAI,7540,838,0.1882387585377897,0.3090618329983189,0.022950299084186554,0.03213021904230118,0.8758949637413025,0.9563856078311801
SpeedDating,NeuralNetTorch,7540,838,0.18745567704131547,0.3102851549935218,0.024241622537374496,0.03224092349410057,0.8675417900085449,0.6819467525929213
SpeedDating,RandomForest,7540,838,0.19075481128549573,0.3118269547825126,0.021019935607910156,0.03592933714389801,0.8723150491714478,0.9980815313756466
SpeedDating,XGBoost,7540,838,0.1759685717645679,0.2900796991067823,0.023082775995135307,0.03056519106030464,0.8818615674972534,0.9683178989216685
Titanic,CatBoost,1980,221,0.2551545595275621,0.4128725928672707,0.06667830049991608,0.058026738464832306,0.8325791954994202,0.1718805329874158
Titanic,ExtraTrees,1980,221,0.2584307074382878,0.41765526757187427,0.07241305708885193,0.06276455521583557,0.8280543088912964,0.211002585478127
Titanic,LightGBM,1980,221,0.2555557063433112,0.4138908159271323,0.06831679493188858,0.06113864853978157,0.8325791954994202,0.2624178007245064
Titanic,LinearModel,1980,221,0.2680449130297028,0.4348064281125418,0.06700728833675385,0.07503171265125275,0.8325791954994202,0.2961801141500473
Titanic,NeuralNetFastAI,1980,221,0.25475251951324207,0.41180702536680275,0.06782185286283493,0.058705754578113556,0.8325791954994202,0.21014652028679848
Titanic,NeuralNetTorch,1980,221,0.2551564444224279,0.41081465791137967,0.07093357294797897,0.06168942153453827,0.8325791954994202,0.23989323247224092
Titanic,RandomForest,1980,221,0.25746510292396324,0.4165939335438376,0.07093352824449539,0.062378618866205215,0.8280543088912964,0.20167862717062235
Titanic,XGBoost,1980,221,0.25582213042874175,0.41391832810320106,0.06823689490556717,0.06154980510473251,0.8325791954994202,0.22540977597236633
ada,CatBoost,3732,415,0.17095179029151136,0.26947076136399334,0.01591314747929573,0.02553088590502739,0.8867470026016235,0.4758952362462878
ada,ExtraTrees,3732,415,0.1941079199120908,0.30632759636767054,0.014991704374551773,0.04745941609144211,0.8650602698326111,0.6895751254633069
ada,LightGBM,3732,415,0.1716232652771567,0.27072682598644626,0.01848677359521389,0.04120469465851784,0.8819277286529541,0.6212844308465719
ada,LinearModel,3732,415,0.19859978943377776,0.3133502649867086,0.02012735605239868,0.03569801524281502,0.8650602698326111,0.7296317834407091
ada,NeuralNetFastAI,3732,415,0.18562273505631183,0.29626386438306884,0.015296398662030697,0.035530634224414825,0.8722891807556152,0.5969913275912404
ada,NeuralNetTorch,3732,415,0.18495146836689452,0.2898926218423844,0.015975870192050934,0.03818190097808838,0.8722891807556152,0.510218970477581
ada,RandomForest,3732,415,0.1813952817102075,0.28777481513551817,0.013135556131601334,0.032301515340805054,0.87469881772995,0.5177489472553134
ada,XGBoost,3732,415,0.17016337211818822,0.2682198218741331,0.013446463271975517,0.018317172303795815,0.8771084547042847,0.5734044704586267
adult,CatBoost,43957,4885,0.17130952336149427,0.27044581600619716,0.005377473309636116,0.010933268815279007,0.8771750330924988,6.041159220971167
adult,ExtraTrees,43957,4885,0.19003420953018577,0.300301549428578,0.006581190042197704,0.014966117218136787,0.8638690114021301,7.355910396203399
adult,LightGBM,43957,4885,0.17084062916479636,0.2686917357994786,0.005708765238523483,0.013376155868172646,0.8769702911376953,6.0438394183292985
adult,LinearModel,43957,4885,0.20319930409018222,0.31765022301136947,0.00739882281050086,0.012380040250718594,0.8540430068969727,6.364595123566687
adult,NeuralNetFastAI,43957,4885,0.1892199311139919,0.2982800583680411,0.007967524230480194,0.009054243564605713,0.863459587097168,5.65837078075856
adult,NeuralNetTorch,43957,4885,0.19128930739796202,0.3004699174905224,0.007051771506667137,0.010980121791362762,0.8616172075271606,6.145070658996701
adult,RandomForest,43957,4885,0.18709892865440558,0.29375550861834904,0.008223483338952065,0.013253147713840008,0.8626407384872437,5.188623085618019
adult,XGBoost,43957,4885,0.17018512844639105,0.26771179902934744,0.005525834858417511,0.013327986001968384,0.8753326535224915,5.42642982583493
ailerons,CatBoost,12375,1375,0.1590656878734727,0.260287580810236,0.0075513385236263275,0.022626983001828194,0.8909090757369995,1.675644368864596
ailerons,ExtraTrees,12375,1375,0.16833220481450334,0.27532611850000366,0.007569454610347748,0.021310949698090553,0.8821818232536316,1.8832570044323802
ailerons,LightGBM,12375,1375,0.15857755681640034,0.2591220443790271,0.006937816739082336,0.020735980942845345,0.8923636078834534,1.730340600013733
ailerons,LinearModel,12375,1375,0.16998872184217903,0.27628240388827074,0.010250413790345192,0.018487583845853806,0.8799999952316284,1.8807017728686333
ailerons,NeuralNetFastAI,12375,1375,0.1665289581521671,0.27033935934080355,0.007933576591312885,0.02681402489542961,0.8814545273780823,2.0474486127495766
ailerons,NeuralNetTorch,12375,1375,0.16477866094404767,0.2689268560728412,0.00723402202129364,0.024325579404830933,0.8814545273780823,1.913763863965869
ailerons,RandomForest,12375,1375,0.16365037419488562,0.2763301026270903,0.009242041036486626,0.026252197101712227,0.8829091191291809,2.0446730591356754
ailerons,XGBoost,12375,1375,0.15901790084658202,0.25925596108382687,0.006842872127890587,0.021608304232358932,0.8887272477149963,1.654394106939435
arcene,CatBoost,90,10,0.4077992362379012,0.6436578942243694,0.16573306918144226,0.28678423166275024,0.699999988079071,0.1225440576672554
arcene,ExtraTrees,90,10,0.33434331406074713,0.5250760458667305,0.13273108005523682,0.30337241291999817,0.8999999761581421,0.1057566748932004
arcene,LightGBM,90,10,0.4105162964130251,0.9220414956249516,0.10683874785900116,0.23228980600833893,0.699999988079071,0.16024104319512844
arcene,LinearModel,90,10,0.2997835265600247,0.45914506574162156,0.11138258874416351,0.2972760796546936,0.699999988079071,0.3314189361408353
arcene,NeuralNetFastAI,90,10,0.3702017385712641,0.7311981949214731,0.13075914978981018,0.27072209119796753,0.699999988079071,0.192199626006186
arcene,NeuralNetTorch,90,10,0.3540634661291465,0.9382793130675908,0.14426347613334656,0.25243690609931946,0.699999988079071,0.17987276427447796
arcene,RandomForest,90,10,0.3855433645654514,0.6323684258790686,0.10150548815727234,0.29254084825515747,0.699999988079071,0.0889861537143588
arcene,XGBoost,90,10,0.3867262049349021,0.5875602597613576,0.11408833414316177,0.18400898575782776,0.699999988079071,0.0967773562297225
arsenic-female-bladder,CatBoost,503,56,0.2037251056455829,0.32161481254605423,0.040441013872623444,0.07424257695674896,0.8571428656578064,0.15261273831129074
arsenic-female-bladder,ExtraTrees,503,56,0.20991360896853056,0.3364171234138172,0.04143422096967697,0.09754657000303268,0.875,0.11470009200274944
arsenic-female-bladder,LightGBM,503,56,0.21444043924564737,0.33717737396614655,0.04313546419143677,0.10207885503768921,0.875,0.1481544328853488
arsenic-female-bladder,LinearModel,503,56,0.23641332586251024,0.3689737157851583,0.046259745955467224,0.096337229013443,0.8571428656578064,0.25352369993925095
arsenic-female-bladder,NeuralNetFastAI,503,56,0.20986704627672742,0.31906521812951166,0.03840172290802002,0.07535164058208466,0.8392857313156128,0.18642198387533426
arsenic-female-bladder,NeuralNetTorch,503,56,0.183971436529179,0.30400206372909594,0.04407256841659546,0.04502367600798607,0.8571428656578064,0.20546445064246655
arsenic-female-bladder,RandomForest,503,56,0.2187019352718799,0.3519991994271569,0.04781824350357056,0.09811514616012573,0.875,0.2129267593845725
arsenic-female-bladder,XGBoost,503,56,0.20881593997092734,0.33702051673130534,0.034655530005693436,0.050229426473379135,0.8571428656578064,0.15254420693963766
autoUniv-au1-1000,CatBoost,900,100,0.36428211195443316,0.5533788329503893,0.04913253337144852,0.09043412655591965,0.7799999713897705,0.16851611714810133
autoUniv-au1-1000,ExtraTrees,900,100,0.3551328927746471,0.5387428538145258,0.045071087777614594,0.0783548504114151,0.7599999904632568,0.16185452975332737
autoUniv-au1-1000,LightGBM,900,100,0.3518990149980085,0.5387611174830943,0.04188131168484688,0.13566696643829346,0.7699999809265137,0.1751517215743661
autoUniv-au1-1000,LinearModel,900,100,0.3897111090157469,0.5885833362375333,0.08654266595840454,0.13379870355129242,0.7400000095367432,0.16569736134260893
autoUniv-au1-1000,NeuralNetFastAI,900,100,0.348469849160017,0.532639154415259,0.04451320692896843,0.0982721671462059,0.7599999904632568,0.15876076463609934
autoUniv-au1-1000,NeuralNetTorch,900,100,0.3551578801305391,0.5375182709942469,0.049430474638938904,0.06392655521631241,0.7599999904632568,0.20417676586657763
autoUniv-au1-1000,RandomForest,900,100,0.3728813875786021,0.5604451505435938,0.045095667243003845,0.117074154317379,0.7200000286102295,0.15914705209434032
