dataset,model,cal_size,test_size,Kernel_brier,Kernel_logloss,Kernel_kuiper,Kernel_ece-15,Kernel_accuracy,Kernel_time
visualizing_soil,XGBoost,7776,865,0.0,0.0,0.0,7.777107668971439e-08,1.0,0.38468997832387686
wilt,CatBoost,4355,484,0.0337417908012867,0.07494858652353287,0.010006328113377094,0.014404267072677612,0.9814049601554871,0.08558189310133457
wilt,ExtraTrees,4355,484,0.03198639303445816,0.06123596057295799,0.008274182677268982,0.014919989742338657,0.9814049601554871,0.08695176709443331
wilt,LightGBM,4355,484,0.03063117153942585,0.06656764447689056,0.008222716860473156,0.015576589852571487,0.9814049601554871,0.08577647712081671
wilt,LinearModel,4355,484,0.03257256746292114,0.060001175850629807,0.012923341244459152,0.01723272167146206,0.9793388247489929,0.08730026427656412
wilt,NeuralNetFastAI,4355,484,0.023892702534794807,0.04457370564341545,0.007596314884722233,0.015651172026991844,0.9834710955619812,0.0867754565551877
wilt,NeuralNetTorch,4355,484,0.02727869153022766,0.04867789149284363,0.008291586302220821,0.015864279121160507,0.9814049601554871,0.0897595165297389
wilt,RandomForest,4355,484,0.03624625504016876,0.06991339474916458,0.011149220168590546,0.015035518445074558,0.9752066135406494,0.08899701572954655
wilt,XGBoost,4355,484,0.03988892212510109,0.08765606582164764,0.015654301270842552,0.023045582696795464,0.9793388247489929,0.09001889545470476
wind,CatBoost,5916,658,0.18036463856697083,0.29120755195617676,0.015581381507217884,0.040562957525253296,0.8677811622619629,0.2345448974519968
wind,ExtraTrees,5916,658,0.1870560348033905,0.3020806908607483,0.013791285455226898,0.04068620502948761,0.8677811622619629,0.20898673497140408
wind,LightGBM,5916,658,0.1785920411348343,0.2876313626766205,0.017896384000778198,0.03614560514688492,0.8723404407501221,0.23305230867117643
wind,LinearModel,5916,658,0.1977379322052002,0.3162899315357208,0.015048883855342865,0.031202873215079308,0.8556231260299683,0.22374745458364487
wind,NeuralNetFastAI,5916,658,0.1735772341489792,0.2797653377056122,0.012697968631982803,0.030007431283593178,0.8814589381217957,0.23986116517335176
wind,NeuralNetTorch,5916,658,0.17449826002120972,0.28194230794906616,0.013204291462898254,0.027504075318574905,0.8784194588661194,0.23161137010902166
wind,RandomForest,5916,658,0.19000764191150665,0.3107143044471741,0.009854141622781754,0.03057679906487465,0.8708206415176392,0.22224953677505255
wind,XGBoost,5916,658,0.18061308562755585,0.29343536496162415,0.012976638972759247,0.0333794541656971,0.869300901889801,0.2301127528771758
