dataset,model,cal_size,test_size,Hist-uniform_brier,Hist-uniform_logloss,Hist-uniform_kuiper,Hist-uniform_ece-15,Hist-uniform_accuracy,Hist-uniform_time
madelon,LightGBM,2340,260,0.19015397359710284,0.3349000391896692,0.0440545380115509,0.0664115697145462,0.8884615302085876,0.0003427322953939438
madelon,LinearModel,2340,260,0.4861278180491248,0.6791921954807476,0.03967459499835968,0.025080472230911255,0.5769230723381042,0.00032942183315753937
madelon,NeuralNetFastAI,2340,260,0.39793408180184275,0.585553761799428,0.07012955099344254,0.11517348885536194,0.7230769395828247,0.0003221239894628525
madelon,NeuralNetTorch,2340,260,0.4296548867781156,0.6196705831168177,0.04715457558631897,0.07939501851797104,0.6730769276618958,0.00030540674924850464
madelon,RandomForest,2340,260,0.21632896593289047,0.357552790242656,0.029664594680070877,0.03611312434077263,0.8500000238418579,0.00032671354711055756
madelon,XGBoost,2340,260,0.19603625283379963,0.3320566316147443,0.028266966342926025,0.05188357084989548,0.8692307472229004,0.00032020173966884613
mammography,CatBoost,10064,1119,0.021263964298663455,0.051760705324193725,0.006224143318831921,0.004033445380628109,0.9865951538085938,0.0005850717425346375
mammography,ExtraTrees,10064,1119,0.026370053833681233,0.06289382146807744,0.007787779439240694,0.009083895944058895,0.9857015013694763,0.0005658157169818878
mammography,LightGBM,10064,1119,0.02360683633992918,0.05513213954938862,0.0062253959476947784,0.006137106567621231,0.9874888062477112,0.0005545616149902344
mammography,LinearModel,10064,1119,0.029861743338144286,0.06821918999517132,0.007993060164153576,0.007183189038187265,0.9812332391738892,0.0005786921828985214
mammography,NeuralNetFastAI,10064,1119,0.025519484234553805,0.060957379360006114,0.0071227396838366985,0.008396999910473824,0.9857015013694763,0.0005775447934865952
mammography,NeuralNetTorch,10064,1119,0.02565497866024043,0.06315714172500056,0.008003008551895618,0.0076117562130093575,0.9865951538085938,0.0005723293870687485
mammography,RandomForest,10064,1119,0.027534739679323312,0.06563323738111979,0.008395519107580185,0.008270088583230972,0.9857015013694763,0.0005703791975975037
mammography,XGBoost,10064,1119,0.023403367633117175,0.055264128679352056,0.0067693330347537994,0.006970439571887255,0.9865951538085938,0.0005721170455217361
mc1,CatBoost,8519,947,0.008836999191769694,0.11076179908318075,0.0023400415666401386,0.0034371407236903906,0.9947201609611511,0.0005247276276350021
mc1,ExtraTrees,8519,947,0.009091232439239056,0.11170942842614251,0.002459331415593624,0.0023759992327541113,0.9947201609611511,0.0005031544715166092
mc1,LightGBM,8519,947,0.006974368188755413,0.10895889271701793,0.002952215261757374,0.0033468974288553,0.9968320727348328,0.0005028638988733292
mc1,LinearModel,8519,947,0.010230412551667286,0.030593581374081604,0.004205259960144758,0.001322251046076417,0.9947201609611511,0.0005012378096580505
mc1,NeuralNetFastAI,8519,947,0.010950177476417132,0.1209995126095032,0.0046986788511276245,0.003102108370512724,0.9947201609611511,0.0005032960325479507
mc1,NeuralNetTorch,8519,947,0.012001328491086215,0.03312451638795963,0.0044214180670678616,0.004212045110762119,0.9926082491874695,0.000544179230928421
mc1,RandomForest,8519,947,0.010357420619474995,0.031067076218438672,0.004210720770061016,0.0023237511049956083,0.9947201609611511,0.00048564933240413666
mc1,XGBoost,8519,947,0.009560727170080998,0.11205167537193367,0.002374262548983097,0.003242258448153734,0.9947201609611511,0.0004904009401798248
meta,CatBoost,475,53,0.08654783787327011,0.14145783557630479,0.04802744463086128,0.04894044250249863,0.9245283007621765,0.00023986399173736572
meta,ExtraTrees,475,53,0.15665046287152978,0.24429702606521303,0.0595829114317894,0.08692742139101028,0.9056603908538818,0.0002474002540111542
meta,LightGBM,475,53,0.098984301832208,0.16036586564519534,0.0471985787153244,0.05535674840211868,0.9245283007621765,0.00023947842419147491
meta,LinearModel,475,53,0.14771750765706027,1.8159191358542324,0.05478692427277565,0.05729028210043907,0.8867924809455872,0.00023835524916648865
meta,NeuralNetFastAI,475,53,0.15398064372561576,0.22452793106898417,0.0584905669093132,0.07903794199228287,0.849056601524353,0.00023242831230163574
meta,NeuralNetTorch,475,53,0.09033529409591369,0.1481428955629943,0.04673733562231064,0.07006841897964478,0.9622641801834106,0.00023485347628593445
meta,RandomForest,475,53,0.1364969474597235,0.2158536453948026,0.04215175285935402,0.05467626824975014,0.9056603908538818,0.00024309195578098297
meta,XGBoost,475,53,0.08389154727025742,0.13093550350109004,0.04789656400680542,0.067069411277771,0.9056603908538818,0.0002330988645553589
mozilla4,CatBoost,13990,1555,0.06837720429852931,0.12463322572340571,0.007071293890476227,0.012058297172188759,0.9536977410316467,0.0008331350982189178
mozilla4,ExtraTrees,13990,1555,0.06911041853910067,0.12610891465219845,0.005456800572574139,0.009294521063566208,0.9549839496612549,0.0008394382894039154
mozilla4,LightGBM,13990,1555,0.06450396857084763,0.12183290293286772,0.008392617106437683,0.011388980783522129,0.9569131731987,0.0007990524172782898
mozilla4,LinearModel,13990,1555,0.1151374350473046,0.20995679812987159,0.01979764550924301,0.007620261516422033,0.9344051480293274,0.000751052051782608
mozilla4,NeuralNetFastAI,13990,1555,0.11573807047053368,0.2132108348264635,0.014253765344619751,0.010609498247504234,0.9260450005531311,0.0008301157504320145
