dataset,model,cal_size,test_size,ETS_brier,ETS_logloss,ETS_kuiper,ETS_ece-15,ETS_accuracy,ETS_time
Run_or_walk_information,RandomForest,79729,8859,0.012980204604670148,0.024023234891438216,0.001952703925780952,0.0032520084641873837,0.9922112822532654,0.2706849650712684
Run_or_walk_information,XGBoost,79729,8859,0.009962816612991194,0.018837299916072085,0.0026250863447785378,0.0047210282646119595,0.9933401346206665,0.13989208394195884
Satellite,CatBoost,4590,510,0.016096191498354243,0.03175089840217768,0.0074157328344881535,0.011912879534065723,0.9901960492134094,0.01623750408180058
Satellite,ExtraTrees,4590,510,0.01673154987147313,0.02837545197547888,0.0070887356996536255,0.008538380265235901,0.9901960492134094,0.01031128701288253
Satellite,LightGBM,4590,510,0.01668423813042379,0.031755710614141675,0.007493006065487862,0.011957276612520218,0.9901960492134094,0.014594095991924405
Satellite,LinearModel,4590,510,0.014686402422549587,0.02660184869577213,0.005484219174832106,0.00893861148506403,0.9921568632125854,0.010881553986109793
Satellite,NeuralNetFastAI,4590,510,0.013161663633105176,0.025009539094900904,0.004794552456587553,0.008372334763407707,0.9921568632125854,0.014898146968334913
Satellite,NeuralNetTorch,4590,510,0.01836444534004529,0.03681155785927743,0.008418960496783257,0.010399374179542065,0.9882352948188782,0.016309225000441074
Satellite,RandomForest,4590,510,0.014428269272422873,0.026946172086583706,0.006051579024642706,0.008416382595896721,0.9882352948188782,0.022927909973077476
Satellite,XGBoost,4590,510,0.016019014009782145,0.03149608023086489,0.007341848686337471,0.010293882340192795,0.9901960492134094,0.014705326990224421
SpeedDating,CatBoost,7540,838,0.17631282036290885,0.29086480066834397,0.016771312803030014,0.028043372556567192,0.8818615674972534,0.016802047030068934
SpeedDating,ExtraTrees,7540,838,0.1936383990052813,0.3115823416277283,0.014772377908229828,0.02661006525158882,0.8651551604270935,0.018770864000543952
SpeedDating,LightGBM,7540,838,0.17645311129547905,0.2907436210498737,0.01994297467172146,0.03504159301519394,0.8890214562416077,0.015595150995068252
SpeedDating,LinearModel,7540,838,0.1900673798861009,0.31309236489402703,0.0322096049785614,0.045542359352111816,0.879474937915802,0.03536115901079029
SpeedDating,NeuralNetFastAI,7540,838,0.18745614303060848,0.30728905702577786,0.02332703396677971,0.030374698340892792,0.8758949637413025,0.04022116796113551
SpeedDating,NeuralNetTorch,7540,838,0.18857444168048407,0.30801619756263315,0.022151652723550797,0.03301467001438141,0.8735083341598511,0.024614215013571084
SpeedDating,RandomForest,7540,838,0.1941069445603474,0.3150451947122461,0.0214448943734169,0.03277252987027168,0.8723150491714478,0.01941449590958655
SpeedDating,XGBoost,7540,838,0.17565802780881426,0.28965105643811245,0.018341701477766037,0.0300417672842741,0.8854415416717529,0.015836006961762905
Titanic,CatBoost,1980,221,0.2532787994144387,0.4093495629952192,0.06527237594127655,0.05208442360162735,0.8325791954994202,0.00692405307199806
Titanic,ExtraTrees,1980,221,0.26416726545605257,0.43110677857295104,0.07287842780351639,0.0743241161108017,0.8325791954994202,0.006603703950531781
Titanic,LightGBM,1980,221,0.2534096912766823,0.4102274457987506,0.0661892518401146,0.05320752039551735,0.8325791954994202,0.00672249891795218
Titanic,LinearModel,1980,221,0.2797424659405578,0.45423297548282615,0.0617750808596611,0.0579652339220047,0.8325791954994202,0.008902312954887748
Titanic,NeuralNetFastAI,1980,221,0.2533549704338454,0.40833871538994665,0.06668563932180405,0.055340319871902466,0.8325791954994202,0.011427473975345492
Titanic,NeuralNetTorch,1980,221,0.2538763027824568,0.4101298956713278,0.06569670885801315,0.05055145546793938,0.8325791954994202,0.005762250977568328
Titanic,RandomForest,1980,221,0.25857043142554914,0.4221338818229119,0.06842692196369171,0.05784856528043747,0.8325791954994202,0.007766232010908425
Titanic,XGBoost,1980,221,0.2532726346703299,0.40922173889832686,0.06720546633005142,0.05248897522687912,0.8325791954994202,0.007792075979523361
ada,CatBoost,3732,415,0.17009608075658134,0.26739422606625024,0.0128982774913311,0.03126836195588112,0.8867470026016235,0.009796001017093658
ada,ExtraTrees,3732,415,0.19417106430319148,0.30439875110460896,0.01714373752474785,0.04719417914748192,0.8578312993049622,0.01489956199657172
ada,LightGBM,3732,415,0.17167899046492757,0.2742222511324944,0.01633811742067337,0.04384731128811836,0.8819277286529541,0.010739112040027976
ada,LinearModel,3732,415,0.19707376638132873,0.3115191828013624,0.015313368290662766,0.047508448362350464,0.8602409362792969,0.011367283063009381
ada,NeuralNetFastAI,3732,415,0.18520031894224723,0.2942782055849143,0.01744484342634678,0.04576760157942772,0.87469881772995,0.026909725973382592
ada,NeuralNetTorch,3732,415,0.18475788755296982,0.2887879364697086,0.014141976833343506,0.03505528345704079,0.8722891807556152,0.02632913994602859
ada,RandomForest,3732,415,0.18239124905801474,0.2892291105130742,0.018130220472812653,0.040435392409563065,0.8722891807556152,0.013820181018672884
ada,XGBoost,3732,415,0.1697249136091379,0.26861255315715593,0.009999506175518036,0.025200851261615753,0.8819277286529541,0.009354650974273682
adult,CatBoost,43957,4885,0.17122683008328862,0.27074457663533497,0.004850078374147415,0.008470597676932812,0.8769702911376953,0.07556520099751651
adult,ExtraTrees,43957,4885,0.19012830210013398,0.30046248102156636,0.008388188667595387,0.016700876876711845,0.863459587097168,0.10741098504513502
adult,LightGBM,43957,4885,0.17078454085955594,0.26907546549074923,0.005205961875617504,0.01468717586249113,0.8771750330924988,0.06624115398153663
adult,LinearModel,43957,4885,0.2032692094712599,0.31929326704092603,0.00729312002658844,0.011258265934884548,0.8538382649421692,0.07756565499585122
adult,NeuralNetFastAI,43957,4885,0.1892683336152213,0.2979651923332255,0.007596265524625778,0.008457650430500507,0.8653019666671753,0.08872681797947735
adult,NeuralNetTorch,43957,4885,0.19115205910709132,0.3008448294569007,0.003519974648952484,0.006262810435146093,0.8642783761024475,0.0750311550218612
adult,RandomForest,43957,4885,0.18732976681226005,0.2944177481347538,0.010837775655090809,0.011905708350241184,0.8614124655723572,0.1263032410060987
adult,XGBoost,43957,4885,0.1702036798652387,0.2681990188785887,0.005797277204692364,0.0119535056874156,0.8763561844825745,0.06568468909244984
ailerons,CatBoost,12375,1375,0.1591777452137962,0.2598602305360916,0.008161857724189758,0.0283015388995409,0.8894545435905457,0.02471336896996945
ailerons,ExtraTrees,12375,1375,0.1683014216970932,0.27499391814058943,0.007254462689161301,0.0162139181047678,0.8807272911071777,0.02695965301245451
ailerons,LightGBM,12375,1375,0.15840191421405694,0.2572687566979467,0.007525768131017685,0.0156214265152812,0.8923636078834534,0.023712203023023903
ailerons,LinearModel,12375,1375,0.16970615776860945,0.2762226238469019,0.00844382680952549,0.017178021371364594,0.8843636512756348,0.021301659988239408
ailerons,NeuralNetFastAI,12375,1375,0.16647361130431496,0.26973499927930944,0.006619129329919815,0.023975955322384834,0.8814545273780823,0.029586203047074378
ailerons,NeuralNetTorch,12375,1375,0.1645731806809839,0.2670839995979629,0.0075450073927640915,0.014377978630363941,0.8814545273780823,0.024668321944773197
ailerons,RandomForest,12375,1375,0.16357181176008667,0.27027923010437355,0.008326875045895576,0.03172919154167175,0.8821818232536316,0.04028874891810119
ailerons,XGBoost,12375,1375,0.15894169434481487,0.25786138813597503,0.006313364952802658,0.020815685391426086,0.8872727155685425,0.02457763801794499
arcene,CatBoost,90,10,0.3936679227404187,0.6259637642048628,0.1565588414669037,0.23843491077423096,0.699999988079071,0.006645918940193951
arcene,ExtraTrees,90,10,0.28558696591974336,0.48420644124403267,0.10947132855653763,0.27003782987594604,0.8999999761581421,0.005151952034793794
arcene,LightGBM,90,10,0.37486311491064045,0.5767480311802904,0.127168208360672,0.20856167376041412,0.699999988079071,0.003176226979121566
arcene,LinearModel,90,10,0.28660629538613003,0.4357195165056395,0.11150291562080383,0.2625591456890106,0.699999988079071,0.009755405015312135
arcene,NeuralNetFastAI,90,10,0.3380217715441679,0.5652216784432255,0.1396028995513916,0.26480546593666077,0.800000011920929,0.004903952009044588
arcene,NeuralNetTorch,90,10,0.3097955759565415,0.6535254776007127,0.13225942850112915,0.23303385078907013,0.800000011920929,0.0034256300423294306
arcene,RandomForest,90,10,0.37389118798746773,0.5946490221274934,0.09556059539318085,0.2777402997016907,0.800000011920929,0.0050351821118965745
arcene,XGBoost,90,10,0.36995872004934593,0.5615799791312577,0.09883721172809601,0.20756301283836365,0.800000011920929,0.003261258010752499
arsenic-female-bladder,CatBoost,503,56,0.19651830271075418,0.31676862244449905,0.023772435262799263,0.07969175279140472,0.875,0.004374073003418744
arsenic-female-bladder,ExtraTrees,503,56,0.2090195247155875,0.3337750712726126,0.04109606146812439,0.11018259078264236,0.875,0.0037650209851562977
arsenic-female-bladder,LightGBM,503,56,0.21105345613288223,0.33908470567668664,0.04145181179046631,0.09061581641435623,0.875,0.004617293016053736
arsenic-female-bladder,LinearModel,503,56,0.23680325055798074,0.36989570995389176,0.04479363560676575,0.05321868881583214,0.8392857313156128,0.00429483805783093
arsenic-female-bladder,NeuralNetFastAI,503,56,0.23030402527170044,0.34131728349176804,0.07057853043079376,0.10165534913539886,0.8035714030265808,0.011225181980989873
arsenic-female-bladder,NeuralNetTorch,503,56,0.18326257492739703,0.30562863542552876,0.04919716715812683,0.07229966670274734,0.875,0.012416700017638505
arsenic-female-bladder,RandomForest,503,56,0.22444423897717344,0.36784551404802424,0.053283389657735825,0.13624714314937592,0.8571428656578064,0.012317027081735432
arsenic-female-bladder,XGBoost,503,56,0.21078479387147406,0.3437097567107975,0.03140619024634361,0.09209536761045456,0.8571428656578064,0.004082503030076623
autoUniv-au1-1000,CatBoost,900,100,0.36096335726959294,0.5512675068444644,0.04643568396568298,0.08692266047000885,0.7799999713897705,0.008209454012103379
autoUniv-au1-1000,ExtraTrees,900,100,0.3608895990103808,0.5523973365351814,0.03637900948524475,0.09427082538604736,0.7699999809265137,0.0077909380197525024
autoUniv-au1-1000,LightGBM,900,100,0.3553249830619219,0.5472101845829942,0.0482487753033638,0.12183698266744614,0.7799999713897705,0.007220037980005145
autoUniv-au1-1000,LinearModel,900,100,0.3872659289428442,0.5855182256796584,0.08553583920001984,0.13457006216049194,0.7400000095367432,0.012069935095496476
autoUniv-au1-1000,NeuralNetFastAI,900,100,0.3508159271442044,0.5384132459708251,0.047678690403699875,0.0958099290728569,0.7799999713897705,0.0073128140065819025
autoUniv-au1-1000,NeuralNetTorch,900,100,0.35675598826361765,0.5394679156210755,0.07020581513643265,0.07324375957250595,0.7300000190734863,0.01284650107845664
autoUniv-au1-1000,RandomForest,900,100,0.375427509911828,0.5681363664683622,0.049789607524871826,0.14498670399188995,0.7200000286102295,0.007870439905673265
autoUniv-au1-1000,XGBoost,900,100,0.36609274393869917,0.555077321469623,0.04990715533494949,0.12907327711582184,0.7599999904632568,0.008267141063697636
bank-marketing,CatBoost,40689,4522,0.11767984485011408,0.1884720266271989,0.007267717272043228,0.014041737653315067,0.9104378819465637,0.06950353900901973
bank-marketing,ExtraTrees,40689,4522,0.12644005212787998,0.20102461600781396,0.01035203505307436,0.01669362373650074,0.9049093127250671,0.06136848498135805
bank-marketing,LightGBM,40689,4522,0.11965930882620264,0.19035235790219865,0.00741664320230484,0.01454920694231987,0.9128704071044922,0.07002128707244992
bank-marketing,LinearModel,40689,4522,0.14313032697907574,0.23416208069797723,0.009854046627879143,0.021966418251395226,0.8984962701797485,0.06992798997089267
bank-marketing,NeuralNetFastAI,40689,4522,0.1202068285427527,0.19131806961345993,0.005015190690755844,0.008106661029160023,0.9106590151786804,0.08347796194721013
bank-marketing,NeuralNetTorch,40689,4522,0.12015690409845944,0.19067293433716187,0.005476835183799267,0.013699404895305634,0.9108801484107971,0.07059262599796057
bank-marketing,RandomForest,40689,4522,0.12551526427565923,0.19927794126729728,0.008820805698633194,0.013876613229513168,0.9044670462608337,0.060617621056735516
bank-marketing,XGBoost,40689,4522,0.12016390261258587,0.19292696320849653,0.009594650939106941,0.017390955239534378,0.9082264304161072,0.06998049502726644
bank32nh,CatBoost,7372,820,0.2679612216123425,0.41074757103620096,0.017884038388729095,0.0409858375787735,0.7939024567604065,0.01658771396614611
bank32nh,ExtraTrees,7372,820,0.270117012690882,0.41488383358106884,0.023974252864718437,0.04894205182790756,0.790243923664093,0.021322307991795242
bank32nh,LightGBM,7372,820,0.26708245207060116,0.4103582002962577,0.01705724373459816,0.03542733192443848,0.79756098985672,0.016211602021940053
bank32nh,LinearModel,7372,820,0.2684964420431264,0.4153053022727553,0.020015381276607513,0.05286756157875061,0.792682945728302,0.01614688290283084
bank32nh,NeuralNetFastAI,7372,820,0.2550550428583441,0.3951668859334313,0.019896283745765686,0.04717041924595833,0.8109756112098694,0.03584069898352027
bank32nh,NeuralNetTorch,7372,820,0.26127130302620694,0.4030270548812945,0.013215184211730957,0.02656511217355728,0.8048780560493469,0.015798381995409727
bank32nh,RandomForest,7372,820,0.2835251039571699,0.4333827716372378,0.01782364211976528,0.035647112876176834,0.790243923664093,0.017784736934117973
bank32nh,XGBoost,7372,820,0.27140666921190887,0.41726749690765763,0.017356008291244507,0.03612867742776871,0.8036585450172424,0.01553617906756699
bank8FM,CatBoost,7372,820,0.0748880566144454,0.12189717544346164,0.010432003065943718,0.021205101162195206,0.9475609660148621,0.012027587974444032
bank8FM,ExtraTrees,7372,820,0.08106165628143948,0.13033036498867503,0.018574625253677368,0.02621755376458168,0.9402438998222351,0.024212743970565498
bank8FM,LightGBM,7372,820,0.07569652669551838,0.12212284095972263,0.010339540429413319,0.025222048163414,0.9487804770469666,0.011630460969172418
bank8FM,LinearModel,7372,820,0.08185057984892662,0.13402968129830478,0.00878571905195713,0.013202316127717495,0.9451219439506531,0.013857700978405774
bank8FM,NeuralNetFastAI,7372,820,0.07611710578285982,0.11892118719986922,0.008564041927456856,0.02138447016477585,0.9487804770469666,0.014084800030104816
bank8FM,NeuralNetTorch,7372,820,0.07958309524622743,0.12416554447074896,0.012996872887015343,0.019030801951885223,0.9451219439506531,0.01799757801927626
bank8FM,RandomForest,7372,820,0.07853248680484494,0.1329564837590951,0.010714536532759666,0.03104061260819435,0.9439024329185486,0.017308255075477064
bank8FM,XGBoost,7372,820,0.07735665773903233,0.1289645908632774,0.012214915826916695,0.023448927327990532,0.9475609660148621,0.016467480920255184
blood-transfusion-service-center,CatBoost,673,75,0.32388289264407677,0.49038900440290406,0.07309725135564804,0.11608517169952393,0.746666669845581,0.007110557984560728
blood-transfusion-service-center,ExtraTrees,673,75,0.3166591944046762,0.47830850500529826,0.05623868107795715,0.08307673782110214,0.7733333110809326,0.006918476079590619
blood-transfusion-service-center,LightGBM,673,75,0.3169473746332894,0.4793912245811426,0.0623721182346344,0.10827644169330597,0.7333333492279053,0.007650588057003915
blood-transfusion-service-center,LinearModel,673,75,0.3116374339048663,0.46725204514366275,0.06565803289413452,0.07608017325401306,0.746666669845581,0.005981266964226961
blood-transfusion-service-center,NeuralNetFastAI,673,75,0.3149003084488224,0.472255250928366,0.06123755872249603,0.10860418528318405,0.7599999904632568,0.006000863038934767
blood-transfusion-service-center,NeuralNetTorch,673,75,0.31724983801578593,0.4790792376734751,0.07273144274950027,0.11879530549049377,0.7333333492279053,0.006307331961579621
blood-transfusion-service-center,RandomForest,673,75,0.31787542870219987,0.482017061095123,0.05551891028881073,0.11099018901586533,0.7733333110809326,0.014167361077852547
blood-transfusion-service-center,XGBoost,673,75,0.3304117756354679,0.5036418285874271,0.04200836271047592,0.09718280285596848,0.746666669845581,0.007180114043876529
boston_corrected,CatBoost,455,51,0.16922011368276937,0.2823551357806859,0.08738940954208374,0.12624844908714294,0.8823529481887817,0.004219811991788447
boston_corrected,ExtraTrees,455,51,0.14087778657737945,0.2430096982081822,0.08666089177131653,0.13989917933940887,0.9215686321258545,0.004939739010296762
boston_corrected,LightGBM,455,51,0.16378670592556743,0.27215212820923984,0.08931656181812286,0.11041826754808426,0.9215686321258545,0.0035186479799449444
boston_corrected,LinearModel,455,51,0.17764469618746787,0.28371207477436233,0.0873526930809021,0.12898120284080505,0.8823529481887817,0.005375136970542371
boston_corrected,NeuralNetFastAI,455,51,0.15164382958362518,0.25124975937022803,0.11679729074239731,0.14374293386936188,0.8823529481887817,0.005728445947170258
boston_corrected,NeuralNetTorch,455,51,0.1705336115584525,0.2742192459623681,0.08700086921453476,0.15163418650627136,0.9019607901573181,0.0033452589996159077
boston_corrected,RandomForest,455,51,0.1663242180333753,0.27518429282309287,0.07734076678752899,0.13832387328147888,0.8823529481887817,0.006255296058952808
boston_corrected,XGBoost,455,51,0.19530263990538368,0.31427228105859,0.08423320949077606,0.17692269384860992,0.8823529481887817,0.0041937719797715545
churn,CatBoost,4500,500,0.08552535274184431,0.18032639790101376,0.016909698024392128,0.027210388332605362,0.949999988079071,0.014197885990142822
churn,ExtraTrees,4500,500,0.08383861917615891,0.17717027646827785,0.015675531700253487,0.025499148294329643,0.9539999961853027,0.014986677910201252
churn,LightGBM,4500,500,0.09060782509623476,0.18787873005890196,0.015818754211068153,0.0345173142850399,0.9459999799728394,0.014114748919382691
churn,LinearModel,4500,500,0.20793930937497196,0.3346548278960663,0.03263428807258606,0.07447531819343567,0.8460000157356262,0.012705893954262137
churn,NeuralNetFastAI,4500,500,0.07760476816444985,0.16736106917575455,0.011458713561296463,0.026323655620217323,0.9580000042915344,0.012810084037482738
churn,NeuralNetTorch,4500,500,0.08793919291749182,0.1845734528301767,0.019951514899730682,0.03581051900982857,0.9559999704360962,0.012674705940298736
churn,RandomForest,4500,500,0.09827830354396809,0.1962668026256257,0.01564852148294449,0.02355899289250374,0.9399999976158142,0.011981060029938817
churn,XGBoost,4500,500,0.0878634883980412,0.18534889345738076,0.015063991770148277,0.040468502789735794,0.9520000219345093,0.013445024960674345
climate-model-simulation-crashes,CatBoost,486,54,0.07936966170135532,0.1625455392353172,0.03808266296982765,0.05586131662130356,0.9629629850387573,0.0037678610533475876
climate-model-simulation-crashes,ExtraTrees,486,54,0.08315911968160826,0.2017941609083593,0.04962785542011261,0.07423976063728333,0.9629629850387573,0.004618922946974635
climate-model-simulation-crashes,LightGBM,486,54,0.07165728173629134,0.1922002596567369,0.051244836300611496,0.06232570484280586,0.9629629850387573,0.004717864096164703
climate-model-simulation-crashes,LinearModel,486,54,0.09714347653279687,0.22927004414852087,0.05806969851255417,0.07138042151927948,0.9444444179534912,0.005605418002232909
climate-model-simulation-crashes,NeuralNetFastAI,486,54,0.09617285628644764,0.2797422041599657,0.053614504635334015,0.06132415682077408,0.9444444179534912,0.004563570953905582
climate-model-simulation-crashes,NeuralNetTorch,486,54,0.11293278581319453,0.2873029226744043,0.05815145745873451,0.08567062765359879,0.9074074029922485,0.0044730870286002755
climate-model-simulation-crashes,RandomForest,486,54,0.11592026544543321,0.22742823801293924,0.07777272164821625,0.09619186073541641,0.9259259104728699,0.003919654060155153
climate-model-simulation-crashes,XGBoost,486,54,0.07910943717433108,0.17722155927002725,0.05592239648103714,0.06424563378095627,0.9444444179534912,0.0039099910063669086
colleges_usnews,CatBoost,1171,131,0.3756357206616751,0.5460278532298641,0.05689510330557823,0.1308864951133728,0.7099236845970154,0.00509592704474926
colleges_usnews,ExtraTrees,1171,131,0.37288527229548957,0.5458187940324816,0.06191866099834442,0.1449151635169983,0.7022900581359863,0.01335971406660974
colleges_usnews,LightGBM,1171,131,0.3867069988437695,0.5605101673853568,0.07463948428630829,0.1354467123746872,0.7022900581359863,0.004847413976676762
colleges_usnews,LinearModel,1171,131,0.3935560569668612,0.5684332340028844,0.0632479265332222,0.1313868761062622,0.6717557311058044,0.013994671986438334
colleges_usnews,NeuralNetFastAI,1171,131,0.3978134542906804,0.5714320803204844,0.07629252970218658,0.13361403346061707,0.6793892979621887,0.006099245976656675
colleges_usnews,NeuralNetTorch,1171,131,0.38938629152897214,0.5592022190606738,0.07875600457191467,0.15312010049819946,0.6870229244232178,0.005710065015591681
colleges_usnews,RandomForest,1171,131,0.3695928778599949,0.5574168297766339,0.05834723263978958,0.13116858899593353,0.7022900581359863,0.007884922088123858
colleges_usnews,XGBoost,1171,131,0.394464337837847,0.5681042398615398,0.07812191545963287,0.13272149860858917,0.694656491279602,0.005409803939983249
cpu_act,CatBoost,7372,820,0.06542487665429732,0.11301851818820138,0.014901308342814445,0.027537047863006592,0.9585365653038025,0.016940091969445348
cpu_act,ExtraTrees,7372,820,0.07624296684190966,0.12757215257356014,0.013345669955015182,0.025528131052851677,0.9512194991111755,0.02405528910458088
cpu_act,LightGBM,7372,820,0.06702332215037421,0.11418660603878555,0.01566547527909279,0.029720060527324677,0.962195098400116,0.015270016039721668
cpu_act,LinearModel,7372,820,0.08403975462608383,0.1435105245972201,0.016193585470318794,0.030202653259038925,0.9439024329185486,0.03432432399131358
cpu_act,NeuralNetFastAI,7372,820,0.0705467433420399,0.12069211903339264,0.016490276902914047,0.034927476197481155,0.949999988079071,0.03130447899457067
cpu_act,NeuralNetTorch,7372,820,0.07418878846733477,0.1269638982848936,0.016421886160969734,0.035547077655792236,0.957317054271698,0.019774202024564147
cpu_act,RandomForest,7372,820,0.07354602592486964,0.12675013833672616,0.011852473020553589,0.024127651005983353,0.954878032207489,0.023388052941299975
cpu_act,XGBoost,7372,820,0.06521882377357585,0.11334558030974698,0.018094561994075775,0.031932514160871506,0.9560975432395935,0.015678792027756572
cpu_small,CatBoost,7372,820,0.09593746130584323,0.15510394032274963,0.013003047555685043,0.03287452459335327,0.9365853667259216,0.016265681013464928
cpu_small,ExtraTrees,7372,820,0.10418457639312562,0.16593590110694945,0.011343006044626236,0.024054158478975296,0.9256097674369812,0.027211225940845907
cpu_small,LightGBM,7372,820,0.09642810031669585,0.15677998719007477,0.012743525207042694,0.03401172533631325,0.9341463446617126,0.01555726898368448
cpu_small,LinearModel,7372,820,0.12642976576112686,0.20125397349917354,0.011527910828590393,0.024544749408960342,0.9073171019554138,0.02040084800682962
cpu_small,NeuralNetFastAI,7372,820,0.10888967579829746,0.17044928764078732,0.00845366157591343,0.03198802098631859,0.9219512343406677,0.014284436008892953
cpu_small,NeuralNetTorch,7372,820,0.10350338404294085,0.16536271226823648,0.012124419212341309,0.027496429160237312,0.9207317233085632,0.018636664026416838
cpu_small,RandomForest,7372,820,0.10187914978137738,0.16423406440336277,0.009941261261701584,0.028474975377321243,0.9341463446617126,0.026073102024383843
cpu_small,XGBoost,7372,820,0.09848276988545944,0.1602654598484405,0.014671744778752327,0.03558637574315071,0.9365853667259216,0.01615040097385645
credit-g,CatBoost,900,100,0.27452523789499694,0.4248132322383424,0.048438910394907,0.12587298452854156,0.8199999928474426,0.009370650048367679
credit-g,ExtraTrees,900,100,0.2941400090954033,0.45081923031183935,0.05807526409626007,0.12424570322036743,0.800000011920929,0.00768596597481519
credit-g,LightGBM,900,100,0.2865823480376485,0.4447847609708745,0.044969722628593445,0.08074928820133209,0.800000011920929,0.014145355904474854
credit-g,LinearModel,900,100,0.30751513757795584,0.47110914839174284,0.05997370928525925,0.09042230248451233,0.7900000214576721,0.005985857918858528
credit-g,NeuralNetFastAI,900,100,0.29488082288364686,0.4492719441029525,0.04440984129905701,0.08567043393850327,0.800000011920929,0.013786363997496665
credit-g,NeuralNetTorch,900,100,0.29408647465718285,0.45472745497105754,0.062435150146484375,0.10222041606903076,0.7599999904632568,0.012096868944354355
credit-g,RandomForest,900,100,0.27206474827958116,0.42320905898004413,0.054993823170661926,0.09300224483013153,0.7900000214576721,0.007238044054247439
credit-g,XGBoost,900,100,0.2931382904974351,0.4461670718499768,0.04197101294994354,0.08003976941108704,0.7699999809265137,0.01389693794772029
cylinder-bands,CatBoost,486,54,0.19853658713027098,0.3181511408628193,0.07135125249624252,0.1339944303035736,0.8333333134651184,0.004303014953620732
cylinder-bands,ExtraTrees,486,54,0.19069059070871114,0.3168539427861555,0.07431422173976898,0.14672791957855225,0.8518518805503845,0.008263364084996283
cylinder-bands,LightGBM,486,54,0.2000650576645895,0.32573649974133934,0.07972654700279236,0.13884606957435608,0.8518518805503845,0.0046279969392344356
cylinder-bands,LinearModel,486,54,0.27034496233474586,0.4221232750936425,0.06474129855632782,0.14309541881084442,0.8148148059844971,0.012197145028039813
cylinder-bands,NeuralNetFastAI,486,54,0.2314211205274848,0.3810844965402814,0.07760006189346313,0.14232237637043,0.8703703880310059,0.010837776004336774
cylinder-bands,NeuralNetTorch,486,54,0.20871568297941961,0.3478249616392133,0.09317439794540405,0.13611017167568207,0.8888888955116272,0.012994981021620333
cylinder-bands,RandomForest,486,54,0.18132959922912265,0.3032852984170874,0.05568752437829971,0.11723557114601135,0.9074074029922485,0.008237092988565564
cylinder-bands,XGBoost,486,54,0.17794993505280926,0.30246553364601697,0.06007641181349754,0.13614244759082794,0.8518518805503845,0.004213963984511793
delta_ailerons,CatBoost,6416,713,0.08993590881727243,0.17924948538237903,0.010773923248052597,0.022727737203240395,0.9453015327453613,0.012941514025442302
delta_ailerons,ExtraTrees,6416,713,0.09291115295783413,0.19115305323179704,0.013337780721485615,0.02649601548910141,0.9453015327453613,0.017085224040783942
delta_ailerons,LightGBM,6416,713,0.09124360609920532,0.1842319618078437,0.010680269449949265,0.02449057810008526,0.9424964785575867,0.010573870036751032
delta_ailerons,LinearModel,6416,713,0.11079526155367105,0.21662583764618315,0.010946120135486126,0.029031815007328987,0.9382889270782471,0.016025156946852803
delta_ailerons,NeuralNetFastAI,6416,713,0.10153506339392832,0.2009012815530707,0.010631758719682693,0.024614175781607628,0.9424964785575867,0.030245612957514822
delta_ailerons,NeuralNetTorch,6416,713,0.10064121964021318,0.19856849746383695,0.012288830243051052,0.025032183155417442,0.9438990354537964,0.011876423028297722
delta_ailerons,RandomForest,6416,713,0.09318133291992119,0.182839924940692,0.011445346288383007,0.020717207342386246,0.9438990354537964,0.01590626104734838
delta_ailerons,XGBoost,6416,713,0.09182431963772626,0.185599210332813,0.012622215785086155,0.02596312202513218,0.946704089641571,0.016108833020552993
delta_elevators,CatBoost,8565,952,0.17665305516192056,0.2967096273419579,0.011857336387038231,0.018227389082312584,0.8855041861534119,0.015305488021112978
delta_elevators,ExtraTrees,8565,952,0.17965973124956003,0.2995951661349535,0.010639694519340992,0.026035498827695847,0.8792017102241516,0.030325663974508643
delta_elevators,LightGBM,8565,952,0.17500479624846776,0.293944011584027,0.01336822658777237,0.03119572438299656,0.8897058963775635,0.01575278106611222
delta_elevators,LinearModel,8565,952,0.1799638718529868,0.30926203758614557,0.015643231570720673,0.031174082309007645,0.881302535533905,0.023240251000970602
delta_elevators,NeuralNetFastAI,8565,952,0.17797225093042607,0.2991972079526409,0.0088738352060318,0.01967967115342617,0.8771008253097534,0.02217147604096681
delta_elevators,NeuralNetTorch,8565,952,0.17635373796379375,0.295573255045116,0.01058075949549675,0.0217313040047884,0.8771008253097534,0.022015477064996958
delta_elevators,RandomForest,8565,952,0.18337932542852967,0.30443017480939194,0.013189462944865227,0.04088708385825157,0.8728991746902466,0.030334625975228846
delta_elevators,XGBoost,8565,952,0.17655025386066048,0.2955776195309839,0.010122504085302353,0.023713059723377228,0.8823529481887817,0.015768343931995332
diabetes,CatBoost,691,77,0.2488430429431006,0.39405035674152694,0.045537374913692474,0.11459437012672424,0.8311688303947449,0.004603128996677697
diabetes,ExtraTrees,691,77,0.23472472322655005,0.3729479133283565,0.055559732019901276,0.10702452808618546,0.8571428656578064,0.006708964938297868
diabetes,LightGBM,691,77,0.24534476537921798,0.3896373483341222,0.0378170907497406,0.08925339579582214,0.8311688303947449,0.005110958940349519
diabetes,LinearModel,691,77,0.22536882743088352,0.3662261213115249,0.05982369929552078,0.11673776805400848,0.8311688303947449,0.004310381948016584
diabetes,NeuralNetFastAI,691,77,0.2399962885517291,0.381687494417264,0.05983741953969002,0.10827641189098358,0.8181818127632141,0.012911519035696983
