dataset,model,cal_size,test_size,Isotonic_brier,Isotonic_logloss,Isotonic_kuiper,Isotonic_ece-15,Isotonic_accuracy,Isotonic_time
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,LinearModel,1440,160,0.503975702422933,0.6975488042399016,0.2517755329608917,0.011341431178152561,0.4937500059604645,0.006520919501781464
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,NeuralNetFastAI,1440,160,0.2859798735934129,0.438065083549178,0.08235681056976318,0.05292963609099388,0.793749988079071,0.006481528282165527
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,NeuralNetTorch,1440,160,0.29737536137654985,0.4549922875665159,0.04532051086425781,0.0628902018070221,0.78125,0.0062627121806144714
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,RandomForest,1440,160,0.3922305106196222,1.105254268127447,0.031158924102783203,0.06770707666873932,0.7124999761581421,0.006286315619945526
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,XGBoost,1440,160,0.33370901705188144,0.5039110534707987,0.0366518497467041,0.0688890814781189,0.75,0.006429508328437805
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,CatBoost,1440,160,0.3939161346007166,0.5674373309421215,0.036915287375450134,0.07226725667715073,0.643750011920929,0.006564419716596603
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,ExtraTrees,1440,160,0.4900338809443447,0.6832519589036063,0.06540852785110474,0.033332012593746185,0.5687500238418579,0.006493523716926575
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,LightGBM,1440,160,0.4858054261043974,0.6787774833170735,0.05551350116729736,0.05560239404439926,0.581250011920929,0.006451807916164398
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,LinearModel,1440,160,0.49712282155501414,0.6902666082748319,0.04873570799827576,0.007384667173027992,0.53125,0.006501864641904831
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,NeuralNetFastAI,1440,160,0.397476315629156,0.5637795652846431,0.08710797131061554,0.07411446422338486,0.643750011920929,0.0064934901893138885
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,NeuralNetTorch,1440,160,0.43243048041224313,0.6198171383053867,0.060069628059864044,0.05416181683540344,0.637499988079071,0.006492342799901962
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,RandomForest,1440,160,0.49995082314768463,0.692864749158528,0.08805440366268158,0.09729117155075073,0.5249999761581421,0.006500821560621262
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,XGBoost,1440,160,0.4958829889351444,0.6890981807749218,0.09684237837791443,0.11799306422472,0.5375000238418579,0.006536427885293961
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,CatBoost,1440,160,0.4142921922883713,0.577650554549326,0.07270906865596771,0.1391405165195465,0.65625,0.00816844031214714
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,ExtraTrees,1440,160,0.4992227632047264,1.2270856306424047,0.06239764392375946,0.11978917568922043,0.6187499761581421,0.006515275686979294
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,LightGBM,1440,160,0.46262610160843165,0.6516096990505045,0.07487887144088745,0.08946873992681503,0.6312500238418579,0.006439689546823502
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,LinearModel,1440,160,0.5067030164454641,0.7007225931395302,0.14548324048519135,0.020771462470293045,0.48750001192092896,0.006418049335479736
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,NeuralNetFastAI,1440,160,0.4437125591622963,0.6234257616270693,0.0784427598118782,0.14726431667804718,0.606249988079071,0.006503242999315262
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,NeuralNetTorch,1440,160,0.44687166377503607,0.6262024908325763,0.06853635609149933,0.13658733665943146,0.6312500238418579,0.006384000182151794
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,RandomForest,1440,160,0.49389026372499617,0.6916252192146708,0.061873480677604675,0.12911556661128998,0.59375,0.00663941353559494
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,XGBoost,1440,160,0.4655572487054168,0.6623202144328161,0.06739480793476105,0.09557794034481049,0.625,0.006606943905353546
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,CatBoost,1440,160,0.38077492290667664,0.5550709190459291,0.05035204067826271,0.0894639641046524,0.699999988079071,0.006830643862485886
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,ExtraTrees,1440,160,0.41006884481370676,0.5982751563927807,0.03749404847621918,0.05526125803589821,0.675000011920929,0.0068435706198215485
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,LightGBM,1440,160,0.38704217788844636,0.5732896359976625,0.0367082878947258,0.06680992245674133,0.699999988079071,0.006584372371435165
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,LinearModel,1440,160,0.4982561383751885,0.6913414170990568,0.24965132772922516,0.0045153177343308926,0.5062500238418579,0.0065071843564510345
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,NeuralNetFastAI,1440,160,0.3792219298688146,0.558702462156591,0.05666618049144745,0.06727026402950287,0.6937500238418579,0.006555341184139252
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,NeuralNetTorch,1440,160,0.3589860658623797,0.5415941695542058,0.07841566950082779,0.0845285952091217,0.7124999761581421,0.0064672380685806274
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,RandomForest,1440,160,0.4042610882211436,0.5909318477814101,0.04936165362596512,0.048988256603479385,0.699999988079071,0.006606195122003555
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,XGBoost,1440,160,0.392044191998429,0.5743545904650624,0.04112420603632927,0.06800700724124908,0.699999988079071,0.006606016308069229
Internet-Advertisements,CatBoost,2951,328,0.04286774756025522,0.08702881012596494,0.013646960258483887,0.01836422085762024,0.9756097793579102,0.00784911960363388
Internet-Advertisements,ExtraTrees,2951,328,0.030677301936580952,0.07192509387609808,0.010108120739459991,0.016163570806384087,0.9817073345184326,0.007582448422908783
Internet-Advertisements,LightGBM,2951,328,0.04292523539723397,0.0838856113871161,0.012343406677246094,0.016601944342255592,0.9756097793579102,0.007813245058059692
Internet-Advertisements,LinearModel,2951,328,0.06195001644815815,0.1327463176868224,0.013066112995147705,0.02611079439520836,0.9603658318519592,0.007479488849639893
Internet-Advertisements,NeuralNetFastAI,2951,328,0.0522502605478818,0.3586655856185224,0.009541904553771019,0.021137746050953865,0.9664633870124817,0.007750675082206726
Internet-Advertisements,NeuralNetTorch,2951,328,0.053400404116150386,0.36581308084109226,0.013606836088001728,0.021582411602139473,0.9603658318519592,0.0077603161334991455
Internet-Advertisements,RandomForest,2951,328,0.037771631701815446,0.07556724872793186,0.011154934763908386,0.00851934403181076,0.9786585569381714,0.007513988763093948
Internet-Advertisements,XGBoost,2951,328,0.0536054014669895,0.10177110815834974,0.012358156032860279,0.016048355028033257,0.9695122241973877,0.007669851183891296
OVA_Colon,CatBoost,1390,155,0.07475239395547993,0.7024495789807716,0.020386457443237305,0.039433468133211136,0.9612902998924255,0.006506387144327164
OVA_Colon,ExtraTrees,1390,155,0.06802530826451514,0.15043879908134844,0.021751441061496735,0.03373685106635094,0.9612902998924255,0.006560619920492172
OVA_Colon,LightGBM,1390,155,0.06255072095243969,0.18254631978955285,0.016857512295246124,0.029733436182141304,0.9677419066429138,0.006486278027296066
OVA_Colon,LinearModel,1390,155,0.06723759102533138,0.16389182421324738,0.016810625791549683,0.033097222447395325,0.9677419066429138,0.006806105375289917
OVA_Colon,NeuralNetFastAI,1390,155,0.08416408244818668,0.7196278767992914,0.025455426424741745,0.04682867228984833,0.9612902998924255,0.006541848182678223
OVA_Colon,NeuralNetTorch,1390,155,0.0886491369282073,0.20003089532561757,0.029370296746492386,0.0679626539349556,0.9290322661399841,0.006593775004148483
OVA_Colon,RandomForest,1390,155,0.08665884065072553,0.18307469452790623,0.01996448263525963,0.042971689254045486,0.948387086391449,0.00650811567902565
OVA_Colon,XGBoost,1390,155,0.07143546319028687,0.7040802207883776,0.01995791122317314,0.034769754856824875,0.9612902998924255,0.006500087678432465
OVA_Endometrium,CatBoost,1390,155,0.054345242684698855,0.09575175514351054,0.02369786612689495,0.033509861677885056,0.9741935729980469,0.006573513150215149
OVA_Endometrium,ExtraTrees,1390,155,0.06074115141730617,0.11700562230085523,0.024202056229114532,0.025017226114869118,0.9548386931419373,0.00649246945977211
OVA_Endometrium,LightGBM,1390,155,0.04742761422240654,0.08978581261064553,0.017104201018810272,0.03232966363430023,0.9612902998924255,0.006611157208681107
OVA_Endometrium,LinearModel,1390,155,0.03611133012927359,0.0616575249562154,0.013190388679504395,0.014480562880635262,0.9806451797485352,0.006641726940870285
OVA_Endometrium,NeuralNetFastAI,1390,155,0.047625313521849795,0.0799654276932287,0.012791509740054607,0.01997048407793045,0.9612902998924255,0.006816774606704712
OVA_Endometrium,NeuralNetTorch,1390,155,0.04439519939758773,0.6153810964282013,0.01119815930724144,0.0174921452999115,0.9741935729980469,0.006624225527048111
OVA_Endometrium,RandomForest,1390,155,0.05532703415042361,0.116479031703356,0.025557778775691986,0.03269868716597557,0.9677419066429138,0.0065388791263103485
OVA_Endometrium,XGBoost,1390,155,0.04921826912973875,0.08942145499145039,0.017593972384929657,0.030647145584225655,0.9612902998924255,0.006548464298248291
OVA_Kidney,CatBoost,1390,155,0.01482187079737193,0.5756440749693765,0.012300312519073486,0.01230032928287983,0.9935483932495117,0.006626557558774948
OVA_Kidney,ExtraTrees,1390,155,0.015792292615121776,0.5769534582971433,0.013672471046447754,0.016388997435569763,0.9935483932495117,0.006488099694252014
OVA_Kidney,LightGBM,1390,155,0.014797521341908482,0.5747088037409768,0.01253741979598999,0.014449045062065125,0.9935483932495117,0.006407644599676132
OVA_Kidney,LinearModel,1390,155,0.014385185141564748,0.0376086560251681,0.010839778929948807,0.010745836421847343,0.9935483932495117,0.006377208977937698
OVA_Kidney,NeuralNetFastAI,1390,155,0.018533026145513776,0.04424514853989627,0.0135077815502882,0.017246810719370842,0.9935483932495117,0.006641644984483719
OVA_Kidney,NeuralNetTorch,1390,155,0.016475893140106626,0.04648756788640214,0.013851463794708252,0.016682211309671402,0.9935483932495117,0.006957728415727615
OVA_Kidney,RandomForest,1390,155,0.015190502473930249,0.04597590842334787,0.014402682892978191,0.014351088553667068,0.9935483932495117,0.006616070866584778
OVA_Kidney,XGBoost,1390,155,0.016527699234005395,0.576064972229157,0.013048350811004639,0.014006235636770725,0.9935483932495117,0.006569553166627884
OVA_Lung,CatBoost,1390,155,0.013936990290058958,0.5737707575772775,0.009097100235521793,0.005113174673169851,0.9935483932495117,0.006628938019275665
OVA_Lung,ExtraTrees,1390,155,0.023393293463941006,0.5863660214923702,0.009242167696356773,0.008071688003838062,0.9870967864990234,0.0065950751304626465
OVA_Lung,LightGBM,1390,155,0.01773141050447112,0.5802612472479786,0.01420773658901453,0.008656338788568974,0.9870967864990234,0.006396427750587463
OVA_Lung,LinearModel,1390,155,0.03246894233408546,0.07157821366314504,0.015165796503424644,0.011173533275723457,0.9806451797485352,0.006433814764022827
OVA_Lung,NeuralNetFastAI,1390,155,0.03355497648578512,0.07171585509253348,0.012790636159479618,0.014504470862448215,0.9806451797485352,0.006645027548074722
OVA_Lung,NeuralNetTorch,1390,155,0.02692589889981464,0.5950551229057126,0.014793753623962402,0.008342167362570763,0.9870967864990234,0.006727330386638641
OVA_Lung,RandomForest,1390,155,0.03812302403304282,0.6123916139542692,0.013939918950200081,0.012419549748301506,0.9806451797485352,0.006756078451871872
OVA_Lung,XGBoost,1390,155,0.014404891360636572,0.049172666398272315,0.01035154890269041,0.006358454003930092,0.9935483932495117,0.006582047790288925
OVA_Ovary,CatBoost,1390,155,0.10741082832083002,0.17399023543279854,0.028846178203821182,0.04150030016899109,0.9225806593894958,0.006740543991327286
OVA_Ovary,ExtraTrees,1390,155,0.11820143196337075,0.7277114592281716,0.031941983848810196,0.05290987342596054,0.9096774458885193,0.006404448300600052
OVA_Ovary,LightGBM,1390,155,0.0960967953917804,0.15520721138819524,0.019287381321191788,0.0380382165312767,0.9354838728904724,0.006369844079017639
OVA_Ovary,LinearModel,1390,155,0.11299214477802276,0.18422865703119115,0.0177820585668087,0.04812802001833916,0.9225806593894958,0.006466098129749298
OVA_Ovary,NeuralNetFastAI,1390,155,0.10584844027497661,0.1632320543815112,0.024402063339948654,0.0564270094037056,0.9161290526390076,0.006673704832792282
OVA_Ovary,NeuralNetTorch,1390,155,0.09401215372955975,0.14524200988646693,0.026917170733213425,0.04256003350019455,0.9354838728904724,0.006715405732393265
OVA_Ovary,RandomForest,1390,155,0.11990970051687884,0.18469569900167082,0.036373626440763474,0.0785188302397728,0.9096774458885193,0.0066919513046741486
OVA_Ovary,XGBoost,1390,155,0.10521745372100451,0.723665547416526,0.0260144229978323,0.0502665676176548,0.9161290526390076,0.006712418049573898
OVA_Prostate,CatBoost,1390,155,0.015633907335529492,0.5684756585877883,0.006451614201068878,0.010484452359378338,0.9935483932495117,0.0064362697303295135
OVA_Prostate,ExtraTrees,1390,155,0.012949791740254124,0.5651409689515287,0.00811922550201416,0.00811930000782013,0.9935483932495117,0.006483364850282669
OVA_Prostate,LightGBM,1390,155,0.012903225806451613,0.5634615990423387,0.00645161047577858,0.006451702676713467,0.9935483932495117,0.006341114640235901
OVA_Prostate,LinearModel,1390,155,0.025807518211891086,1.1276322199154096,0.013611976057291031,0.013611975125968456,0.9870967864990234,0.006425388157367706
OVA_Prostate,NeuralNetFastAI,1390,155,0.025806451612903226,1.1269231980846774,0.012903224676847458,0.012903314083814621,0.9870967864990234,0.006627701222896576
OVA_Prostate,NeuralNetTorch,1390,155,0.012903225806451613,0.5634615990423387,0.00645161047577858,0.006451702676713467,0.9935483932495117,0.00671868771314621
OVA_Prostate,RandomForest,1390,155,0.013663766809106451,0.5674390664937272,0.007357381284236908,0.010210258886218071,0.9935483932495117,0.006578605622053146
OVA_Prostate,XGBoost,1390,155,0.024272179821455627,0.582097247715051,0.007341488730162382,0.01112355850636959,0.9870967864990234,0.00653441995382309
PhishingWebsites,CatBoost,9949,1106,0.04724383100473333,0.15823658805503593,0.009831898845732212,0.014610091224312782,0.9710668921470642,0.013185687363147736
PhishingWebsites,ExtraTrees,9949,1106,0.057872825241930693,0.24752881514527286,0.011066698469221592,0.015627238899469376,0.9638336300849915,0.01263950765132904
PhishingWebsites,LightGBM,9949,1106,0.04736761290310745,0.08224952792946302,0.008181184530258179,0.008929107338190079,0.9683544039726257,0.012517310678958893
PhishingWebsites,LinearModel,9949,1106,0.09477941492530519,0.15268608464999395,0.006867602467536926,0.013037011958658695,0.9339963793754578,0.012656029313802719
PhishingWebsites,NeuralNetFastAI,9949,1106,0.04870155256003214,0.08119270930543888,0.006965454667806625,0.00816494319587946,0.9665461182594299,0.013008598238229752
PhishingWebsites,NeuralNetTorch,9949,1106,0.04654025661986922,0.153014728221616,0.010511108674108982,0.012561176903545856,0.9683544039726257,0.012220486998558044
PhishingWebsites,RandomForest,9949,1106,0.056220243653922815,0.10052358516082496,0.012093260884284973,0.014063701033592224,0.9629294872283936,0.012240931391716003
PhishingWebsites,XGBoost,9949,1106,0.0483579048081805,0.08588658012378116,0.008844442665576935,0.012150060385465622,0.9692586064338684,0.01271822676062584
Run_or_walk_information,CatBoost,79729,8859,0.009464336348352276,0.01746461473066358,0.0024092569947242737,0.0029305850621312857,0.9942431449890137,0.06299759447574615
Run_or_walk_information,ExtraTrees,79729,8859,0.011733174282215677,0.021953115732626722,0.001987472176551819,0.002926439745351672,0.9926628470420837,0.058362364768981934
Run_or_walk_information,LightGBM,79729,8859,0.008591494667561385,0.01614451755713379,0.0021867528557777405,0.0026738953310996294,0.9943560361862183,0.06061815842986107
Run_or_walk_information,LinearModel,79729,8859,0.23038560865585564,0.3484993805671499,0.08426167070865631,0.013244925066828728,0.8256011009216309,0.06204576417803764
Run_or_walk_information,NeuralNetFastAI,79729,8859,0.013262301424543337,0.0259111932071535,0.002716498449444771,0.003196850884705782,0.9914211630821228,0.061308588832616806
Run_or_walk_information,NeuralNetTorch,79729,8859,0.010741383880348777,0.02099406184001369,0.003480050712823868,0.00434372341260314,0.9935658574104309,0.05988507345318794
Run_or_walk_information,RandomForest,79729,8859,0.013023899368929646,0.024244892754876277,0.0021365429274737835,0.0028717373497784138,0.99232417345047,0.0586547888815403
Run_or_walk_information,XGBoost,79729,8859,0.009994469726442533,0.018024709219607818,0.0021546948701143265,0.002897054422646761,0.9933401346206665,0.06099098175764084
Satellite,CatBoost,4590,510,0.014239015930923925,0.025367116924821808,0.005789660848677158,0.006632594391703606,0.9882352948188782,0.009004943072795868
Satellite,ExtraTrees,4590,510,0.016415035369563926,0.025232448679249262,0.005775488913059235,0.006844641175121069,0.9882352948188782,0.008605282753705978
Satellite,LightGBM,4590,510,0.01513998911894271,0.024451042307720668,0.006625032518059015,0.006175698712468147,0.9882352948188782,0.00934097170829773
Satellite,LinearModel,4590,510,0.01567115508404027,0.027262947942260158,0.005348779261112213,0.00628621643409133,0.9901960492134094,0.008736521005630493
Satellite,NeuralNetFastAI,4590,510,0.010809948560661543,0.022006651243747906,0.004229669459164143,0.006250989623367786,0.9921568632125854,0.008574452251195908
Satellite,NeuralNetTorch,4590,510,0.015188418101296551,0.027730774073354753,0.006646782159805298,0.006646661553531885,0.9882352948188782,0.00874393805861473
Satellite,RandomForest,4590,510,0.015402652768652478,0.02589209793481312,0.005593752488493919,0.006258824840188026,0.9882352948188782,0.00844486802816391
Satellite,XGBoost,4590,510,0.015375611763421311,0.024080366536106346,0.0065663475543260574,0.0056128292344510555,0.9901960492134094,0.008648127317428589
SpeedDating,CatBoost,7540,838,0.17627044866696764,0.2887896858447128,0.02671707235276699,0.034162625670433044,0.8818615674972534,0.01165958121418953
SpeedDating,ExtraTrees,7540,838,0.1912304325989086,0.3084756143056492,0.022252017632126808,0.032447583973407745,0.8699284195899963,0.011067971587181091
SpeedDating,LightGBM,7540,838,0.1785341225299793,0.29266239694778584,0.02816571295261383,0.035778336226940155,0.8890214562416077,0.01114846020936966
SpeedDating,LinearModel,7540,838,0.19036077570166327,0.3144404363248254,0.027591092512011528,0.03442930802702904,0.8747016787528992,0.011447206139564514
SpeedDating,NeuralNetFastAI,7540,838,0.1872012524142542,0.307241594477976,0.022671304643154144,0.03123334050178528,0.8782815933227539,0.012229330837726593
SpeedDating,NeuralNetTorch,7540,838,0.18639331254047864,0.3047261875468771,0.026370177045464516,0.024174898862838745,0.8735083341598511,0.011132907122373581
SpeedDating,RandomForest,7540,838,0.19083741088756878,0.3121669270413094,0.020588889718055725,0.03362226113677025,0.8711217045783997,0.011353787034749985
SpeedDating,XGBoost,7540,838,0.17545442584370366,0.2884795294969719,0.022419627755880356,0.024617956951260567,0.8854415416717529,0.011254630982875824
Titanic,CatBoost,1980,221,0.2537493545350577,0.4117420330784891,0.0652245432138443,0.05137535557150841,0.8325791954994202,0.00695294514298439
Titanic,ExtraTrees,1980,221,0.2543804394621129,0.4102836461937044,0.07108119130134583,0.04965612664818764,0.8325791954994202,0.0069433897733688354
Titanic,LightGBM,1980,221,0.25241342694331603,0.4052106506398246,0.06727997213602066,0.04626357927918434,0.8325791954994202,0.0068846046924591064
Titanic,LinearModel,1980,221,0.25926461725930744,0.42405466650988627,0.07664716243743896,0.05447614938020706,0.8325791954994202,0.006909321993589401
