dataset,model,cal_size,test_size,CB-tiny_brier,CB-tiny_logloss,CB-tiny_kuiper,CB-tiny_ece-15,CB-tiny_accuracy,CB-tiny_time
Amazon_employee_access,CatBoost,29492,3277,0.07297659823891448,0.1351841075483878,0.004294751212000847,0.008914194069802761,0.952395498752594,0.22018813295289874
Amazon_employee_access,ExtraTrees,29492,3277,0.07912799672703812,0.14841844381723676,0.006041331682354212,0.009076704271137714,0.9490387439727783,0.22222101502120495
Amazon_employee_access,LightGBM,29492,3277,0.07928789234474865,0.1518314620405387,0.00339377298951149,0.006713467184454203,0.9493439197540283,0.2071799780242145
Amazon_employee_access,LinearModel,29492,3277,0.08359086337371915,0.15682743969104568,0.003703763708472252,0.006299647036939859,0.9459871649742126,0.2097002686932683
Amazon_employee_access,NeuralNetFastAI,29492,3277,0.08385645090805928,0.15620186138403072,0.0042812637984752655,0.007407840341329575,0.9456820487976074,0.213852453045547
Amazon_employee_access,NeuralNetTorch,29492,3277,0.0854545105353779,0.16140342423428602,0.0074584633111953735,0.011132295243442059,0.9459871649742126,0.2141580367460847
Amazon_employee_access,RandomForest,29492,3277,0.07541678209538814,0.14314866019244002,0.005794360768049955,0.009948519058525562,0.9527006149291992,0.21096306899562478
Amazon_employee_access,XGBoost,29492,3277,0.07537536245650289,0.14462983461522788,0.0035418570041656494,0.0060274070128798485,0.9514800310134888,0.20687950681895018
Australian,CatBoost,621,69,0.17845083968542347,0.3023816235535161,0.05193732678890228,0.07580380141735077,0.8840579986572266,0.02847795793786645
Australian,ExtraTrees,621,69,0.16778766767084835,0.2906329614178081,0.05782224237918854,0.1165628731250763,0.8550724387168884,0.027205963153392076
Australian,LightGBM,621,69,0.1818363363096352,0.324141196241875,0.06885966658592224,0.0992596223950386,0.8695651888847351,0.027150855865329504
Australian,LinearModel,621,69,0.1628475861484135,0.29022937992072667,0.0629957988858223,0.1218220442533493,0.9130434989929199,0.026790089905261993
Australian,NeuralNetFastAI,621,69,0.1514822770909046,0.2766366717821095,0.061687782406806946,0.08923602849245071,0.8985507488250732,0.025605489034205675
Australian,NeuralNetTorch,621,69,0.16780787041924922,0.29001255531271963,0.049876246601343155,0.10897961258888245,0.8840579986572266,0.026644240133464336
Australian,RandomForest,621,69,0.16245077711431744,0.28183501806298533,0.04632372781634331,0.08542488515377045,0.8550724387168884,0.026166077703237534
Australian,XGBoost,621,69,0.15185461273539846,0.26731413841296936,0.040522996336221695,0.069017194211483,0.8840579986572266,0.027630395721644163
Bioresponse,CatBoost,3375,376,0.28052096768050816,0.4392514529813143,0.02379017136991024,0.05353549122810364,0.8085106611251831,0.04907882725819945
Bioresponse,ExtraTrees,3375,376,0.2868986844797864,0.442691719108048,0.02782338671386242,0.07173773646354675,0.8005319237709045,0.045946469996124506
Bioresponse,LightGBM,3375,376,0.2810174916468281,0.4378170034790913,0.03622397035360336,0.0884234607219696,0.811170220375061,0.04844743572175503
Bioresponse,LinearModel,3375,376,0.36871053799600856,0.5538763182744455,0.045751336961984634,0.07445844262838364,0.7446808218955994,0.04971688333898783
Bioresponse,NeuralNetFastAI,3375,376,0.2883623053201823,0.44568893792559444,0.0228864848613739,0.050570473074913025,0.7819148898124695,0.047550186049193144
Bioresponse,NeuralNetTorch,3375,376,0.29367476958734423,0.45311264727212613,0.02587706781923771,0.044814929366111755,0.7765957713127136,0.048927181866019964
Bioresponse,RandomForest,3375,376,0.2834069111203998,0.4397440301356588,0.030705023556947708,0.06601520627737045,0.813829779624939,0.047659837640821934
Bioresponse,XGBoost,3375,376,0.2771427821563946,0.43437621947518884,0.026034601032733917,0.050705425441265106,0.8164893388748169,0.04698347020894289
Click_prediction_small,CatBoost,35953,3995,0.2541109110912612,0.4129557243329644,0.008323458954691887,0.013446995057165623,0.8362953662872314,0.25381696689873934
Click_prediction_small,ExtraTrees,35953,3995,0.260932178244682,0.4222449903071965,0.006738412193953991,0.008322198875248432,0.8340425491333008,0.25051172403618693
Click_prediction_small,LightGBM,35953,3995,0.2581562008393671,0.41886081439739103,0.007915481925010681,0.014202588237822056,0.8370463252067566,0.2523382641375065
Click_prediction_small,LinearModel,35953,3995,0.26154102870329266,0.4251745934866386,0.010784847661852837,0.015945134684443474,0.8350437879562378,0.2546144942753017
Click_prediction_small,NeuralNetFastAI,35953,3995,0.2592926534400852,0.42153039782747054,0.004778631031513214,0.008771872147917747,0.8365457057952881,0.25263730995357037
Click_prediction_small,NeuralNetTorch,35953,3995,0.2592549071366017,0.41827760646313483,0.006383517757058144,0.006301587913185358,0.8340425491333008,0.25271400390192866
Click_prediction_small,RandomForest,35953,3995,0.259802268830285,0.41956169799656434,0.005722504109144211,0.014000074937939644,0.8342928886413574,0.24813512712717056
Click_prediction_small,XGBoost,35953,3995,0.25810347713675025,0.41778194170133687,0.009333479218184948,0.019689055159687996,0.8360450267791748,0.25585818802937865
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,CatBoost,1440,160,0.4119322242982987,0.6031478785004071,0.08574652671813965,0.15222932398319244,0.737500011920929,0.03227807907387614
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,ExtraTrees,1440,160,0.5017685320541156,0.6949602550467517,0.03677213937044144,0.017414700239896774,0.4749999940395355,0.03309297515079379
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,LightGBM,1440,160,0.5258362358625981,0.7191157533723482,0.10860885679721832,0.09172295033931732,0.34375,0.03500359924510121
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,LinearModel,1440,160,0.5039768675915327,0.697119191020857,0.06710822880268097,0.03740492835640907,0.4625000059604645,0.03231138689443469
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,NeuralNetFastAI,1440,160,0.5073750542000628,0.7005986598869323,0.047160789370536804,0.05618344247341156,0.4937500059604645,0.03295040735974908
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,NeuralNetTorch,1440,160,0.5031435463592471,0.696316352299397,0.039819538593292236,0.010830502025783062,0.4625000059604645,0.03333985898643732
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,RandomForest,1440,160,0.5060812186770951,0.6992655842955408,0.041109614074230194,0.05500199273228645,0.4937500059604645,0.034810267854481936
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,XGBoost,1440,160,0.5052575210833565,0.6984461490905186,0.037457793951034546,0.0642232671380043,0.5062500238418579,0.03244055015966296
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,CatBoost,1440,160,0.4121721838390142,0.6024283052412978,0.04694850742816925,0.08198036998510361,0.699999988079071,0.03621445829048753
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,ExtraTrees,1440,160,0.4626171792576718,0.6550349401805532,0.0590362474322319,0.13974231481552124,0.6312500238418579,0.03442750824615359
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,LightGBM,1440,160,0.4463768896973205,0.6379131878614894,0.04264380410313606,0.08756514638662338,0.6625000238418579,0.03461824730038643
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,LinearModel,1440,160,0.49667707015216295,0.6897897522129295,0.05242764204740524,0.009654252789914608,0.4749999940395355,0.03459114581346512
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,NeuralNetFastAI,1440,160,0.41068092517840366,0.599041006768099,0.038717325776815414,0.04201333224773407,0.699999988079071,0.035981232300400734
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,NeuralNetTorch,1440,160,0.41119575767969974,0.6024014921898915,0.052271097898483276,0.08380420506000519,0.699999988079071,0.03295943234115839
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,RandomForest,1440,160,0.4782969031324752,0.6706710555343542,0.03886449337005615,0.0729481428861618,0.574999988079071,0.03238297486677766
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,XGBoost,1440,160,0.4438206944755496,0.6344390747914267,0.042036354541778564,0.057696472853422165,0.65625,0.03562775067985058
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,CatBoost,1440,160,0.2949580733850968,0.4487893316010602,0.03828609734773636,0.0711522325873375,0.793749988079071,0.036054423078894615
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,ExtraTrees,1440,160,0.391083851017842,0.5747491685587314,0.04043827950954437,0.07499174028635025,0.7124999761581421,0.03395050624385476
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,LightGBM,1440,160,0.3093008323244745,0.4681375616522887,0.03264502063393593,0.09880785644054413,0.768750011920929,0.03452547313645482
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,LinearModel,1440,160,0.5144404462526232,0.7081566623275777,0.045197904109954834,0.0796811506152153,0.518750011920929,0.0321806981228292
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,NeuralNetFastAI,1440,160,0.28450871348688417,0.4355881304267336,0.022399190813302994,0.02171305939555168,0.793749988079071,0.0359372328966856
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,NeuralNetTorch,1440,160,0.2977729836510251,0.4575891952316031,0.03780759871006012,0.0728616714477539,0.793749988079071,0.033702628687024117
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,RandomForest,1440,160,0.39350112747790134,0.5792430884242742,0.03167862445116043,0.07080378383398056,0.6875,0.03484476637095213
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,XGBoost,1440,160,0.33356984810815,0.5053105751516371,0.03602030128240585,0.08362087607383728,0.7437499761581421,0.03543810313567519
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,CatBoost,1440,160,0.3924355939412128,0.5671473290109507,0.04493964463472366,0.0827050432562828,0.643750011920929,0.033388310112059116
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,ExtraTrees,1440,160,0.499790365291877,0.6936270949625857,0.03828853368759155,0.05595408380031586,0.5562499761581421,0.0341498889029026
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,LightGBM,1440,160,0.4883237308515298,0.6812461311128717,0.04710695520043373,0.06307525187730789,0.581250011920929,0.03409785404801369
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,LinearModel,1440,160,0.49740018896494664,0.6905454531273331,0.035955339670181274,0.028308339416980743,0.512499988079071,0.03403086494654417
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,NeuralNetFastAI,1440,160,0.3985081416715759,0.5661620679449336,0.04402357339859009,0.10410892963409424,0.6312500238418579,0.033540955279022455
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,NeuralNetTorch,1440,160,0.4335010400684817,0.6208522164816953,0.04769375920295715,0.06310664117336273,0.637499988079071,0.034118948969990015
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,RandomForest,1440,160,0.5018160259980794,0.6949798137217053,0.07283146679401398,0.09235773235559464,0.574999988079071,0.03427905077114701
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,XGBoost,1440,160,0.499787885353958,0.6934351575348544,0.06634479761123657,0.09452745318412781,0.543749988079071,0.0328391850925982
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,CatBoost,1440,160,0.41581507781338506,0.5836095096929068,0.06809699535369873,0.10531555116176605,0.65625,0.03640113724395633
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,ExtraTrees,1440,160,0.4971362345818392,0.6969701687368911,0.06377827376127243,0.12482266873121262,0.612500011920929,0.03322950331494212
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,LightGBM,1440,160,0.46206980583416585,0.6538492619302192,0.0712805986404419,0.09117627888917923,0.6312500238418579,0.038988342974334955
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,LinearModel,1440,160,0.5103332999297793,0.7035632804849484,0.057385340332984924,0.059140510857105255,0.48124998807907104,0.03373945411294699
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,NeuralNetFastAI,1440,160,0.44465280556682696,0.623650232629848,0.07560385763645172,0.13696035742759705,0.6187499761581421,0.034654052928090096
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,NeuralNetTorch,1440,160,0.4438436119189978,0.6256205632626564,0.08069644123315811,0.13316482305526733,0.6499999761581421,0.03464924171566963
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,RandomForest,1440,160,0.493584106595112,0.6900405530399126,0.056512653827667236,0.11709902435541153,0.59375,0.03624534094706178
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,XGBoost,1440,160,0.46641551734712294,0.662672380984628,0.05836385861039162,0.08019360899925232,0.637499988079071,0.03539580665528774
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,CatBoost,1440,160,0.38042264383192537,0.5559762824676259,0.0514603890478611,0.1096411943435669,0.6937500238418579,0.03472579503431916
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,ExtraTrees,1440,160,0.4076772478777132,0.5956026432098238,0.03643922880291939,0.060803838074207306,0.699999988079071,0.03503980301320553
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,LightGBM,1440,160,0.3875820889959112,0.5736595517628241,0.0465620756149292,0.06996946781873703,0.699999988079071,0.034705318976193666
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,LinearModel,1440,160,0.49556758960822994,0.688718696036577,0.04299516975879669,0.0320003367960453,0.5687500238418579,0.033338881097733974
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,NeuralNetFastAI,1440,160,0.3806351719389014,0.5620647298306041,0.055884625762701035,0.08927422761917114,0.706250011920929,0.034854582976549864
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,NeuralNetTorch,1440,160,0.35627536163659573,0.5346234531747879,0.07039618492126465,0.08572423458099365,0.731249988079071,0.03403148893266916
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,RandomForest,1440,160,0.4067550440389599,0.593613239993722,0.028839122503995895,0.03900492191314697,0.699999988079071,0.033880232367664576
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,XGBoost,1440,160,0.3916446334317865,0.5742557252233571,0.039955124258995056,0.05310812592506409,0.699999988079071,0.03475931100547314
Internet-Advertisements,CatBoost,2951,328,0.04388635326523322,0.09005736688287169,0.014062643051147461,0.019867366179823875,0.9756097793579102,0.043147438671439886
Internet-Advertisements,ExtraTrees,2951,328,0.029952138823317813,0.07035880846237853,0.008273200131952763,0.015640856698155403,0.9817073345184326,0.043042568024247885
Internet-Advertisements,LightGBM,2951,328,0.04423080723386855,0.08579683120473935,0.011640340089797974,0.023443887010216713,0.9725610017776489,0.04260204592719674
Internet-Advertisements,LinearModel,2951,328,0.0618250325477967,0.13020949046101,0.012124478816986084,0.027169257402420044,0.9603658318519592,0.04484787303954363
Internet-Advertisements,NeuralNetFastAI,2951,328,0.05318702298025423,0.11328608376907594,0.01078607328236103,0.020242368802428246,0.9664633870124817,0.044600709807127714
Internet-Advertisements,NeuralNetTorch,2951,328,0.05284402782579134,0.11810524321479503,0.012428462505340576,0.020829854533076286,0.9603658318519592,0.04385959031060338
Internet-Advertisements,RandomForest,2951,328,0.03844249369606687,0.07915603577007614,0.009468605741858482,0.01804010011255741,0.9817073345184326,0.042965915985405445
Internet-Advertisements,XGBoost,2951,328,0.04950674062131915,0.09723730914163843,0.012009233236312866,0.016943370923399925,0.9695122241973877,0.04550268780440092
OVA_Colon,CatBoost,1390,155,0.07377923440131814,0.17191447051107642,0.018897034227848053,0.03533494472503662,0.9612902998924255,0.03308237809687853
OVA_Colon,ExtraTrees,1390,155,0.0662894936896683,0.15213394652281986,0.020182717591524124,0.03140513226389885,0.9677419066429138,0.0327538070268929
OVA_Colon,LightGBM,1390,155,0.06448461049573573,0.155527230964674,0.01889043301343918,0.02791316621005535,0.9677419066429138,0.032543268986046314
OVA_Colon,LinearModel,1390,155,0.06421453043339381,0.14608614144383422,0.016975969076156616,0.028283152729272842,0.9677419066429138,0.0316768791526556
OVA_Colon,NeuralNetFastAI,1390,155,0.08492716599328382,0.18563274210984934,0.026381373405456543,0.04555986821651459,0.9612902998924255,0.032843821216374636
OVA_Colon,NeuralNetTorch,1390,155,0.08440415729236292,0.18819832820655064,0.027060434222221375,0.04760368540883064,0.9548386931419373,0.03270881902426481
OVA_Colon,RandomForest,1390,155,0.08532339860607285,0.17883955384040218,0.019877120852470398,0.03968821465969086,0.948387086391449,0.0349013009108603
OVA_Colon,XGBoost,1390,155,0.07045232602803553,0.1738677177459243,0.019393285736441612,0.03358658775687218,0.9612902998924255,0.032668006140738726
OVA_Endometrium,CatBoost,1390,155,0.05548945272507671,0.09989682007747919,0.018781526014208794,0.024408617988228798,0.9741935729980469,0.032201183028519154
OVA_Endometrium,ExtraTrees,1390,155,0.05700778891870429,0.10863554680896233,0.017458781599998474,0.021970150992274284,0.9612902998924255,0.033924675080925226
OVA_Endometrium,LightGBM,1390,155,0.045660815332885664,0.0896354383228032,0.016551528126001358,0.036482349038124084,0.9612902998924255,0.03118216898292303
OVA_Endometrium,LinearModel,1390,155,0.03734737322371395,0.0674052162680217,0.013421639800071716,0.013494578190147877,0.9741935729980469,0.033121091313660145
OVA_Endometrium,NeuralNetFastAI,1390,155,0.047352298701176306,0.08340962388269946,0.012625321745872498,0.012608575634658337,0.9677419066429138,0.03283036407083273
OVA_Endometrium,NeuralNetTorch,1390,155,0.04227176419668862,0.0873444239881451,0.013537796214222908,0.021564990282058716,0.9806451797485352,0.03214255627244711
OVA_Endometrium,RandomForest,1390,155,0.05208270483802244,0.10822838640716095,0.01673836261034012,0.02657346986234188,0.9677419066429138,0.03234860394150019
OVA_Endometrium,XGBoost,1390,155,0.05045291162351869,0.09374331379782737,0.01846783235669136,0.03816880285739899,0.9677419066429138,0.03134030010551214
OVA_Kidney,CatBoost,1390,155,0.014351464276181858,0.04239650494259857,0.012765297666192055,0.012058397755026817,0.9935483932495117,0.0334601029753685
OVA_Kidney,ExtraTrees,1390,155,0.014134189523874937,0.04176727254245558,0.01274569146335125,0.013861618936061859,0.9935483932495117,0.03283738857135177
OVA_Kidney,LightGBM,1390,155,0.013786531853431387,0.040655773679084864,0.010916846804320812,0.010495894588530064,0.9935483932495117,0.03185945935547352
OVA_Kidney,LinearModel,1390,155,0.014097213730699734,0.038710500101419444,0.011545101180672646,0.010378270410001278,0.9935483932495117,0.030624485109001398
OVA_Kidney,NeuralNetFastAI,1390,155,0.01824561208505676,0.0449155610387597,0.013571696355938911,0.017858996987342834,0.9935483932495117,0.030483725015074015
OVA_Kidney,NeuralNetTorch,1390,155,0.015140263208824483,0.0461399210111891,0.015725361183285713,0.01711164228618145,0.9935483932495117,0.03318340936675668
OVA_Kidney,RandomForest,1390,155,0.014692992131747077,0.044052804825887394,0.01454437617212534,0.014118491671979427,0.9935483932495117,0.030301254708319902
OVA_Kidney,XGBoost,1390,155,0.015220671241063933,0.043963340010058444,0.011407127603888512,0.013832940720021725,0.9935483932495117,0.03273786371573806
OVA_Lung,CatBoost,1390,155,0.014731336061191256,0.054244570184255624,0.011002445593476295,0.007111700251698494,0.9935483932495117,0.03258351795375347
OVA_Lung,ExtraTrees,1390,155,0.02369222722443193,0.057897122794213336,0.00655889930203557,0.01260855421423912,0.9870967864990234,0.03238651715219021
OVA_Lung,LightGBM,1390,155,0.01880093805762265,0.05639769727144855,0.014899984002113342,0.011596312746405602,0.9935483932495117,0.031529040075838566
OVA_Lung,LinearModel,1390,155,0.032407510244609875,0.07080321832013957,0.01563454046845436,0.01412337739020586,0.9806451797485352,0.029906466603279114
OVA_Lung,NeuralNetFastAI,1390,155,0.03364250896899471,0.07073188910793152,0.01061532273888588,0.014627017080783844,0.9806451797485352,0.03241945896297693
OVA_Lung,NeuralNetTorch,1390,155,0.024738633294000768,0.06577748446816682,0.014405976980924606,0.010954835452139378,0.9870967864990234,0.032615858130156994
OVA_Lung,RandomForest,1390,155,0.036688727143707404,0.08393112057399932,0.011769822798669338,0.013817758299410343,0.9806451797485352,0.031387435272336006
OVA_Lung,XGBoost,1390,155,0.01572449777531709,0.05149751139864511,0.012266065925359726,0.009308701381087303,0.9935483932495117,0.03224509488791227
OVA_Ovary,CatBoost,1390,155,0.10589934171610592,0.17503462099303632,0.026925019919872284,0.050287168473005295,0.9225806593894958,0.031915639992803335
OVA_Ovary,ExtraTrees,1390,155,0.11616981400512356,0.18316527427842502,0.03139357268810272,0.06073251739144325,0.9161290526390076,0.03257143031805754
OVA_Ovary,LightGBM,1390,155,0.09568791631645074,0.1524580614147102,0.02169352024793625,0.04319976642727852,0.9354838728904724,0.030660091433674097
OVA_Ovary,LinearModel,1390,155,0.11071922756419258,0.18083332864709956,0.017659418284893036,0.04601151868700981,0.9290322661399841,0.032802191097289324
OVA_Ovary,NeuralNetFastAI,1390,155,0.10843234125576337,0.16929077740348125,0.03254029154777527,0.06778895109891891,0.9225806593894958,0.031162156257778406
OVA_Ovary,NeuralNetTorch,1390,155,0.09244879802533879,0.14463293310451716,0.025806667283177376,0.058905694633722305,0.9354838728904724,0.03379528317600489
OVA_Ovary,RandomForest,1390,155,0.1228144267409279,0.1860155239730612,0.03691019117832184,0.08025021106004715,0.9225806593894958,0.03274861862882972
OVA_Ovary,XGBoost,1390,155,0.09953400201022672,0.1752122209149391,0.025166235864162445,0.04769500344991684,0.9419354796409607,0.0322456331923604
OVA_Prostate,CatBoost,1390,155,0.01296971596017449,0.029008859990530208,0.007114913780242205,0.008777221664786339,0.9935483932495117,0.029442626051604748
OVA_Prostate,ExtraTrees,1390,155,0.013069266010743598,0.03365594800099639,0.006831511855125427,0.008951249532401562,0.9935483932495117,0.030415473971515894
OVA_Prostate,LightGBM,1390,155,0.012875486161878481,0.029157805184593648,0.00634722039103508,0.007537995930761099,0.9935483932495117,0.02972766710445285
OVA_Prostate,LinearModel,1390,155,0.02472320130655815,0.054406899236191776,0.013525640591979027,0.013369016349315643,0.9870967864990234,0.03079174505546689
OVA_Prostate,NeuralNetFastAI,1390,155,0.02543284107102514,0.057626491832686054,0.014732103794813156,0.01467696763575077,0.9870967864990234,0.03181144781410694
OVA_Prostate,NeuralNetTorch,1390,155,0.012729576123488998,0.03304651947739926,0.007058052346110344,0.006910395342856646,0.9935483932495117,0.03133453521877527
OVA_Prostate,RandomForest,1390,155,0.021413823350618838,0.04492977667934863,0.008706668391823769,0.008517816662788391,0.9870967864990234,0.03177978657186031
OVA_Prostate,XGBoost,1390,155,0.023587806294473514,0.04727881328752166,0.0063843512907624245,0.013035392388701439,0.9870967864990234,0.030741347931325436
PhishingWebsites,CatBoost,9949,1106,0.04825238998339577,0.08645860247294905,0.009569802321493626,0.016426118090748787,0.9674502611160278,0.08948246017098427
PhishingWebsites,ExtraTrees,9949,1106,0.05932126519829348,0.10172271522744003,0.011883639730513096,0.018278837203979492,0.9638336300849915,0.09371047001332045
PhishingWebsites,LightGBM,9949,1106,0.04834422610976842,0.08397872846640073,0.00916014052927494,0.015377377159893513,0.9692586064338684,0.08951580943539739
PhishingWebsites,LinearModel,9949,1106,0.09452797404886648,0.1531908747222149,0.007443755865097046,0.024550287052989006,0.9358047246932983,0.0938202440738678
PhishingWebsites,NeuralNetFastAI,9949,1106,0.04878625047436909,0.08131327299985319,0.0073885186575353146,0.011471455916762352,0.9674502611160278,0.09058912331238389
PhishingWebsites,NeuralNetTorch,9949,1106,0.04664750496132464,0.08103606419943792,0.010585391893982887,0.012017649598419666,0.9692586064338684,0.08931948570534587
PhishingWebsites,RandomForest,9949,1106,0.05580273400811512,0.1002905389469919,0.0113611351698637,0.016025185585021973,0.9638336300849915,0.09362590732052922
PhishingWebsites,XGBoost,9949,1106,0.04863296726350727,0.08844572340004049,0.009425843134522438,0.013692311011254787,0.9692586064338684,0.09245675383135676
Run_or_walk_information,CatBoost,79729,8859,0.009529899825412814,0.017566240606524626,0.0024538012221455574,0.00243157590739429,0.9935658574104309,0.4520326741039753
Run_or_walk_information,ExtraTrees,79729,8859,0.011895448059627478,0.0222934116322563,0.0019460879266262054,0.002711319597437978,0.9917597770690918,0.4461771808564663
Run_or_walk_information,LightGBM,79729,8859,0.008553987654409474,0.016222410624413985,0.002492298372089863,0.0025919261388480663,0.9945817589759827,0.44929938996210694
Run_or_walk_information,LinearModel,79729,8859,0.21198017721063542,0.3263493803107478,0.008959056809544563,0.013339175842702389,0.843774676322937,0.4920724700205028
Run_or_walk_information,NeuralNetFastAI,79729,8859,0.013404392802486509,0.026161222082567815,0.002968612127006054,0.0032830829732120037,0.9915340542793274,0.45444257371127605
Run_or_walk_information,NeuralNetTorch,79729,8859,0.010902227950137238,0.021148031436828984,0.0035446002148091793,0.004361782222986221,0.9931143522262573,0.45223255502060056
Run_or_walk_information,RandomForest,79729,8859,0.013112582046505127,0.024522827291178603,0.0020609069615602493,0.0027784821577370167,0.9922112822532654,0.4515747148543596
Run_or_walk_information,XGBoost,79729,8859,0.010200470531492043,0.018408663132150397,0.002004447393119335,0.002900394843891263,0.9934529662132263,0.4408310679718852
Satellite,CatBoost,4590,510,0.014388935353245976,0.02650760241534289,0.005068882834166288,0.004256379324942827,0.9901960492134094,0.054357924964278936
Satellite,ExtraTrees,4590,510,0.016252184331288447,0.02695855206242657,0.004992255009710789,0.005941506940871477,0.9882352948188782,0.05421184003353119
Satellite,LightGBM,4590,510,0.01267211944306064,0.01980346587760772,0.006814287044107914,0.005645663943141699,0.9901960492134094,0.05500074615702033
Satellite,LinearModel,4590,510,0.01600566571413869,0.029706038579043754,0.006787509191781282,0.010017330758273602,0.9921568632125854,0.05318969674408436
Satellite,NeuralNetFastAI,4590,510,0.012499211728486014,0.02582353755977551,0.00516603933647275,0.0077022984623909,0.9921568632125854,0.05155145889148116
Satellite,NeuralNetTorch,4590,510,0.01652699380158169,0.03150476783315832,0.007116337306797504,0.006883750203996897,0.9882352948188782,0.05393769592046738
Satellite,RandomForest,4590,510,0.015434491899201406,0.027394696603325684,0.005852147471159697,0.00619107112288475,0.9901960492134094,0.05031131999567151
Satellite,XGBoost,4590,510,0.01515377829677344,0.02537037203768738,0.006395818665623665,0.005821317434310913,0.9901960492134094,0.05506606912240386
SpeedDating,CatBoost,7540,838,0.17811153830162876,0.29136242120964195,0.01923566870391369,0.03155174106359482,0.8782815933227539,0.0949263097718358
SpeedDating,ExtraTrees,7540,838,0.19408647074843732,0.31209018422562473,0.01704470068216324,0.032926131039857864,0.8591885566711426,0.09320976585149765
SpeedDating,LightGBM,7540,838,0.17991228514413893,0.29466824397748304,0.023655902594327927,0.03332773223519325,0.8902148008346558,0.09020602283999324
SpeedDating,LinearModel,7540,838,0.18992948251671515,0.3139750966199626,0.02700556442141533,0.03607337549328804,0.8735083341598511,0.09197668172419071
SpeedDating,NeuralNetFastAI,7540,838,0.1884350738763625,0.3081049682063523,0.02138669788837433,0.03641323745250702,0.8735083341598511,0.09285551914945245
SpeedDating,NeuralNetTorch,7540,838,0.18814413991436418,0.30687332809204315,0.02249516174197197,0.024287378415465355,0.8687350749969482,0.09076170390471816
SpeedDating,RandomForest,7540,838,0.19149590836180727,0.31367248581107987,0.019852999597787857,0.036277249455451965,0.8711217045783997,0.09246968664228916
