dataset,model,cal_size,test_size,CB-tiny-monotone_brier,CB-tiny-monotone_logloss,CB-tiny-monotone_kuiper,CB-tiny-monotone_ece-15,CB-tiny-monotone_accuracy,CB-tiny-monotone_time
credit_card_clients_default,TabICLv2,20000,10000,0.2614416109436265,0.4181718623068531,0.007993374019861221,0.009186485782265663,0.8227999806404114,0.23420703783631325
customer_satisfaction_in_airline,TabICLv2,86586,43294,0.05314140487748548,0.084538277058049,0.00165606290102005,0.002777908695861697,0.9622349739074707,0.7852724641561508
diabetes,TabICLv2,512,256,0.30657750064851885,0.46735322434220405,0.019758880138397217,0.04442255198955536,0.78125,0.04914044588804245
hazelnut-spread-contaminant-detection,TabICLv2,1600,800,0.05150955331882919,0.0913343509173406,0.006990348920226097,0.015573134645819664,0.9662500023841858,0.06401775032281876
heloc,TabICLv2,6972,3487,0.3630140579107268,0.5423592058745212,0.013251718133687973,0.01995542272925377,0.7338686585426331,0.13065575808286667
in_vehicle_coupon_recommendation,TabICLv2,8456,4228,0.31151941723454896,0.4779536219216181,0.009782567620277405,0.01982947438955307,0.7800378203392029,0.14301389828324318
jm1,TabICLv2,7256,3629,0.26141243835638783,0.4148791524804112,0.01969253085553646,0.018285125494003296,0.8175805807113647,0.13070377334952354
kddcup09_appetency,TabICLv2,33333,16667,0.033581603395560905,0.0765857439366052,0.00170973502099514,0.0005126261967234313,0.9821803569793701,0.34564417228102684
online_shoppers_intention,TabICLv2,8220,4110,0.1404580929582742,0.22439832416075112,0.008618618361651897,0.01221254002302885,0.9004865884780884,0.14722546935081482
polish_companies_bankruptcy,TabICLv2,3940,1970,0.029909574316989197,0.06001649941350703,0.0064405822195112705,0.008254766464233398,0.9832487106323242,0.09033339098095894
qsar-biodeg,TabICLv2,702,352,0.1755129184148407,0.2994465421387376,0.03183533996343613,0.054162539541721344,0.8948863744735718,0.05619880184531212
seismic-bumps,TabICLv2,1722,862,0.11023755767075115,0.20400676428678347,0.01259205024689436,0.01584210991859436,0.9338747262954712,0.0645916610956192
taiwanese_bankruptcy_prediction,TabICLv2,4546,2273,0.04253932323836659,0.0784420649314031,0.005259370431303978,0.006356482859700918,0.9709634780883789,0.09538710117340088
APSFailure,RealTabPFN-v2.5,50666,25334,0.008663076735578243,0.016357529128842176,0.000577586586587131,0.00045536377001553774,0.9945132732391357,0.4576476849615574
Amazon_employee_access,RealTabPFN-v2.5,21846,10923,0.08260361770144851,0.15828663909493726,0.002914413809776306,0.006057767663151026,0.9483658075332642,0.25939416140317917
Bank_Customer_Churn,RealTabPFN-v2.5,6666,3334,0.1955101220384457,0.3198833139691109,0.010596868582069874,0.023690510541200638,0.8668266534805298,0.11622598394751549
Bioresponse,RealTabPFN-v2.5,2500,1251,0.2719457392776875,0.4235047129387866,0.022246303036808968,0.037066515535116196,0.8041566610336304,0.07769539952278137
Diabetes130US,RealTabPFN-v2.5,47678,23840,0.15403860300135147,0.28136205318287616,0.005743125453591347,0.006313425023108721,0.9119966626167297,0.4512755163013935
E-CommereShippingData,RealTabPFN-v2.5,7332,3667,0.35580677677354494,0.4973090062093813,0.020146358758211136,0.020461522042751312,0.685846745967865,0.13184642791748047
Fitness_Club,RealTabPFN-v2.5,1000,500,0.3126507897626403,0.47606524291042124,0.022044453769922256,0.05303511396050453,0.7739999890327454,0.05538484826683998
GiveMeSomeCredit,RealTabPFN-v2.5,100000,50000,0.0971439086890484,0.17562526931714995,0.003988735377788544,0.004201702773571014,0.9378600120544434,0.9161434508860111
HR_Analytics_Job_Change_of_Data_Scientists,RealTabPFN-v2.5,12772,6386,0.26743504558964026,0.42259760965158677,0.00835997611284256,0.011414801701903343,0.8086439371109009,0.18119504675269127
Is-this-a-good-customer,RealTabPFN-v2.5,1148,575,0.19848982834726311,0.3369218392765558,0.021186575293540955,0.03173501417040825,0.8713043332099915,0.06138554587960243
Marketing_Campaign,RealTabPFN-v2.5,1493,747,0.13186266540998334,0.211936793561567,0.014316674321889877,0.027478696778416634,0.9009370803833008,0.06300650909543037
NATICUSdroid,RealTabPFN-v2.5,4994,2497,0.084383503300344,0.14524744837715403,0.006563341245055199,0.010460911318659782,0.9407289028167725,0.10486990585923195
bank-marketing,RealTabPFN-v2.5,30140,15071,0.17130078492290413,0.298833165599877,0.003703296184539795,0.005643030628561974,0.8944330215454102,0.34156615287065506
blood-transfusion-service-center,RealTabPFN-v2.5,498,250,0.3011385297799363,0.4817199608623298,0.04985757917165756,0.10261202603578568,0.8119999766349792,0.0491175651550293
churn,RealTabPFN-v2.5,3333,1667,0.049745796756550185,0.10699348083502117,0.009020988829433918,0.013078559190034866,0.9682063460350037,0.07715675234794617
coil2000_insurance_policies,RealTabPFN-v2.5,6548,3274,0.10556337749807097,0.20080181123760388,0.006576982326805592,0.006598589010536671,0.9404398202896118,0.1256275624036789
credit-g,RealTabPFN-v2.5,666,334,0.33106741902289133,0.5013119317073589,0.037562113255262375,0.056231800466775894,0.7604790329933167,0.05304320529103279
credit_card_clients_default,RealTabPFN-v2.5,20000,10000,0.26268763492305325,0.4199501787656478,0.009588435292243958,0.011417852714657784,0.8228999972343445,0.23999068140983582
customer_satisfaction_in_airline,RealTabPFN-v2.5,86586,43294,0.054066889427039744,0.08735520713001459,0.002505455631762743,0.0026645308826118708,0.9626275897026062,0.8037405982613564
diabetes,RealTabPFN-v2.5,512,256,0.30646434951091084,0.4653144215283656,0.023321090266108513,0.05623633787035942,0.7734375,0.05075521767139435
hazelnut-spread-contaminant-detection,RealTabPFN-v2.5,1600,800,0.06501274859148315,0.11600386854744257,0.008538752794265747,0.014532751403748989,0.9587500095367432,0.06438380852341652
heloc,RealTabPFN-v2.5,6972,3487,0.3641193461079547,0.5439613448934919,0.014074191451072693,0.02470579743385315,0.7332950830459595,0.1304001770913601
in_vehicle_coupon_recommendation,RealTabPFN-v2.5,8456,4228,0.30694288304418915,0.4712399963365757,0.0123898321762681,0.025977928191423416,0.7814569473266602,0.14840590208768845
jm1,RealTabPFN-v2.5,7256,3629,0.26094088078576877,0.4146553524432279,0.007013916969299316,0.01464204303920269,0.8192339539527893,0.13152587413787842
kddcup09_appetency,RealTabPFN-v2.5,33333,16667,0.03339361116416114,0.07542715349995925,0.002130541019141674,0.0009325275896117091,0.9821803569793701,0.3471738286316395
online_shoppers_intention,RealTabPFN-v2.5,8220,4110,0.13924707120080124,0.2235126103808019,0.004083240870386362,0.00861330796033144,0.901946485042572,0.14665653556585312
polish_companies_bankruptcy,RealTabPFN-v2.5,3940,1970,0.022324976851873405,0.0488008708555141,0.005152763798832893,0.006966827902942896,0.9873096346855164,0.09074050560593605
qsar-biodeg,RealTabPFN-v2.5,702,352,0.18492206002048872,0.3092439106649558,0.03342115506529808,0.0486353263258934,0.8778409361839294,0.05295085906982422
seismic-bumps,RealTabPFN-v2.5,1722,862,0.10931940362481143,0.2010535802666302,0.01008371077477932,0.007993889041244984,0.9338747262954712,0.06366223096847534
taiwanese_bankruptcy_prediction,RealTabPFN-v2.5,4546,2273,0.04421544730531888,0.07924702558428501,0.0046794600784778595,0.008041002787649632,0.9705235362052917,0.09265240654349327
APSFailure,TabICL_GPU,50666,25334,0.008886452705641316,0.016409210185655134,0.0009755634237080812,0.0011947787133976817,0.9943948984146118,0.4599773660302162
Amazon_employee_access,TabICL_GPU,21846,10923,0.08061040913391965,0.1550227038221255,0.0022086123935878277,0.0036424309946596622,0.9479996562004089,0.25668131560087204
Bank_Customer_Churn,TabICL_GPU,6666,3334,0.19979320309154286,0.3269755496678506,0.007485273294150829,0.014468852430582047,0.8653269410133362,0.11957567185163498
Diabetes130US,TabICL_GPU,47678,23840,0.15598671842422568,0.28539598069378136,0.0050011612474918365,0.0021753250621259212,0.9119966626167297,0.4475763328373432
E-CommereShippingData,TabICL_GPU,7332,3667,0.3566075195501632,0.4978890738840797,0.03007248416543007,0.01735932007431984,0.6817561984062195,0.13344114273786545
Fitness_Club,TabICL_GPU,1000,500,0.31311911603614534,0.47801872204235585,0.02200893685221672,0.06441168487071991,0.7799999713897705,0.05714917927980423
GiveMeSomeCredit,TabICL_GPU,100000,50000,0.09789643624173694,0.17633767745302942,0.0017629703506827354,0.002753518521785736,0.9373400211334229,0.9021630138158798
HR_Analytics_Job_Change_of_Data_Scientists,TabICL_GPU,12772,6386,0.268276906910153,0.42307359322063376,0.00696750171482563,0.012576576322317123,0.8062950372695923,0.18402273580431938
Is-this-a-good-customer,TabICL_GPU,1148,575,0.18883945220496373,0.3223959106158134,0.018386393785476685,0.028867265209555626,0.8852173686027527,0.05840364843606949
Marketing_Campaign,TabICL_GPU,1493,747,0.14308360211372317,0.22846919494354143,0.01321490854024887,0.036603376269340515,0.9036144614219666,0.060777727514505386
NATICUSdroid,TabICL_GPU,4994,2497,0.07937963918092315,0.13896909927950044,0.004798642825335264,0.010718298144638538,0.9471365809440613,0.10311756283044815
bank-marketing,TabICL_GPU,30140,15071,0.1720606586750827,0.2999494559120959,0.004420306999236345,0.008249173872172832,0.8935704231262207,0.3368423990905285
blood-transfusion-service-center,TabICL_GPU,498,250,0.3146113836706982,0.4986471305457119,0.04797007888555527,0.0916990339756012,0.8119999766349792,0.05188849940896034
churn,TabICL_GPU,3333,1667,0.06769124974809895,0.13677470168326375,0.009003891609609127,0.01635952852666378,0.9574085474014282,0.07969694584608078
coil2000_insurance_policies,TabICL_GPU,6548,3274,0.10585884635915482,0.20359864450088674,0.008312041871249676,0.007751019671559334,0.9404398202896118,0.13030417636036873
credit-g,TabICL_GPU,666,334,0.33773263580430457,0.509933404984107,0.05143788456916809,0.06823000311851501,0.757485032081604,0.05326218903064728
credit_card_clients_default,TabICL_GPU,20000,10000,0.26373016041243175,0.42148305999791136,0.012450363487005234,0.01355719193816185,0.8216000199317932,0.2395215816795826
customer_satisfaction_in_airline,TabICL_GPU,86586,43294,0.05717391385707518,0.09137856104106075,0.0021986421197652817,0.0022134461905807257,0.9596942067146301,0.7876493632793427
diabetes,TabICL_GPU,512,256,0.31571177985705245,0.476671783731777,0.025687798857688904,0.06504084914922714,0.7578125,0.050944987684488297
hazelnut-spread-contaminant-detection,TabICL_GPU,1600,800,0.06659516072491004,0.12176886217520877,0.010197922587394714,0.019234945997595787,0.9587500095367432,0.06449238583445549
heloc,TabICL_GPU,6972,3487,0.36545789227442715,0.5459543662460278,0.011933118104934692,0.01571781188249588,0.7298537492752075,0.13126789033412933
in_vehicle_coupon_recommendation,TabICL_GPU,8456,4228,0.30755039788729077,0.47302719447749647,0.010065920650959015,0.023137308657169342,0.7760170102119446,0.14759287983179092
jm1,TabICL_GPU,7256,3629,0.2556596460073648,0.4081318293366577,0.010639389976859093,0.011954803951084614,0.8244695663452148,0.12987656518816948
kddcup09_appetency,TabICL_GPU,33333,16667,0.03370280747793051,0.07719991410279875,0.0017721671611070633,0.0005557074910029769,0.9821803569793701,0.3440916836261749
online_shoppers_intention,TabICL_GPU,8220,4110,0.14116571161882963,0.22594567573824936,0.0067656319588422775,0.010786485858261585,0.8992700576782227,0.1465086229145527
polish_companies_bankruptcy,TabICL_GPU,3940,1970,0.04221010073357816,0.07996522006175086,0.005436728708446026,0.007909444160759449,0.9751269221305847,0.0920470803976059
qsar-biodeg,TabICL_GPU,702,352,0.174285532896955,0.2926629963919105,0.03314841538667679,0.040385618805885315,0.8892045617103577,0.0532347671687603
seismic-bumps,TabICL_GPU,1722,862,0.1103530129405585,0.20362382093452958,0.010564791969954967,0.011424126103520393,0.9338747262954712,0.06372503563761711
taiwanese_bankruptcy_prediction,TabICL_GPU,4546,2273,0.0439487659444898,0.08066738109296892,0.0053130825981497765,0.005960657726973295,0.9727232456207275,0.09189918264746666
Amazon_employee_access,LimiX_GPU,21846,10923,0.08275755432424199,0.15961346441659027,0.0035889819264411926,0.003627547761425376,0.9474503397941589,0.2597413808107376
Bank_Customer_Churn,LimiX_GPU,6666,3334,0.19757710349277147,0.32353378312575926,0.009296184405684471,0.020530052483081818,0.8671265840530396,0.115434180945158
Bioresponse,LimiX_GPU,2500,1251,0.275578804396508,0.4266388914087994,0.024562209844589233,0.039007145911455154,0.7993605136871338,0.07676618546247482
E-CommereShippingData,LimiX_GPU,7332,3667,0.35497652580622374,0.49646442949067415,0.020127184689044952,0.017064545303583145,0.6880283355712891,0.13290061801671982
Fitness_Club,LimiX_GPU,1000,500,0.31329017446676355,0.4778911203595741,0.019517775624990463,0.04516982659697533,0.7799999713897705,0.0565573051571846
HR_Analytics_Job_Change_of_Data_Scientists,LimiX_GPU,12772,6386,0.26835314623103357,0.42295619972221643,0.007429257035255432,0.016087252646684647,0.8077043294906616,0.1822022870182991
Is-this-a-good-customer,LimiX_GPU,1148,575,0.1881405592081439,0.32210821291615266,0.012704353779554367,0.01447382289916277,0.8852173686027527,0.058351781219244
Marketing_Campaign,LimiX_GPU,1493,747,0.132153427372766,0.21345713748085088,0.013072220608592033,0.024522928521037102,0.9076305031776428,0.060802824795246124
NATICUSdroid,LimiX_GPU,4994,2497,0.08482690233958508,0.1467405082612555,0.007789492607116699,0.01131310872733593,0.9435322284698486,0.10721295326948166
