dataset,model,cal_size,test_size,TS_brier,TS_logloss,TS_kuiper,TS_ece-15,TS_accuracy,TS_time
APSFailure,TabPFN-v2.6,50666,25334,0.008641764521598816,0.01597701944410801,0.0013066858518868685,0.0017625096952542663,0.9944343566894531,0.14743786305189133
Amazon_employee_access,TabPFN-v2.6,21846,10923,0.08136541396379471,0.15636485815048218,0.004511869512498379,0.00693494314327836,0.9485489130020142,0.05650023743510246
Bank_Customer_Churn,TabPFN-v2.6,6666,3334,0.1962490826845169,0.321449875831604,0.0082563366740942,0.017858639359474182,0.8677264451980591,0.01883266121149063
Bioresponse,TabPFN-v2.6,2500,1251,0.2712404429912567,0.42042645812034607,0.02777622640132904,0.04534274712204933,0.8033573031425476,0.008349023759365082
Diabetes130US,TabPFN-v2.6,47678,23840,0.15350466966629028,0.27979421615600586,0.005233917385339737,0.007033057976514101,0.9121224880218506,0.11982041597366333
E-CommereShippingData,TabPFN-v2.6,7332,3667,0.3547251224517822,0.4957243502140045,0.013401538133621216,0.007397881709039211,0.6880283355712891,0.02060086280107498
Fitness_Club,TabPFN-v2.6,1000,500,0.3131871819496155,0.4764535427093506,0.020932208746671677,0.040359582751989365,0.777999997138977,0.004865609109401703
GiveMeSomeCredit,TabPFN-v2.6,100000,50000,0.09741505980491638,0.17544406652450562,0.0012713707983493805,0.0030105612240731716,0.9379000067710876,0.24433103203773499
HR_Analytics_Job_Change_of_Data_Scientists,TabPFN-v2.6,12772,6386,0.2683757543563843,0.42327824234962463,0.009705953299999237,0.01410848181694746,0.8067647814750671,0.03391159698367119
Is-this-a-good-customer,TabPFN-v2.6,1148,575,0.1888112723827362,0.3193270266056061,0.014566395431756973,0.03356220945715904,0.8852173686027527,0.005236450582742691
Marketing_Campaign,TabPFN-v2.6,1493,747,0.1308738887310028,0.21095213294029236,0.014890503138303757,0.031102648004889488,0.9076305031776428,0.005944456905126572
NATICUSdroid,TabPFN-v2.6,4994,2497,0.08298175036907196,0.14100661873817444,0.006988817825913429,0.011806613765656948,0.9431317448616028,0.014464013278484344
bank-marketing,TabPFN-v2.6,30140,15071,0.17189620435237885,0.29937952756881714,0.004204612225294113,0.008839726448059082,0.8937695026397705,0.07684776932001114
blood-transfusion-service-center,TabPFN-v2.6,498,250,0.3098604083061218,0.4917064309120178,0.04585881903767586,0.09095413237810135,0.7799999713897705,0.0037686787545681
churn,TabPFN-v2.6,3333,1667,0.05758463218808174,0.12156093865633011,0.007009758614003658,0.014292918145656586,0.9646070599555969,0.010534018278121948
coil2000_insurance_policies,TabPFN-v2.6,6548,3274,0.105562224984169,0.19988994300365448,0.006357591599225998,0.006898937281221151,0.9401344060897827,0.01861964538693428
credit-g,TabPFN-v2.6,666,334,0.331979900598526,0.4992853105068207,0.037701018154621124,0.05666382238268852,0.7455089688301086,0.004120171070098877
credit_card_clients_default,TabPFN-v2.6,20000,10000,0.26248863339424133,0.41945508122444153,0.004335155710577965,0.01053851842880249,0.8235999941825867,0.05112174525856972
customer_satisfaction_in_airline,TabPFN-v2.6,86586,43294,0.05263575166463852,0.08405737578868866,0.0011271563125774264,0.0021033105440437794,0.9630433917045593,0.2137402482330799
diabetes,TabPFN-v2.6,512,256,0.3093382716178894,0.46536052227020264,0.020839281380176544,0.06150773540139198,0.76171875,0.0036900751292705536
hazelnut-spread-contaminant-detection,TabPFN-v2.6,1600,800,0.06599205732345581,0.12151585519313812,0.014461200684309006,0.021143995225429535,0.9612500071525574,0.0064566247165203094
heloc,TabPFN-v2.6,6972,3487,0.3633020222187042,0.5431069135665894,0.01156703382730484,0.020148681476712227,0.7324347496032715,0.019498705863952637
in_vehicle_coupon_recommendation,TabPFN-v2.6,8456,4228,0.2980949580669403,0.46066439151763916,0.012534089386463165,0.02012869529426098,0.7894985675811768,0.022761758416891098
jm1,TabPFN-v2.6,7256,3629,0.2575308680534363,0.4131232798099518,0.010845925658941269,0.01709253340959549,0.8219895362854004,0.0204559788107872
kddcup09_appetency,TabPFN-v2.6,33333,16667,0.033336441963911057,0.07524698227643967,0.0015960386954247952,0.0010345230111852288,0.9821803569793701,0.08403994143009186
online_shoppers_intention,TabPFN-v2.6,8220,4110,0.13893121480941772,0.22297810018062592,0.006332543212920427,0.011467686854302883,0.9031630158424377,0.022510502487421036
polish_companies_bankruptcy,TabPFN-v2.6,3940,1970,0.02544567734003067,0.05279231816530228,0.00474301353096962,0.006523609161376953,0.9842639565467834,0.012115925550460815
qsar-biodeg,TabPFN-v2.6,702,352,0.18519945442676544,0.31862831115722656,0.024711931124329567,0.039471957832574844,0.8721590638160706,0.004202321171760559
seismic-bumps,TabPFN-v2.6,1722,862,0.11017093807458878,0.20351925492286682,0.010628275573253632,0.009964166209101677,0.9338747262954712,0.006489429622888565
taiwanese_bankruptcy_prediction,TabPFN-v2.6,4546,2273,0.043249309062957764,0.07778755575418472,0.0048378836363554,0.009681854397058487,0.9714034199714661,0.013223078101873398
APSFailure,TabICLv2,50666,25334,0.00790216401219368,0.014418364502489567,0.00048021163092926145,0.0007560702506452799,0.9947106838226318,0.12608375400304794
Amazon_employee_access,TabICLv2,21846,10923,0.08104655146598816,0.1559543013572693,0.0032698512077331543,0.005068081896752119,0.9488235712051392,0.05507783219218254
Bank_Customer_Churn,TabICLv2,6666,3334,0.19654785096645355,0.321466863155365,0.009998271241784096,0.027309264987707138,0.8677264451980591,0.018854424357414246
Bioresponse,TabICLv2,2500,1251,0.2908131778240204,0.4494096040725708,0.03214707598090172,0.03899203985929489,0.7977617979049683,0.008631359785795212
Diabetes130US,TabICLv2,47678,23840,0.15410886704921722,0.28104591369628906,0.003414314240217209,0.006014561280608177,0.9119966626167297,0.12551631405949593
E-CommereShippingData,TabICLv2,7332,3667,0.35414740443229675,0.4947972893714905,0.010613560676574707,0.008532289415597916,0.6874829530715942,0.02028363198041916
Fitness_Club,TabICLv2,1000,500,0.3130699396133423,0.47534090280532837,0.021226681768894196,0.05333641916513443,0.7760000228881836,0.004988215863704681
GiveMeSomeCredit,TabICLv2,100000,50000,0.09746372699737549,0.1756005436182022,0.0017633996903896332,0.002253942657262087,0.9374799728393555,0.2457612380385399
HR_Analytics_Job_Change_of_Data_Scientists,TabICLv2,12772,6386,0.2676191031932831,0.42218542098999023,0.008002668619155884,0.016390744596719742,0.8058252334594727,0.03416473791003227
Is-this-a-good-customer,TabICLv2,1148,575,0.1880926489830017,0.3192444443702698,0.017139092087745667,0.029262717813253403,0.8799999952316284,0.005171719938516617
Marketing_Campaign,TabICLv2,1493,747,0.13495732843875885,0.21459631621837616,0.01614863984286785,0.02168770134449005,0.8955823183059692,0.006066583096981049
NATICUSdroid,TabICLv2,4994,2497,0.08001793175935745,0.135488823056221,0.004331337288022041,0.008938978426158428,0.9459351301193237,0.014588020741939545
bank-marketing,TabICLv2,30140,15071,0.1709723174571991,0.2979665696620941,0.004980800207704306,0.00830087810754776,0.8940349221229553,0.07627629488706589
blood-transfusion-service-center,TabICLv2,498,250,0.29964160919189453,0.47791844606399536,0.04431605711579323,0.07723534107208252,0.7919999957084656,0.003688853234052658
churn,TabICLv2,3333,1667,0.0500546395778656,0.11040286719799042,0.009917490184307098,0.010143051855266094,0.9712057709693909,0.010329928249120712
coil2000_insurance_policies,TabICLv2,6548,3274,0.10543885082006454,0.1997501254081726,0.004908109083771706,0.004740321543067694,0.9407452940940857,0.018098901957273483
credit-g,TabICLv2,666,334,0.3261259198188782,0.49482494592666626,0.028254397213459015,0.04872717708349228,0.7664670944213867,0.004141554236412048
credit_card_clients_default,TabICLv2,20000,10000,0.26175469160079956,0.41836610436439514,0.0050500743091106415,0.011543314903974533,0.822700023651123,0.05194873362779617
customer_satisfaction_in_airline,TabICLv2,86586,43294,0.052975308150053024,0.08427491039037704,0.0013461644994094968,0.0041396282613277435,0.9622118473052979,0.2085782065987587
diabetes,TabICLv2,512,256,0.3029947280883789,0.4605310261249542,0.023697800934314728,0.06792674958705902,0.74609375,0.0038104355335235596
hazelnut-spread-contaminant-detection,TabICLv2,1600,800,0.05075244978070259,0.09171529859304428,0.006551840342581272,0.01771174930036068,0.9637500047683716,0.006505236029624939
heloc,TabICLv2,6972,3487,0.36282584071159363,0.5422852635383606,0.012837044894695282,0.020039914175868034,0.7304273247718811,0.019920196384191513
in_vehicle_coupon_recommendation,TabICLv2,8456,4228,0.31146371364593506,0.47732701897621155,0.012493915855884552,0.020871665328741074,0.7798013091087341,0.02307916060090065
jm1,TabICLv2,7256,3629,0.26129090785980225,0.41407740116119385,0.02047952637076378,0.01986697129905224,0.8197850584983826,0.019673224538564682
kddcup09_appetency,TabICLv2,33333,16667,0.03351349011063576,0.07636735588312149,0.0017106058076024055,0.0016804226906970143,0.9821803569793701,0.08389772847294807
online_shoppers_intention,TabICLv2,8220,4110,0.14042648673057556,0.22459320724010468,0.006086984649300575,0.011007018387317657,0.9007299542427063,0.02281879633665085
polish_companies_bankruptcy,TabICLv2,3940,1970,0.030964430421590805,0.06215981766581535,0.006216655485332012,0.010568379424512386,0.9807106852531433,0.01200312003493309
qsar-biodeg,TabICLv2,702,352,0.17172351479530334,0.302141934633255,0.026475004851818085,0.05776283144950867,0.8920454382896423,0.004217091947793961
seismic-bumps,TabICLv2,1722,862,0.10825719684362411,0.2012147158384323,0.011053300462663174,0.011751003563404083,0.9338747262954712,0.006714072078466415
taiwanese_bankruptcy_prediction,TabICLv2,4546,2273,0.04245674982666969,0.07884383946657181,0.006159073673188686,0.007811899296939373,0.9705235362052917,0.013533875346183777
APSFailure,RealTabPFN-v2.5,50666,25334,0.008649846538901329,0.016247395426034927,0.0004141582176089287,0.001258059754036367,0.9944738149642944,0.12569069489836693
Amazon_employee_access,RealTabPFN-v2.5,21846,10923,0.0827486664056778,0.1593218445777893,0.003912508487701416,0.005171495955437422,0.9479996562004089,0.05541108921170235
Bank_Customer_Churn,RealTabPFN-v2.5,6666,3334,0.19440419971942902,0.3183673918247223,0.009296631440520287,0.021542349830269814,0.8692261576652527,0.01847752556204796
Bioresponse,RealTabPFN-v2.5,2500,1251,0.2717925012111664,0.4218560755252838,0.027377067133784294,0.03425959125161171,0.8145483732223511,0.00867537409067154
Diabetes130US,RealTabPFN-v2.5,47678,23840,0.15400254726409912,0.28146129846572876,0.004629025235772133,0.004823028575628996,0.9118707776069641,0.1180228479206562
E-CommereShippingData,RealTabPFN-v2.5,7332,3667,0.355127215385437,0.49605849385261536,0.01499137282371521,0.016276158392429352,0.6855740547180176,0.020530257374048233
Fitness_Club,RealTabPFN-v2.5,1000,500,0.31323733925819397,0.4754951298236847,0.019210387021303177,0.053230587393045425,0.7760000228881836,0.004913877695798874
GiveMeSomeCredit,RealTabPFN-v2.5,100000,50000,0.09708716720342636,0.17544607818126678,0.0039042867720127106,0.004319957457482815,0.9386600255966187,0.24232304096221924
HR_Analytics_Job_Change_of_Data_Scientists,RealTabPFN-v2.5,12772,6386,0.26842764019966125,0.42361727356910706,0.009770803153514862,0.013296830467879772,0.8048856854438782,0.033000439405441284
Is-this-a-good-customer,RealTabPFN-v2.5,1148,575,0.1939174085855484,0.33253738284111023,0.014999385923147202,0.02439853921532631,0.8782608509063721,0.005249191075563431
Marketing_Campaign,RealTabPFN-v2.5,1493,747,0.13293099403381348,0.21312867105007172,0.01870303973555565,0.03093349188566208,0.9022757411003113,0.0060838572680950165
NATICUSdroid,RealTabPFN-v2.5,4994,2497,0.08443719148635864,0.14383359253406525,0.007515820674598217,0.009756170213222504,0.9411293268203735,0.014837659895420074
bank-marketing,RealTabPFN-v2.5,30140,15071,0.22800612449645996,0.38079771399497986,0.11361286044120789,0.11259696632623672,0.85103839635849,0.07643597573041916
blood-transfusion-service-center,RealTabPFN-v2.5,498,250,0.3058270215988159,0.49034345149993896,0.0558052696287632,0.10408401489257812,0.800000011920929,0.003619678318500519
churn,RealTabPFN-v2.5,3333,1667,0.049175478518009186,0.10897687822580338,0.010750195011496544,0.012909146025776863,0.9682063460350037,0.01066775992512703
coil2000_insurance_policies,RealTabPFN-v2.5,6548,3274,0.10587102174758911,0.21659733355045319,0.0060235122218728065,0.007584262173622847,0.9407452940940857,0.018860366195440292
credit-g,RealTabPFN-v2.5,666,334,0.3291611671447754,0.497495174407959,0.026063350960612297,0.05790089815855026,0.7514970302581787,0.003992971032857895
credit_card_clients_default,RealTabPFN-v2.5,20000,10000,0.26250579953193665,0.41950953006744385,0.0048779635690152645,0.010919928550720215,0.8228999972343445,0.05117901787161827
customer_satisfaction_in_airline,RealTabPFN-v2.5,86586,43294,0.05393627658486366,0.08744662255048752,0.0021265477407723665,0.0037400303408503532,0.9625352025032043,0.2121281810104847
diabetes,RealTabPFN-v2.5,512,256,0.32743310928344727,0.4888976812362671,0.0975446105003357,0.0995076447725296,0.73828125,0.003623783588409424
hazelnut-spread-contaminant-detection,RealTabPFN-v2.5,1600,800,0.06558533012866974,0.11916957050561905,0.012536764144897461,0.016752738505601883,0.9574999809265137,0.006207168102264404
heloc,RealTabPFN-v2.5,6972,3487,0.36365094780921936,0.543616771697998,0.014531690627336502,0.018383683636784554,0.7307140827178955,0.01946999505162239
in_vehicle_coupon_recommendation,RealTabPFN-v2.5,8456,4228,0.3181496262550354,0.48540082573890686,0.07062891870737076,0.0706091821193695,0.765373706817627,0.023274965584278107
jm1,RealTabPFN-v2.5,7256,3629,0.2600928246974945,0.412238746881485,0.011730566620826721,0.02320312336087227,0.8178561329841614,0.02049156278371811
kddcup09_appetency,RealTabPFN-v2.5,33333,16667,0.03332064673304558,0.07532715797424316,0.0018174536526203156,0.0007036869646981359,0.9821803569793701,0.08392633125185966
online_shoppers_intention,RealTabPFN-v2.5,8220,4110,0.1393374502658844,0.22347776591777802,0.004943434149026871,0.009998690336942673,0.9026764035224915,0.02194054052233696
polish_companies_bankruptcy,RealTabPFN-v2.5,3940,1970,0.21402952075004578,0.33877789974212646,0.2112714648246765,0.2112707793712616,0.8497461676597595,0.011838510632514954
qsar-biodeg,RealTabPFN-v2.5,702,352,0.18158826231956482,0.4156447649002075,0.01686055399477482,0.043246977031230927,0.8835227489471436,0.004239212721586227
seismic-bumps,RealTabPFN-v2.5,1722,862,0.10945552587509155,0.2031872272491455,0.018539706245064735,0.011824065819382668,0.9338747262954712,0.006617367267608643
taiwanese_bankruptcy_prediction,RealTabPFN-v2.5,4546,2273,0.04310525581240654,0.07773546874523163,0.0052334219217300415,0.008073683828115463,0.9709634780883789,0.013833720237016678
APSFailure,TabICL_GPU,50666,25334,0.008711033500730991,0.016235141083598137,0.000715725589543581,0.001363200368359685,0.9945132732391357,0.12568437308073044
Amazon_employee_access,TabICL_GPU,21846,10923,0.08087912201881409,0.15569908916950226,0.0033785514533519745,0.0051525067538022995,0.9479996562004089,0.05574413016438484
Bank_Customer_Churn,TabICL_GPU,6666,3334,0.19964207708835602,0.3264482319355011,0.007200160995125771,0.013566105626523495,0.8647270798683167,0.018862999975681305
Diabetes130US,TabICL_GPU,47678,23840,0.15620213747024536,0.28572559356689453,0.005652166903018951,0.005076467990875244,0.9119966626167297,0.11870995163917542
E-CommereShippingData,TabICL_GPU,7332,3667,0.3558041751384735,0.4970535933971405,0.014999262988567352,0.011970238760113716,0.6853013634681702,0.02068723365664482
Fitness_Club,TabICL_GPU,1000,500,0.3137177526950836,0.4773196876049042,0.021994419395923615,0.07242004573345184,0.7799999713897705,0.0050504691898822784
GiveMeSomeCredit,TabICL_GPU,100000,50000,0.09787698090076447,0.17627787590026855,0.002349046990275383,0.003685391042381525,0.9373800158500671,0.24253134056925774
HR_Analytics_Job_Change_of_Data_Scientists,TabICL_GPU,12772,6386,0.2689434587955475,0.42364323139190674,0.010113973170518875,0.014163809828460217,0.8033197522163391,0.03390554338693619
Is-this-a-good-customer,TabICL_GPU,1148,575,0.18723514676094055,0.3196597695350647,0.014304734766483307,0.022043175995349884,0.886956512928009,0.005180865526199341
Marketing_Campaign,TabICL_GPU,1493,747,0.14264170825481415,0.2280123233795166,0.017171122133731842,0.040263108909130096,0.904953122138977,0.006200823932886124
NATICUSdroid,TabICL_GPU,4994,2497,0.07890502363443375,0.13674481213092804,0.00484184455126524,0.009332719258964062,0.9467360973358154,0.01431838795542717
bank-marketing,TabICL_GPU,30140,15071,0.17212972044944763,0.2999522089958191,0.0041925013065338135,0.008140279911458492,0.8939021825790405,0.0765259899199009
blood-transfusion-service-center,TabICL_GPU,498,250,0.31410592794418335,0.4972422420978546,0.05152235925197601,0.09244412183761597,0.7879999876022339,0.003596436232328415
churn,TabICL_GPU,3333,1667,0.0673966333270073,0.13745079934597015,0.011520824395120144,0.013095350004732609,0.9604079127311707,0.010294713079929352
coil2000_insurance_policies,TabICL_GPU,6548,3274,0.10567320883274078,0.2027500420808792,0.0052671171724796295,0.003698305692523718,0.9404398202896118,0.018343526870012283
credit-g,TabICL_GPU,666,334,0.333011656999588,0.5031207203865051,0.03078830987215042,0.07637419551610947,0.7634730339050293,0.004135929048061371
credit_card_clients_default,TabICL_GPU,20000,10000,0.2634977400302887,0.4210265278816223,0.005523142404854298,0.011179384775459766,0.8216000199317932,0.051140815019607544
customer_satisfaction_in_airline,TabICL_GPU,86586,43294,0.0571010485291481,0.091368168592453,0.001771207433193922,0.0036252737045288086,0.9597172737121582,0.20880017429590225
diabetes,TabICL_GPU,512,256,0.30973729491233826,0.46630606055259705,0.01851413957774639,0.07837657630443573,0.76171875,0.0037874020636081696
hazelnut-spread-contaminant-detection,TabICL_GPU,1600,800,0.06612188369035721,0.1192830353975296,0.006329342257231474,0.017942918464541435,0.9587500095367432,0.006347548216581345
heloc,TabICL_GPU,6972,3487,0.3651832640171051,0.5456051230430603,0.01134854182600975,0.019719552248716354,0.7310008406639099,0.019476454704999924
in_vehicle_coupon_recommendation,TabICL_GPU,8456,4228,0.30722323060035706,0.4714180827140808,0.00877862423658371,0.02474190667271614,0.7781456708908081,0.02297964319586754
jm1,TabICL_GPU,7256,3629,0.25591108202934265,0.407822847366333,0.008290719240903854,0.013154134154319763,0.8241940140724182,0.019975855946540833
kddcup09_appetency,TabICL_GPU,33333,16667,0.03414053097367287,0.0795184001326561,0.004690591245889664,0.0020478004589676857,0.9821803569793701,0.08380071818828583
online_shoppers_intention,TabICL_GPU,8220,4110,0.14121270179748535,0.22560416162014008,0.006459369324147701,0.009894795715808868,0.9002432823181152,0.022489547729492188
polish_companies_bankruptcy,TabICL_GPU,3940,1970,0.0422712117433548,0.08061500638723373,0.004907790571451187,0.006395570933818817,0.9705584049224854,0.011976998299360275
qsar-biodeg,TabICL_GPU,702,352,0.17306368052959442,0.2971571087837219,0.029898561537265778,0.039678774774074554,0.8892045617103577,0.004076234996318817
seismic-bumps,TabICL_GPU,1722,862,0.11070170998573303,0.2044609636068344,0.010459087789058685,0.020944954827427864,0.9338747262954712,0.006733164191246033
taiwanese_bankruptcy_prediction,TabICL_GPU,4546,2273,0.04430026188492775,0.08078420907258987,0.0062333447858691216,0.007533012889325619,0.9722833037376404,0.01330900564789772
Amazon_employee_access,LimiX_GPU,21846,10923,0.08458261936903,0.1618950515985489,0.009388444945216179,0.01101753395050764,0.9470841288566589,0.05597880482673645
Bank_Customer_Churn,LimiX_GPU,6666,3334,0.19669470191001892,0.3216587007045746,0.00767486309632659,0.015210977755486965,0.8677264451980591,0.01863035187125206
Bioresponse,LimiX_GPU,2500,1251,0.27465343475341797,0.4248126447200775,0.02105957269668579,0.034265585243701935,0.7977617979049683,0.008327331393957138
E-CommereShippingData,LimiX_GPU,7332,3667,0.35422253608703613,0.494914710521698,0.011811886914074421,0.0079189483076334,0.6891191601753235,0.020178262144327164
Fitness_Club,LimiX_GPU,1000,500,0.31464624404907227,0.4788593649864197,0.015497196465730667,0.0424535758793354,0.7720000147819519,0.005040440708398819
HR_Analytics_Job_Change_of_Data_Scientists,LimiX_GPU,12772,6386,0.26885080337524414,0.4232575595378876,0.012073777616024017,0.017009146511554718,0.8011274933815002,0.03394655883312225
Is-this-a-good-customer,LimiX_GPU,1148,575,0.18812662363052368,0.32234761118888855,0.010394204407930374,0.025802811607718468,0.8852173686027527,0.005242682993412018
Marketing_Campaign,LimiX_GPU,1493,747,0.1321948915719986,0.21336282789707184,0.013692637905478477,0.02694547362625599,0.9076305031776428,0.00596826896071434
NATICUSdroid,LimiX_GPU,4994,2497,0.08480038493871689,0.1448180377483368,0.009579225443303585,0.01207638718187809,0.9435322284698486,0.014318890869617462
bank-marketing,LimiX_GPU,30140,15071,0.1717446893453598,0.29938602447509766,0.006819590926170349,0.01001088134944439,0.8943003416061401,0.0761570930480957
blood-transfusion-service-center,LimiX_GPU,498,250,0.30425503849983215,0.48425301909446716,0.05213673412799835,0.08588305115699768,0.7960000038146973,0.003579147160053253
churn,LimiX_GPU,3333,1667,0.06849392503499985,0.1422417312860489,0.014794763177633286,0.020221395418047905,0.9604079127311707,0.010318014770746231
coil2000_insurance_policies,LimiX_GPU,6548,3274,0.1048845499753952,0.19770987331867218,0.004962556064128876,0.0060434117913246155,0.9404398202896118,0.01847662404179573
credit-g,LimiX_GPU,666,334,0.31099921464920044,0.4768024981021881,0.03833828121423721,0.061923544853925705,0.7994012236595154,0.004105549305677414
credit_card_clients_default,LimiX_GPU,20000,10000,0.2640528678894043,0.4215056300163269,0.008594291284680367,0.010078147053718567,0.8216000199317932,0.05096994340419769
diabetes,LimiX_GPU,512,256,0.3104189336299896,0.4682578444480896,0.02693747729063034,0.06221381202340126,0.75390625,0.003572918474674225
hazelnut-spread-contaminant-detection,LimiX_GPU,1600,800,0.07263347506523132,0.1299658715724945,0.009959489107131958,0.025882892310619354,0.9549999833106995,0.006299976259469986
heloc,LimiX_GPU,6972,3487,0.36274221539497375,0.5427820086479187,0.01610453426837921,0.024978304281830788,0.7338686585426331,0.019542675465345383
in_vehicle_coupon_recommendation,LimiX_GPU,8456,4228,0.35189515352249146,0.5301362872123718,0.01579846814274788,0.026957815513014793,0.745742678642273,0.023082181811332703
jm1,LimiX_GPU,7256,3629,0.266613632440567,0.42189985513687134,0.010732220485806465,0.01655646227300167,0.8131716847419739,0.019992396235466003
online_shoppers_intention,LimiX_GPU,8220,4110,0.1426103413105011,0.2281588912010193,0.006500006653368473,0.014008418656885624,0.8987834453582764,0.02191716432571411
polish_companies_bankruptcy,LimiX_GPU,3940,1970,0.05825436860322952,0.09928970038890839,0.017353862524032593,0.01665348745882511,0.9573603868484497,0.01224757730960846
qsar-biodeg,LimiX_GPU,702,352,0.17156901955604553,0.30492326617240906,0.02789858728647232,0.060900621116161346,0.8920454382896423,0.0042743682861328125
seismic-bumps,LimiX_GPU,1722,862,0.10877224057912827,0.20377372205257416,0.012498624622821808,0.01559156272560358,0.9338747262954712,0.006509572267532349
taiwanese_bankruptcy_prediction,LimiX_GPU,4546,2273,0.044006481766700745,0.08016618341207504,0.007682172115892172,0.010711857117712498,0.9718433618545532,0.013531308621168137
APSFailure,TabM_GPU,50666,25334,0.009032747708261013,0.016866721212863922,0.001172830117866397,0.0015779915265738964,0.9940396547317505,0.12807155400514603
Amazon_employee_access,TabM_GPU,21846,10923,0.09324264526367188,0.17340092360973358,0.013376913964748383,0.01958499848842621,0.9421404600143433,0.05629237741231918
Bank_Customer_Churn,TabM_GPU,6666,3334,0.19594204425811768,0.3205755352973938,0.006720549426972866,0.017263183370232582,0.86652672290802,0.018460623919963837
Bioresponse,TabM_GPU,2500,1251,0.2869972288608551,0.44764062762260437,0.03076070547103882,0.05862382799386978,0.79536372423172,0.008369449526071548
Diabetes130US,TabM_GPU,47678,23840,0.1552794724702835,0.28322407603263855,0.007680071517825127,0.009843671694397926,0.9119966626167297,0.11905835196375847
E-CommereShippingData,TabM_GPU,7332,3667,0.3576924502849579,0.5004028677940369,0.021583568304777145,0.03173573315143585,0.6839378476142883,0.02062184363603592
Fitness_Club,TabM_GPU,1000,500,0.31507641077041626,0.48093634843826294,0.022583704441785812,0.04104715585708618,0.7739999890327454,0.0050001442432403564
GiveMeSomeCredit,TabM_GPU,100000,50000,0.09687166661024094,0.17512524127960205,0.001194879412651062,0.003200820880010724,0.9387199878692627,0.24461288005113602
HR_Analytics_Job_Change_of_Data_Scientists,TabM_GPU,12772,6386,0.2707553803920746,0.4259507656097412,0.011571444571018219,0.023660557344555855,0.8022236227989197,0.033656731247901917
