dataset,model,cal_size,test_size,Hist-quantile_brier,Hist-quantile_logloss,Hist-quantile_kuiper,Hist-quantile_ece-15,Hist-quantile_accuracy,Hist-quantile_time
taiwanese_bankruptcy_prediction,TabM_GPU,4546,2273,0.052705739416334114,0.09211588094431392,0.016663845628499985,0.0037466620560735464,0.967883825302124,0.0008171908557415009
APSFailure,RealMLP_GPU,50666,25334,0.030341470286700405,0.05664225417209882,0.011377665214240551,0.0018389857141301036,0.9818820357322693,0.004718039184808731
Amazon_employee_access,RealMLP_GPU,21846,10923,0.08665458972883232,0.15922031139063833,0.01991630718111992,0.005033049266785383,0.9421404600143433,0.0023878775537014008
Bank_Customer_Churn,RealMLP_GPU,6666,3334,0.1987815376892886,0.3267025427844617,0.02415766939520836,0.012133684009313583,0.8644270896911621,0.0010257437825202942
Bioresponse,RealMLP_GPU,2500,1251,0.2835311782573941,0.44251197151570915,0.027472414076328278,0.043015189468860626,0.79536372423172,0.0005983337759971619
Diabetes130US,RealMLP_GPU,47678,23840,0.15408498381537125,0.2804356300217851,0.012337712571024895,0.006026469171047211,0.9119966626167297,0.004708565771579742
E-CommereShippingData,RealMLP_GPU,7332,3667,0.35914396362023826,0.5064366969607966,0.03861251473426819,0.038448773324489594,0.6700299978256226,0.001077793538570404
Fitness_Club,RealMLP_GPU,1000,500,0.3213224,0.4925993959412704,0.038899995386600494,0.03700000047683716,0.7760000228881836,0.0004750490188598633
GiveMeSomeCredit,RealMLP_GPU,100000,50000,0.10200076011239999,0.18113479183938055,0.022340158000588417,0.0009186940151266754,0.9331600069999695,0.008303005248308182
HR_Analytics_Job_Change_of_Data_Scientists,RealMLP_GPU,12772,6386,0.27287946202805663,0.42857091335303427,0.025586143136024475,0.011377346701920033,0.8015972375869751,0.0016609840095043182
Is-this-a-good-customer,RealMLP_GPU,1148,575,0.18658651472962087,0.319545132956706,0.026434779167175293,0.015753788873553276,0.8852173686027527,0.0005388334393501282
Marketing_Campaign,RealMLP_GPU,1493,747,0.15021171569049246,0.24003315822177054,0.029064806178212166,0.016889574006199837,0.898259699344635,0.0005042143166065216
NATICUSdroid,RealMLP_GPU,4994,2497,0.09342263637012926,0.15624498278058158,0.02429315075278282,0.015545976348221302,0.9343211650848389,0.000828079879283905
bank-marketing,RealMLP_GPU,30140,15071,0.1777903141944967,0.30610170067936193,0.019603852182626724,0.004193268250674009,0.8830203413963318,0.003002490848302841
blood-transfusion-service-center,RealMLP_GPU,498,250,0.3243916291339585,0.5282216809270528,0.04829047992825508,0.09166304767131805,0.800000011920929,0.0004006996750831604
churn,RealMLP_GPU,3333,1667,0.07173866186584422,0.152372951715216,0.022034116089344025,0.023363089188933372,0.9592081308364868,0.0007236972451210022
coil2000_insurance_policies,RealMLP_GPU,6548,3274,0.10682217155302672,0.20405978942738834,0.016892017796635628,0.010267071425914764,0.9404398202896118,0.001008789986371994
credit-g,RealMLP_GPU,666,334,0.32415502555897757,0.49432704029771035,0.04560012370347977,0.04126211628317833,0.7694610953330994,0.00041008368134498596
credit_card_clients_default,RealMLP_GPU,20000,10000,0.26541774,0.42408796961001816,0.015134401619434357,0.012507700361311436,0.8217999935150146,0.002215232700109482
customer_satisfaction_in_airline,RealMLP_GPU,86586,43294,0.06077958949253118,0.09871996608639676,0.022330675274133682,0.0025388915091753006,0.9509862661361694,0.0065078213810920715
diabetes,RealMLP_GPU,512,256,0.30390962733168736,1.1098914558345143,0.018841911107301712,0.05220998823642731,0.77734375,0.00043192505836486816
hazelnut-spread-contaminant-detection,RealMLP_GPU,1600,800,0.09013408203124999,0.2623746862882313,0.028828123584389687,0.02241407334804535,0.949999988079071,0.0005445964634418488
heloc,RealMLP_GPU,6972,3487,0.3635781513041551,0.5434533905241788,0.020011208951473236,0.01965099759399891,0.7292801737785339,0.001022975891828537
in_vehicle_coupon_recommendation,RealMLP_GPU,8456,4228,0.30523135086803604,0.4691902089106193,0.035257428884506226,0.0302153117954731,0.785004734992981,0.0012012757360935211
jm1,RealMLP_GPU,7256,3629,0.26812579007990706,0.4242224360865502,0.016612447798252106,0.012237487360835075,0.8112427592277527,0.0011063255369663239
kddcup09_appetency,RealMLP_GPU,33333,16667,0.03380730544017748,0.07651722098267219,0.007723621092736721,0.0009314183262176812,0.9821803569793701,0.003306448459625244
online_shoppers_intention,RealMLP_GPU,8220,4110,0.15016860845315746,0.2408728164521993,0.027950042858719826,0.00867356639355421,0.8941605687141418,0.0011650137603282928
polish_companies_bankruptcy,RealMLP_GPU,3940,1970,0.06972502845838915,0.28284975203868984,0.016985751688480377,0.0053943125531077385,0.9472081065177917,0.0007591992616653442
qsar-biodeg,RealMLP_GPU,702,352,0.1840769620006485,1.0309986837294645,0.03774406015872955,0.05178626626729965,0.8835227489471436,0.0004419498145580292
seismic-bumps,RealMLP_GPU,1722,862,0.11147782431613121,0.20723477452527542,0.011453397572040558,0.017278583720326424,0.9338747262954712,0.0005526505410671234
taiwanese_bankruptcy_prediction,RealMLP_GPU,4546,2273,0.052232160630329524,0.12724576143960867,0.01772165298461914,0.003649299032986164,0.967883825302124,0.0007981210947036743
APSFailure,BetaTabPFN_GPU,50666,25334,0.030141499080708775,0.04964404284209951,0.012231599539518356,0.0010349326767027378,0.9818820357322693,0.004528958350419998
Amazon_employee_access,BetaTabPFN_GPU,21846,10923,0.09237475527215631,0.17193879313013208,0.01471446081995964,0.005936190485954285,0.9421404600143433,0.002477489411830902
Bank_Customer_Churn,BetaTabPFN_GPU,6666,3334,0.1993472755450361,0.32795483487348537,0.023443633690476418,0.01672002673149109,0.8677264451980591,0.001023612916469574
Bioresponse,BetaTabPFN_GPU,2500,1251,0.31535183078250156,0.4794992595262412,0.03239022195339203,0.03426054120063782,0.7641886472702026,0.0006145201623439789
Diabetes130US,BetaTabPFN_GPU,47678,23840,0.15549540173127976,0.28400604262275625,0.015299122780561447,0.006687363144010305,0.9119966626167297,0.004385773092508316
E-CommereShippingData,BetaTabPFN_GPU,7332,3667,0.35805693694193774,0.506073856344842,0.0247175469994545,0.011374851688742638,0.6915735006332397,0.0011091791093349457
Fitness_Club,BetaTabPFN_GPU,1000,500,0.31435365444565255,0.4797758000603447,0.026301393285393715,0.025750793516635895,0.7739999890327454,0.0004585683345794678
GiveMeSomeCredit,BetaTabPFN_GPU,100000,50000,0.10211479648215577,0.18149044666578085,0.018702341243624687,0.001167768845334649,0.9331600069999695,0.008728276938199997
HR_Analytics_Job_Change_of_Data_Scientists,BetaTabPFN_GPU,12772,6386,0.2740757870103082,0.4303994170962616,0.02739952877163887,0.010021171532571316,0.8020670413970947,0.0018940940499305725
Is-this-a-good-customer,BetaTabPFN_GPU,1148,575,0.18993112506375234,0.32450882802837283,0.02323463186621666,0.02469017542898655,0.8852173686027527,0.0005092509090900421
Marketing_Campaign,BetaTabPFN_GPU,1493,747,0.13897098648084422,0.22531420167596966,0.029235508292913437,0.02416127175092697,0.9076305031776428,0.0004955902695655823
NATICUSdroid,BetaTabPFN_GPU,4994,2497,0.09236743691593373,0.22124595437576827,0.023912228643894196,0.009106535464525223,0.9343211650848389,0.0008597597479820251
bank-marketing,BetaTabPFN_GPU,30140,15071,0.17743153327935082,0.30588652511792314,0.018501242622733116,0.005018129013478756,0.8830203413963318,0.0032321177423000336
blood-transfusion-service-center,BetaTabPFN_GPU,498,250,0.31390149690967223,0.5261384546822355,0.05719350278377533,0.12721984088420868,0.800000011920929,0.0004175417125225067
churn,BetaTabPFN_GPU,3333,1667,0.07447200346527501,0.14926121825670108,0.01652642711997032,0.0077339778654277325,0.9562087655067444,0.0006993599236011505
coil2000_insurance_policies,BetaTabPFN_GPU,6548,3274,0.1065702477865689,0.20465561886237293,0.013354082591831684,0.002427829196676612,0.9404398202896118,0.001094222068786621
credit-g,BetaTabPFN_GPU,666,334,0.34891352931281294,0.5218749794180066,0.05898400768637657,0.07609695941209793,0.7245509028434753,0.000430230051279068
credit_card_clients_default,BetaTabPFN_GPU,20000,10000,0.26501755217167583,0.4228563027420334,0.016258198767900467,0.007260872982442379,0.8224999904632568,0.0022520683705806732
customer_satisfaction_in_airline,BetaTabPFN_GPU,86586,43294,0.07685398899928164,0.12673480059833508,0.022045254707336426,0.0028512971475720406,0.9404074549674988,0.0067848265171051025
diabetes,BetaTabPFN_GPU,512,256,0.3188444177119378,0.480116499894622,0.04316176474094391,0.04191712662577629,0.7578125,0.0004467591643333435
hazelnut-spread-contaminant-detection,BetaTabPFN_GPU,1600,800,0.13132470703125,0.428599983088492,0.02318749949336052,0.01939840242266655,0.918749988079071,0.000543791800737381
heloc,BetaTabPFN_GPU,6972,3487,0.3634219454773066,0.5427948376375047,0.022067219018936157,0.013168977573513985,0.7272727489471436,0.0010484158992767334
in_vehicle_coupon_recommendation,BetaTabPFN_GPU,8456,4228,0.3218905276960677,0.49117448214102993,0.02209112048149109,0.018811872228980064,0.7672658562660217,0.0011754930019378662
jm1,BetaTabPFN_GPU,7256,3629,0.26919558056006504,0.42592084925097085,0.020471587777137756,0.01335898693650961,0.814549446105957,0.0011052638292312622
kddcup09_appetency,BetaTabPFN_GPU,33333,16667,0.03395490895182895,0.07850682172062089,0.007477339822798967,0.000656072108540684,0.9821803569793701,0.003331616520881653
online_shoppers_intention,BetaTabPFN_GPU,8220,4110,0.14657493682996758,0.2347840189865085,0.028229571878910065,0.007575975731015205,0.8970803022384644,0.0011708103120326996
polish_companies_bankruptcy,BetaTabPFN_GPU,3940,1970,0.07316259508926301,0.16144234702795435,0.015895795077085495,0.005143277812749147,0.9416243433952332,0.0007646940648555756
qsar-biodeg,BetaTabPFN_GPU,702,352,0.20139065178344745,0.8061236433026955,0.03066021203994751,0.04250594228506088,0.8693181872367859,0.0004316084086894989
seismic-bumps,BetaTabPFN_GPU,1722,862,0.11159711395323546,0.3984348216064782,0.013992847874760628,0.013421468436717987,0.9338747262954712,0.0005478151142597198
taiwanese_bankruptcy_prediction,BetaTabPFN_GPU,4546,2273,0.05250350587024397,0.12843964938117655,0.019211670383810997,0.0028267870657145977,0.967883825302124,0.0008320435881614685
APSFailure,ModernNCA_GPU,50666,25334,0.030965194886731526,0.05532785126367072,0.014171168208122253,0.003416792256757617,0.9818820357322693,0.004544109106063843
Amazon_employee_access,ModernNCA_GPU,21846,10923,0.0901092800439103,0.16648173260449714,0.023032881319522858,0.014675943180918694,0.9421404600143433,0.0023236386477947235
Bank_Customer_Churn,ModernNCA_GPU,6666,3334,0.20143264246670373,0.3306421646309846,0.025440923869609833,0.017042096704244614,0.8638272285461426,0.0010096244513988495
Bioresponse,ModernNCA_GPU,2500,1251,0.292778001598721,0.458366294365865,0.026193439960479736,0.042621903121471405,0.79536372423172,0.0006011761724948883
Diabetes130US,ModernNCA_GPU,47678,23840,0.1549809727643317,0.28280880028017036,0.016495779156684875,0.0034354913514107466,0.9119966626167297,0.004594497382640839
E-CommereShippingData,ModernNCA_GPU,7332,3667,0.3625351571216935,0.5131774513689225,0.04444009065628052,0.03428521379828453,0.6877556443214417,0.0011200197041034698
Fitness_Club,ModernNCA_GPU,1000,500,0.3319968,0.5086627007086048,0.037720002233982086,0.0634400025010109,0.7620000243186951,0.00047513842582702637
GiveMeSomeCredit,ModernNCA_GPU,100000,50000,0.10198405491080001,0.18126256508499414,0.013649217784404755,0.001307278056629002,0.9331600069999695,0.009100247174501419
HR_Analytics_Job_Change_of_Data_Scientists,ModernNCA_GPU,12772,6386,0.27096437309391147,0.42631903185271325,0.024327263236045837,0.012091968208551407,0.8055120706558228,0.001713629812002182
Is-this-a-good-customer,ModernNCA_GPU,1148,575,0.19480501399131908,0.33436158894665763,0.03749676048755646,0.02407694049179554,0.8852173686027527,0.0005199499428272247
Marketing_Campaign,ModernNCA_GPU,1493,747,0.14207054148492262,0.2288800726072577,0.03268555551767349,0.03570914641022682,0.9036144614219666,0.0005244575440883636
NATICUSdroid,ModernNCA_GPU,4994,2497,0.0930523429846572,0.15660217143145244,0.030028250068426132,0.015742216259241104,0.9327192902565002,0.0008421055972576141
bank-marketing,ModernNCA_GPU,30140,15071,0.1770528940982978,0.304591272457994,0.020453862845897675,0.003505636239424348,0.8830203413963318,0.0033065564930438995
blood-transfusion-service-center,ModernNCA_GPU,498,250,0.3168396518904,0.5104336920749368,0.05221563205122948,0.07410897314548492,0.7799999713897705,0.0004435330629348755
churn,ModernNCA_GPU,3333,1667,0.07446975582959256,0.1484393156986061,0.02022147737443447,0.0060310373082757,0.9562087655067444,0.0006953999400138855
coil2000_insurance_policies,ModernNCA_GPU,6548,3274,0.1068942948662629,0.20578436148311643,0.012969642877578735,0.0030209592077881098,0.9404398202896118,0.0010259076952934265
credit-g,ModernNCA_GPU,666,334,0.3482745954559047,0.5293802108023146,0.04764147847890854,0.06553514301776886,0.7365269660949707,0.00042700767517089844
credit_card_clients_default,ModernNCA_GPU,20000,10000,0.26460607835,0.4227507401415599,0.01301170140504837,0.012745450250804424,0.8222000002861023,0.002226155251264572
customer_satisfaction_in_airline,ModernNCA_GPU,86586,43294,0.06325681229830463,0.09978834772989843,0.022411396726965904,0.0014863729011267424,0.9493463039398193,0.00671716034412384
diabetes,ModernNCA_GPU,512,256,0.32522825048157966,0.491560250303688,0.03439030796289444,0.05675256997346878,0.765625,0.0004849284887313843
hazelnut-spread-contaminant-detection,ModernNCA_GPU,1600,800,0.09377958984375001,0.16804533749031755,0.014843752607703209,0.026585910469293594,0.9474999904632568,0.0005376748740673065
heloc,ModernNCA_GPU,6972,3487,0.36448324873682675,0.5446571724006228,0.02219557762145996,0.014598610810935497,0.7269859313964844,0.0010632984340190887
in_vehicle_coupon_recommendation,ModernNCA_GPU,8456,4228,0.3177701676054053,0.48675295579372607,0.04729786515235901,0.05043049156665802,0.7776726484298706,0.0011379532516002655
jm1,ModernNCA_GPU,7256,3629,0.26476189798252797,0.4205950619801239,0.01658456400036812,0.011519043706357479,0.8164783716201782,0.001165434718132019
kddcup09_appetency,ModernNCA_GPU,33333,16667,0.03398785473021903,0.07853360908590988,0.005768569186329842,0.0005332852597348392,0.9821803569793701,0.0033998340368270874
online_shoppers_intention,ModernNCA_GPU,8220,4110,0.14592410356784208,0.23534455910871505,0.030015213415026665,0.00907880999147892,0.8973236083984375,0.001196403056383133
polish_companies_bankruptcy,ModernNCA_GPU,3940,1970,0.07156487982993114,0.11833098809039827,0.024874381721019745,0.011886442080140114,0.9401015043258667,0.0007863044738769531
qsar-biodeg,ModernNCA_GPU,702,352,0.19287907709656513,0.3250601456535365,0.030275974422693253,0.052149247378110886,0.8806818127632141,0.00044874846935272217
seismic-bumps,ModernNCA_GPU,1722,862,0.11302563728409265,0.4000158008636549,0.01750197634100914,0.02237231470644474,0.9338747262954712,0.0005421824753284454
taiwanese_bankruptcy_prediction,ModernNCA_GPU,4546,2273,0.05266070905977248,0.09352330178085984,0.018792033195495605,0.005394394043833017,0.967883825302124,0.0007999688386917114
Bank_Customer_Churn,Mitra_GPU,6666,3334,0.201038709990881,0.3293624784017521,0.0252901129424572,0.014058146625757217,0.863227367401123,0.0010390207171440125
E-CommereShippingData,Mitra_GPU,7332,3667,0.35746160324418086,0.5043401722463251,0.0373239740729332,0.022715488448739052,0.6896646022796631,0.0010572969913482666
Fitness_Club,Mitra_GPU,1000,500,0.3149496403710966,0.4820683080565219,0.02238486334681511,0.04223885387182236,0.777999997138977,0.00045781582593917847
Is-this-a-good-customer,Mitra_GPU,1148,575,0.190162869223746,0.4744677358173735,0.02173839509487152,0.021842963993549347,0.8852173686027527,0.00047422945499420166
Marketing_Campaign,Mitra_GPU,1493,747,0.14412728102044312,0.22938217593664145,0.02631600946187973,0.027909787371754646,0.8955823183059692,0.000490047037601471
NATICUSdroid,Mitra_GPU,4994,2497,0.09198445050174087,0.15245495019304003,0.02673046663403511,0.012870175763964653,0.933920681476593,0.0008781664073467255
blood-transfusion-service-center,Mitra_GPU,498,250,0.3102517382330626,0.493756822614851,0.03822340443730354,0.08394033461809158,0.7960000038146973,0.0004042685031890869
churn,Mitra_GPU,3333,1667,0.0763520383240269,0.1426314653395749,0.026281209662556648,0.01936487667262554,0.9520096182823181,0.0007299445569515228
coil2000_insurance_policies,Mitra_GPU,6548,3274,0.10647832617421311,0.20290588076637578,0.013710832223296165,0.0047724745236337185,0.9404398202896118,0.001024831086397171
credit-g,Mitra_GPU,666,334,0.33709772917598674,0.5237981888357852,0.045600198209285736,0.049957524985075,0.757485032081604,0.00042413175106048584
diabetes,Mitra_GPU,512,256,0.3259113063598834,0.488787773015408,0.031136872246861458,0.03947293385863304,0.75,0.00040815025568008423
hazelnut-spread-contaminant-detection,Mitra_GPU,1600,800,0.09344541530198898,0.259479509395772,0.02165575698018074,0.017542527988553047,0.9424999952316284,0.0004856102168560028
heloc,Mitra_GPU,6972,3487,0.36617321525619595,0.5470719656486218,0.025793641805648804,0.024371856823563576,0.7341554164886475,0.001078769564628601
in_vehicle_coupon_recommendation,Mitra_GPU,8456,4228,0.3238936776069632,0.4954691111097007,0.03176376223564148,0.027837418019771576,0.7693945169448853,0.0011509023606777191
jm1,Mitra_GPU,7256,3629,0.2687409755479611,0.42489432836383795,0.021587979048490524,0.014233481138944626,0.8134472370147705,0.0010690204799175262
online_shoppers_intention,Mitra_GPU,8220,4110,0.14426584201606105,0.23177907079202043,0.02243535779416561,0.004027623683214188,0.9002432823181152,0.001200299710035324
polish_companies_bankruptcy,Mitra_GPU,3940,1970,0.06315970328237866,0.10458899354466082,0.019005335867404938,0.005838030483573675,0.9517766237258911,0.0007745549082756042
qsar-biodeg,Mitra_GPU,702,352,0.19946634549164075,1.037396633342609,0.03661257028579712,0.045862726867198944,0.8664772510528564,0.0004220642149448395
seismic-bumps,Mitra_GPU,1722,862,0.11018912666919743,0.2967162707202414,0.0245421901345253,0.011119289323687553,0.9338747262954712,0.0005384497344493866
taiwanese_bankruptcy_prediction,Mitra_GPU,4546,2273,0.051979217454554,0.1626988358334614,0.018740227445960045,0.0022883189376443624,0.967883825302124,0.0008077360689640045
APSFailure,TabDPT_GPU,50666,25334,0.02958712848497628,0.0510560504973193,0.013459937646985054,0.0010044652735814452,0.9818820357322693,0.004598196595907211
Amazon_employee_access,TabDPT_GPU,21846,10923,0.08967096894202302,0.1665728120063872,0.014111623167991638,0.002200877759605646,0.9421404600143433,0.002490658313035965
Bank_Customer_Churn,TabDPT_GPU,6666,3334,0.20451678067319662,0.33560741253785753,0.02070254646241665,0.007451002951711416,0.8641271591186523,0.0010198317468166351
Bioresponse,TabDPT_GPU,2500,1251,0.281052577379706,0.4400748228907211,0.02751455083489418,0.03440375626087189,0.8041566610336304,0.0006162188947200775
Diabetes130US,TabDPT_GPU,47678,23840,0.15653695095198802,0.2862382908206983,0.013132747262716293,0.00291381124407053,0.9119966626167297,0.004415195435285568
E-CommereShippingData,TabDPT_GPU,7332,3667,0.3626173974376259,0.5122455724095938,0.025221090763807297,0.015410566702485085,0.6863921284675598,0.001149393618106842
Fitness_Club,TabDPT_GPU,1000,500,0.3155656485241883,0.48227080118210713,0.022804751992225647,0.02522292360663414,0.777999997138977,0.00046626850962638855
GiveMeSomeCredit,TabDPT_GPU,100000,50000,0.10254720113953167,0.18239166953056207,0.022284872829914093,0.0014474441995844245,0.9331600069999695,0.00827176496386528
HR_Analytics_Job_Change_of_Data_Scientists,TabDPT_GPU,12772,6386,0.2697417749037218,0.42508153065438326,0.02637077122926712,0.014697072096168995,0.8064516186714172,0.0016662627458572388
Is-this-a-good-customer,TabDPT_GPU,1148,575,0.190157771670629,0.3243131381561816,0.01452297531068325,0.012957955710589886,0.8852173686027527,0.0005061887204647064
Marketing_Campaign,TabDPT_GPU,1493,747,0.1499887093432595,0.2360957542440056,0.024400372058153152,0.01744094118475914,0.8969210386276245,0.0005816183984279633
NATICUSdroid,TabDPT_GPU,4994,2497,0.0923184123953844,0.18893120879821207,0.02548738196492195,0.018992196768522263,0.9379255175590515,0.0008315183222293854
bank-marketing,TabDPT_GPU,30140,15071,0.1768403645950588,0.305225597187075,0.019887488335371017,0.0033493770752102137,0.8830203413963318,0.0030425526201725006
blood-transfusion-service-center,TabDPT_GPU,498,250,0.30115992604327285,0.48082533722417986,0.04095998406410217,0.08184035867452621,0.7919999957084656,0.0004192665219306946
churn,TabDPT_GPU,3333,1667,0.07970032765236144,0.15639433227873292,0.018742196261882782,0.00985692534595728,0.9526094794273376,0.0006919167935848236
coil2000_insurance_policies,TabDPT_GPU,6548,3274,0.10809660811011601,0.20910683234865948,0.010010503232479095,0.010460474528372288,0.9404398202896118,0.0010281465947628021
credit-g,TabDPT_GPU,666,334,0.34780374140002157,0.5215546920094911,0.038918767124414444,0.04768278822302818,0.7305389046669006,0.00042684003710746765
credit_card_clients_default,TabDPT_GPU,20000,10000,0.2661838785594285,0.4242763076289937,0.014980037696659565,0.00894836988300085,0.8215000033378601,0.0022580213844776154
customer_satisfaction_in_airline,TabDPT_GPU,86586,43294,0.061544672922689204,0.098151807286213,0.022336989641189575,0.0014983299188315868,0.9515406489372253,0.006573423743247986
diabetes,TabDPT_GPU,512,256,0.31002702712059993,0.4689788416583811,0.032245710492134094,0.026860741898417473,0.7578125,0.00047369301319122314
hazelnut-spread-contaminant-detection,TabDPT_GPU,1600,800,0.077503515625,0.34144396209856176,0.019374998286366463,0.007015557959675789,0.9549999833106995,0.0005666874349117279
heloc,TabDPT_GPU,6972,3487,0.36692439774984437,0.5474602981333981,0.0204022079706192,0.01948724500834942,0.7301405072212219,0.0010593906044960022
in_vehicle_coupon_recommendation,TabDPT_GPU,8456,4228,0.33592919670860594,0.507648567114478,0.02915140986442566,0.022657059133052826,0.7431409358978271,0.0012395679950714111
jm1,TabDPT_GPU,7256,3629,0.2582648694670228,0.4094629181610759,0.021640263497829437,0.0070511759258806705,0.8173050284385681,0.0010805875062942505
kddcup09_appetency,TabDPT_GPU,33333,16667,0.03425296017107004,0.0809038601527748,0.004829977173358202,0.0014291317202150822,0.9821803569793701,0.0033512376248836517
online_shoppers_intention,TabDPT_GPU,8220,4110,0.14967806111470555,0.24103768955286223,0.02657248079776764,0.011380755342543125,0.8973236083984375,0.0011717267334461212
polish_companies_bankruptcy,TabDPT_GPU,3940,1970,0.0496087040353337,0.0877933641319578,0.014684738591313362,0.008989525958895683,0.9680203199386597,0.0007634349167346954
qsar-biodeg,TabDPT_GPU,702,352,0.1728466012832068,0.5268455414008687,0.02840394712984562,0.04588209092617035,0.8920454382896423,0.00040799379348754883
seismic-bumps,TabDPT_GPU,1722,862,0.11036247446536254,0.20464136982601322,0.023658469319343567,0.008469458669424057,0.9338747262954712,0.0005489960312843323
taiwanese_bankruptcy_prediction,TabDPT_GPU,4546,2273,0.05006544197754747,0.12290456831146972,0.018504854291677475,0.006258243694901466,0.967883825302124,0.0007726624608039856
