dataset,model,cal_size,test_size,Isotonic_brier,Isotonic_logloss,Isotonic_kuiper,Isotonic_ece-15,Isotonic_accuracy,Isotonic_time
Fitness_Club,RealMLP_GPU,1000,500,0.31625996044548343,0.484167595055683,0.03696531057357788,0.03809162601828575,0.7739999890327454,0.007050785003229976
GiveMeSomeCredit,RealMLP_GPU,100000,50000,0.09735585467301523,0.17597050982705856,0.003198211081326008,0.002123021986335516,0.9383599758148193,0.10386136395391077
HR_Analytics_Job_Change_of_Data_Scientists,RealMLP_GPU,12772,6386,0.27139917376601375,0.4264770475877806,0.013654369860887527,0.015996471047401428,0.8023802042007446,0.01866069296374917
Is-this-a-good-customer,RealMLP_GPU,1148,575,0.1872116442197008,0.31947677148044945,0.025935349985957146,0.02306702360510826,0.8852173686027527,0.007230179035104811
Marketing_Campaign,RealMLP_GPU,1493,747,0.14711301722614126,0.23471361544874622,0.014194417744874954,0.023094896227121353,0.898259699344635,0.007524307002313435
NATICUSdroid,RealMLP_GPU,4994,2497,0.0840154632208415,0.24024103549453502,0.006195730995386839,0.009535886347293854,0.9427312612533569,0.010318540036678314
bank-marketing,RealMLP_GPU,30140,15071,0.17162135998484732,0.29979546930339,0.005645034834742546,0.006034879479557276,0.8943666815757751,0.03521460294723511
blood-transfusion-service-center,RealMLP_GPU,498,250,0.304394437596802,0.4944522444868934,0.04823831468820572,0.060900650918483734,0.8119999766349792,0.006565654999576509
churn,RealMLP_GPU,3333,1667,0.06508080304480539,0.13759521689576654,0.02027151547372341,0.024538522586226463,0.9598080515861511,0.009698368958197534
coil2000_insurance_policies,RealMLP_GPU,6548,3274,0.10615010237977587,0.20289553055772072,0.009499968960881233,0.01132385153323412,0.9404398202896118,0.012425038032233715
credit-g,RealMLP_GPU,666,334,0.33161141818622214,0.5051654856531337,0.04347895085811615,0.074327751994133,0.7544910311698914,0.006753180990926921
credit_card_clients_default,RealMLP_GPU,20000,10000,0.26390481703172197,0.4307066745945085,0.009170080535113811,0.015065486542880535,0.8227999806404114,0.02528306096792221
customer_satisfaction_in_airline,RealMLP_GPU,86586,43294,0.053400392110135426,0.08520662760889651,0.0013759322464466095,0.002945283195003867,0.9622118473052979,0.08201409003231674
diabetes,RealMLP_GPU,512,256,0.30257788221823223,0.4616054084423342,0.024310661479830742,0.042743075639009476,0.78515625,0.006749550928361714
hazelnut-spread-contaminant-detection,RealMLP_GPU,1600,800,0.09046311708450831,0.4672574077383682,0.010594316758215427,0.023416146636009216,0.9362499713897705,0.0074470400577411056
heloc,RealMLP_GPU,6972,3487,0.3626801769885666,0.5429195926829339,0.011392541229724884,0.024995902553200722,0.7335819005966187,0.012697387021034956
in_vehicle_coupon_recommendation,RealMLP_GPU,8456,4228,0.3047295719215258,0.46832651491748617,0.021303430199623108,0.030610010027885437,0.7812204360961914,0.013263746979646385
jm1,RealMLP_GPU,7256,3629,0.2684375919258692,0.42468316585460253,0.021956853568553925,0.01634218357503414,0.8142738938331604,0.013543637003749609
kddcup09_appetency,RealMLP_GPU,33333,16667,0.03338529880609274,0.07550685853127276,0.001961451955139637,0.0010329106589779258,0.9821803569793701,0.03794328193180263
online_shoppers_intention,RealMLP_GPU,8220,4110,0.14446885703112294,0.23353002201828735,0.007817184552550316,0.011936052702367306,0.9012165665626526,0.013748380006290972
polish_companies_bankruptcy,RealMLP_GPU,3940,1970,0.044159516832965366,0.2501150678893233,0.008807811886072159,0.009312867186963558,0.9720812439918518,0.009769094991497695
qsar-biodeg,RealMLP_GPU,702,352,0.18111079013459383,0.3164516912747859,0.03791226074099541,0.0513000451028347,0.8892045617103577,0.0064993740525096655
seismic-bumps,RealMLP_GPU,1722,862,0.11094176319921387,0.20597409113204712,0.01288543175905943,0.00969522912055254,0.9338747262954712,0.007718057022430003
taiwanese_bankruptcy_prediction,RealMLP_GPU,4546,2273,0.04511300423890581,0.08122463244041117,0.0069434805773198605,0.005639986600726843,0.968323826789856,0.010233371052891016
APSFailure,BetaTabPFN_GPU,50666,25334,0.009446327386102894,0.0177159734712907,0.0011300682090222836,0.0016919089248403907,0.9939212203025818,0.05444238695781678
Amazon_employee_access,BetaTabPFN_GPU,21846,10923,0.08836475796829238,0.1671721058621731,0.005290418863296509,0.009015160612761974,0.9456193447113037,0.024812264018692076
Bank_Customer_Churn,BetaTabPFN_GPU,6666,3334,0.1971681081416999,0.3218610755926979,0.015147496946156025,0.01761368103325367,0.8677264451980591,0.012910337070934474
Bioresponse,BetaTabPFN_GPU,2500,1251,0.31328821963245085,0.47579065071438514,0.02324725314974785,0.04013578221201897,0.7633892893791199,0.008499024901539087
Diabetes130US,BetaTabPFN_GPU,47678,23840,0.155029480513799,0.28326814156244795,0.008027590811252594,0.0073652914725244045,0.9119547009468079,0.048908927012234926
E-CommereShippingData,BetaTabPFN_GPU,7332,3667,0.35443306494837995,0.5409325736507833,0.04116635397076607,0.01954462379217148,0.6915735006332397,0.012640379020012915
Fitness_Club,BetaTabPFN_GPU,1000,500,0.3146641244047835,0.48191255299180646,0.02112463302910328,0.026976294815540314,0.7699999809265137,0.006902287947013974
GiveMeSomeCredit,BetaTabPFN_GPU,100000,50000,0.09733258119186401,0.175984664524944,0.0023726108483970165,0.0033079383429139853,0.9379799962043762,0.10154686693567783
HR_Analytics_Job_Change_of_Data_Scientists,BetaTabPFN_GPU,12772,6386,0.27203483392263345,0.4277131339684387,0.011007186025381088,0.016890378668904305,0.8023802042007446,0.01798604999203235
Is-this-a-good-customer,BetaTabPFN_GPU,1148,575,0.19162790290519816,0.3253247353513592,0.022079575806856155,0.04142158478498459,0.8695651888847351,0.00724212103523314
Marketing_Campaign,BetaTabPFN_GPU,1493,747,0.13620433915650076,0.21837207160400696,0.0184779055416584,0.02187204360961914,0.9009370803833008,0.007382750976830721
NATICUSdroid,BetaTabPFN_GPU,4994,2497,0.0858171304164047,0.2447636745397608,0.005207620561122894,0.008283630944788456,0.9423307776451111,0.010990396956913173
bank-marketing,BetaTabPFN_GPU,30140,15071,0.17239773869890618,0.300432267127375,0.005680728703737259,0.00532531226053834,0.8933050036430359,0.03308584599290043
blood-transfusion-service-center,BetaTabPFN_GPU,498,250,0.31451409014419107,0.5335400516186336,0.07769268751144409,0.10388980060815811,0.8119999766349792,0.006622700020670891
churn,BetaTabPFN_GPU,3333,1667,0.059009438335529456,0.17308698378461057,0.009143243543803692,0.009363478049635887,0.9634073376655579,0.009166602976620197
coil2000_insurance_policies,BetaTabPFN_GPU,6548,3274,0.10603185628157814,0.20260167599476772,0.012184119783341885,0.0038105992134660482,0.9404398202896118,0.012207363964989781
credit-g,BetaTabPFN_GPU,666,334,0.3499575739173602,0.5297574241195422,0.05454647168517113,0.07073579728603363,0.727544903755188,0.006647304049693048
credit_card_clients_default,BetaTabPFN_GPU,20000,10000,0.26371934082785287,0.42094821890146905,0.011905007064342499,0.009134061634540558,0.822700023651123,0.024301901925355196
customer_satisfaction_in_airline,BetaTabPFN_GPU,86586,43294,0.07077538428132969,0.11585126352024491,0.0017822403460741043,0.0024422944989055395,0.9495311379432678,0.0813174790237099
diabetes,BetaTabPFN_GPU,512,256,0.3179656302210925,0.48156869650728273,0.03690667077898979,0.053410470485687256,0.765625,0.006686291075311601
hazelnut-spread-contaminant-detection,BetaTabPFN_GPU,1600,800,0.12729325389371382,0.5242700162930931,0.015312866307795048,0.029632098972797394,0.918749988079071,0.007964218966662884
heloc,BetaTabPFN_GPU,6972,3487,0.3647494784166313,0.5451674823647599,0.01596001163125038,0.017555585131049156,0.7321479916572571,0.01279629091732204
in_vehicle_coupon_recommendation,BetaTabPFN_GPU,8456,4228,0.32090465736190704,0.48938656850794465,0.012767136096954346,0.023246942088007927,0.7689214944839478,0.013793935999274254
jm1,BetaTabPFN_GPU,7256,3629,0.26940811784342855,0.518001011532789,0.010704398155212402,0.012408476322889328,0.811793863773346,0.013068179017864168
kddcup09_appetency,BetaTabPFN_GPU,33333,16667,0.033712372108729266,0.07783500141256633,0.0033263619989156723,0.000983940321020782,0.9821803569793701,0.036744824959896505
online_shoppers_intention,BetaTabPFN_GPU,8220,4110,0.14195124133767978,0.2489433114957112,0.007906180806457996,0.009742675349116325,0.9007299542427063,0.014099310035817325
polish_companies_bankruptcy,BetaTabPFN_GPU,3940,1970,0.04622903769653492,0.087871946810233,0.008862419053912163,0.009225521236658096,0.9741116762161255,0.009974589920602739
qsar-biodeg,BetaTabPFN_GPU,702,352,0.20121238820399778,0.8094303515376319,0.04203837364912033,0.04207015410065651,0.8636363744735718,0.0066609010100364685
seismic-bumps,BetaTabPFN_GPU,1722,862,0.10844015178568693,0.19926634332632784,0.013579062186181545,0.0076093003153800964,0.9338747262954712,0.007643543998710811
taiwanese_bankruptcy_prediction,BetaTabPFN_GPU,4546,2273,0.04371560461662828,0.07913051018842102,0.0040267594158649445,0.007511598523706198,0.9722833037376404,0.01095445198006928
APSFailure,ModernNCA_GPU,50666,25334,0.009197313781711031,0.02044204306205678,0.002049284055829048,0.003127501579001546,0.9940791130065918,0.052719473955221474
Amazon_employee_access,ModernNCA_GPU,21846,10923,0.08141904615643944,0.1563495071672536,0.012297458946704865,0.015616342425346375,0.9489151239395142,0.028219041996635497
Bank_Customer_Churn,ModernNCA_GPU,6666,3334,0.1992718223324231,0.325911905484002,0.012039155699312687,0.018495207652449608,0.8671265840530396,0.012699557933956385
Bioresponse,ModernNCA_GPU,2500,1251,0.29177633951742993,0.45557713104328473,0.02044399082660675,0.037137147039175034,0.7945643663406372,0.008094297023490071
Diabetes130US,ModernNCA_GPU,47678,23840,0.15451059634733763,0.2822957374647587,0.01558508351445198,0.004124857485294342,0.9119966626167297,0.05214133206754923
E-CommereShippingData,ModernNCA_GPU,7332,3667,0.3596101881196711,0.5031846419154977,0.04198451340198517,0.03577931597828865,0.6681210994720459,0.01312544895336032
Fitness_Club,ModernNCA_GPU,1000,500,0.3310453554188304,0.50555905748517,0.035376690328121185,0.04705420508980751,0.7540000081062317,0.007004750077612698
GiveMeSomeCredit,ModernNCA_GPU,100000,50000,0.09691528502213954,0.1753464101445877,0.002446239348500967,0.0027801196556538343,0.9382200241088867,0.10481655597686768
HR_Analytics_Job_Change_of_Data_Scientists,ModernNCA_GPU,12772,6386,0.2694006886590634,0.42410387615481004,0.03412216901779175,0.013912791386246681,0.8020670413970947,0.01970602700021118
Is-this-a-good-customer,ModernNCA_GPU,1148,575,0.1915599307123974,0.32699789306891747,0.03043566830456257,0.021537715569138527,0.8852173686027527,0.007403958938084543
Marketing_Campaign,ModernNCA_GPU,1493,747,0.13814056818693712,0.2222452305281712,0.025149226188659668,0.03774111345410347,0.9022757411003113,0.007399482070468366
NATICUSdroid,ModernNCA_GPU,4994,2497,0.08829925730436107,0.15057795204979546,0.008978532627224922,0.01176816038787365,0.9391269683837891,0.009994904045015574
bank-marketing,ModernNCA_GPU,30140,15071,0.17185352981930216,0.2993552087043477,0.004496578127145767,0.0047427997924387455,0.8942339420318604,0.03463320399168879
blood-transfusion-service-center,ModernNCA_GPU,498,250,0.30847057671119055,0.5020678277836002,0.0630713701248169,0.07439252734184265,0.7960000038146973,0.006502753938548267
churn,ModernNCA_GPU,3333,1667,0.06315489203107906,0.12991964630402814,0.010608469136059284,0.01195378229022026,0.9610077738761902,0.008962973952293396
coil2000_insurance_policies,ModernNCA_GPU,6548,3274,0.10684935878999767,0.20470348905450536,0.009355064481496811,0.011455811560153961,0.9404398202896118,0.012293672072701156
credit-g,ModernNCA_GPU,666,334,0.34309657436271496,0.5138758244985491,0.04620493948459625,0.07036076486110687,0.742514967918396,0.006614909041672945
credit_card_clients_default,ModernNCA_GPU,20000,10000,0.2634218881357736,0.420771515466488,0.010842200368642807,0.011462689377367496,0.8230000138282776,0.02544545102864504
customer_satisfaction_in_airline,ModernNCA_GPU,86586,43294,0.05484997426181455,0.08793148764594064,0.0016736113466322422,0.0031238629017025232,0.9611262679100037,0.08253945806063712
diabetes,ModernNCA_GPU,512,256,0.33225383700490596,0.5044477465903847,0.039776239544153214,0.07539346814155579,0.76171875,0.0068435369757935405
hazelnut-spread-contaminant-detection,ModernNCA_GPU,1600,800,0.08768517611139164,0.25829198482327576,0.012890508398413658,0.022623641416430473,0.9449999928474426,0.007642493001185358
heloc,ModernNCA_GPU,6972,3487,0.36357326877054047,0.5434526233491116,0.014428563416004181,0.01883307285606861,0.7310008406639099,0.012838075053878129
in_vehicle_coupon_recommendation,ModernNCA_GPU,8456,4228,0.3155393128324331,0.484292028601247,0.029790394008159637,0.04662381112575531,0.7753074765205383,0.013163244002498686
jm1,ModernNCA_GPU,7256,3629,0.26371845113581605,0.41921453563398603,0.013385317288339138,0.016021326184272766,0.8137227892875671,0.013092426001094282
kddcup09_appetency,ModernNCA_GPU,33333,16667,0.033773987669527876,0.07769362468739976,0.001826456282287836,0.0005316933966241777,0.9821803569793701,0.037240251898765564
online_shoppers_intention,ModernNCA_GPU,8220,4110,0.14062677292613107,0.2476969825708467,0.009016388095915318,0.010802089236676693,0.8987834453582764,0.013923070044256747
polish_companies_bankruptcy,ModernNCA_GPU,3940,1970,0.041206769969197365,0.08083155594308972,0.008974578231573105,0.012193537317216396,0.9756345152854919,0.010500588919967413
qsar-biodeg,ModernNCA_GPU,702,352,0.19030080590701462,0.31721403764335815,0.02805761992931366,0.05293094366788864,0.8778409361839294,0.006681305938400328
seismic-bumps,ModernNCA_GPU,1722,862,0.11192136261055675,0.2097228158350235,0.015494149178266525,0.014187758788466454,0.9338747262954712,0.007689549936912954
taiwanese_bankruptcy_prediction,ModernNCA_GPU,4546,2273,0.04466768171157394,0.08215421560357104,0.005442347377538681,0.008309806697070599,0.9714034199714661,0.010012323968112469
Bank_Customer_Churn,Mitra_GPU,6666,3334,0.19733076746113506,0.34753939032162523,0.010045230388641357,0.02149735763669014,0.8695260882377625,0.012144548003561795
E-CommereShippingData,Mitra_GPU,7332,3667,0.3549704173055848,0.5185989248496332,0.013401329517364502,0.020007245242595673,0.6896646022796631,0.012415125034749508
Fitness_Club,Mitra_GPU,1000,500,0.30814748708100476,0.6390703781992741,0.02169877104461193,0.02625143900513649,0.7820000052452087,0.006933616008609533
Is-this-a-good-customer,Mitra_GPU,1148,575,0.19359523402187176,0.32826432178589715,0.03203398361802101,0.03218189999461174,0.8765217661857605,0.00707376201171428
Marketing_Campaign,Mitra_GPU,1493,747,0.1396271706559609,0.22427793645144162,0.023118112236261368,0.027389908209443092,0.8929049372673035,0.007254969095811248
NATICUSdroid,Mitra_GPU,4994,2497,0.08572677255089839,0.24193379725427994,0.008019303902983665,0.008841895498335361,0.9407289028167725,0.010287094977684319
blood-transfusion-service-center,Mitra_GPU,498,250,0.30622738929736887,0.4969301418356421,0.04626060277223587,0.1131734624505043,0.8119999766349792,0.006319888983853161
churn,Mitra_GPU,3333,1667,0.04143527341764257,0.09512508143074991,0.013044633902609348,0.010794821195304394,0.976604700088501,0.009130441001616418
coil2000_insurance_policies,Mitra_GPU,6548,3274,0.10628739579485323,0.20268669839475112,0.004527478478848934,0.00489745382219553,0.9404398202896118,0.012253120890818536
credit-g,Mitra_GPU,666,334,0.33606269492437435,0.5319930600761215,0.04604070261120796,0.062004461884498596,0.7604790329933167,0.00659683090634644
diabetes,Mitra_GPU,512,256,0.3233603274617538,0.48325159539635876,0.04253441095352173,0.06421259045600891,0.76171875,0.006452488014474511
hazelnut-spread-contaminant-detection,Mitra_GPU,1600,800,0.08556272022728822,0.24602838170497038,0.01408662274479866,0.02105645462870598,0.9437500238418579,0.007141879061236978
heloc,Mitra_GPU,6972,3487,0.3637386888781775,0.5677270858542853,0.01408989354968071,0.019393563270568848,0.7353025674819946,0.012251302949152887
in_vehicle_coupon_recommendation,Mitra_GPU,8456,4228,0.3217469027904983,0.5123925218947727,0.03199291229248047,0.032328035682439804,0.767029345035553,0.013436062959954143
jm1,Mitra_GPU,7256,3629,0.2666337056445285,0.5145500432378737,0.007680363953113556,0.014134678058326244,0.8173050284385681,0.013045429019257426
online_shoppers_intention,Mitra_GPU,8220,4110,0.1410367428430657,0.2255510007370897,0.0071411519311368465,0.014952778816223145,0.8987834453582764,0.013444073032587767
polish_companies_bankruptcy,Mitra_GPU,3940,1970,0.04149463065868962,0.07793876153632961,0.010805998928844929,0.01859671249985695,0.9746192693710327,0.009364774101413786
qsar-biodeg,Mitra_GPU,702,352,0.18722370678058448,0.5544851259727417,0.032082006335258484,0.04700159654021263,0.8778409361839294,0.006732753943651915
seismic-bumps,Mitra_GPU,1722,862,0.10932290982945274,0.20273872433058227,0.014893196523189545,0.011407407000660896,0.9338747262954712,0.007748554926365614
taiwanese_bankruptcy_prediction,Mitra_GPU,4546,2273,0.04362340095050373,0.08085629419690817,0.004194445908069611,0.0053982543759047985,0.9718433618545532,0.010208513005636632
APSFailure,TabDPT_GPU,50666,25334,0.01125860990704838,0.023122583943618137,0.0014219298027455807,0.0012470149667933583,0.9918686151504517,0.05450818594545126
Amazon_employee_access,TabDPT_GPU,21846,10923,0.08094241069495509,0.19383157214076996,0.0032193362712860107,0.003955801483243704,0.9481827616691589,0.02518106100615114
Bank_Customer_Churn,TabDPT_GPU,6666,3334,0.19922420262630414,0.3512318637731017,0.015181505121290684,0.00952780432999134,0.8638272285461426,0.012403013999573886
Bioresponse,TabDPT_GPU,2500,1251,0.2805072307652377,0.43804949453379366,0.027088094502687454,0.03670428693294525,0.8049560189247131,0.008713205927051604
Diabetes130US,TabDPT_GPU,47678,23840,0.15548126572142681,0.284431878434541,0.008900651708245277,0.0038129386957734823,0.9121224880218506,0.0518305879086256
E-CommereShippingData,TabDPT_GPU,7332,3667,0.35624883956437187,0.4987081819285409,0.03471113741397858,0.010750957764685154,0.6891191601753235,0.012714948039501905
Fitness_Club,TabDPT_GPU,1000,500,0.31545319909628816,0.479230834006731,0.02379022166132927,0.042226098477840424,0.7639999985694885,0.007093333057127893
GiveMeSomeCredit,TabDPT_GPU,100000,50000,0.09799320637236025,0.17702759471298055,0.0021746642887592316,0.0017563600558787584,0.9374600052833557,0.10378471994772553
HR_Analytics_Job_Change_of_Data_Scientists,TabDPT_GPU,12772,6386,0.2683667192389624,0.42334864567571406,0.010979250073432922,0.011243629269301891,0.8067647814750671,0.018271782086230814
Is-this-a-good-customer,TabDPT_GPU,1148,575,0.19245513937042838,0.3251614137641929,0.026531625539064407,0.023877795785665512,0.8817391395568848,0.007009507971815765
Marketing_Campaign,TabDPT_GPU,1493,747,0.14137485521004106,0.22497212669444877,0.012406889349222183,0.025019338354468346,0.898259699344635,0.007119507063180208
NATICUSdroid,TabDPT_GPU,4994,2497,0.08016185275692343,0.30137276428851595,0.006170100532472134,0.011813129298388958,0.9463356137275696,0.010601125075481832
bank-marketing,TabDPT_GPU,30140,15071,0.17232804144451414,0.3120468251672025,0.0038620689883828163,0.005907351616770029,0.8934377431869507,0.03500103100668639
blood-transfusion-service-center,TabDPT_GPU,498,250,0.30836939177397915,0.505304510645231,0.04380510002374649,0.08686399459838867,0.7960000038146973,0.0062359069706872106
churn,TabDPT_GPU,3333,1667,0.06822268076264607,0.2367324535719115,0.01271011121571064,0.010212401859462261,0.9598080515861511,0.009193031000904739
coil2000_insurance_policies,TabDPT_GPU,6548,3274,0.10741674053039486,0.20757079884715585,0.012010615319013596,0.010672951117157936,0.9404398202896118,0.012520613032393157
credit-g,TabDPT_GPU,666,334,0.3513735033285658,0.5223794258692044,0.03407193720340729,0.06706391274929047,0.7215569019317627,0.006736314040608704
credit_card_clients_default,TabDPT_GPU,20000,10000,0.2646313288648618,0.4223201371252802,0.006817124783992767,0.010133132338523865,0.8210999965667725,0.024249823996797204
customer_satisfaction_in_airline,TabDPT_GPU,86586,43294,0.054368452728681634,0.08811026761110856,0.0017071743495762348,0.0019570081494748592,0.9614958167076111,0.08313763502519578
diabetes,TabDPT_GPU,512,256,0.3093978125655532,0.792209963370253,0.0359378308057785,0.040911681950092316,0.765625,0.006913395947776735
hazelnut-spread-contaminant-detection,TabDPT_GPU,1600,800,0.06892459950648433,0.639110343160254,0.009119376540184021,0.01723461039364338,0.956250011920929,0.007466380018740892
heloc,TabDPT_GPU,6972,3487,0.36761700505915984,0.6449299625809625,0.014104895293712616,0.021453311666846275,0.7312876582145691,0.012491274042986333
in_vehicle_coupon_recommendation,TabDPT_GPU,8456,4228,0.3344677562619575,0.602127635305976,0.026036124676465988,0.022113336250185966,0.752601683139801,0.013604284031316638
jm1,TabDPT_GPU,7256,3629,0.2547326396538599,0.5411344318178922,0.015356581658124924,0.01158472802489996,0.8241940140724182,0.012846807017922401
kddcup09_appetency,TabDPT_GPU,33333,16667,0.034238042116081294,0.0806631955082607,0.0018672849982976913,0.0008101790444925427,0.9821803569793701,0.03922807308845222
online_shoppers_intention,TabDPT_GPU,8220,4110,0.1426232888418755,0.23060945845152103,0.00829404778778553,0.011401202529668808,0.8975669145584106,0.014108462957665324
polish_companies_bankruptcy,TabDPT_GPU,3940,1970,0.029403198123884096,0.1432368137871663,0.0033362843096256256,0.005409363191574812,0.9812182784080505,0.00974520796444267
qsar-biodeg,TabDPT_GPU,702,352,0.17652171625982452,0.7665695201378419,0.026407390832901,0.04878171160817146,0.8721590638160706,0.006571887992322445
seismic-bumps,TabDPT_GPU,1722,862,0.1093120688762876,0.2979340575738775,0.012416930869221687,0.008734067901968956,0.9338747262954712,0.007597096962854266
taiwanese_bankruptcy_prediction,TabDPT_GPU,4546,2273,0.04330186825605255,0.11482372026718589,0.006506182253360748,0.004776560701429844,0.9718433618545532,0.010061152977868915
