dataset,model,cal_size,test_size,CB-tiny_brier,CB-tiny_logloss,CB-tiny_kuiper,CB-tiny_ece-15,CB-tiny_accuracy,CB-tiny_time
NATICUSdroid,TabDPT_GPU,4994,2497,0.08070120451940714,0.14056362885688245,0.005628875456750393,0.012096605263650417,0.9463356137275696,0.06891508027911186
bank-marketing,TabDPT_GPU,30140,15071,0.1724919002571102,0.3016096238763071,0.0038003246299922466,0.005195769015699625,0.8926414847373962,0.23832302913069725
blood-transfusion-service-center,TabDPT_GPU,498,250,0.30365741942072405,0.48564557888592275,0.050376370549201965,0.08925063163042068,0.800000011920929,0.02826111763715744
churn,TabDPT_GPU,3333,1667,0.06791473735795772,0.13782706949013795,0.00822809524834156,0.012186238542199135,0.9598080515861511,0.053329985588788986
coil2000_insurance_policies,TabDPT_GPU,6548,3274,0.10774967562906171,0.20785731371585286,0.0072059109807014465,0.008978801779448986,0.9404398202896118,0.08724380284547806
credit-g,TabDPT_GPU,666,334,0.3500014083103101,0.522083129214974,0.03675796464085579,0.07258210331201553,0.71856290102005,0.03163846582174301
credit_card_clients_default,TabDPT_GPU,20000,10000,0.26511685827594217,0.4229852410284484,0.005252490285784006,0.011943941004574299,0.8187000155448914,0.17136303707957268
customer_satisfaction_in_airline,TabDPT_GPU,86586,43294,0.05448196328490749,0.08837486889719764,0.0012985030189156532,0.0017819785280153155,0.9615882039070129,0.5809045992791653
diabetes,TabDPT_GPU,512,256,0.3111284147923514,0.4706630530365354,0.02235766127705574,0.04283420369029045,0.7578125,0.028199907392263412
hazelnut-spread-contaminant-detection,TabDPT_GPU,1600,800,0.06918953913073944,0.12635048050076972,0.006257186643779278,0.01635969802737236,0.956250011920929,0.037270963191986084
heloc,TabDPT_GPU,6972,3487,0.36808619217698046,0.549639927555505,0.015390262007713318,0.02464045211672783,0.7344422340393066,0.09446816518902779
in_vehicle_coupon_recommendation,TabDPT_GPU,8456,4228,0.3354742310673656,0.5061677193518953,0.010221906006336212,0.01997312344610691,0.747398316860199,0.10736765712499619
jm1,TabDPT_GPU,7256,3629,0.25562465137631885,0.40722375617666534,0.005707088857889175,0.011554541066288948,0.8236428499221802,0.09074540808796883
kddcup09_appetency,TabDPT_GPU,33333,16667,0.034233790461948514,0.08095053505034543,0.0016066917451098561,0.0014086333103477955,0.9821803569793701,0.2560012899339199
online_shoppers_intention,TabDPT_GPU,8220,4110,0.14296121557599686,0.23188697413304557,0.008297066204249859,0.013665706850588322,0.8982968330383301,0.1098620630800724
polish_companies_bankruptcy,TabDPT_GPU,3940,1970,0.029559397209462487,0.06126029408787301,0.0037981891073286533,0.006564565468579531,0.9812182784080505,0.05970645695924759
qsar-biodeg,TabDPT_GPU,702,352,0.1776846190962063,0.2982166576916891,0.030091919004917145,0.04493816941976547,0.8835227489471436,0.027288828045129776
seismic-bumps,TabDPT_GPU,1722,862,0.11312723154568877,0.20940382082663112,0.009490299969911575,0.019912395626306534,0.9338747262954712,0.03944960609078407
taiwanese_bankruptcy_prediction,TabDPT_GPU,4546,2273,0.04403555350568794,0.08077206299742559,0.005176291801035404,0.007617337163537741,0.9709634780883789,0.060399129986763
