dataset,model,cal_size,test_size,Platt_brier,Platt_logloss,Platt_kuiper,Platt_ece-15,Platt_accuracy,Platt_time
online_shoppers_intention,TabPFN-v2.6,8220,4110,0.14511033748620997,0.24664317715264716,0.024564117193222046,0.030288435518741608,0.9017031788825989,0.01988231483846903
polish_companies_bankruptcy,TabPFN-v2.6,3940,1970,0.025169080898870853,0.05735333288754426,0.0068901171907782555,0.009028160944581032,0.9847715497016907,0.01840987429022789
qsar-biodeg,TabPFN-v2.6,702,352,0.18832075415414407,0.3196719951688589,0.04166191443800926,0.04285789281129837,0.875,0.012992510572075844
seismic-bumps,TabPFN-v2.6,1722,862,0.11000796869252659,0.20553210976082867,0.010687293484807014,0.0180195402354002,0.9338747262954712,0.014191619120538235
taiwanese_bankruptcy_prediction,TabPFN-v2.6,4546,2273,0.04566220077039769,0.09043648295217445,0.010351824574172497,0.01245144009590149,0.9722833037376404,0.015637854114174843
APSFailure,TabICLv2,50666,25334,0.008823386601513699,0.020666557506744697,0.002645505592226982,0.002090188441798091,0.9948290586471558,0.09961447864770889
Amazon_employee_access,TabICLv2,21846,10923,0.08396207070861587,0.1632898921964063,0.011762009002268314,0.01221200916916132,0.9486404657363892,0.04098419100046158
Bank_Customer_Churn,TabICLv2,6666,3334,0.20098166186722677,0.3352620306575899,0.024500878527760506,0.04186181724071503,0.8677264451980591,0.019663406535983086
Bioresponse,TabICLv2,2500,1251,0.29303033418296076,0.4564553454139272,0.032046135514974594,0.05648963525891304,0.798561155796051,0.011861228384077549
Diabetes130US,TabICLv2,47678,23840,0.15445565870139502,0.2824826224487296,0.006883619353175163,0.01184204313904047,0.9117869138717651,0.08127688989043236
E-CommereShippingData,TabICLv2,7332,3667,0.3578600434565258,0.5033304412690416,0.02121913433074951,0.025865769013762474,0.6743932366371155,0.020711361430585384
Fitness_Club,TabICLv2,1000,500,0.3186386168957171,0.48646070510845324,0.03358002007007599,0.0634630024433136,0.7760000228881836,0.013970553874969482
GiveMeSomeCredit,TabICLv2,100000,50000,0.10022424401067188,0.18681032789908916,0.014593265950679779,0.016091199591755867,0.9379799962043762,0.1691073002293706
HR_Analytics_Job_Change_of_Data_Scientists,TabICLv2,12772,6386,0.26920075789005565,0.42482346234051555,0.014721471816301346,0.02555137686431408,0.8022236227989197,0.03445067536085844
Is-this-a-good-customer,TabICLv2,1148,575,0.19199509691442765,0.32723887945007685,0.02437371388077736,0.04610901698470116,0.8799999952316284,0.009344582445919514
Marketing_Campaign,TabICLv2,1493,747,0.14204198212405766,0.23833415601345978,0.02819482982158661,0.05187870189547539,0.8955823183059692,0.009942451491951942
NATICUSdroid,TabICLv2,4994,2497,0.08549593055838975,0.1563301238431899,0.014521447941660881,0.020672300830483437,0.9447336792945862,0.01567313726991415
bank-marketing,TabICLv2,30140,15071,0.17369007706408726,0.30468273457937967,0.016157351434230804,0.020009193569421768,0.8939685225486755,0.058554479852318764
blood-transfusion-service-center,TabICLv2,498,250,0.2945557072630084,0.46543486703000986,0.03434261679649353,0.050580672919750214,0.7960000038146973,0.008525833487510681
churn,TabICLv2,3333,1667,0.051413590532290776,0.11507081481651314,0.013425841927528381,0.014344736933708191,0.9706058502197266,0.012961244210600853
coil2000_insurance_policies,TabICLv2,6548,3274,0.10748369291858986,0.20665708596439905,0.010368164628744125,0.017463846132159233,0.9389126300811768,0.017496361397206783
credit-g,TabICLv2,666,334,0.32783434456259297,0.4982091217488112,0.029688067734241486,0.045542363077402115,0.7544910311698914,0.00801245030015707
credit_card_clients_default,TabICLv2,20000,10000,0.2637147002431651,0.42262985940654835,0.014469491317868233,0.026470281183719635,0.8227999806404114,0.04248057026416063
customer_satisfaction_in_airline,TabICLv2,86586,43294,0.05725210744074151,0.10109426005978356,0.009316844865679741,0.014729340560734272,0.9618191719055176,0.20081790629774332
diabetes,TabICLv2,512,256,0.3069860424394545,0.46921737995436025,0.035777002573013306,0.08032391965389252,0.7578125,0.010995795018970966
hazelnut-spread-contaminant-detection,TabICLv2,1600,800,0.05597303228941433,0.10673690002622335,0.01243535801768303,0.026176199316978455,0.9649999737739563,0.011027407832443714
heloc,TabICLv2,6972,3487,0.3633981640247427,0.5433519296855713,0.014352425932884216,0.02265847846865654,0.7307140827178955,0.021139884367585182
in_vehicle_coupon_recommendation,TabICLv2,8456,4228,0.3123109835121707,0.47984759184185194,0.012386295944452286,0.027983736246824265,0.7795647978782654,0.02381669171154499
jm1,TabICLv2,7256,3629,0.26431077063598923,0.41995234639774015,0.019379477947950363,0.03834160417318344,0.8175805807113647,0.02193936239928007
kddcup09_appetency,TabICLv2,33333,16667,0.033787590599497215,0.07936523878380487,0.004532266408205032,0.001429838826879859,0.9822403788566589,0.058321512304246426
online_shoppers_intention,TabICLv2,8220,4110,0.14751389373851767,0.2497770106257113,0.025328923016786575,0.032495949417352676,0.9004865884780884,0.019173924811184406
polish_companies_bankruptcy,TabICLv2,3940,1970,0.029519472264331013,0.06560836682513806,0.008986648172140121,0.011742127127945423,0.9822335243225098,0.01893556769937277
qsar-biodeg,TabICLv2,702,352,0.17081867004973622,0.29745286505726953,0.04069861024618149,0.05540437996387482,0.8920454382896423,0.008527927100658417
seismic-bumps,TabICLv2,1722,862,0.10814208709692899,0.20461334809781417,0.013068931177258492,0.0236338023096323,0.9373549818992615,0.01053700502961874
taiwanese_bankruptcy_prediction,TabICLv2,4546,2273,0.04411994954993427,0.08947538017111781,0.01107693649828434,0.01327771507203579,0.9731632471084595,0.019549611024558544
APSFailure,RealTabPFN-v2.5,50666,25334,0.009337719355212321,0.02068490220342008,0.002701830817386508,0.0017065092688426375,0.9944738149642944,0.07040396332740784
Amazon_employee_access,RealTabPFN-v2.5,21846,10923,0.08817645896726824,0.17375558300139016,0.01637289673089981,0.017269931733608246,0.9479081034660339,0.03987319488078356
Bank_Customer_Churn,RealTabPFN-v2.5,6666,3334,0.19599542740170803,0.32470087136456366,0.017468923702836037,0.03285384923219681,0.870125949382782,0.01859542727470398
Bioresponse,RealTabPFN-v2.5,2500,1251,0.2726997919382063,0.4289156142301386,0.028779715299606323,0.055266834795475006,0.8153477311134338,0.011898946017026901
Diabetes130US,RealTabPFN-v2.5,47678,23840,0.15512584351212394,0.28408675670942135,0.007362578064203262,0.010015975683927536,0.9106124043464661,0.08130456041544676
E-CommereShippingData,RealTabPFN-v2.5,7332,3667,0.35803018895835903,0.502716988442678,0.02267393469810486,0.031116178259253502,0.6795746088027954,0.022247225046157837
Fitness_Club,RealTabPFN-v2.5,1000,500,0.32144322000143577,0.49151473332669127,0.03693995624780655,0.0702030211687088,0.7760000228881836,0.009382479824125767
GiveMeSomeCredit,RealTabPFN-v2.5,100000,50000,0.09946984129562124,0.18523645987010393,0.013421298936009407,0.015626760199666023,0.9383000135421753,0.16673735342919827
HR_Analytics_Job_Change_of_Data_Scientists,RealTabPFN-v2.5,12772,6386,0.2712467519950322,0.4281106184970808,0.018984515219926834,0.024364685639739037,0.8033197522163391,0.03155543189495802
Is-this-a-good-customer,RealTabPFN-v2.5,1148,575,0.2063414823368768,0.34892899345780876,0.018845384940505028,0.042712774127721786,0.8695651888847351,0.010474576614797115
Marketing_Campaign,RealTabPFN-v2.5,1493,747,0.13947995779845243,0.23777071419146262,0.028787070885300636,0.06130906939506531,0.9022757411003113,0.01029732171446085
NATICUSdroid,RealTabPFN-v2.5,4994,2497,0.08714416037542784,0.15592363537446488,0.011676552705466747,0.017660651355981827,0.9435322284698486,0.0146998455747962
bank-marketing,RealTabPFN-v2.5,30140,15071,0.17226556763628872,0.300158356252726,0.0052255988121032715,0.01302544679492712,0.8918452858924866,0.05629457999020815
blood-transfusion-service-center,RealTabPFN-v2.5,498,250,0.3033541866433237,0.476011460765527,0.05100530385971069,0.05805270001292229,0.7960000038146973,0.008044708520174026
churn,RealTabPFN-v2.5,3333,1667,0.04986790336139377,0.10768898969045203,0.010311735793948174,0.013549627736210823,0.9682063460350037,0.012437636032700539
coil2000_insurance_policies,RealTabPFN-v2.5,6548,3274,0.11135955189379831,0.22417687195702565,0.02203185111284256,0.0030983518809080124,0.9404398202896118,0.014552207663655281
credit-g,RealTabPFN-v2.5,666,334,0.32922218912236345,0.49994642281655544,0.027722980827093124,0.03489646315574646,0.7604790329933167,0.008951559662818909
credit_card_clients_default,RealTabPFN-v2.5,20000,10000,0.26662379666697344,0.4276917726179492,0.020847447216510773,0.03977742791175842,0.8228999972343445,0.03021189197897911
customer_satisfaction_in_airline,RealTabPFN-v2.5,86586,43294,0.05714654285323365,0.10035650962132889,0.007854117080569267,0.011582172475755215,0.9617499113082886,0.14421482011675835
diabetes,RealTabPFN-v2.5,512,256,0.30821145925967514,0.4669928391193243,0.024148985743522644,0.07464981079101562,0.765625,0.008669480681419373
hazelnut-spread-contaminant-detection,RealTabPFN-v2.5,1600,800,0.06771515972958647,0.13395612706110108,0.016550809144973755,0.01780635491013527,0.9587500095367432,0.010395820252597332
heloc,RealTabPFN-v2.5,6972,3487,0.3635824265002698,0.5434124790534104,0.014263205230236053,0.024789242073893547,0.7304273247718811,0.01827330980449915
in_vehicle_coupon_recommendation,RealTabPFN-v2.5,8456,4228,0.3060296598380696,0.470266395652792,0.010122023522853851,0.014884832315146923,0.7807474136352539,0.024610268883407116
jm1,RealTabPFN-v2.5,7256,3629,0.26106430279878945,0.4143047829643862,0.01344984769821167,0.025730013847351074,0.8170294761657715,0.02020008396357298
kddcup09_appetency,RealTabPFN-v2.5,33333,16667,0.03374272374280956,0.07919661645903205,0.004871183540672064,0.001356978784315288,0.9818803668022156,0.06653270591050386
online_shoppers_intention,RealTabPFN-v2.5,8220,4110,0.14818105198956905,0.2548951753467362,0.02768593467772007,0.03352680057287216,0.9017031788825989,0.020847123116254807
polish_companies_bankruptcy,RealTabPFN-v2.5,3940,1970,0.02499094586283019,0.05889258241530384,0.009796837344765663,0.01753106340765953,0.9873096346855164,0.014252938330173492
qsar-biodeg,RealTabPFN-v2.5,702,352,0.19105830974003607,0.3342409524336096,0.05169154703617096,0.046297505497932434,0.8863636255264282,0.009215072728693485
seismic-bumps,RealTabPFN-v2.5,1722,862,0.11689994615933909,0.22481534071516146,0.02634402923285961,0.037532661110162735,0.9338747262954712,0.013060662895441055
taiwanese_bankruptcy_prediction,RealTabPFN-v2.5,4546,2273,0.04822020391145301,0.10090935950042208,0.01408609002828598,0.012933358550071716,0.9714034199714661,0.01585028413683176
APSFailure,TabICL_GPU,50666,25334,0.009350028403174067,0.021566795629323884,0.002707738196477294,0.0016114201862365007,0.9944738149642944,0.08388317003846169
Amazon_employee_access,TabICL_GPU,21846,10923,0.08421874518315117,0.16420619094768438,0.013343275524675846,0.015112136490643024,0.9483658075332642,0.040290143340826035
Bank_Customer_Churn,TabICL_GPU,6666,3334,0.20349825040460945,0.33848966734294583,0.022280631586909294,0.03427388146519661,0.8659268021583557,0.02068402897566557
Diabetes130US,TabICL_GPU,47678,23840,0.1563077976887627,0.28603802487487506,0.005463078618049622,0.008390441536903381,0.9117029905319214,0.08303052000701427
E-CommereShippingData,TabICL_GPU,7332,3667,0.3614330968939361,0.5087471403801028,0.026119455695152283,0.04074232652783394,0.6793018579483032,0.02113302517682314
Fitness_Club,TabICL_GPU,1000,500,0.31891230404924636,0.4874140442405595,0.034519731998443604,0.06445826590061188,0.7760000228881836,0.011749870143830776
GiveMeSomeCredit,TabICL_GPU,100000,50000,0.10115526417977216,0.18852197673995189,0.015326044522225857,0.016813118010759354,0.9366199970245361,0.1578608639538288
HR_Analytics_Job_Change_of_Data_Scientists,TabICL_GPU,12772,6386,0.2710774910361057,0.42724399230745513,0.018109921365976334,0.022694852203130722,0.8006576895713806,0.034691802226006985
Is-this-a-good-customer,TabICL_GPU,1148,575,0.19041323959617906,0.3256839271890201,0.018703432753682137,0.03957919403910637,0.8765217661857605,0.010188974440097809
Marketing_Campaign,TabICL_GPU,1493,747,0.14832779927178436,0.2514812230606389,0.028695005923509598,0.0591089203953743,0.9036144614219666,0.008492077700793743
NATICUSdroid,TabICL_GPU,4994,2497,0.08303020379720905,0.15359014396726886,0.013291232287883759,0.021325867623090744,0.9467360973358154,0.02164451777935028
bank-marketing,TabICL_GPU,30140,15071,0.17494214638110786,0.30657390017981345,0.015495847910642624,0.019420107826590538,0.8931723237037659,0.07507107127457857
blood-transfusion-service-center,TabICL_GPU,498,250,0.30602095290516174,0.48313355364153565,0.03578278422355652,0.08710144460201263,0.7960000038146973,0.008620420470833778
churn,TabICL_GPU,3333,1667,0.06717149345140457,0.13724128230571017,0.008165807463228703,0.016589295119047165,0.9598080515861511,0.011538396589457989
coil2000_insurance_policies,TabICL_GPU,6548,3274,0.1067297877468175,0.206512327756727,0.007782751694321632,0.011891717091202736,0.9392181038856506,0.023215210996568203
credit-g,TabICL_GPU,666,334,0.33303069617532954,0.5048015169100825,0.034054361283779144,0.08624561131000519,0.757485032081604,0.010832498781383038
credit_card_clients_default,TabICL_GPU,20000,10000,0.26525884233289776,0.4249920825014817,0.01450466737151146,0.027806462720036507,0.8215000033378601,0.039113910868763924
customer_satisfaction_in_airline,TabICL_GPU,86586,43294,0.06142697044566724,0.10917899671116804,0.009326238185167313,0.014366637915372849,0.9596480131149292,0.12937888968735933
diabetes,TabICL_GPU,512,256,0.31386224527387374,0.47656721311934896,0.030261389911174774,0.06454252451658249,0.765625,0.008888701908290386
hazelnut-spread-contaminant-detection,TabICL_GPU,1600,800,0.06710335946997419,0.12891339653352965,0.013246729969978333,0.02374839410185814,0.9587500095367432,0.010279431007802486
heloc,TabICL_GPU,6972,3487,0.3656857683617787,0.5459965753920372,0.014454774558544159,0.025823161005973816,0.7315744161605835,0.020602171309292316
in_vehicle_coupon_recommendation,TabICL_GPU,8456,4228,0.30814961153468245,0.47406627178778543,0.010903263464570045,0.02496502362191677,0.7771996259689331,0.03208992816507816
jm1,TabICL_GPU,7256,3629,0.25846081808293897,0.4129364375823332,0.017164360731840134,0.037032824009656906,0.8228161931037903,0.021092102862894535
kddcup09_appetency,TabICL_GPU,33333,16667,0.033682675128497125,0.07821367589509383,0.0036193158011883497,0.0017695953138172626,0.9822403788566589,0.04751723073422909
online_shoppers_intention,TabICL_GPU,8220,4110,0.14861453987586318,0.25113678667900374,0.02645282819867134,0.03277890384197235,0.8987834453582764,0.016720685176551342
polish_companies_bankruptcy,TabICL_GPU,3940,1970,0.042869225442833676,0.08956657676044265,0.00983419083058834,0.013753287494182587,0.9751269221305847,0.013726284727454185
qsar-biodeg,TabICL_GPU,702,352,0.17630005796158735,0.29998042170959205,0.043916843831539154,0.07330681383609772,0.8806818127632141,0.008917586877942085
seismic-bumps,TabICL_GPU,1722,862,0.11017724312940357,0.20610313201734892,0.009811153635382652,0.019806168973445892,0.9338747262954712,0.010059496387839317
taiwanese_bankruptcy_prediction,TabICL_GPU,4546,2273,0.044544568842921704,0.08985472142860287,0.009201571345329285,0.011726544238626957,0.9727232456207275,0.01950612012296915
Amazon_employee_access,LimiX_GPU,21846,10923,0.08616926885265615,0.16778657941247746,0.01349555142223835,0.015733037143945694,0.9482742547988892,0.046270135790109634
Bank_Customer_Churn,LimiX_GPU,6666,3334,0.19976644197137744,0.33287129451939607,0.022098829969763756,0.042619965970516205,0.8677264451980591,0.021554063074290752
Bioresponse,LimiX_GPU,2500,1251,0.2775566910151098,0.43369133676189925,0.026796340942382812,0.04060336574912071,0.8001598715782166,0.013246594928205013
E-CommereShippingData,LimiX_GPU,7332,3667,0.35657238527995067,0.5014301896959146,0.015341654419898987,0.025451021268963814,0.6880283355712891,0.022633858025074005
Fitness_Club,LimiX_GPU,1000,500,0.3192051383007912,0.48772050946981665,0.03006327897310257,0.05295411869883537,0.7720000147819519,0.00974409282207489
HR_Analytics_Job_Change_of_Data_Scientists,LimiX_GPU,12772,6386,0.27033310883432915,0.42599416698918363,0.01700594648718834,0.024959459900856018,0.7978390455245972,0.030284767970442772
Is-this-a-good-customer,LimiX_GPU,1148,575,0.1916549649929062,0.32722890327359616,0.017334649339318275,0.03524579852819443,0.8695651888847351,0.010649023577570915
Marketing_Campaign,LimiX_GPU,1493,747,0.13704968453084104,0.23475641659161628,0.02491156943142414,0.05157086253166199,0.904953122138977,0.010048329830169678
NATICUSdroid,LimiX_GPU,4994,2497,0.0874065977242808,0.15815852250232706,0.012189541012048721,0.01730221137404442,0.9435322284698486,0.016136574558913708
bank-marketing,LimiX_GPU,30140,15071,0.17486852524532448,0.30687826660543777,0.017509812489151955,0.01873592846095562,0.8939021825790405,0.07940839789807796
blood-transfusion-service-center,LimiX_GPU,498,250,0.29837518836782606,0.47125058625778127,0.039617870002985,0.0703839510679245,0.800000011920929,0.011045862920582294
churn,LimiX_GPU,3333,1667,0.06544224945048059,0.1346521470208507,0.0095121581107378,0.011409285478293896,0.9604079127311707,0.011393602006137371
coil2000_insurance_policies,LimiX_GPU,6548,3274,0.1061782208943792,0.20284463001241032,0.009488675743341446,0.011769824661314487,0.9407452940940857,0.018234023824334145
credit-g,LimiX_GPU,666,334,0.3094882105309908,0.47728131299859927,0.02947041019797325,0.05835220590233803,0.7994012236595154,0.007921512238681316
credit_card_clients_default,LimiX_GPU,20000,10000,0.26663105258397857,0.42707724980310485,0.01832955703139305,0.03256339579820633,0.8219000101089478,0.04166058450937271
diabetes,LimiX_GPU,512,256,0.31493965924859657,0.4778589430923085,0.03670952841639519,0.08439793437719345,0.75390625,0.008636205457150936
hazelnut-spread-contaminant-detection,LimiX_GPU,1600,800,0.07318904886031657,0.1363444946932707,0.013572067022323608,0.024411503225564957,0.9549999833106995,0.009774702601134777
heloc,LimiX_GPU,6972,3487,0.36336328827667724,0.5436033537456669,0.018323544412851334,0.026033347472548485,0.7332950830459595,0.019348553381860256
in_vehicle_coupon_recommendation,LimiX_GPU,8456,4228,0.35080871428809657,0.5284372972426906,0.006963849067687988,0.01620430499315262,0.7459791898727417,0.036117942072451115
jm1,LimiX_GPU,7256,3629,0.2702330252902515,0.42872664731236737,0.019387589767575264,0.0423956923186779,0.8131716847419739,0.017726609483361244
online_shoppers_intention,LimiX_GPU,8220,4110,0.14906680187679347,0.2525793318356882,0.02452566847205162,0.025688065215945244,0.8992700576782227,0.021383553743362427
polish_companies_bankruptcy,LimiX_GPU,3940,1970,0.05723394731675455,0.10866858694888973,0.016105668619275093,0.019687369465827942,0.9614213109016418,0.01461841631680727
qsar-biodeg,LimiX_GPU,702,352,0.1710230183389425,0.2958370686266611,0.03829490765929222,0.04635808244347572,0.8948863744735718,0.010270784609019756
seismic-bumps,LimiX_GPU,1722,862,0.10811026554183673,0.20512592936734403,0.011048244312405586,0.016653044149279594,0.9338747262954712,0.009755718521773815
taiwanese_bankruptcy_prediction,LimiX_GPU,4546,2273,0.045919054810021266,0.09103363212245791,0.009468390606343746,0.015406562015414238,0.9709634780883789,0.016014779917895794
APSFailure,TabM_GPU,50666,25334,0.009702627301272191,0.021558358846912144,0.002875269390642643,0.002255970612168312,0.9941185712814331,0.09306284971535206
Amazon_employee_access,TabM_GPU,21846,10923,0.09018670858786412,0.16983275024207145,0.007015768438577652,0.012216583825647831,0.9435136914253235,0.0409270990639925
Bank_Customer_Churn,TabM_GPU,6666,3334,0.19898420674239092,0.33096149993427676,0.020320510491728783,0.03419870883226395,0.8674265146255493,0.019605970941483974
Bioresponse,TabM_GPU,2500,1251,0.2874140998883482,0.45055014823147616,0.021680563688278198,0.048223190009593964,0.79536372423172,0.012435730546712875
Diabetes130US,TabM_GPU,47678,23840,0.1549659227387672,0.2827881892806493,0.006361842155456543,0.010736842639744282,0.9118707776069641,0.08209155686199665
E-CommereShippingData,TabM_GPU,7332,3667,0.3620260513562651,0.5064212494843395,0.029643841087818146,0.04657970368862152,0.6662121415138245,0.02225346490740776
Fitness_Club,TabM_GPU,1000,500,0.3186301407341813,0.48691536237988886,0.030785689130425453,0.04591978341341019,0.7760000228881836,0.008600072003901005
GiveMeSomeCredit,TabM_GPU,100000,50000,0.09923596616928532,0.18478148786965554,0.01316559873521328,0.015372185967862606,0.9384199976921082,0.23188782297074795
HR_Analytics_Job_Change_of_Data_Scientists,TabM_GPU,12772,6386,0.27281565657009393,0.4288265219250087,0.01967829465866089,0.029536258429288864,0.8003445267677307,0.03238912858068943
Is-this-a-good-customer,TabM_GPU,1148,575,0.1942233078282689,0.3341821002299749,0.022190913558006287,0.041536711156368256,0.8765217661857605,0.008892967365682125
Marketing_Campaign,TabM_GPU,1493,747,0.1490395210018164,0.2482070141705152,0.031121546402573586,0.044983308762311935,0.898259699344635,0.016287618316709995
NATICUSdroid,TabM_GPU,4994,2497,0.08872771460192513,0.15939784501230642,0.012403484433889389,0.02075541950762272,0.9407289028167725,0.014471360482275486
bank-marketing,TabM_GPU,30140,15071,0.17413767257922866,0.30466623056525866,0.013795379549264908,0.021390767768025398,0.8939021825790405,0.05438771843910217
blood-transfusion-service-center,TabM_GPU,498,250,0.30494920821750526,0.48204219262079584,0.04410356655716896,0.10990843176841736,0.7919999957084656,0.008420380763709545
churn,TabM_GPU,3333,1667,0.06421475307159205,0.1355027102184178,0.011182154528796673,0.018888069316744804,0.962207555770874,0.010675015859305859
coil2000_insurance_policies,TabM_GPU,6548,3274,0.1063719294905267,0.2060834249973663,0.00955505482852459,0.011652851477265358,0.9404398202896118,0.02104763686656952
credit-g,TabM_GPU,666,334,0.3251664073351313,0.49615807878285845,0.025920819491147995,0.024555983021855354,0.7784430980682373,0.011147548444569111
credit_card_clients_default,TabM_GPU,20000,10000,0.26477229388575824,0.42364177822581695,0.01321229338645935,0.024245096370577812,0.8228999972343445,0.04263490345329046
customer_satisfaction_in_airline,TabM_GPU,86586,43294,0.056175495274677106,0.09743157990275735,0.00806400179862976,0.012421183288097382,0.9627662301063538,0.12795287743210793
diabetes,TabM_GPU,512,256,0.3235033726500339,0.48927684953581363,0.0331898033618927,0.06980254501104355,0.7734375,0.008647016249597073
hazelnut-spread-contaminant-detection,TabM_GPU,1600,800,0.111421306346043,0.19362912135616578,0.01980864629149437,0.0381779819726944,0.9225000143051147,0.010115561075508595
heloc,TabM_GPU,6972,3487,0.36650938433480845,0.5467645103255455,0.015774056315422058,0.028350086882710457,0.7298537492752075,0.030302519910037518
in_vehicle_coupon_recommendation,TabM_GPU,8456,4228,0.3010345341278807,0.46601620563719903,0.010580966249108315,0.0234055332839489,0.7845317125320435,0.02352397982031107
jm1,TabM_GPU,7256,3629,0.2728011330598069,0.43292699779685373,0.016487333923578262,0.02772214077413082,0.8120694160461426,0.035000226460397243
kddcup09_appetency,TabM_GPU,33333,16667,0.03372733607805055,0.0790901320803582,0.004243726842105389,0.0017733012791723013,0.9820003509521484,0.05934051889926195
online_shoppers_intention,TabM_GPU,8220,4110,0.14720297384761727,0.24863544885305755,0.02369527332484722,0.028235139325261116,0.9014598727226257,0.018308961763978004
polish_companies_bankruptcy,TabM_GPU,3940,1970,0.03940898622472007,0.08280798098583202,0.010349451564252377,0.012288612313568592,0.9730964303016663,0.02295442298054695
qsar-biodeg,TabM_GPU,702,352,0.18397741488150848,0.31292836609406377,0.043290331959724426,0.04932171106338501,0.8892045617103577,0.010314506478607655
seismic-bumps,TabM_GPU,1722,862,0.11589076879836796,0.21910520590487093,0.021435808390378952,0.03919312730431557,0.9338747262954712,0.008518144488334656
taiwanese_bankruptcy_prediction,TabM_GPU,4546,2273,0.044223124105707015,0.08782511601769254,0.007734117563813925,0.010712896473705769,0.9736031889915466,0.013564730994403362
APSFailure,RealMLP_GPU,50666,25334,0.01171162375327861,0.025123086412907114,0.0032190722413361073,0.0022028738167136908,0.9928159713745117,0.07863808237016201
Amazon_employee_access,RealMLP_GPU,21846,10923,0.08201610227517858,0.15883837897338823,0.014234457165002823,0.017216678708791733,0.9493728876113892,0.044155072420835495
Bank_Customer_Churn,RealMLP_GPU,6666,3334,0.1999929027998245,0.33154237025819516,0.020251430571079254,0.03428652137517929,0.8695260882377625,0.01827091909945011
Bioresponse,RealMLP_GPU,2500,1251,0.2799067954432871,0.4409717858655688,0.023762106895446777,0.049202121794223785,0.8025579452514648,0.010397757403552532
Diabetes130US,RealMLP_GPU,47678,23840,0.1537228198663936,0.28075430560282016,0.008391378447413445,0.013587011024355888,0.911828875541687,0.07654428388923407
E-CommereShippingData,RealMLP_GPU,7332,3667,0.3597963941613104,0.5095931082980111,0.023897498846054077,0.042452242225408554,0.6771202683448792,0.021163081750273705
