dataset,model,cal_size,test_size,LightGBM_brier,LightGBM_logloss,LightGBM_kuiper,LightGBM_ece-15,LightGBM_accuracy,LightGBM_time
Bank_Customer_Churn,ModernNCA_GPU,6666,3334,0.19953082528951774,0.3271305190189313,0.007781831547617912,0.018433058634400368,0.8668266534805298,0.19672096986323595
Bioresponse,ModernNCA_GPU,2500,1251,0.2954179824046214,0.46152071838314873,0.024384696036577225,0.050908349454402924,0.7937650084495544,0.09806665917858481
Diabetes130US,ModernNCA_GPU,47678,23840,0.15466129251240693,0.28265354379088214,0.0043502855114638805,0.005686996504664421,0.9119966626167297,1.0267860530875623
E-CommereShippingData,ModernNCA_GPU,7332,3667,0.35988253474949633,0.5043258813530147,0.022098779678344727,0.033296823501586914,0.6812108159065247,0.2355549200437963
Fitness_Club,ModernNCA_GPU,1000,500,0.3386502312437211,0.5138827429077921,0.034467678517103195,0.07885047793388367,0.7540000081062317,0.05887464387342334
GiveMeSomeCredit,ModernNCA_GPU,100000,50000,0.09697379109922563,0.1755007814218071,0.0016190968453884125,0.003520671045407653,0.9387400150299072,2.331931667868048
HR_Analytics_Job_Change_of_Data_Scientists,ModernNCA_GPU,12772,6386,0.27018243019013094,0.42550413269768467,0.012021120637655258,0.02034064196050167,0.8014406561851501,0.3025782750919461
Is-this-a-good-customer,ModernNCA_GPU,1148,575,0.19274310197287525,0.33162215438622167,0.02286083623766899,0.02269638329744339,0.8852173686027527,0.05666616000235081
Marketing_Campaign,ModernNCA_GPU,1493,747,0.13955245669761002,0.22763264473541484,0.027633681893348694,0.038504499942064285,0.9062918424606323,0.07105297688394785
NATICUSdroid,ModernNCA_GPU,4994,2497,0.08783682495163042,0.15095144407462976,0.01008683443069458,0.01476585865020752,0.9391269683837891,0.1743326927535236
bank-marketing,ModernNCA_GPU,30140,15071,0.1718684854000128,0.29952846359595087,0.005312366411089897,0.006578353699296713,0.8940349221229553,0.6526743900030851
blood-transfusion-service-center,ModernNCA_GPU,498,250,0.30313427715144703,0.47866952086692305,0.03960684314370155,0.053580380976200104,0.7919999957084656,0.037244560196995735
churn,ModernNCA_GPU,3333,1667,0.06304354609321867,0.1311014209773191,0.012481673620641232,0.01639173924922943,0.9610077738761902,0.12344088032841682
coil2000_insurance_policies,ModernNCA_GPU,6548,3274,0.10713772234653797,0.20642613361981432,0.007341295480728149,0.008280571550130844,0.9404398202896118,0.17291371058672667
credit-g,ModernNCA_GPU,666,334,0.34361092278113575,0.5150675902387101,0.04470261186361313,0.06813070178031921,0.742514967918396,0.052960889879614115
credit_card_clients_default,ModernNCA_GPU,20000,10000,0.263819667004953,0.42144041511559105,0.007563951890915632,0.012791008688509464,0.823199987411499,0.48285559890791774
customer_satisfaction_in_airline,ModernNCA_GPU,86586,43294,0.05488690869460009,0.08807449954226206,0.0018876423127949238,0.0037261447869241238,0.9605950117111206,2.1230708532966673
diabetes,ModernNCA_GPU,512,256,0.34017235329642365,0.5318226832596751,0.022271782159805298,0.0681190937757492,0.75390625,0.04208455793559551
hazelnut-spread-contaminant-detection,ModernNCA_GPU,1600,800,0.09024509311198901,0.1611551651306697,0.015507185831665993,0.030651133507490158,0.9449999928474426,0.08485993137583137
heloc,ModernNCA_GPU,6972,3487,0.3638367494676844,0.5437722357212453,0.011024154722690582,0.019089512526988983,0.7310008406639099,0.19344764295965433
in_vehicle_coupon_recommendation,ModernNCA_GPU,8456,4228,0.31682189132063654,0.4867870165809307,0.028425417840480804,0.05218349024653435,0.7734153270721436,0.24493014300242066
jm1,ModernNCA_GPU,7256,3629,0.2643457025588278,0.419897122816927,0.009966645389795303,0.018449094146490097,0.8142738938331604,0.19212336093187332
kddcup09_appetency,ModernNCA_GPU,33333,16667,0.033773489183142186,0.07765790623604772,0.0012290752492845058,0.0012289340374991298,0.9821803569793701,0.7216747761704028
online_shoppers_intention,ModernNCA_GPU,8220,4110,0.14075913313208505,0.2290662665758864,0.007380413822829723,0.014498322270810604,0.899756669998169,0.25889504700899124
polish_companies_bankruptcy,ModernNCA_GPU,3940,1970,0.041142193722817876,0.08290408740569404,0.010905919596552849,0.016496052965521812,0.9756345152854919,0.13048223312944174
qsar-biodeg,ModernNCA_GPU,702,352,0.19232974388321333,0.32471055886338845,0.036904267966747284,0.0723375454545021,0.8778409361839294,0.047789004165679216
seismic-bumps,ModernNCA_GPU,1722,862,0.11366912134808145,0.21409756923766052,0.013463741168379784,0.01679425872862339,0.9338747262954712,0.06588935432955623
taiwanese_bankruptcy_prediction,ModernNCA_GPU,4546,2273,0.044794922343087185,0.0841155512768513,0.006115491036325693,0.012415140867233276,0.9718433618545532,0.1436097719706595
Bank_Customer_Churn,Mitra_GPU,6666,3334,0.1976967128246374,0.32414203639223776,0.010297110304236412,0.023336945101618767,0.8698260188102722,0.1918800249695778
E-CommereShippingData,Mitra_GPU,7332,3667,0.354853652928088,0.4969004655864624,0.014483563601970673,0.017242571339011192,0.6896646022796631,0.22401444986462593
Fitness_Club,Mitra_GPU,1000,500,0.3092610592750507,0.47203185413853727,0.020760372281074524,0.028606049716472626,0.7699999809265137,0.05094419093802571
Is-this-a-good-customer,Mitra_GPU,1148,575,0.19354798633731968,0.3313357216778689,0.013348732143640518,0.016619395464658737,0.8852173686027527,0.05069993995130062
Marketing_Campaign,Mitra_GPU,1493,747,0.14331386746957764,0.2329434237525819,0.01579691283404827,0.03073061630129814,0.8929049372673035,0.07104516914114356
NATICUSdroid,Mitra_GPU,4994,2497,0.08580831060108253,0.14570256395297554,0.00851970911026001,0.010811286978423595,0.9399279356002808,0.17784737795591354
blood-transfusion-service-center,Mitra_GPU,498,250,0.31274472244501383,0.49756031638954834,0.056199848651885986,0.08893011510372162,0.8040000200271606,0.044313534162938595
churn,Mitra_GPU,3333,1667,0.042613998606232384,0.09847819238024573,0.013150760903954506,0.014118718914687634,0.976604700088501,0.11577663710340858
coil2000_insurance_policies,Mitra_GPU,6548,3274,0.10632325983944699,0.2032147286326181,0.005244044587016106,0.005282523576170206,0.9404398202896118,0.15556974709033966
credit-g,Mitra_GPU,666,334,0.3424059441034444,0.5274814994464182,0.03986349701881409,0.0847674012184143,0.7485029697418213,0.047624585684388876
diabetes,Mitra_GPU,512,256,0.3280068431031635,0.4940617660804575,0.03479282557964325,0.06794030964374542,0.75,0.03776564495638013
hazelnut-spread-contaminant-detection,Mitra_GPU,1600,800,0.08658099574630622,0.1479900861129868,0.019230354577302933,0.023472478613257408,0.9412500262260437,0.07759602880105376
heloc,Mitra_GPU,6972,3487,0.3642785999397405,0.5444652573846985,0.013139039278030396,0.018723543733358383,0.735589325428009,0.1912716762162745
in_vehicle_coupon_recommendation,Mitra_GPU,8456,4228,0.3225231917856744,0.49342169498733646,0.022228233516216278,0.03498777747154236,0.767975389957428,0.23367796326056123
jm1,Mitra_GPU,7256,3629,0.266901705121535,0.4244206512931546,0.010607783682644367,0.01939511112868786,0.8173050284385681,0.18833999009802938
online_shoppers_intention,Mitra_GPU,8220,4110,0.14064548485156186,0.22540108581779958,0.005254786461591721,0.015118405222892761,0.8995133638381958,0.25871877325698733
polish_companies_bankruptcy,Mitra_GPU,3940,1970,0.04193432943596425,0.07983887173664682,0.011141546070575714,0.02049947716295719,0.9730964303016663,0.1358265709131956
qsar-biodeg,Mitra_GPU,702,352,0.18931066174906502,0.3250699570979434,0.0321398489177227,0.05371895059943199,0.8721590638160706,0.054133383091539145
seismic-bumps,Mitra_GPU,1722,862,0.111386199070004,0.20621843782962151,0.009092673659324646,0.012826216407120228,0.9338747262954712,0.05699794692918658
taiwanese_bankruptcy_prediction,Mitra_GPU,4546,2273,0.04392250419362847,0.08226016036114657,0.0049402229487895966,0.008923801593482494,0.9718433618545532,0.1408594697713852
APSFailure,TabDPT_GPU,50666,25334,0.011116954304941725,0.01998025197248317,0.0009785991860553622,0.0011660848977044225,0.9921449422836304,1.1743549979291856
Amazon_employee_access,TabDPT_GPU,21846,10923,0.08135185160489238,0.15688819158738518,0.003839164972305298,0.005152610130608082,0.9481827616691589,0.4773691399022937
Bank_Customer_Churn,TabDPT_GPU,6666,3334,0.1993883479679015,0.32731085635769347,0.005692584440112114,0.00865574087947607,0.8638272285461426,0.207689194008708
Bioresponse,TabDPT_GPU,2500,1251,0.2822340595501351,0.4424245070754721,0.028333313763141632,0.04515216872096062,0.8017585873603821,0.09106754511594772
Diabetes130US,TabDPT_GPU,47678,23840,0.15566993844128743,0.28479737613484957,0.004262510687112808,0.003203589003533125,0.9119966626167297,0.9316772921010852
E-CommereShippingData,TabDPT_GPU,7332,3667,0.35594514541348604,0.4988313212058367,0.022760838270187378,0.008504446595907211,0.6888464689254761,0.21903816098347306
Fitness_Club,TabDPT_GPU,1000,500,0.3172084129170419,0.483342558856386,0.01867268793284893,0.04025113210082054,0.7580000162124634,0.056662841234356165
GiveMeSomeCredit,TabDPT_GPU,100000,50000,0.09806483667078644,0.1772250891427269,0.0019648163579404354,0.0028772547375410795,0.9373000264167786,2.255282951053232
HR_Analytics_Job_Change_of_Data_Scientists,TabDPT_GPU,12772,6386,0.26918645488064724,0.42459825553716923,0.011782616376876831,0.01970079354941845,0.8064516186714172,0.3115419731475413
Is-this-a-good-customer,TabDPT_GPU,1148,575,0.1929151237024213,0.3296015784326307,0.017366770654916763,0.02341962605714798,0.8852173686027527,0.05026117293164134
Marketing_Campaign,TabDPT_GPU,1493,747,0.14356429996405126,0.23151634963784432,0.016786765307188034,0.037932682782411575,0.8995984196662903,0.07204623892903328
NATICUSdroid,TabDPT_GPU,4994,2497,0.08045564448224905,0.14046835282607015,0.006564607843756676,0.01204431988298893,0.9471365809440613,0.18032872211188078
bank-marketing,TabDPT_GPU,30140,15071,0.17228497982782778,0.3008878091315638,0.0044523924589157104,0.006373504176735878,0.8937031626701355,0.6659317673183978
blood-transfusion-service-center,TabDPT_GPU,498,250,0.32374857774217103,0.5152234439592276,0.0579693578183651,0.11407500505447388,0.7879999876022339,0.0398885658942163
churn,TabDPT_GPU,3333,1667,0.06825325462197183,0.1387750264085246,0.008089303970336914,0.013053982518613338,0.9604079127311707,0.11539343604817986
coil2000_insurance_policies,TabDPT_GPU,6548,3274,0.10727566313924464,0.2075457277795615,0.006670152768492699,0.006997278891503811,0.9404398202896118,0.1692246599122882
credit-g,TabDPT_GPU,666,334,0.35295876989276165,0.5246606150105835,0.028370438143610954,0.06272292882204056,0.727544903755188,0.045652263797819614
credit_card_clients_default,TabDPT_GPU,20000,10000,0.26476785962207794,0.42254707129522484,0.006565036717802286,0.012056347914040089,0.8212000131607056,0.4776800088584423
customer_satisfaction_in_airline,TabDPT_GPU,86586,43294,0.05437781580491145,0.08808766971009202,0.001392429694533348,0.002178940922021866,0.9612648487091064,2.0922435228712857
diabetes,TabDPT_GPU,512,256,0.3176200602658955,0.47643051656704877,0.025110535323619843,0.08671051263809204,0.75,0.04325949680060148
hazelnut-spread-contaminant-detection,TabDPT_GPU,1600,800,0.06970224559845489,0.13453032413278507,0.007375609129667282,0.020099572837352753,0.956250011920929,0.08325562300160527
heloc,TabDPT_GPU,6972,3487,0.36776913693909924,0.5487691788023377,0.016877610236406326,0.02370796725153923,0.7341554164886475,0.20595488604158163
in_vehicle_coupon_recommendation,TabDPT_GPU,8456,4228,0.3346505471151115,0.5050958700061098,0.0117027647793293,0.022128548473119736,0.748344361782074,0.2425730312243104
jm1,TabDPT_GPU,7256,3629,0.2545392009024643,0.405310257850272,0.009343898855149746,0.011386377736926079,0.8239184617996216,0.19593490520492196
kddcup09_appetency,TabDPT_GPU,33333,16667,0.03420809504761598,0.08070476025396398,0.0016223016427829862,0.0011222906177863479,0.9821803569793701,0.700592233799398
online_shoppers_intention,TabDPT_GPU,8220,4110,0.14247609323842433,0.23121639790335058,0.007868694141507149,0.012097408063709736,0.9002432823181152,0.25731123285368085
polish_companies_bankruptcy,TabDPT_GPU,3940,1970,0.02935681842386518,0.06152655791120766,0.004687150940299034,0.008515818975865841,0.9807106852531433,0.13761326298117638
qsar-biodeg,TabDPT_GPU,702,352,0.17856261471633916,0.3010359648090055,0.03135727345943451,0.053271953016519547,0.875,0.05115166725590825
seismic-bumps,TabDPT_GPU,1722,862,0.11227478032179816,0.20999624882856394,0.00903410091996193,0.012754686176776886,0.9338747262954712,0.07044102204963565
taiwanese_bankruptcy_prediction,TabDPT_GPU,4546,2273,0.04476278168069692,0.08314148676984026,0.0051527139730751514,0.010409616865217686,0.9692037105560303,0.14601443614810705
