dataset,model,cal_size,test_size,Kernel_brier,Kernel_logloss,Kernel_kuiper,Kernel_ece-15,Kernel_accuracy,Kernel_time
APSFailure,RealMLP_GPU,50666,25334,0.011105386540293694,0.02133992873132229,0.002033994533121586,0.002473569940775633,0.9928949475288391,10.749564281199127
Amazon_employee_access,RealMLP_GPU,21846,10923,0.08018799871206284,0.15342043340206146,0.012282293289899826,0.009569395333528519,0.9490066766738892,4.888556583318859
Bank_Customer_Churn,RealMLP_GPU,6666,3334,0.19939889013767242,0.32707923650741577,0.023461636155843735,0.03150932490825653,0.8671265840530396,0.9395660008303821
Bioresponse,RealMLP_GPU,2500,1251,0.2773577570915222,0.4340045154094696,0.019474059343338013,0.03124460205435753,0.8017585873603821,0.15013122837990522
Diabetes130US,RealMLP_GPU,47678,23840,0.15577860176563263,0.2849966287612915,0.01723870076239109,0.016928862780332565,0.9119966626167297,10.067143807187676
E-CommereShippingData,RealMLP_GPU,7332,3667,0.3557313084602356,0.4991514980792999,0.011555079370737076,0.00957657303661108,0.6877556443214417,1.1882254132069647
Fitness_Club,RealMLP_GPU,1000,500,0.31860607862472534,0.4873388707637787,0.03413365036249161,0.05106890946626663,0.7739999890327454,0.020010909996926785
GiveMeSomeCredit,RealMLP_GPU,100000,50000,0.09812158346176147,0.18008245527744293,0.012241935357451439,0.012400509789586067,0.9380599856376648,21.415682713966817
HR_Analytics_Job_Change_of_Data_Scientists,RealMLP_GPU,12772,6386,0.27152666449546814,0.4273456931114197,0.01457500271499157,0.008782872930169106,0.8011274933815002,3.1459867558442056
Is-this-a-good-customer,RealMLP_GPU,1148,575,0.18841275572776794,0.3232904076576233,0.03106095641851425,0.0320596843957901,0.8852173686027527,0.02426460338756442
Marketing_Campaign,RealMLP_GPU,1493,747,0.15034238994121552,0.24392418563365936,0.029842201620340347,0.0330054834485054,0.898259699344635,0.04153503617271781
NATICUSdroid,RealMLP_GPU,4994,2497,0.08446206152439117,0.14640183746814728,0.008174482733011246,0.017541704699397087,0.9415298104286194,0.866085974033922
bank-marketing,RealMLP_GPU,30140,15071,0.17355357110500336,0.3039308488368988,0.020601484924554825,0.026928680017590523,0.8943666815757751,6.540426349733025
blood-transfusion-service-center,RealMLP_GPU,498,250,0.3116036653518677,0.4901989698410034,0.05036342889070511,0.06855810433626175,0.7720000147819519,0.005181712098419666
churn,RealMLP_GPU,3333,1667,0.06217701733112335,0.12751799821853638,0.004669585730880499,0.008681110106408596,0.9610077738761902,0.261811220087111
coil2000_insurance_policies,RealMLP_GPU,6548,3274,0.10678520053625107,0.20558154582977295,0.018302826210856438,0.014973171055316925,0.9404398202896118,0.8356642499566078
credit-g,RealMLP_GPU,666,334,0.31929007172584534,0.49001389741897583,0.02212604507803917,0.056500572711229324,0.7694610953330994,0.008457220159471035
credit_card_clients_default,RealMLP_GPU,20000,10000,0.26553016901016235,0.42442256212234497,0.01798858866095543,0.02265334129333496,0.8230999708175659,4.784379735123366
customer_satisfaction_in_airline,RealMLP_GPU,86586,43294,0.053568195551633835,0.08776050806045532,0.0029491379391402006,0.005543568637222052,0.9620963931083679,38.51433232612908
diabetes,RealMLP_GPU,512,256,0.307180792093277,0.4685782790184021,0.034911442548036575,0.04717930406332016,0.78125,0.005151381250470877
hazelnut-spread-contaminant-detection,RealMLP_GPU,1600,800,0.08845186233520508,0.16252420842647552,0.019863922148942947,0.03347484767436981,0.9474999904632568,0.11069755675271153
heloc,RealMLP_GPU,6972,3487,0.3621411919593811,0.5418071150779724,0.009031031280755997,0.020537735894322395,0.734728991985321,0.9315646849572659
in_vehicle_coupon_recommendation,RealMLP_GPU,8456,4228,0.30368831753730774,0.466840922832489,0.013301300816237926,0.03041152097284794,0.7816934585571289,1.870857841335237
jm1,RealMLP_GPU,7256,3629,0.2688896656036377,0.42559072375297546,0.02178463712334633,0.02217113971710205,0.812345027923584,1.0335122351534665
kddcup09_appetency,RealMLP_GPU,33333,16667,0.03448495641350746,0.08256653696298599,0.010363566689193249,0.00898126233369112,0.9821803569793701,6.392205237876624
online_shoppers_intention,RealMLP_GPU,8220,4110,0.14519964158535004,0.23712150752544403,0.016206156462430954,0.02608509175479412,0.899756669998169,1.6910014245659113
polish_companies_bankruptcy,RealMLP_GPU,3940,1970,0.04475398361682892,0.09212630242109299,0.012446239590644836,0.01297678705304861,0.972588837146759,0.33753359224647284
qsar-biodeg,RealMLP_GPU,702,352,0.1775149255990982,0.3109312653541565,0.040750738233327866,0.05984274297952652,0.8863636255264282,0.010023796930909157
seismic-bumps,RealMLP_GPU,1722,862,0.11284758150577545,0.2101554572582245,0.021996712312102318,0.019294101744890213,0.9338747262954712,0.057460022158920765
taiwanese_bankruptcy_prediction,RealMLP_GPU,4546,2273,0.044952113181352615,0.08262597024440765,0.010132170282304287,0.0105915991589427,0.967883825302124,0.3979702377691865
APSFailure,BetaTabPFN_GPU,50666,25334,0.009536492638289928,0.02049642615020275,0.0018136953003704548,0.0015490493969991803,0.9938817620277405,10.76998509420082
Amazon_employee_access,BetaTabPFN_GPU,21846,10923,0.08967971056699753,0.17038166522979736,0.015005984343588352,0.013227568939328194,0.9446122646331787,4.591203244868666
Bank_Customer_Churn,BetaTabPFN_GPU,6666,3334,0.19820977747440338,0.32642725110054016,0.022726822644472122,0.02958519570529461,0.8683263063430786,1.0219456008635461
Bioresponse,BetaTabPFN_GPU,2500,1251,0.3112196624279022,0.47570955753326416,0.030578017234802246,0.044124070554971695,0.7753797173500061,0.11679339595139027
Diabetes130US,BetaTabPFN_GPU,47678,23840,0.15783092379570007,0.28990569710731506,0.018582813441753387,0.019446874037384987,0.9119966626167297,10.051201680209488
E-CommereShippingData,BetaTabPFN_GPU,7332,3667,0.3537147641181946,0.4976741671562195,0.008172810077667236,0.004033644683659077,0.6883010864257812,1.4714102121070027
Fitness_Club,BetaTabPFN_GPU,1000,500,0.3157079219818115,0.48227459192276,0.03578605502843857,0.058466095477342606,0.7760000228881836,0.016790831927210093
GiveMeSomeCredit,BetaTabPFN_GPU,100000,50000,0.09851960837841034,0.18080249428749084,0.014618518762290478,0.012040697038173676,0.9378799796104431,20.908770349808037
HR_Analytics_Job_Change_of_Data_Scientists,BetaTabPFN_GPU,12772,6386,0.27227216958999634,0.4288671016693115,0.013956576585769653,0.014922941103577614,0.8041027188301086,3.148364066146314
Is-this-a-good-customer,BetaTabPFN_GPU,1148,575,0.19210252165794373,0.32912731170654297,0.04110625386238098,0.040332190692424774,0.8852173686027527,0.023182472214102745
Marketing_Campaign,BetaTabPFN_GPU,1493,747,0.14027997851371765,0.22807897627353668,0.03793715313076973,0.03895960748195648,0.9009370803833008,0.03759544622153044
NATICUSdroid,BetaTabPFN_GPU,4994,2497,0.0864703431725502,0.15124937891960144,0.009470148012042046,0.019397113472223282,0.9427312612533569,0.8510555988177657
bank-marketing,BetaTabPFN_GPU,30140,15071,0.17425087094306946,0.30465149879455566,0.018426228314638138,0.024669932201504707,0.8934377431869507,6.5516965189017355
blood-transfusion-service-center,BetaTabPFN_GPU,498,250,0.3164272606372833,0.5001962780952454,0.05306263267993927,0.105806864798069,0.7639999985694885,0.004984673112630844
churn,BetaTabPFN_GPU,3333,1667,0.05775165185332298,0.12302234023809433,0.005922501906752586,0.012224014848470688,0.9628074169158936,0.288507163990289
coil2000_insurance_policies,BetaTabPFN_GPU,6548,3274,0.10683156549930573,0.20670200884342194,0.01918603479862213,0.0150702940300107,0.9404398202896118,0.8289167270995677
credit-g,BetaTabPFN_GPU,666,334,0.34163573384284973,0.5199044346809387,0.029800763353705406,0.0583685003221035,0.7514970302581787,0.009056506678462029
credit_card_clients_default,BetaTabPFN_GPU,20000,10000,0.2648410499095917,0.4228351414203644,0.014555152505636215,0.016700871288776398,0.8226000070571899,4.808381163049489
customer_satisfaction_in_airline,BetaTabPFN_GPU,86586,43294,0.07079314440488815,0.11818085610866547,0.0036220732145011425,0.0057278526946902275,0.949438750743866,38.9500875659287
diabetes,BetaTabPFN_GPU,512,256,0.3157333731651306,0.4791108965873718,0.034720279276371,0.06208246573805809,0.765625,0.005668239668011665
hazelnut-spread-contaminant-detection,BetaTabPFN_GPU,1600,800,0.12701517343521118,0.2254248410463333,0.02181728184223175,0.038254279643297195,0.9212499856948853,0.08342406898736954
heloc,BetaTabPFN_GPU,6972,3487,0.36375129222869873,0.543513834476471,0.011664055287837982,0.02009107545018196,0.7298537492752075,0.9534793701022863
in_vehicle_coupon_recommendation,BetaTabPFN_GPU,8456,4228,0.31971675157546997,0.4883553981781006,0.009555547498166561,0.020607972517609596,0.7682119011878967,1.6070608482696116
jm1,BetaTabPFN_GPU,7256,3629,0.2698405683040619,0.4274848997592926,0.01970566436648369,0.02467179112136364,0.8139983415603638,1.0350573239848018
kddcup09_appetency,BetaTabPFN_GPU,33333,16667,0.03482334315776825,0.08649920672178268,0.009750418365001678,0.007158264517784119,0.9821803569793701,6.403933397959918
online_shoppers_intention,BetaTabPFN_GPU,8220,4110,0.14323790371418,0.23376435041427612,0.018372932448983192,0.021292272955179214,0.899756669998169,1.813615526072681
polish_companies_bankruptcy,BetaTabPFN_GPU,3940,1970,0.04602857306599617,0.09256451576948166,0.010843535885214806,0.013615491800010204,0.9751269221305847,0.33540899585932493
qsar-biodeg,BetaTabPFN_GPU,702,352,0.20078450441360474,0.3366053104400635,0.04892304167151451,0.06177578121423721,0.8721590638160706,0.010210853070020676
seismic-bumps,BetaTabPFN_GPU,1722,862,0.11496601998806,0.21508975327014923,0.027045048773288727,0.020131252706050873,0.9338747262954712,0.0518739870749414
taiwanese_bankruptcy_prediction,BetaTabPFN_GPU,4546,2273,0.04470440372824669,0.08521252870559692,0.011144157499074936,0.013112806715071201,0.9736031889915466,0.4053575829602778
APSFailure,ModernNCA_GPU,50666,25334,0.009345891885459423,0.01839008927345276,0.002135257003828883,0.0022903350181877613,0.9937633275985718,10.86874495074153
Amazon_employee_access,ModernNCA_GPU,21846,10923,0.08140262216329575,0.1574968546628952,0.010555560700595379,0.008493189699947834,0.9485489130020142,5.675926262978464
Bank_Customer_Churn,ModernNCA_GPU,6666,3334,0.19998057186603546,0.32901889085769653,0.02277250587940216,0.0238492414355278,0.8680263757705688,0.9941144175827503
Bioresponse,ModernNCA_GPU,2500,1251,0.2863803505897522,0.4489380717277527,0.014142125844955444,0.02977839671075344,0.7977617979049683,0.16809461219236255
Diabetes130US,ModernNCA_GPU,47678,23840,0.15626288950443268,0.28605422377586365,0.015748372301459312,0.019025282934308052,0.9119966626167297,10.050967529881746
E-CommereShippingData,ModernNCA_GPU,7332,3667,0.3566492795944214,0.5007491707801819,0.009057000279426575,0.011264560744166374,0.6869375705718994,1.4238687991164625
Fitness_Club,ModernNCA_GPU,1000,500,0.3215388357639313,0.49134913086891174,0.028553232550621033,0.04788636788725853,0.7620000243186951,0.021232449915260077
GiveMeSomeCredit,ModernNCA_GPU,100000,50000,0.09793490916490555,0.1792973279953003,0.014394081197679043,0.012866375036537647,0.938260018825531,21.678399765864015
HR_Analytics_Job_Change_of_Data_Scientists,ModernNCA_GPU,12772,6386,0.2686496675014496,0.4241940677165985,0.01047590747475624,0.009075799025595188,0.8072345852851868,3.159604938235134
Is-this-a-good-customer,ModernNCA_GPU,1148,575,0.19179020822048187,0.33020952343940735,0.02892342023551464,0.02401094324886799,0.8852173686027527,0.028139892034232616
Marketing_Campaign,ModernNCA_GPU,1493,747,0.14290805160999298,0.2274889498949051,0.03915116935968399,0.042924877256155014,0.9022757411003113,0.04062280524522066
NATICUSdroid,ModernNCA_GPU,4994,2497,0.08670873194932938,0.1479828953742981,0.00635931733995676,0.011980446986854076,0.9407289028167725,0.8543274188414216
bank-marketing,ModernNCA_GPU,30140,15071,0.17370018362998962,0.30343320965766907,0.020295828580856323,0.023825522512197495,0.8939021825790405,6.575271738693118
blood-transfusion-service-center,ModernNCA_GPU,498,250,0.3260706067085266,0.5111528635025024,0.052753742784261703,0.09518058598041534,0.7720000147819519,0.005228426307439804
churn,ModernNCA_GPU,3333,1667,0.06215740367770195,0.126316636800766,0.004094357136636972,0.014961686916649342,0.9610077738761902,0.28745613200590014
coil2000_insurance_policies,ModernNCA_GPU,6548,3274,0.10701239854097366,0.206410750746727,0.01632789336144924,0.01394112128764391,0.9404398202896118,0.8415771438740194
credit-g,ModernNCA_GPU,666,334,0.3425152003765106,0.5193301439285278,0.03016716241836548,0.06161952018737793,0.7604790329933167,0.008943526074290276
credit_card_clients_default,ModernNCA_GPU,20000,10000,0.26482027769088745,0.422939270734787,0.014550887048244476,0.020308276638388634,0.8227999806404114,4.856324043124914
customer_satisfaction_in_airline,ModernNCA_GPU,86586,43294,0.055347099900245667,0.09215093404054642,0.0035310168750584126,0.007004359271377325,0.9610800743103027,38.5294273449108
diabetes,ModernNCA_GPU,512,256,0.3237754702568054,0.48706474900245667,0.040207065641880035,0.06431341916322708,0.7578125,0.005502897780388594
hazelnut-spread-contaminant-detection,ModernNCA_GPU,1600,800,0.08354159444570541,0.15021994709968567,0.01503271609544754,0.024795273318886757,0.9449999928474426,0.08872559713199735
heloc,ModernNCA_GPU,6972,3487,0.3626919984817505,0.5426549911499023,0.012944746762514114,0.019673636183142662,0.7344422340393066,0.9779109517112374
in_vehicle_coupon_recommendation,ModernNCA_GPU,8456,4228,0.3114587068557739,0.47890704870224,0.014219842851161957,0.025799132883548737,0.7745979428291321,2.4291345831006765
jm1,ModernNCA_GPU,7256,3629,0.26451408863067627,0.4188087582588196,0.019531022757291794,0.020667942240834236,0.8126205801963806,1.1115167187526822
kddcup09_appetency,ModernNCA_GPU,33333,16667,0.03475604206323624,0.08535822480916977,0.009550590068101883,0.0066168056800961494,0.9821803569793701,6.510048927739263
online_shoppers_intention,ModernNCA_GPU,8220,4110,0.14147745072841644,0.2314416617155075,0.01632913574576378,0.019606109708547592,0.9007299542427063,1.8110687010921538
polish_companies_bankruptcy,ModernNCA_GPU,3940,1970,0.03978617861866951,0.08084321022033691,0.009522851556539536,0.012756485491991043,0.9776649475097656,0.3588381912559271
qsar-biodeg,ModernNCA_GPU,702,352,0.18952837586402893,0.32750189304351807,0.03594022989273071,0.07541444897651672,0.8551136255264282,0.012870063073933125
seismic-bumps,ModernNCA_GPU,1722,862,0.11527331173419952,0.21352556347846985,0.025840818881988525,0.020816586911678314,0.9338747262954712,0.058242292143404484
taiwanese_bankruptcy_prediction,ModernNCA_GPU,4546,2273,0.04483231157064438,0.08465602248907089,0.010151547379791737,0.011537027545273304,0.9722833037376404,0.436162986792624
Bank_Customer_Churn,Mitra_GPU,6666,3334,0.19751273095607758,0.3247793912887573,0.021722769364714622,0.029054800048470497,0.8680263757705688,1.0452842670492828
E-CommereShippingData,Mitra_GPU,7332,3667,0.3539588749408722,0.49622827768325806,0.007566571235656738,0.0064566791988909245,0.6885737776756287,1.515904129948467
Fitness_Club,Mitra_GPU,1000,500,0.31446629762649536,0.4790220558643341,0.036346860229969025,0.07060091942548752,0.777999997138977,0.019201442133635283
Is-this-a-good-customer,Mitra_GPU,1148,575,0.1922881305217743,0.3291656970977783,0.03387938439846039,0.028848325833678246,0.8852173686027527,0.023411810863763094
Marketing_Campaign,Mitra_GPU,1493,747,0.1384734809398651,0.22588735818862915,0.03147440403699875,0.035199567675590515,0.8929049372673035,0.04496814776211977
NATICUSdroid,Mitra_GPU,4994,2497,0.08532269299030304,0.14643098413944244,0.008648833259940147,0.013013227842748165,0.9391269683837891,0.8751774001866579
blood-transfusion-service-center,Mitra_GPU,498,250,0.3122091293334961,0.48855265974998474,0.04951530694961548,0.09761112183332443,0.7680000066757202,0.005604973062872887
churn,Mitra_GPU,3333,1667,0.04104764387011528,0.09449100494384766,0.0077988929115235806,0.011492212302982807,0.9760047793388367,0.3298239028081298
coil2000_insurance_policies,Mitra_GPU,6548,3274,0.10689890384674072,0.20612260699272156,0.01698162406682968,0.013746890239417553,0.9404398202896118,0.8659093361347914
credit-g,Mitra_GPU,666,334,0.32954755425453186,0.5040091276168823,0.023864775896072388,0.07151869684457779,0.757485032081604,0.00945010595023632
diabetes,Mitra_GPU,512,256,0.3104257881641388,0.46752774715423584,0.024937940761446953,0.058599475771188736,0.7578125,0.004923652857542038
hazelnut-spread-contaminant-detection,Mitra_GPU,1600,800,0.08512663096189499,0.14610499143600464,0.01867528446018696,0.02528964728116989,0.9412500262260437,0.09000130975618958
heloc,Mitra_GPU,6972,3487,0.3622016906738281,0.5420020818710327,0.01797126978635788,0.01743284799158573,0.7358760833740234,0.979254350066185
in_vehicle_coupon_recommendation,Mitra_GPU,8456,4228,0.32198354601860046,0.49269402027130127,0.017430439591407776,0.034453924745321274,0.767029345035553,1.5197165040299296
jm1,Mitra_GPU,7256,3629,0.26830655336380005,0.425326406955719,0.022005945444107056,0.030307451263070107,0.8153761625289917,1.0449831550940871
online_shoppers_intention,Mitra_GPU,8220,4110,0.14143916964530945,0.22865521907806396,0.016210490837693214,0.02276507206261158,0.9017031788825989,1.8456436130218208
polish_companies_bankruptcy,Mitra_GPU,3940,1970,0.04095654562115669,0.07743288576602936,0.01400088332593441,0.014254054054617882,0.9746192693710327,0.3485269988887012
qsar-biodeg,Mitra_GPU,702,352,0.188532292842865,0.316430926322937,0.04442664608359337,0.058770567178726196,0.8607954382896423,0.010154491290450096
seismic-bumps,Mitra_GPU,1722,862,0.11266124993562698,0.2096506804227829,0.024316126480698586,0.018236400559544563,0.9338747262954712,0.05289000505581498
taiwanese_bankruptcy_prediction,Mitra_GPU,4546,2273,0.0437120646238327,0.08302117884159088,0.010452563874423504,0.010539227165281773,0.9718433618545532,0.4254970792680979
APSFailure,TabDPT_GPU,50666,25334,0.011550722643733025,0.023351674899458885,0.0022342957090586424,0.002542425412684679,0.9921054840087891,10.549717042595148
Amazon_employee_access,TabDPT_GPU,21846,10923,0.0821087434887886,0.16042283177375793,0.010850688442587852,0.007041119039058685,0.9480912089347839,4.9710839949548244
Bank_Customer_Churn,TabDPT_GPU,6666,3334,0.20356988906860352,0.33907750248908997,0.031092677265405655,0.027960380539298058,0.8659268021583557,1.2382383290678263
Bioresponse,TabDPT_GPU,2500,1251,0.27941998839378357,0.43764495849609375,0.02608281373977661,0.037876758724451065,0.8017585873603821,0.1170943658798933
Diabetes130US,TabDPT_GPU,47678,23840,0.15807871520519257,0.2907535135746002,0.018721850588917732,0.02209901437163353,0.9119966626167297,10.056422501336783
E-CommereShippingData,TabDPT_GPU,7332,3667,0.3561778962612152,0.5037246346473694,0.01560424268245697,0.008281543850898743,0.6885737776756287,1.542213176842779
Fitness_Club,TabDPT_GPU,1000,500,0.3403509855270386,0.5195716619491577,0.06281088292598724,0.06375967711210251,0.765999972820282,0.029996491968631744
GiveMeSomeCredit,TabDPT_GPU,100000,50000,0.09948749840259552,0.18264278769493103,0.016602637246251106,0.015011807903647423,0.9368199706077576,20.885421166662127
HR_Analytics_Job_Change_of_Data_Scientists,TabDPT_GPU,12772,6386,0.2689632475376129,0.42495524883270264,0.014699270948767662,0.009864678606390953,0.8064516186714172,3.158742404077202
Is-this-a-good-customer,TabDPT_GPU,1148,575,0.19654126465320587,0.33978399634361267,0.048254337161779404,0.04260152950882912,0.8852173686027527,0.025211543776094913
Marketing_Campaign,TabDPT_GPU,1493,747,0.14720289409160614,0.23606835305690765,0.031169475987553596,0.03704008460044861,0.8995984196662903,0.03901918092742562
NATICUSdroid,TabDPT_GPU,4994,2497,0.08615773171186447,0.166519433259964,0.019489239901304245,0.023175278678536415,0.9471365809440613,0.8562813499011099
bank-marketing,TabDPT_GPU,30140,15071,0.173129141330719,0.3032292425632477,0.013672938570380211,0.019820762798190117,0.8934377431869507,6.571234698873013
blood-transfusion-service-center,TabDPT_GPU,498,250,0.31483709812164307,0.4891001582145691,0.056750304996967316,0.07867730408906937,0.7639999985694885,0.005049312021583319
churn,TabDPT_GPU,3333,1667,0.06845623254776001,0.1379399299621582,0.008674254640936852,0.017345456406474113,0.9598080515861511,0.22668571770191193
coil2000_insurance_policies,TabDPT_GPU,6548,3274,0.10936624556779861,0.2156965583562851,0.021218009293079376,0.015296420082449913,0.9404398202896118,0.8417188050225377
credit-g,TabDPT_GPU,666,334,0.346577912569046,0.5183661580085754,0.032667919993400574,0.04666046425700188,0.7335329055786133,0.008474091067910194
credit_card_clients_default,TabDPT_GPU,20000,10000,0.267154723405838,0.42654404044151306,0.020570065826177597,0.03209726884961128,0.8219000101089478,4.8043185020796955
customer_satisfaction_in_airline,TabDPT_GPU,86586,43294,0.05486088618636131,0.09245382249355316,0.0052061621099710464,0.005707260686904192,0.9615651369094849,39.05930476915091
diabetes,TabDPT_GPU,512,256,0.31060290336608887,0.46985939145088196,0.033876582980155945,0.07754930108785629,0.7578125,0.00530376099050045
hazelnut-spread-contaminant-detection,TabDPT_GPU,1600,800,0.06601176410913467,0.12298563867807388,0.012980802915990353,0.01874021254479885,0.9587500095367432,0.04998999694362283
heloc,TabDPT_GPU,6972,3487,0.3677285611629486,0.5490845441818237,0.017540238797664642,0.03634658083319664,0.7318611741065979,1.6040044478140771
in_vehicle_coupon_recommendation,TabDPT_GPU,8456,4228,0.3335559368133545,0.5038717985153198,0.013390183448791504,0.027597704902291298,0.750946044921875,1.4027733551338315
jm1,TabDPT_GPU,7256,3629,0.2571248710155487,0.4093128442764282,0.03002220392227173,0.03260653465986252,0.8239184617996216,1.1860174359753728
kddcup09_appetency,TabDPT_GPU,33333,16667,0.03500252962112427,0.08940204232931137,0.007621512748301029,0.0009200591593980789,0.9821803569793701,6.436607189942151
online_shoppers_intention,TabDPT_GPU,8220,4110,0.14412344992160797,0.2378966212272644,0.01986326277256012,0.023119792342185974,0.9004865884780884,1.6604025890119374
polish_companies_bankruptcy,TabDPT_GPU,3940,1970,0.03107142634689808,0.0661267340183258,0.01025474350899458,0.00977258663624525,0.9796954393386841,0.3448533210903406
qsar-biodeg,TabDPT_GPU,702,352,0.1903831511735916,0.32909905910491943,0.04512013494968414,0.05786649137735367,0.8920454382896423,0.01622300734743476
seismic-bumps,TabDPT_GPU,1722,862,0.11577935516834259,0.2178717404603958,0.029346294701099396,0.022009413689374924,0.9338747262954712,0.05236222641542554
taiwanese_bankruptcy_prediction,TabDPT_GPU,4546,2273,0.04675028473138809,0.0935245230793953,0.015425348654389381,0.013537482358515263,0.9727232456207275,0.40924743469804525
