dataset,model,cal_size,test_size,XGBoost_brier,XGBoost_logloss,XGBoost_kuiper,XGBoost_ece-15,XGBoost_accuracy,XGBoost_time
online_shoppers_intention,TabICLv2,8220,4110,0.14131563901901245,0.22878117859363556,0.009014541283249855,0.018532445654273033,0.8999999761581421,0.04958960507065058
polish_companies_bankruptcy,TabICLv2,3940,1970,0.02866874448955059,0.06046668067574501,0.009091856889426708,0.012579374946653843,0.9842639565467834,0.03324746526777744
qsar-biodeg,TabICLv2,702,352,0.18058829009532928,0.3060251474380493,0.03461528569459915,0.04886296018958092,0.8863636255264282,0.024094881024211645
seismic-bumps,TabICLv2,1722,862,0.11380847543478012,0.21180963516235352,0.010566703975200653,0.012644889764487743,0.9338747262954712,0.026830098126083612
taiwanese_bankruptcy_prediction,TabICLv2,4546,2273,0.04300489276647568,0.07981152087450027,0.005430853925645351,0.0072640483267605305,0.9709634780883789,0.03571053920313716
APSFailure,RealTabPFN-v2.5,50666,25334,0.009128332138061523,0.018266983330249786,0.002202556934207678,0.0032771816477179527,0.9944738149642944,0.16946582589298487
Amazon_employee_access,RealTabPFN-v2.5,21846,10923,0.08290018886327744,0.15852801501750946,0.003198908641934395,0.005520919803529978,0.9469925761222839,0.09696342423558235
Bank_Customer_Churn,RealTabPFN-v2.5,6666,3334,0.19611375033855438,0.3227798044681549,0.011743621900677681,0.027207816019654274,0.8698260188102722,0.044866403099149466
Bioresponse,RealTabPFN-v2.5,2500,1251,0.2737123966217041,0.4291207194328308,0.027238160371780396,0.04030294343829155,0.8105515837669373,0.030196580570191145
Diabetes130US,RealTabPFN-v2.5,47678,23840,0.1540137380361557,0.2814003825187683,0.004588059149682522,0.0053657786920666695,0.9119966626167297,0.1745942421257496
E-CommereShippingData,RealTabPFN-v2.5,7332,3667,0.35512521862983704,0.5008078813552856,0.021181363612413406,0.019947011023759842,0.6853013634681702,0.044075856916606426
Fitness_Club,RealTabPFN-v2.5,1000,500,0.31336501240730286,0.4775574505329132,0.021842170506715775,0.040391430258750916,0.765999972820282,0.02461280534043908
GiveMeSomeCredit,RealTabPFN-v2.5,100000,50000,0.09728910028934479,0.17616574466228485,0.004084229469299316,0.005671434570103884,0.9384400248527527,0.37053495505824685
HR_Analytics_Job_Change_of_Data_Scientists,RealTabPFN-v2.5,12772,6386,0.2684546411037445,0.4239822328090668,0.011927280575037003,0.01815170608460903,0.8051988482475281,0.0658812029287219
Is-this-a-good-customer,RealTabPFN-v2.5,1148,575,0.19725646078586578,0.3388744294643402,0.01874171569943428,0.02738615870475769,0.8713043332099915,0.025135039817541838
Marketing_Campaign,RealTabPFN-v2.5,1493,747,0.13505136966705322,0.2191295027732849,0.01758234202861786,0.035054437816143036,0.8995984196662903,0.02613612962886691
NATICUSdroid,RealTabPFN-v2.5,4994,2497,0.08625774085521698,0.15467026829719543,0.014561422169208527,0.02611798234283924,0.9415298104286194,0.037316582165658474
bank-marketing,RealTabPFN-v2.5,30140,15071,0.1714104562997818,0.29898494482040405,0.004006950184702873,0.00576507393270731,0.8941676020622253,0.12647980405017734
blood-transfusion-service-center,RealTabPFN-v2.5,498,250,0.31144386529922485,0.4894351065158844,0.049012474715709686,0.09194209426641464,0.7919999957084656,0.023372584953904152
churn,RealTabPFN-v2.5,3333,1667,0.05017738789319992,0.11120105534791946,0.010718409903347492,0.019407078623771667,0.9676064848899841,0.03155998373404145
coil2000_insurance_policies,RealTabPFN-v2.5,6548,3274,0.10540834069252014,0.20072497427463531,0.006028485484421253,0.003752142423763871,0.9404398202896118,0.04286451544612646
credit-g,RealTabPFN-v2.5,666,334,0.33777716755867004,0.5105615258216858,0.029135476797819138,0.0620461031794548,0.7544910311698914,0.02267340011894703
credit_card_clients_default,RealTabPFN-v2.5,20000,10000,0.2627876400947571,0.42015644907951355,0.007622197270393372,0.012525967322289944,0.823199987411499,0.09023141814395785
customer_satisfaction_in_airline,RealTabPFN-v2.5,86586,43294,0.05473993346095085,0.10362562537193298,0.010818911716341972,0.021544678136706352,0.9625813961029053,0.29603176610544324
diabetes,RealTabPFN-v2.5,512,256,0.3214881420135498,0.4824673533439636,0.026849307119846344,0.10176990926265717,0.765625,0.02314975904300809
hazelnut-spread-contaminant-detection,RealTabPFN-v2.5,1600,800,0.06681548058986664,0.1297285258769989,0.01590748317539692,0.023060718551278114,0.9574999809265137,0.02627557097002864
heloc,RealTabPFN-v2.5,6972,3487,0.36563554406166077,0.5458730459213257,0.013180874288082123,0.018409788608551025,0.7321479916572571,0.04454888915643096
in_vehicle_coupon_recommendation,RealTabPFN-v2.5,8456,4228,0.3080928325653076,0.47328728437423706,0.016717344522476196,0.030129244551062584,0.7819299697875977,0.05094694485887885
jm1,RealTabPFN-v2.5,7256,3629,0.26088592410087585,0.4140535593032837,0.009471386671066284,0.018217705190181732,0.8192339539527893,0.04570640716701746
kddcup09_appetency,RealTabPFN-v2.5,33333,16667,0.03344225138425827,0.07565608620643616,0.0017764994408935308,0.0007761552697047591,0.9821803569793701,0.1347532831132412
online_shoppers_intention,RealTabPFN-v2.5,8220,4110,0.139231339097023,0.2268982231616974,0.0056808628141880035,0.013700376264750957,0.9024330973625183,0.049487987998872995
polish_companies_bankruptcy,RealTabPFN-v2.5,3940,1970,0.022482918575406075,0.04992307350039482,0.0067325374111533165,0.011100687086582184,0.9873096346855164,0.0338123538531363
qsar-biodeg,RealTabPFN-v2.5,702,352,0.18896327912807465,0.31491923332214355,0.03219703212380409,0.047652848064899445,0.8721590638160706,0.023219724651426077
seismic-bumps,RealTabPFN-v2.5,1722,862,0.11074762046337128,0.20137445628643036,0.009698152542114258,0.016127217561006546,0.9338747262954712,0.026377566158771515
taiwanese_bankruptcy_prediction,RealTabPFN-v2.5,4546,2273,0.04318752884864807,0.0798916146159172,0.004851186648011208,0.00826265849173069,0.9718433618545532,0.03502073884010315
APSFailure,TabICL_GPU,50666,25334,0.009012456983327866,0.017331916838884354,0.0012062471359968185,0.0025242832489311695,0.9944343566894531,0.17274686181917787
Amazon_employee_access,TabICL_GPU,21846,10923,0.0810166448354721,0.1557154804468155,0.0024470575153827667,0.005330497398972511,0.9469925761222839,0.09592623310163617
Bank_Customer_Churn,TabICL_GPU,6666,3334,0.20043638348579407,0.32981544733047485,0.007976794615387917,0.01437109149992466,0.8644270896911621,0.04444264806807041
Diabetes130US,TabICL_GPU,47678,23840,0.15605446696281433,0.28544196486473083,0.00426851212978363,0.0021159460302442312,0.9119966626167297,0.1806843220256269
E-CommereShippingData,TabICL_GPU,7332,3667,0.3572525382041931,0.5035045742988586,0.019822783768177032,0.020072676241397858,0.6855740547180176,0.04573236871510744
Fitness_Club,TabICL_GPU,1000,500,0.316346138715744,0.48289966583251953,0.02338418923318386,0.023802243173122406,0.777999997138977,0.024904711171984673
GiveMeSomeCredit,TabICL_GPU,100000,50000,0.09802361577749252,0.17687839269638062,0.0031585823744535446,0.0038800800684839487,0.9374200105667114,0.3748641242273152
HR_Analytics_Job_Change_of_Data_Scientists,TabICL_GPU,12772,6386,0.26904281973838806,0.424502432346344,0.009841389954090118,0.015236294828355312,0.8070780038833618,0.06470592692494392
Is-this-a-good-customer,TabICL_GPU,1148,575,0.19101300835609436,0.3256828486919403,0.01402159035205841,0.03589717671275139,0.8852173686027527,0.024808638263493776
Marketing_Campaign,TabICL_GPU,1493,747,0.1468365341424942,0.23709151148796082,0.014923714101314545,0.03988320380449295,0.9036144614219666,0.02646728279069066
NATICUSdroid,TabICL_GPU,4994,2497,0.08013950288295746,0.1466795802116394,0.012490840628743172,0.024404091760516167,0.9471365809440613,0.03710175585001707
bank-marketing,TabICL_GPU,30140,15071,0.17206524312496185,0.30003467202186584,0.004943654406815767,0.00724196108058095,0.8941676020622253,0.1241752221249044
blood-transfusion-service-center,TabICL_GPU,498,250,0.327595055103302,0.5177714824676514,0.03920590877532959,0.08867790549993515,0.800000011920929,0.022632047068327665
churn,TabICL_GPU,3333,1667,0.06779302656650543,0.13869288563728333,0.009447159245610237,0.018416985869407654,0.9604079127311707,0.031890114303678274
coil2000_insurance_policies,TabICL_GPU,6548,3274,0.10619834065437317,0.20566365122795105,0.006728857755661011,0.0050395275466144085,0.9404398202896118,0.043884382117539644
credit-g,TabICL_GPU,666,334,0.3478407859802246,0.5195894837379456,0.038214027881622314,0.09909714013338089,0.757485032081604,0.02365797758102417
credit_card_clients_default,TabICL_GPU,20000,10000,0.2639218866825104,0.421977698802948,0.008270175196230412,0.013470719568431377,0.8227999806404114,0.08932764874771237
customer_satisfaction_in_airline,TabICL_GPU,86586,43294,0.05797791853547096,0.10794433951377869,0.010957323014736176,0.02085178717970848,0.9597172737121582,0.2848876598291099
diabetes,TabICL_GPU,512,256,0.3251921832561493,0.49067357182502747,0.026308411732316017,0.06479239463806152,0.75390625,0.02310753706842661
hazelnut-spread-contaminant-detection,TabICL_GPU,1600,800,0.06847997009754181,0.13429634273052216,0.0209554061293602,0.03732920438051224,0.9574999809265137,0.026028098072856665
heloc,TabICL_GPU,6972,3487,0.36551693081855774,0.5456430912017822,0.01129934936761856,0.016541816294193268,0.7327215075492859,0.04608036205172539
in_vehicle_coupon_recommendation,TabICL_GPU,8456,4228,0.30848968029022217,0.47340935468673706,0.015010029077529907,0.02676430530846119,0.7764900922775269,0.05110702896490693
jm1,TabICL_GPU,7256,3629,0.25632810592651367,0.40781542658805847,0.010640917345881462,0.011355318129062653,0.8230917453765869,0.046478215139359236
kddcup09_appetency,TabICL_GPU,33333,16667,0.03379443287849426,0.07771296054124832,0.002291793469339609,0.0009228516719304025,0.9821803569793701,0.1350734499283135
online_shoppers_intention,TabICL_GPU,8220,4110,0.14103391766548157,0.22891202569007874,0.007240450009703636,0.015832578763365746,0.8990267515182495,0.04940830124542117
polish_companies_bankruptcy,TabICL_GPU,3940,1970,0.04272768273949623,0.08242681622505188,0.006273142993450165,0.01158143486827612,0.9741116762161255,0.03372778510674834
qsar-biodeg,TabICL_GPU,702,352,0.18262793123722076,0.30209997296333313,0.042981185019016266,0.05706421285867691,0.8693181872367859,0.024038679897785187
seismic-bumps,TabICL_GPU,1722,862,0.11472642421722412,0.21089495718479156,0.00832759216427803,0.009507070295512676,0.9338747262954712,0.025993638206273317
taiwanese_bankruptcy_prediction,TabICL_GPU,4546,2273,0.0450027734041214,0.0830020010471344,0.004767265170812607,0.008807106874883175,0.9709634780883789,0.03650343790650368
Amazon_employee_access,LimiX_GPU,21846,10923,0.08280239254236221,0.15946416556835175,0.0036309203132987022,0.002674842718988657,0.9478165507316589,0.0959861078299582
Bank_Customer_Churn,LimiX_GPU,6666,3334,0.1987115889787674,0.32653871178627014,0.00891591515392065,0.01827218569815159,0.8680263757705688,0.045129867270588875
Bioresponse,LimiX_GPU,2500,1251,0.2790631651878357,0.4348243176937103,0.02680138312280178,0.04706383869051933,0.7977617979049683,0.030320405028760433
E-CommereShippingData,LimiX_GPU,7332,3667,0.3559545874595642,0.501679003238678,0.020767271518707275,0.016103534027934074,0.6803926825523376,0.044799298979341984
Fitness_Club,LimiX_GPU,1000,500,0.319070041179657,0.4861024022102356,0.020251838490366936,0.049765005707740784,0.7580000162124634,0.025155767798423767
HR_Analytics_Job_Change_of_Data_Scientists,LimiX_GPU,12772,6386,0.2688881456851959,0.42411407828330994,0.011858105659484863,0.018171191215515137,0.8056686520576477,0.06478592567145824
Is-this-a-good-customer,LimiX_GPU,1148,575,0.19167745113372803,0.3286111056804657,0.01258140429854393,0.02638980746269226,0.8799999952316284,0.024949268903583288
Marketing_Campaign,LimiX_GPU,1493,747,0.1380317509174347,0.22391332685947418,0.014902275055646896,0.02783244475722313,0.9022757411003113,0.026001184713095427
NATICUSdroid,LimiX_GPU,4994,2497,0.08585060387849808,0.15561479330062866,0.014115683734416962,0.028515396639704704,0.9435322284698486,0.03796726791188121
bank-marketing,LimiX_GPU,30140,15071,0.1718771755695343,0.2999141216278076,0.006643854081630707,0.008611258119344711,0.8944993615150452,0.12057159096002579
blood-transfusion-service-center,LimiX_GPU,498,250,0.325753778219223,0.5181239247322083,0.039590105414390564,0.07700648903846741,0.7879999876022339,0.023236094042658806
churn,LimiX_GPU,3333,1667,0.06671237200498581,0.13824155926704407,0.012316565029323101,0.015310381539165974,0.9586082696914673,0.03139748424291611
coil2000_insurance_policies,LimiX_GPU,6548,3274,0.10586152970790863,0.199674591422081,0.005074365064501762,0.0056710741482675076,0.9404398202896118,0.04464797396212816
credit-g,LimiX_GPU,666,334,0.32237640023231506,0.5018893480300903,0.05155741423368454,0.09083326160907745,0.796407163143158,0.02327944291755557
credit_card_clients_default,LimiX_GPU,20000,10000,0.2638433873653412,0.4216640591621399,0.007400181144475937,0.008783247321844101,0.8222000002861023,0.08859287528321147
diabetes,LimiX_GPU,512,256,0.32248562574386597,0.48786109685897827,0.03437288850545883,0.05013886094093323,0.7578125,0.02332047699019313
hazelnut-spread-contaminant-detection,LimiX_GPU,1600,800,0.07403060048818588,0.14052969217300415,0.019184622913599014,0.031128332018852234,0.949999988079071,0.026383657939732075
heloc,LimiX_GPU,6972,3487,0.36296871304512024,0.5426104068756104,0.016744066029787064,0.019505014643073082,0.7353025674819946,0.04581534303724766
in_vehicle_coupon_recommendation,LimiX_GPU,8456,4228,0.35269472002983093,0.5305728912353516,0.015087120234966278,0.0277499258518219,0.7417218685150146,0.051213295198976994
jm1,LimiX_GPU,7256,3629,0.266740083694458,0.42180678248405457,0.011406771838665009,0.013246136717498302,0.8139983415603638,0.04703334113582969
online_shoppers_intention,LimiX_GPU,8220,4110,0.14305450022220612,0.23202049732208252,0.006486915983259678,0.015169844031333923,0.8987834453582764,0.04992992291226983
polish_companies_bankruptcy,LimiX_GPU,3940,1970,0.05314551666378975,0.09601612389087677,0.00392695888876915,0.007068505510687828,0.9634518027305603,0.038286487106233835
qsar-biodeg,LimiX_GPU,702,352,0.18018944561481476,0.3039148449897766,0.04076046496629715,0.05552344396710396,0.8664772510528564,0.026158086024224758
seismic-bumps,LimiX_GPU,1722,862,0.11202278733253479,0.2128215730190277,0.014391977339982986,0.023189540952444077,0.9338747262954712,0.030062451027333736
taiwanese_bankruptcy_prediction,LimiX_GPU,4546,2273,0.04532798007130623,0.082272969186306,0.0054243989288806915,0.006371039431542158,0.9705235362052917,0.03891204809769988
APSFailure,TabM_GPU,50666,25334,0.009586218744516373,0.018450066447257996,0.0016374983824789524,0.003264879807829857,0.9939606785774231,0.1770923100411892
Amazon_employee_access,TabM_GPU,21846,10923,0.08943745493888855,0.16751660406589508,0.004438034724444151,0.006370933726429939,0.9424150586128235,0.10104089695960283
Bank_Customer_Churn,TabM_GPU,6666,3334,0.1976403146982193,0.3249445855617523,0.01098419725894928,0.01953238993883133,0.8671265840530396,0.045610981062054634
Bioresponse,TabM_GPU,2500,1251,0.28913450241088867,0.4504569172859192,0.022609803825616837,0.04908483847975731,0.7905675172805786,0.03028330998495221
Diabetes130US,TabM_GPU,47678,23840,0.1546993851661682,0.2821026146411896,0.0038622934371232986,0.005014853086322546,0.9119966626167297,0.18084934120997787
E-CommereShippingData,TabM_GPU,7332,3667,0.3579834997653961,0.5043309926986694,0.0257582888007164,0.03129757195711136,0.6820288896560669,0.0489540989510715
Fitness_Club,TabM_GPU,1000,500,0.32667458057403564,0.4944421052932739,0.02680368721485138,0.0477493479847908,0.7459999918937683,0.026943413075059652
GiveMeSomeCredit,TabM_GPU,100000,50000,0.09697716683149338,0.17564326524734497,0.002410516142845154,0.0036202394403517246,0.9377599954605103,0.3876613867469132
HR_Analytics_Job_Change_of_Data_Scientists,TabM_GPU,12772,6386,0.27068614959716797,0.4263931214809418,0.014375731348991394,0.020030008628964424,0.8025367856025696,0.06557092908769846
Is-this-a-good-customer,TabM_GPU,1148,575,0.19594579935073853,0.33575037121772766,0.018475458025932312,0.023627763614058495,0.8852173686027527,0.025101467967033386
Marketing_Campaign,TabM_GPU,1493,747,0.1453588306903839,0.2330823689699173,0.016054142266511917,0.0347118005156517,0.8955823183059692,0.0260408753529191
NATICUSdroid,TabM_GPU,4994,2497,0.08508648723363876,0.152629554271698,0.014615342020988464,0.025188781321048737,0.9415298104286194,0.038054523058235645
bank-marketing,TabM_GPU,30140,15071,0.17212039232254028,0.30021706223487854,0.005724203772842884,0.007086837664246559,0.8941012620925903,0.1284188092686236
blood-transfusion-service-center,TabM_GPU,498,250,0.30833899974823,0.48713916540145874,0.041430000215768814,0.07566065341234207,0.7720000147819519,0.023217814043164253
churn,TabM_GPU,3333,1667,0.06615832448005676,0.1406419575214386,0.016346728429198265,0.02292022481560707,0.9628074169158936,0.03240052284672856
coil2000_insurance_policies,TabM_GPU,6548,3274,0.10658030211925507,0.20418649911880493,0.005164725705981255,0.005755502264946699,0.9404398202896118,0.04465792002156377
credit-g,TabM_GPU,666,334,0.3477059006690979,0.523411214351654,0.045621924102306366,0.05966390296816826,0.7365269660949707,0.022963265888392925
credit_card_clients_default,TabM_GPU,20000,10000,0.26412802934646606,0.4220421314239502,0.007864268496632576,0.012591565027832985,0.8227999806404114,0.08962876023724675
customer_satisfaction_in_airline,TabM_GPU,86586,43294,0.053430840373039246,0.1004713922739029,0.011134779080748558,0.02115386165678501,0.9624890089035034,0.28365177335217595
diabetes,TabM_GPU,512,256,0.35408130288124084,0.5333096385002136,0.03983493894338608,0.09020978957414627,0.765625,0.0225569698959589
hazelnut-spread-contaminant-detection,TabM_GPU,1600,800,0.11183472722768784,0.19430704414844513,0.020824790000915527,0.03512170910835266,0.9262499809265137,0.026614361442625523
heloc,TabM_GPU,6972,3487,0.36616095900535583,0.5461170077323914,0.014053214341402054,0.01910410448908806,0.728419840335846,0.04453409882262349
in_vehicle_coupon_recommendation,TabM_GPU,8456,4228,0.30156952142715454,0.46572956442832947,0.025029942393302917,0.03460414335131645,0.7819299697875977,0.050854943227022886
jm1,TabM_GPU,7256,3629,0.2718089520931244,0.4314230978488922,0.01001308299601078,0.011394359171390533,0.8126205801963806,0.04706669598817825
kddcup09_appetency,TabM_GPU,33333,16667,0.033585403114557266,0.0769248828291893,0.0013186316937208176,0.0010361954336985946,0.9821803569793701,0.1346586560830474
online_shoppers_intention,TabM_GPU,8220,4110,0.14230848848819733,0.23112492263317108,0.007588854059576988,0.014801843091845512,0.9017031788825989,0.04868931416422129
polish_companies_bankruptcy,TabM_GPU,3940,1970,0.04120919108390808,0.07934145629405975,0.011517107486724854,0.01738639920949936,0.9746192693710327,0.034180604852735996
qsar-biodeg,TabM_GPU,702,352,0.18724483251571655,0.3178933560848236,0.03459019958972931,0.06879708915948868,0.8806818127632141,0.02299257507547736
seismic-bumps,TabM_GPU,1722,862,0.11519528180360794,0.21300551295280457,0.008764103055000305,0.018059033900499344,0.9338747262954712,0.027143652085214853
taiwanese_bankruptcy_prediction,TabM_GPU,4546,2273,0.04631892219185829,0.08580808341503143,0.0052651893347501755,0.008776928298175335,0.9731632471084595,0.037267375737428665
APSFailure,RealMLP_GPU,50666,25334,0.011472368612885475,0.0223365630954504,0.0016047004610300064,0.0029433099552989006,0.9927370548248291,0.1717167291790247
Amazon_employee_access,RealMLP_GPU,21846,10923,0.07976037263870239,0.1518784612417221,0.004896335303783417,0.009275619871914387,0.9504714608192444,0.09538537729531527
Bank_Customer_Churn,RealMLP_GPU,6666,3334,0.19923904538154602,0.3268134593963623,0.011383180506527424,0.018646130338311195,0.86652672290802,0.0449453410692513
Bioresponse,RealMLP_GPU,2500,1251,0.2819538414478302,0.4424082338809967,0.028119072318077087,0.05343560874462128,0.8001598715782166,0.029866787139326334
Diabetes130US,RealMLP_GPU,47678,23840,0.15315723419189453,0.27903494238853455,0.0049161724746227264,0.0074771251529455185,0.9119966626167297,0.18005316285416484
E-CommereShippingData,RealMLP_GPU,7332,3667,0.35906660556793213,0.5067874193191528,0.026362180709838867,0.03553885221481323,0.6752113699913025,0.04500407679006457
Fitness_Club,RealMLP_GPU,1000,500,0.3151209056377411,0.4823424220085144,0.025785788893699646,0.02476034313440323,0.7739999890327454,0.02462373673915863
GiveMeSomeCredit,RealMLP_GPU,100000,50000,0.09738390892744064,0.17630116641521454,0.002643515123054385,0.0037523447535932064,0.9383400082588196,0.3721898621879518
HR_Analytics_Job_Change_of_Data_Scientists,RealMLP_GPU,12772,6386,0.2716699540615082,0.4270016849040985,0.011115573346614838,0.02040182426571846,0.8014406561851501,0.06695972196757793
Is-this-a-good-customer,RealMLP_GPU,1148,575,0.19007378816604614,0.32617637515068054,0.01800958439707756,0.025232866406440735,0.8852173686027527,0.025358845945447683
Marketing_Campaign,RealMLP_GPU,1493,747,0.14732573926448822,0.23802274465560913,0.009535413235425949,0.024985497817397118,0.9009370803833008,0.02657282492145896
NATICUSdroid,RealMLP_GPU,4994,2497,0.08498181402683258,0.15306009352207184,0.014059614390134811,0.024202460423111916,0.9423307776451111,0.0380620202049613
bank-marketing,RealMLP_GPU,30140,15071,0.17159150540828705,0.2997777760028839,0.005674460902810097,0.007708546239882708,0.8944330215454102,0.12784742703661323
blood-transfusion-service-center,RealMLP_GPU,498,250,0.3193345367908478,0.5079495906829834,0.041945990175008774,0.08526831865310669,0.7839999794960022,0.024278650991618633
churn,RealMLP_GPU,3333,1667,0.06484520435333252,0.1405750811100006,0.02370350807905197,0.030812611803412437,0.9616076946258545,0.03299278626218438
coil2000_insurance_policies,RealMLP_GPU,6548,3274,0.10681765526533127,0.2047128975391388,0.007918570190668106,0.008811411447823048,0.9404398202896118,0.044157073833048344
credit-g,RealMLP_GPU,666,334,0.33357587456703186,0.5052064657211304,0.03965960815548897,0.0431220568716526,0.7485029697418213,0.02412352990359068
credit_card_clients_default,RealMLP_GPU,20000,10000,0.2642259895801544,0.4229089319705963,0.009618347510695457,0.016243238002061844,0.823199987411499,0.09171168087050319
customer_satisfaction_in_airline,RealMLP_GPU,86586,43294,0.05436836555600166,0.10263477265834808,0.011306369677186012,0.02222580462694168,0.9622811675071716,0.2837964673526585
diabetes,RealMLP_GPU,512,256,0.3048052489757538,0.4614592492580414,0.022238805890083313,0.03169912099838257,0.78125,0.023108814377337694
hazelnut-spread-contaminant-detection,RealMLP_GPU,1600,800,0.09103309363126755,0.16933788359165192,0.02410508319735527,0.043894972652196884,0.9399999976158142,0.02698028413578868
heloc,RealMLP_GPU,6972,3487,0.362162709236145,0.5417649745941162,0.011160194873809814,0.01943177729845047,0.734728991985321,0.04698373703286052
in_vehicle_coupon_recommendation,RealMLP_GPU,8456,4228,0.3060126006603241,0.471486359834671,0.023421786725521088,0.04165627434849739,0.7816934585571289,0.05092230997979641
jm1,RealMLP_GPU,7256,3629,0.2682090699672699,0.42473429441452026,0.00969621166586876,0.019856631755828857,0.8142738938331604,0.04670102568343282
kddcup09_appetency,RealMLP_GPU,33333,16667,0.03342011943459511,0.07566358894109726,0.001699481625109911,0.0006735156639479101,0.9821803569793701,0.13450282206758857
online_shoppers_intention,RealMLP_GPU,8220,4110,0.14445991814136505,0.2359694391489029,0.005867547821253538,0.016501018777489662,0.9014598727226257,0.049508338794112206
polish_companies_bankruptcy,RealMLP_GPU,3940,1970,0.04490813985466957,0.08870425075292587,0.01008566003292799,0.015839993953704834,0.9720812439918518,0.03661512304097414
qsar-biodeg,RealMLP_GPU,702,352,0.18475914001464844,0.3199441134929657,0.03873740881681442,0.06701620668172836,0.8892045617103577,0.02539603505283594
seismic-bumps,RealMLP_GPU,1722,862,0.11221945285797119,0.21017079055309296,0.010567152872681618,0.014429065398871899,0.9338747262954712,0.029941962100565434
taiwanese_bankruptcy_prediction,RealMLP_GPU,4546,2273,0.04535643756389618,0.08217307180166245,0.007675673812627792,0.011791311204433441,0.967883825302124,0.035835759714245796
APSFailure,BetaTabPFN_GPU,50666,25334,0.01004061195999384,0.019274644553661346,0.0020294617861509323,0.0036468366160988808,0.9940396547317505,0.17213153699412942
Amazon_employee_access,BetaTabPFN_GPU,21846,10923,0.08842985332012177,0.16740722954273224,0.00609714537858963,0.010299663059413433,0.9456193447113037,0.09575735591351986
Bank_Customer_Churn,BetaTabPFN_GPU,6666,3334,0.1974899172782898,0.3243218660354614,0.010630825534462929,0.020243456587195396,0.8677264451980591,0.0466284966096282
Bioresponse,BetaTabPFN_GPU,2500,1251,0.3157941699028015,0.48114871978759766,0.028782755136489868,0.036469966173172,0.7625899314880371,0.031658395659178495
